iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
-1601812202,22.9,-4.91983,-8.5875,2.17121,0.162397,2.36295,-0.318011,-0.838158,-0.00727669,-0.245616
-1601812201,23,-4.90781,-8.35127,2.13821,0.0777753,2.36134,-0.341446,-0.85382,-0.0249474,-0.223122
-1601812200,23.1,-4.90433,-8.11529,2.10299,-0.00827307,2.35798,-0.362644,-0.866674,-0.0420553,-0.200883
-1601812199,23.2,-4.9095,-7.87973,2.06576,-0.0954644,2.35295,-0.381633,-0.876674,-0.0585649,-0.178964
-1601812198,23.3,-4.92345,-7.64476,2.02674,-0.183511,2.34629,-0.398449,-0.88378,-0.0744438,-0.157425
-1601812197,23.4,-4.94623,-7.41053,1.98614,-0.272123,2.33808,-0.413133,-0.887964,-0.089663,-0.136322
-1601812196,23.5,-4.97788,-7.17719,1.94418,-0.361006,2.32838,-0.42573,-0.889207,-0.104197,-0.11571
-1601812195,23.6,-5.01843,-6.9449,1.90106,-0.449866,2.31726,-0.436293,-0.887501,-0.118025,-0.0956366
-1601812194,23.7,-5.06784,-6.71378,1.85699,-0.538408,2.3048,-0.444877,-0.882846,-0.131128,-0.0761476
-1601812193,23.8,-5.12609,-6.48398,1.81215,-0.626337,2.29106,-0.451543,-0.875256,-0.143494,-0.0572837
-1601812192,23.9,-5.19308,-6.25561,1.76674,-0.713362,2.27613,-0.456356,-0.864752,-0.155111,-0.039082
-1601812191,24,-5.26872,-6.02879,1.72094,-0.799192,2.26007,-0.459383,-0.851365,-0.165973,-0.0215757
-1601812190,24.1,-5.35287,-5.80363,1.67492,-0.88354,2.24296,-0.460695,-0.835135,-0.176076,-0.00479416
-1601812189,24.2,-5.44537,-5.58023,1.62885,-0.966126,2.22488,-0.460367,-0.816111,-0.185422,0.0112368
-1601812188,24.3,-5.54603,-5.35869,1.5829,-1.04667,2.2059,-0.458473,-0.79435,-0.194012,0.026495
-1601812187,24.4,-5.65463,-5.13908,1.53721,-1.12491,2.1861,-0.455094,-0.769917,-0.201853,0.0409615
-1601812186,24.5,-5.77092,-4.92149,1.49193,-1.20057,2.16555,-0.450308,-0.742884,-0.208953,0.0546208
-1601812185,24.6,-5.89465,-4.70599,1.44719,-1.2734,2.14433,-0.444197,-0.713331,-0.215326,0.0674604
-1601812184,24.7,-6.0255,-4.49264,1.40313,-1.34315,2.12251,-0.436844,-0.681344,-0.220984,0.0794709
-1601812183,24.8,-6.16317,-4.28151,1.35986,-1.40959,2.10016,-0.428331,-0.647016,-0.225944,0.090646
-1601812182,24.9,-6.3073,-4.07263,1.3175,-1.47248,2.07735,-0.418742,-0.610447,-0.230226,0.100982
-1601812181,25,-6.45754,-3.86605,1.27615,-1.53161,2.05414,-0.408162,-0.571739,-0.23385,0.110478
-1601812180,25.1,-6.61349,-3.66181,1.2359,-1.58676,2.0306,-0.396675,-0.531004,-0.23684,0.119136
-1601812179,25.2,-6.77475,-3.45994,1.19684,-1.63775,2.00679,-0.384363,-0.488355,-0.239221,0.126959
-1601812178,25.3,-6.94089,-3.26046,1.15905,-1.68437,1.98277,-0.37131,-0.443912,-0.24102,0.133956
-1601812177,25.4,-7.11147,-3.06339,1.1226,-1.72647,1.9586,-0.357599,-0.397797,-0.242265,0.140133
-1601812176,25.5,-7.28603,-2.86874,1.08755,-1.76388,1.93434,-0.343311,-0.350139,-0.242987,0.145503
-1601812175,25.6,-7.46409,-2.67652,1.05395,-1.79645,1.91002,-0.328525,-0.301066,-0.243216,0.150078
-1601812174,25.7,-7.64516,-2.48674,1.02186,-1.82405,1.88571,-0.313321,-0.250713,-0.242986,0.153873
-1601812173,25.8,-7.82873,-2.29938,0.9913,-1.84656,1.86144,-0.297776,-0.199215,-0.24233,0.156905
-1601812172,25.9,-8.01429,-2.11445,0.962311,-1.86386,1.83726,-0.281965,-0.146711,-0.241283,0.159192
-1601812171,26,-8.20132,-1.93193,0.934913,-1.87587,1.81319,-0.265962,-0.0933404,-0.23988,0.160754
-1601812170,26.1,-8.38929,-1.7518,0.909123,-1.8825,1.78929,-0.249838,-0.0392451,-0.238157,0.161612
-1601812169,26.2,-8.57764,-1.57406,0.884948,-1.8837,1.76557,-0.233662,0.0154321,-0.236152,0.16179
-1601812168,26.3,-8.76585,-1.39868,0.86239,-1.8794,1.74207,-0.217502,0.070548,-0.233902,0.16131
-1601812167,26.4,-8.95334,-1.22564,0.841445,-1.86958,1.7188,-0.201421,0.125959,-0.231443,0.160199
-1601812166,26.5,-9.13958,-1.05491,0.822101,-1.85421,1.69578,-0.185482,0.18152,-0.228814,0.158481
-1601812165,26.6,-9.324,-0.886475,0.804341,-1.83328,1.67304,-0.169744,0.237089,-0.226052,0.156185
-1601812164,26.7,-9.50605,-0.720296,0.788143,-1.80679,1.65058,-0.154264,0.292523,-0.223195,0.153337
-1601812163,26.8,-9.68517,-0.55635,0.773478,-1.77478,1.6284,-0.139094,0.34768,-0.22028,0.149967
-1601812162,26.9,-9.86082,-0.394606,0.760313,-1.73727,1.60652,-0.124287,0.402421,-0.217343,0.146102
-1601812161,27,-10.0324,-0.235035,0.748607,-1.69431,1.58493,-0.109889,0.456607,-0.214421,0.141772
-1601812160,27.1,-10.1995,-0.0776091,0.73832,-1.64597,1.56364,-0.0959467,0.510102,-0.21155,0.137007
-1601812159,27.2,-10.3615,0.0777014,0.729401,-1.59232,1.54262,-0.0825012,0.562773,-0.208764,0.131837
-1601812158,27.3,-10.5178,0.230924,0.721801,-1.53345,1.52188,-0.0695918,0.61449,-0.206098,0.126291
-1601812157,27.4,-10.668,0.382086,0.715464,-1.46946,1.5014,-0.0572546,0.665127,-0.203584,0.120399
-1601812156,27.5,-10.8115,0.531212,0.71033,-1.40047,1.48116,-0.0455226,0.714559,-0.201254,0.11419
-1601812155,27.6,-10.9479,0.678325,0.706338,-1.32659,1.46114,-0.0344261,0.762669,-0.199138,0.107695
-1601812154,27.7,-11.0767,0.823446,0.703423,-1.24798,1.44132,-0.0239921,0.809342,-0.197265,0.100943
-1601812153,27.8,-11.1974,0.966595,0.701517,-1.16478,1.42168,-0.0142452,0.854468,-0.195662,0.0939604
-1601812152,27.9,-11.3095,1.10779,0.70055,-1.07714,1.40218,-0.00520675,0.897943,-0.194355,0.0867769
-1601812151,28,-11.4126,1.24703,0.700451,-0.985245,1.3828,0.0031044,0.939669,-0.193367,0.0794192
-1601812150,28.1,-11.5064,1.38435,0.701147,-0.889268,1.36349,0.0106722,0.979553,-0.19272,0.0719136
-1601812149,28.2,-11.5904,1.51973,0.702561,-0.789399,1.34424,0.017483,1.01751,-0.192433,0.0642855
-1601812148,28.3,-11.6642,1.6532,0.704618,-0.685833,1.32499,0.023526,1.05346,-0.192523,0.0565593
-1601812147,28.4,-11.7274,1.78473,0.70724,-0.578776,1.30572,0.0287924,1.08733,-0.193005,0.0487583
-1601812146,28.5,-11.7798,1.91434,0.71035,-0.468439,1.28638,0.0332759,1.11905,-0.193892,0.0409047
-1601812145,28.6,-11.821,2.042,0.713869,-0.355039,1.26693,0.0369723,1.14857,-0.195195,0.0330196
-1601812144,28.7,-11.8507,2.16772,0.717718,-0.2388,1.24733,0.0398795,1.17583,-0.196922,0.0251233
-1601812143,28.8,-11.8687,2.29146,0.721818,-0.11995,1.22753,0.0419972,1.20078,-0.199078,0.0172349
-1601812142,28.9,-11.8746,2.41322,0.726091,0.00127763,1.2075,0.0433273,1.22339,-0.20167,0.00937273
-1601812141,29,-11.8683,2.53295,0.730458,0.124647,1.18718,0.0438732,1.24361,-0.204698,0.00155398
-1601812140,29.1,-11.8496,2.65064,0.73484,0.249919,1.16654,0.0436401,1.26142,-0.208165,-0.00620501
-1601812139,29.2,-11.8183,2.76625,0.73916,0.37685,1.14553,0.0426347,1.2768,-0.212067,-0.0138888
-1601812138,29.3,-11.7742,2.87974,0.743341,0.505197,1.12411,0.0408653,1.28972,-0.216404,-0.021483
-1601812137,29.4,-11.7172,2.99106,0.747308,0.634712,1.10224,0.0383416,1.30017,-0.221169,-0.0289738
-1601812136,29.5,-11.6472,3.10017,0.750985,0.765149,1.07987,0.0350744,1.30815,-0.226357,-0.0363486
-1601812135,29.6,-11.5642,3.20701,0.754298,0.89626,1.05695,0.0310761,1.31366,-0.231959,-0.0435954
-1601812134,29.7,-11.468,3.31154,0.757176,1.0278,1.03346,0.02636,1.31669,-0.237966,-0.0507031
-1601812133,29.8,-11.3586,3.41368,0.759547,1.15952,1.00935,0.0209405,1.31725,-0.244367,-0.0576615
-1601812132,29.9,-11.2361,3.51339,0.761341,1.29117,0.984575,0.014833,1.31536,-0.25115,-0.064461
-1601812131,30,-11.1004,3.61058,0.762491,1.42251,0.959106,0.00805385,1.31102,-0.258301,-0.0710929
-1601812130,30.1,-10.9516,3.70518,0.76293,1.55329,0.932903,0.000620255,1.30427,-0.265804,-0.0775492
-1601812129,30.2,-10.7898,3.79713,0.762594,1.68328,0.905934,-0.00744989,1.29513,-0.273643,-0.0838227
-1601812128,30.3,-10.615,3.88634,0.76142,1.81224,0.878164,-0.016138,1.28362,-0.281801,-0.0899068
-1601812127,30.4,-10.4274,3.97274,0.759347,1.93993,0.849564,-0.0254247,1.26979,-0.290259,-0.0957956
-1601812126,30.5,-10.227,4.05623,0.756315,2.06612,0.820103,-0.0352904,1.25366,-0.298997,-0.101484
-1601812125,30.6,-10.0142,4.13673,0.75227,2.19058,0.789756,-0.0457147,1.23528,-0.307993,-0.106968
-1601812124,30.7,-9.78898,4.21415,0.747155,2.3131,0.758496,-0.056677,1.21469,-0.317226,-0.112243
-1601812123,30.8,-9.55164,4.2884,0.740917,2.43345,0.726303,-0.0681562,1.19194,-0.326673,-0.117305
-1601812122,30.9,-9.30237,4.35938,0.733507,2.55142,0.693155,-0.0801309,1.16709,-0.336311,-0.122154
-1601812121,31,-9.04144,4.42699,0.724875,2.6668,0.659036,-0.0925797,1.14018,-0.346114,-0.126785
-1601812120,31.1,-8.76911,4.49115,0.714976,2.77939,0.623928,-0.105481,1.11128,-0.356057,-0.131198
-1601812119,31.2,-8.48566,4.55175,0.703765,2.88899,0.58782,-0.118812,1.08045,-0.366114,-0.135392
-1601812118,31.3,-8.19141,4.60868,0.6912,2.99542,0.550702,-0.132552,1.04774,-0.376258,-0.139366
-1601812117,31.4,-7.88669,4.66185,0.677242,3.09848,0.512567,-0.146678,1.01323,-0.386462,-0.143121
-1601812116,31.5,-7.57184,4.71116,0.661852,3.198,0.473409,-0.161169,0.976989,-0.396697,-0.146656
-1601812115,31.6,-7.24721,4.7565,0.644996,3.29382,0.433227,-0.176002,0.93908,-0.406936,-0.149974
-1601812114,31.7,-6.9132,4.79777,0.626641,3.38577,0.392023,-0.191156,0.89958,-0.417149,-0.153075
-1601812113,31.8,-6.57019,4.83487,0.606755,3.47369,0.349799,-0.20661,0.858565,-0.427307,-0.155961
-1601812112,31.9,-6.2186,4.8677,0.58531,3.55743,0.306564,-0.222341,0.816113,-0.43738,-0.158635
-1601812111,32,-5.85885,4.89615,0.562278,3.63686,0.262327,-0.23833,0.772302,-0.447338,-0.1611
-1601812110,32.1,-5.49138,4.92013,0.537636,3.71185,0.217101,-0.254554,0.727214,-0.457151,-0.163358
-1601812109,32.2,-5.11663,4.93954,0.51136,3.78227,0.170903,-0.270995,0.680932,-0.466789,-0.165413
-1601812108,32.3,-4.73508,4.95428,0.483431,3.848,0.12375,-0.28763,0.63354,-0.476221,-0.167268
-1601812107,32.4,-4.34719,4.96426,0.453828,3.90894,0.0756665,-0.304442,0.585123,-0.485416,-0.168929
-1601812106,32.5,-3.95346,4.96938,0.422537,3.96499,0.0266762,-0.32141,0.535769,-0.494344,-0.170399
-1601812105,32.6,-3.55436,4.96956,0.389542,4.01607,-0.0231924,-0.338515,0.485565,-0.502975,-0.171682
-1601812104,32.7,-3.15041,4.96472,0.35483,4.06208,-0.0739078,-0.35574,0.4346,-0.511277,-0.172785
-1601812103,32.8,-2.74212,4.95476,0.31839,4.10296,-0.125436,-0.373066,0.382964,-0.519221,-0.173712
-1601812102,32.9,-2.32999,4.9396,0.280214,4.13865,-0.177739,-0.390477,0.330746,-0.526776,-0.174468
-1601812101,33,-1.91456,4.91918,0.240293,4.1691,-0.230777,-0.407955,0.278038,-0.533913,-0.17506
-1601812100,33.1,-1.49635,4.89342,0.198621,4.19425,-0.284507,-0.425483,0.22493,-0.540602,-0.175492
-1601812099,33.2,-1.07589,4.86226,0.155195,4.21407,-0.338882,-0.443048,0.171514,-0.546814,-0.175772
-1601812098,33.3,-0.653712,4.82563,0.110011,4.22854,-0.393853,-0.460633,0.117881,-0.55252,-0.175904
-1601812097,33.4,-0.230357,4.78347,0.0630682,4.23765,-0.449368,-0.478224,0.0641231,-0.557692,-0.175896
-1601812096,33.5,0.193638,4.73574,0.0143665,4.24137,-0.505372,-0.495808,0.010331,-0.562302,-0.175754
-1601812095,33.6,0.617737,4.68238,-0.0360927,4.23971,-0.561809,-0.513371,-0.043404,-0.566323,-0.175485
-1601812094,33.7,1.0414,4.62336,-0.0883066,4.23269,-0.618617,-0.530901,-0.0969915,-0.569729,-0.175094
-1601812093,33.8,1.4641,4.55865,-0.142271,4.22032,-0.675733,-0.548386,-0.150341,-0.572493,-0.174588
-1601812092,33.9,1.88529,4.48821,-0.197982,4.20263,-0.733093,-0.565815,-0.203364,-0.574591,-0.173975
-1601812091,34,2.30445,4.41202,-0.255432,4.17966,-0.790628,-0.583177,-0.255972,-0.575999,-0.173261
-1601812090,34.1,2.72105,4.33008,-0.314615,4.15146,-0.848269,-0.600464,-0.308077,-0.576692,-0.172452
-1601812089,34.2,3.13457,4.24237,-0.375522,4.11807,-0.905942,-0.617665,-0.359592,-0.57665,-0.171555
-1601812088,34.3,3.54449,4.14889,-0.438145,4.07956,-0.963574,-0.634772,-0.410433,-0.575849,-0.170578
-1601812087,34.4,3.95031,4.04966,-0.502473,4.03601,-1.02109,-0.651778,-0.460516,-0.57427,-0.169525
-1601812086,34.5,4.35153,3.94468,-0.568496,3.98749,-1.0784,-0.668675,-0.509758,-0.571894,-0.168405
-1601812085,34.6,4.74765,3.83399,-0.636204,3.93409,-1.13544,-0.685457,-0.558078,-0.568701,-0.167223
-1601812084,34.7,5.13818,3.71761,-0.705584,3.8759,-1.19211,-0.702118,-0.605399,-0.564676,-0.165986
-1601812083,34.8,5.52267,3.59558,-0.776623,3.81304,-1.24834,-0.718652,-0.651642,-0.559802,-0.1647
-1601812082,34.9,5.90064,3.46796,-0.84931,3.74561,-1.30405,-0.735056,-0.696733,-0.554065,-0.16337
-1601812081,35,6.27164,3.33479,-0.92363,3.67374,-1.35913,-0.751325,-0.740599,-0.547451,-0.162004
-1601812080,35.1,6.63524,3.19615,-0.99957,3.59754,-1.41351,-0.767456,-0.783169,-0.539949,-0.160605
-1601812079,35.2,6.99101,3.05212,-1.07712,3.51715,-1.46709,-0.783445,-0.824376,-0.531549,-0.159181
-1601812078,35.3,7.33854,2.90277,-1.15625,3.43271,-1.51979,-0.799291,-0.864154,-0.522242,-0.157736
-1601812077,35.4,7.67742,2.74819,-1.23697,3.34437,-1.57151,-0.814992,-0.90244,-0.51202,-0.156275
-1601812076,35.5,8.00729,2.5885,-1.31925,3.25227,-1.62216,-0.830546,-0.939175,-0.500879,-0.154803
-1601812075,35.6,8.32776,2.4238,-1.40307,3.15659,-1.67165,-0.845952,-0.974302,-0.488814,-0.153324
-1601812074,35.7,8.63849,2.25421,-1.48843,3.05747,-1.71989,-0.861211,-1.00777,-0.475823,-0.151843
-1601812073,35.8,8.93914,2.07987,-1.57531,2.95509,-1.76678,-0.876321,-1.03952,-0.461906,-0.150364
-1601812072,35.9,9.2294,1.9009,-1.66369,2.84962,-1.81224,-0.891284,-1.06951,-0.447065,-0.148889
-1601812071,36,9.50897,1.71747,-1.75356,2.74125,-1.85617,-0.906099,-1.0977,-0.431302,-0.147423
-1601812070,36.1,9.77756,1.52972,-1.84491,2.63015,-1.89847,-0.920768,-1.12404,-0.414624,-0.145967
-1601812069,36.2,10.0349,1.33783,-1.93771,2.5165,-1.93906,-0.935293,-1.14851,-0.397038,-0.144525
-1601812068,36.3,10.2808,1.14197,-2.03196,2.40051,-1.97785,-0.949674,-1.17106,-0.378552,-0.143099
-1601812067,36.4,10.5149,0.942325,-2.12764,2.28235,-2.01474,-0.963913,-1.19167,-0.359179,-0.141689
-1601812066,36.5,10.7372,0.739088,-2.22474,2.16224,-2.04966,-0.978013,-1.21032,-0.338933,-0.140298
-1601812065,36.6,10.9473,0.532463,-2.32324,2.04036,-2.0825,-0.991974,-1.22699,-0.31783,-0.138925
-1601812064,36.7,11.1452,0.32266,-2.42313,1.91691,-2.11319,-1.0058,-1.24166,-0.295887,-0.137571
-1601812063,36.8,11.3307,0.109899,-2.5244,1.79209,-2.14165,-1.01949,-1.25432,-0.273125,-0.136236
-1601812062,36.9,11.5036,-0.105593,-2.62702,1.66611,-2.16779,-1.03305,-1.26496,-0.249568,-0.134919
-1601812061,37,11.6639,-0.32358,-2.731,1.53917,-2.19154,-1.04647,-1.27359,-0.225241,-0.133618
-1601812060,37.1,11.8114,-0.543819,-2.83631,1.41146,-2.21282,-1.05977,-1.2802,-0.200172,-0.132331
-1601812059,37.2,11.9461,-0.766058,-2.94295,1.28319,-2.23155,-1.07294,-1.28482,-0.174391,-0.131057
-1601812058,37.3,12.068,-0.990041,-3.0509,1.15456,-2.24767,-1.08598,-1.28744,-0.147931,-0.129791
-1601812057,37.4,12.177,-1.2155,-3.16014,1.02577,-2.26111,-1.0989,-1.28809,-0.120825,-0.128532
-1601812056,37.5,12.2732,-1.44217,-3.27067,0.89701,-2.27182,-1.11169,-1.28679,-0.0931115,-0.127274
-1601812055,37.6,12.3564,-1.66977,-3.38248,0.768477,-2.27972,-1.12435,-1.28356,-0.0648276,-0.126014
-1601812054,37.7,12.4269,-1.89802,-3.49554,0.640362,-2.28476,-1.13689,-1.27843,-0.0360137,-0.124747
-1601812053,37.8,12.4845,-2.12663,-3.60985,0.512852,-2.2869,-1.1493,-1.27145,-0.00671167,-0.123469
-1601812052,37.9,12.5295,-2.3553,-3.72539,0.386133,-2.28609,-1.16158,-1.26264,0.0230351,-0.122173
-1601812051,38,12.5618,-2.58375,-3.84216,0.260384,-2.28228,-1.17374,-1.25204,0.0531817,-0.120854
-1601812050,38.1,12.5816,-2.81166,-3.96014,0.135782,-2.27544,-1.18575,-1.2397,0.0836822,-0.119506
-1601812049,38.2,12.589,-3.03873,-4.07931,0.0125,-2.26554,-1.19764,-1.22567,0.114489,-0.118123
-1601812048,38.3,12.5841,-3.26466,-4.19966,-0.109296,-2.25254,-1.20938,-1.20999,0.145554,-0.116699
-1601812047,38.4,12.5672,-3.48914,-4.32118,-0.229444,-2.23642,-1.22097,-1.19271,0.176828,-0.115227
-1601812046,38.5,12.5383,-3.71184,-4.44385,-0.347787,-2.21717,-1.23242,-1.1739,0.20826,-0.113701
-1601812045,38.6,12.4977,-3.93247,-4.56766,-0.464174,-2.19476,-1.24371,-1.1536,0.239799,-0.112112
-1601812044,38.7,12.4456,-4.15069,-4.69259,-0.578459,-2.1692,-1.25484,-1.13187,0.271394,-0.110455
-1601812043,38.8,12.3821,-4.3662,-4.81862,-0.690503,-2.14048,-1.2658,-1.10879,0.302992,-0.108721
-1601812042,38.9,12.3075,-4.57868,-4.94574,-0.800173,-2.10861,-1.27658,-1.0844,0.33454,-0.106904
-1601812041,39,12.2221,-4.78782,-5.07393,-0.907342,-2.07358,-1.28718,-1.05878,0.365986,-0.104996
-1601812040,39.1,12.1262,-4.99329,-5.20317,-1.01189,-2.03542,-1.29758,-1.03199,0.397276,-0.10299
-1601812039,39.2,12.0199,-5.1948,-5.33344,-1.1137,-1.99413,-1.30777,-1.0041,0.428357,-0.100879
-1601812038,39.3,11.9035,-5.39202,-5.46472,-1.21268,-1.94975,-1.31775,-0.975171,0.459176,-0.0986541
-1601812037,39.4,11.7774,-5.58465,-5.59698,-1.30871,-1.90231,-1.3275,-0.945281,0.489678,-0.0963092
-1601812036,39.5,11.6419,-5.77238,-5.73021,-1.4017,-1.85183,-1.33701,-0.914498,0.519812,-0.0938367
-1601812035,39.6,11.4972,-5.95491,-5.86437,-1.49158,-1.79836,-1.34626,-0.882893,0.549524,-0.0912295
-1601812034,39.7,11.3437,-6.13195,-5.99945,-1.57826,-1.74194,-1.35525,-0.850538,0.578762,-0.0884803
-1601812033,39.8,11.1816,-6.3032,-6.13541,-1.66166,-1.68262,-1.36395,-0.817505,0.607475,-0.0855824
-1601812032,39.9,11.0114,-6.46838,-6.27223,-1.74174,-1.62046,-1.37236,-0.783865,0.635612,-0.0825289
-1601812031,40,10.8334,-6.6272,-6.40988,-1.81842,-1.55552,-1.38045,-0.749693,0.663121,-0.0793133
-1601812030,40.1,10.6479,-6.77939,-6.54831,-1.89166,-1.48786,-1.38822,-0.715058,0.689955,-0.0759292
-1601812029,40.2,10.4552,-6.92469,-6.68751,-1.96142,-1.41756,-1.39563,-0.680034,0.716064,-0.0723705
-1601812028,40.3,10.2557,-7.06282,-6.82743,-2.02766,-1.34468,-1.40269,-0.644692,0.741402,-0.0686314
-1601812027,40.4,10.0498,-7.19354,-6.96803,-2.09035,-1.2693,-1.40935,-0.609101,0.765922,-0.0647063
-1601812026,40.5,9.83775,-7.3166,-7.10928,-2.14947,-1.19152,-1.41562,-0.573333,0.789579,-0.06059
-1601812025,40.6,9.62,-7.43177,-7.25114,-2.20501,-1.11142,-1.42147,-0.537455,0.812332,-0.0562776
-1601812024,40.7,9.39687,-7.53881,-7.39356,-2.25696,-1.02909,-1.42687,-0.501535,0.834136,-0.0517646
-1601812023,40.8,9.16873,-7.63751,-7.5365,-2.30532,-0.944623,-1.43181,-0.465641,0.854954,-0.0470468
-1601812022,40.9,8.93593,-7.72767,-7.67991,-2.35009,-0.858129,-1.43627,-0.429836,0.874746,-0.0421207
-1601812021,41,8.69883,-7.80907,-7.82374,-2.39129,-0.769709,-1.44023,-0.394183,0.893477,-0.0369828
-1601812020,41.1,8.45779,-7.88155,-7.96794,-2.42893,-0.67947,-1.44366,-0.358745,0.911111,-0.0316305
-1601812019,41.2,8.21316,-7.94491,-8.11245,-2.46305,-0.587524,-1.44655,-0.32358,0.927616,-0.0260614
-1601812018,41.3,7.96529,-7.999,-8.25723,-2.49366,-0.493985,-1.44887,-0.288745,0.942964,-0.0202738
-1601812017,41.4,7.71454,-8.04366,-8.40221,-2.52081,-0.398971,-1.45059,-0.254296,0.957125,-0.0142665
-1601812016,41.5,7.46125,-8.07875,-8.54733,-2.54453,-0.302601,-1.45171,-0.220285,0.970075,-0.00803876
-1601812015,41.6,7.20575,-8.10414,-8.69253,-2.56488,-0.204997,-1.4522,-0.186761,0.98179,-0.00159054
-1601812014,41.7,6.94838,-8.11971,-8.83774,-2.5819,-0.106285,-1.45202,-0.153771,0.992251,0.00507766
-1601812013,41.8,6.68947,-8.12536,-8.98291,-2.59566,-0.00658941,-1.45117,-0.121362,1.00144,0.0119648
-1601812012,41.9,6.42936,-8.121,-9.12795,-2.6062,0.0939604,-1.44962,-0.0895734,1.00934,0.0190693
-1601812011,42,6.16834,-8.10655,-9.27281,-2.61359,0.195235,-1.44735,-0.0584468,1.01594,0.026389
-1601812010,42.1,5.90674,-8.08193,-9.4174,-2.61791,0.297105,-1.44434,-0.0280193,1.02123,0.0339213
-1601812009,42.2,5.64486,-8.04711,-9.56165,-2.61922,0.399436,-1.44056,0.00167415,1.02519,0.0416631
-1601812008,42.3,5.38299,-8.00203,-9.70549,-2.6176,0.502099,-1.436,0.0306006,1.02783,0.0496108
-1601812007,42.4,5.12143,-7.94668,-9.84882,-2.61313,0.604958,-1.43063,0.0587295,1.02914,0.0577601
-1601812006,42.5,4.86046,-7.88104,-9.99158,-2.60588,0.707881,-1.42444,0.0860325,1.02911,0.0661067
-1601812005,42.6,4.60035,-7.80511,-10.1337,-2.59595,0.810735,-1.4174,0.112483,1.02774,0.0746455
-1601812004,42.7,4.34136,-7.7189,-10.275,-2.58342,0.913385,-1.4095,0.138058,1.02504,0.0833709
-1601812003,42.8,4.08375,-7.62244,-10.4156,-2.56837,1.0157,-1.40072,0.162735,1.02102,0.0922773
-1601812002,42.9,3.82776,-7.51578,-10.5552,-2.5509,1.11754,-1.39104,0.186494,1.01566,0.101358
-1601812001,43,3.57364,-7.39895,-10.6937,-2.5311,1.21879,-1.38045,0.209317,1.00899,0.110607
-1601812000,43.1,3.32162,-7.27204,-10.8312,-2.50907,1.3193,-1.36892,0.231188,1.00101,0.120017
-1601811999,43.2,3.0719,-7.13512,-10.9675,-2.4849,1.41895,-1.35644,0.252093,0.991738,0.12958
-1601811998,43.3,2.82471,-6.98829,-11.1025,-2.45868,1.5176,-1.343,0.272021,0.981177,0.139289
-1601811997,43.4,2.58023,-6.83164,-11.2361,-2.43052,1.61514,-1.32858,0.290961,0.969346,0.149135
-1601811996,43.5,2.33866,-6.6653,-11.3681,-2.40052,1.71143,-1.31316,0.308904,0.95626,0.15911
-1601811995,43.6,2.10018,-6.4894,-11.4987,-2.36878,1.80635,-1.29675,0.325844,0.941936,0.169206
-1601811994,43.7,1.86496,-6.30408,-11.6275,-2.33539,1.89978,-1.27932,0.341776,0.926394,0.179412
-1601811993,43.8,1.63316,-6.1095,-11.7545,-2.30046,1.99159,-1.26086,0.356697,0.909655,0.189721
-1601811992,43.9,1.40492,-5.90582,-11.8796,-2.26408,2.08167,-1.24137,0.370606,0.891739,0.200121
-1601811991,44,1.18039,-5.69323,-12.0027,-2.22637,2.1699,-1.22084,0.383501,0.872671,0.210604
-1601811990,44.1,0.959688,-5.47191,-12.1237,-2.18741,2.25617,-1.19925,0.395385,0.852474,0.221159
-1601811989,44.2,0.742942,-5.24206,-12.2425,-2.14732,2.34036,-1.1766,0.406261,0.831176,0.231775
-1601811988,44.3,0.530257,-5.00391,-12.359,-2.1062,2.42236,-1.15289,0.416134,0.808802,0.242443
-1601811987,44.4,0.321734,-4.75767,-12.4731,-2.06413,2.50208,-1.12811,0.425009,0.785383,0.25315
-1601811986,44.5,0.117459,-4.50357,-12.5846,-2.02123,2.57941,-1.10226,0.432894,0.760946,0.263887
-1601811985,44.6,-0.0824872,-4.24187,-12.6935,-1.97758,2.65424,-1.07533,0.439799,0.735524,0.274642
-1601811984,44.7,-0.278036,-3.97281,-12.7996,-1.9333,2.72648,-1.04733,0.445732,0.709147,0.285402
-1601811983,44.8,-0.469129,-3.69666,-12.9029,-1.88847,2.79604,-1.01825,0.450705,0.681849,0.296158
-1601811982,44.9,-0.655715,-3.41369,-13.0033,-1.84319,2.86282,-0.988101,0.454732,0.653664,0.306897
-1601811981,45,-0.837755,-3.12419,-13.1005,-1.79755,2.92674,-0.956876,0.457825,0.624626,0.317607
-1601811980,45.1,-1.01522,-2.82844,-13.1946,-1.75166,2.98772,-0.924581,0.460001,0.594771,0.328277
-1601811979,45.2,-1.18808,-2.52675,-13.2854,-1.70558,3.04567,-0.891222,0.461274,0.564135,0.338894
-1601811978,45.3,-1.35633,-2.21941,-13.3728,-1.65943,3.10052,-0.856805,0.461663,0.532756,0.349445
-1601811977,45.4,-1.51997,-1.90675,-13.4567,-1.61328,3.1522,-0.821336,0.461185,0.500673,0.35992
-1601811976,45.5,-1.67899,-1.58908,-13.537,-1.56722,3.20063,-0.784824,0.459861,0.467923,0.370305
-1601811975,45.6,-1.83342,-1.26673,-13.6136,-1.52134,3.24576,-0.747278,0.457709,0.434547,0.380588
-1601811974,45.7,-1.98327,-0.940041,-13.6865,-1.47571,3.28752,-0.70871,0.454751,0.400584,0.390757
