iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
97,0.96,0.458422,0.00122979,0,1.03906,-0.027766,0,0.0950594,-0.148783,0
98,0.97,0.468816,0.000944688,0,1.03973,-0.0292553,0,0.038189,-0.149028,0
99,0.98,0.479215,0.000644683,0,1.03983,-0.0307457,0,-0.0183223,-0.149022,0
100,0.99,0.489611,0.000329779,0,1.03936,-0.0322348,0,-0.0744102,-0.148757,0
101,1,0.5,-2.2462e-17,0,1.03834,-0.03372,0,-0.130012,-0.148232,0
102,1.01,0.510376,-0.000344599,0,1.03677,-0.0351986,0,-0.185068,-0.147441,0
103,1.02,0.520733,-0.000703941,0,1.03464,-0.0366679,0,-0.239519,-0.146381,0
104,1.03,0.531067,-0.00107792,0,1.03198,-0.0381253,0,-0.293312,-0.145049,0
105,1.04,0.541371,-0.0014664,0,1.02878,-0.039568,0,-0.346392,-0.143442,0
106,1.05,0.551641,-0.00186922,0,1.02505,-0.0409932,0,-0.398708,-0.141559,0
107,1.06,0.561871,-0.00228619,0,1.02081,-0.0423982,0,-0.450213,-0.139397,0
108,1.07,0.572055,-0.00271711,0,1.01605,-0.0437802,0,-0.50086,-0.136954,0
109,1.08,0.58219,-0.00316171,0,1.01079,-0.0451364,0,-0.550605,-0.134231,0
110,1.09,0.592269,-0.00361974,0,1.00504,-0.0464639,0,-0.599406,-0.131225,0
111,1.1,0.602289,-0.00409089,0,0.998807,-0.0477599,0,-0.647223,-0.127937,0
112,1.11,0.612244,-0.00457482,0,0.9921,-0.0490217,0,-0.69402,-0.124366,0
113,1.12,0.62213,-0.0050712,0,0.984931,-0.0502463,0,-0.739759,-0.120513,0
114,1.13,0.631941,-0.00557962,0,0.977309,-0.051431,0,-0.784408,-0.116379,0
115,1.14,0.641674,-0.00609967,0,0.969246,-0.052573,0,-0.827935,-0.111965,0
116,1.15,0.651325,-0.00663092,0,0.960754,-0.0536694,0,-0.870311,-0.107271,0
117,1.16,0.660888,-0.0071729,0,0.951844,-0.0547175,0,-0.911509,-0.1023,0
118,1.17,0.67036,-0.0077251,0,0.942528,-0.0557145,0,-0.951502,-0.097054,0
119,1.18,0.679737,-0.00828701,0,0.932818,-0.0566576,0,-0.990267,-0.0915346,0
120,1.19,0.689015,-0.00885807,0,0.922727,-0.0575443,0,-1.02778,-0.0857447,0
121,1.2,0.69819,-0.0094377,0,0.912266,-0.0583716,0,-1.06403,-0.0796872,0
122,1.21,0.707259,-0.0100253,0,0.90145,-0.0591371,0,-1.09899,-0.0733652,0
123,1.22,0.716218,-0.0106202,0,0.890291,-0.0598381,0,-1.13264,-0.0667822,0
124,1.23,0.725064,-0.0112218,0,0.878802,-0.0604719,0,-1.16497,-0.059942,0
125,1.24,0.733793,-0.0118294,0,0.866996,-0.0610361,0,-1.19598,-0.0528485,0
126,1.25,0.742403,-0.0124423,0,0.854887,-0.061528,0,-1.22563,-0.045506,0
127,1.26,0.75089,-0.0130597,0,0.842488,-0.0619454,0,-1.25394,-0.0379189,0
128,1.27,0.759252,-0.013681,0,0.829813,-0.0622856,0,-1.28088,-0.0300921,0
129,1.28,0.767485,-0.0143052,0,0.816875,-0.0625464,0,-1.30646,-0.0220305,0
130,1.29,0.775589,-0.0149316,0,0.803688,-0.0627255,0,-1.33066,-0.0137393,0
131,1.3,0.783558,-0.0155594,0,0.790266,-0.0628205,0,-1.35349,-0.00522398,0
132,1.31,0.791393,-0.0161877,0,0.776623,-0.0628292,0,-1.37493,0.00350981,0
133,1.32,0.79909,-0.0168157,0,0.762772,-0.0627496,0,-1.395,0.0124562,0
134,1.33,0.806648,-0.0174424,0,0.748728,-0.0625794,0,-1.41369,0.0216092,0
135,1.34,0.814064,-0.018067,0,0.734503,-0.0623167,0,-1.43101,0.0309624,0
136,1.35,0.821337,-0.0186884,0,0.720112,-0.0619595,0,-1.44695,0.0405094,0
137,1.36,0.828466,-0.0193059,0,0.705569,-0.0615059,0,-1.46152,0.0502437,0
138,1.37,0.835448,-0.0199182,0,0.690886,-0.060954,0,-1.47473,0.0601583,0
139,1.38,0.842283,-0.0205246,0,0.676078,-0.0603022,0,-1.48659,0.0702463,0
140,1.39,0.84897,-0.0211239,0,0.661159,-0.0595486,0,-1.4971,0.0805005,0
141,1.4,0.855506,-0.0217152,0,0.646141,-0.0586916,0,-1.50628,0.0909138,0
142,1.41,0.861892,-0.0222974,0,0.631038,-0.0577298,0,-1.51413,0.101479,0
143,1.42,0.868127,-0.0228695,0,0.615862,-0.0566616,0,-1.52067,0.112187,0
144,1.43,0.874209,-0.0234303,0,0.600628,-0.0554856,0,-1.52591,0.123032,0
145,1.44,0.880139,-0.0239788,0,0.585348,-0.0542005,0,-1.52987,0.134006,0
146,1.45,0.885916,-0.0245139,0,0.570035,-0.0528051,0,-1.53255,0.145099,0
147,1.46,0.89154,-0.0250346,0,0.554702,-0.0512981,0,-1.53398,0.156306,0
148,1.47,0.89701,-0.0255395,0,0.53936,-0.0496786,0,-1.53418,0.167616,0
149,1.48,0.902327,-0.0260277,0,0.524022,-0.0479455,0,-1.53315,0.179022,0
150,1.49,0.90749,-0.0264981,0,0.508701,-0.0460979,0,-1.53093,0.190516,0
151,1.5,0.912501,-0.0269493,0,0.493407,-0.0441349,0,-1.52753,0.202089,0
