iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
129,1.28,0.942424,-0.0294128,0,0.47952,-0.0340129,0,-2.21276,0.422741,0
130,1.29,0.947109,-0.0297315,0,0.4575,-0.0296763,0,-2.19088,0.444591,0
131,1.3,0.951575,-0.0300056,0,0.43571,-0.0251211,0,-2.16682,0.466442,0
132,1.31,0.955824,-0.0302332,0,0.41417,-0.0203475,0,-2.14066,0.48827,0
133,1.32,0.959859,-0.0304119,0,0.392903,-0.0153558,0,-2.11247,0.510051,0
134,1.33,0.963683,-0.0305396,0,0.371927,-0.0101467,0,-2.08234,0.531759,0
135,1.34,0.967299,-0.0306141,0,0.351263,-0.00472097,0,-2.05033,0.553371,0
136,1.35,0.97071,-0.0306333,0,0.330927,0.000920304,0,-2.01654,0.574862,0
137,1.36,0.973919,-0.030595,0,0.310937,0.00677578,0,-1.98103,0.596207,0
138,1.37,0.976929,-0.030497,0,0.291311,0.0128439,0,-1.9439,0.617383,0
139,1.38,0.979746,-0.0303374,0,0.272065,0.0191228,0,-1.90523,0.638365,0
140,1.39,0.982372,-0.0301139,0,0.253212,0.0256105,0,-1.86509,0.65913,0
141,1.4,0.984812,-0.0298245,0,0.234767,0.0323046,0,-1.82359,0.679654,0
142,1.41,0.987069,-0.0294671,0,0.216744,0.0392027,0,-1.78079,0.699913,0
143,1.42,0.989148,-0.0290397,0,0.199155,0.0463019,0,-1.73678,0.719885,0
144,1.43,0.991053,-0.0285404,0,0.182012,0.0535993,0,-1.69166,0.739547,0
145,1.44,0.99279,-0.0279671,0,0.165326,0.0610917,0,-1.6455,0.758876,0
146,1.45,0.994361,-0.0273179,0,0.149106,0.0687756,0,-1.5984,0.777849,0
147,1.46,0.995773,-0.026591,0,0.133361,0.0766475,0,-1.55043,0.796447,0
148,1.47,0.99703,-0.0257844,0,0.118099,0.0847033,0,-1.50169,0.814646,0
149,1.48,0.998137,-0.0248963,0,0.103329,0.092939,0,-1.45226,0.832427,0
150,1.49,0.999099,-0.023925,0,0.0890563,0.10135,0,-1.40222,0.849768,0
151,1.5,0.99992,-0.0228687,0,0.0752865,0.109933,0,-1.35166,0.866651,0
152,1.51,1.00061,-0.0217258,0,0.0620246,0.118682,0,-1.30066,0.883055,0
153,1.52,1.00116,-0.0204946,0,0.0492745,0.127592,0,-1.2493,0.898962,0
154,1.53,1.00159,-0.0191734,0,0.0370395,0.136659,0,-1.19766,0.914353,0
155,1.54,1.0019,-0.0177609,0,0.025322,0.145878,0,-1.14583,0.929212,0
156,1.55,1.0021,-0.0162554,0,0.0141234,0.155242,0,-1.09387,0.94352,0
157,1.56,1.00219,-0.0146556,0,0.0034447,0.164746,0,-1.04188,0.957263,0
158,1.57,1.00217,-0.01296,0,-0.0067142,0.174385,0,-0.989914,0.970424,0
159,1.58,1.00206,-0.0111674,0,-0.0163539,0.184153,0,-0.938059,0.982989,0
160,1.59,1.00185,-0.00927656,0,-0.025476,0.194043,0,-0.886382,0.994943,0
161,1.6,1.00155,-0.0072862,0,-0.0340824,0.204049,0,-0.834953,1.00627,0
162,1.61,1.00117,-0.00519521,0,-0.0421761,0.214166,0,-0.783841,1.01697,0
163,1.62,1.00071,-0.00300253,0,-0.0497605,0.224387,0,-0.733109,1.02701,0
164,1.63,1.00017,-0.000707154,0,-0.0568397,0.234704,0,-0.682821,1.0364,0
165,1.64,0.999571,0.00169186,0,-0.0634186,0.245112,0,-0.633038,1.04512,0
166,1.65,0.998906,0.00419537,0,-0.0695024,0.255604,0,-0.583817,1.05316,0
167,1.66,0.998183,0.0068042,0,-0.075097,0.266173,0,-0.535214,1.06052,0
168,1.67,0.997406,0.00951907,0,-0.0802089,0.276812,0,-0.48728,1.06719,0
169,1.68,0.99658,0.0123407,0,-0.084845,0.287515,0,-0.440065,1.07316,0
170,1.69,0.995711,0.0152696,0,-0.0890128,0.298273,0,-0.393618,1.07842,0
171,1.7,0.994802,0.0183063,0,-0.0927201,0.309081,0,-0.347981,1.08298,0
172,1.71,0.993858,0.0214513,0,-0.0959752,0.31993,0,-0.303199,1.08683,0
173,1.72,0.992884,0.024705,0,-0.098787,0.330815,0,-0.259311,1.08996,0
174,1.73,0.991884,0.0280677,0,-0.101165,0.341727,0,-0.216354,1.09238,0
175,1.74,0.990862,0.0315396,0,-0.103117,0.35266,0,-0.174363,1.09408,0
176,1.75,0.989823,0.035121,0,-0.104655,0.363606,0,-0.133372,1.09506,0
177,1.76,0.98877,0.0388118,0,-0.105788,0.374559,0,-0.0934113,1.09533,0
178,1.77,0.987708,0.0426121,0,-0.106527,0.385511,0,-0.0545089,1.09488,0
179,1.78,0.986641,0.046522,0,-0.106882,0.396454,0,-0.0166913,1.09372,0
180,1.79,0.985572,0.0505412,0,-0.106864,0.407383,0,0.0200173,1.09185,0
181,1.8,0.984505,0.0546695,0,-0.106485,0.418289,0,0.055595,1.08927,0
182,1.81,0.983443,0.0589068,0,-0.105756,0.429166,0,0.0900216,1.08599,0
183,1.82,0.982391,0.0632527,0,-0.104689,0.440006,0,0.123279,1.08201,0
184,1.83,0.981351,0.0677068,0,-0.103295,0.450804,0,0.155352,1.07734,0
185,1.84,0.980326,0.0722686,0,-0.101586,0.461551,0,0.186225,1.07198,0
186,1.85,0.97932,0.0769377,0,-0.0995743,0.472241,0,0.215886,1.06594,0
187,1.86,0.978335,0.0817132,0,-0.0972722,0.482867,0,0.244326,1.05923,0
188,1.87,0.977375,0.0865948,0,-0.0946918,0.493423,0,0.271535,1.05185,0
189,1.88,0.976442,0.0915815,0,-0.0918456,0.503902,0,0.297506,1.04381,0
190,1.89,0.975539,0.0966725,0,-0.0887459,0.514297,0,0.322235,1.03513,0
191,1.9,0.974668,0.101867,0,-0.0854051,0.524603,0,0.345717,1.02581,0
192,1.91,0.973832,0.107164,0,-0.0818357,0.534811,0,0.367951,1.01585,0
193,1.92,0.973032,0.112563,0,-0.0780502,0.544918,0,0.388936,1.00528,0
194,1.93,0.972272,0.118062,0,-0.0740611,0.554915,0,0.408674,0.994103,0
195,1.94,0.971552,0.123661,0,-0.0698809,0.564798,0,0.427167,0.982328,0
196,1.95,0.970875,0.129358,0,-0.0655219,0.57456,0,0.444419,0.969967,0
197,1.96,0.970242,0.135152,0,-0.0609966,0.584195,0,0.460436,0.957034,0
198,1.97,0.969655,0.141041,0,-0.0563173,0.593698,0,0.475225,0.94354,0
199,1.98,0.969116,0.147025,0,-0.0514962,0.603064,0,0.488794,0.929499,0
200,1.99,0.968626,0.153102,0,-0.0465454,0.612287,0,0.501152,0.914923,0
201,2,0.968185,0.15927,0,-0.0414771,0.621361,0,0.51231,0.899827,0
202,2.01,0.967796,0.165529,0,-0.0363032,0.630281,0,0.52228,0.884225,0
203,2.02,0.96746,0.171876,0,-0.0310354,0.639044,0,0.531076,0.86813,0
204,2.03,0.967176,0.178309,0,-0.0256856,0.647642,0,0.53871,0.851557,0
205,2.04,0.966946,0.184828,0,-0.0202651,0.656073,0,0.5452,0.834521,0
206,2.05,0.966771,0.19143,0,-0.0147853,0.664331,0,0.55056,0.817037,0
207,2.06,0.966651,0.198114,0,-0.00925757,0.672412,0,0.554808,0.79912,0
208,2.07,0.966586,0.204878,0,-0.00369281,0.680312,0,0.557963,0.780787,0
209,2.08,0.966577,0.211719,0,0.0018981,0.688027,0,0.560043,0.762052,0
210,2.09,0.966624,0.218638,0,0.00750453,0.695552,0,0.561068,0.742932,0
211,2.1,0.966727,0.22563,0,0.013116,0.702884,0,0.56106,0.723442,0
212,2.11,0.966886,0.232695,0,0.0187224,0.71002,0,0.56004,0.7036,0
213,2.12,0.967101,0.23983,0,0.0243135,0.716955,0,0.558029,0.683422,0
214,2.13,0.967372,0.247033,0,0.0298797,0.723687,0,0.555052,0.662923,0
215,2.14,0.967699,0.254303,0,0.0354114,0.730213,0,0.551132,0.642121,0
216,2.15,0.96808,0.261637,0,0.0408993,0.736529,0,0.546292,0.621033,0
217,2.16,0.968517,0.269033,0,0.0463343,0.742632,0,0.540558,0.599675,0
218,2.17,0.969007,0.276488,0,0.0517076,0.748521,0,0.533956,0.578064,0
219,2.18,0.969551,0.284002,0,0.0570106,0.754193,0,0.52651,0.556217,0
220,2.19,0.970147,0.291572,0,0.062235,0.759645,0,0.518247,0.534152,0
221,2.2,0.970795,0.299194,0,0.0673729,0.764875,0,0.509194,0.511884,0
222,2.21,0.971494,0.306868,0,0.0724164,0.769882,0,0.499378,0.489431,0
223,2.22,0.972243,0.314591,0,0.077358,0.774663,0,0.488826,0.46681,0
224,2.23,0.973041,0.322361,0,0.0821905,0.779218,0,0.477565,0.444037,0
225,2.24,0.973886,0.330175,0,0.086907,0.783544,0,0.465624,0.42113,0
226,2.25,0.974779,0.338031,0,0.0915008,0.78764,0,0.45303,0.398105,0
227,2.26,0.975716,0.345927,0,0.0959655,0.791505,0,0.439811,0.374978,0
228,2.27,0.976697,0.35386,0,0.100295,0.795139,0,0.425997,0.351767,0
229,2.28,0.977721,0.361829,0,0.104484,0.79854,0,0.411614,0.328487,0
230,2.29,0.978787,0.36983,0,0.108526,0.801709,0,0.396691,0.305154,0
231,2.3,0.979891,0.377862,0,0.112416,0.804643,0,0.381256,0.281785,0
232,2.31,0.981034,0.385922,0,0.116149,0.807344,0,0.365339,0.258395,0
233,2.32,0.982214,0.394008,0,0.119721,0.809811,0,0.348966,0.235,0
234,2.33,0.983428,0.402118,0,0.123127,0.812044,0,0.332165,0.211615,0
235,2.34,0.984676,0.410249,0,0.126363,0.814044,0,0.314965,0.188256,0
236,2.35,0.985955,0.418398,0,0.129425,0.81581,0,0.297393,0.164937,0
