iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
253,2.52,0.406546,2.0086,0.50215,-0.68006,0.330081,0.0825202,-0.816137,-1.50035,-0.375086
254,2.53,0.399705,2.01183,0.502956,-0.688128,0.315101,0.0787754,-0.797366,-1.4955,-0.373876
255,2.54,0.392784,2.0149,0.503725,-0.696007,0.300172,0.075043,-0.778415,-1.49036,-0.372591
256,2.55,0.385785,2.01783,0.504457,-0.703695,0.285295,0.0713238,-0.759293,-1.48493,-0.371232
257,2.56,0.378711,2.02061,0.505152,-0.711192,0.270474,0.0676186,-0.740008,-1.47921,-0.369801
258,2.57,0.371562,2.02324,0.50581,-0.718495,0.255712,0.063928,-0.720568,-1.4732,-0.3683
259,2.58,0.364341,2.02572,0.506431,-0.725603,0.241011,0.0602528,-0.700982,-1.46692,-0.366729
260,2.59,0.357051,2.02806,0.507015,-0.732514,0.226375,0.0565936,-0.681257,-1.46036,-0.36509
261,2.6,0.349692,2.03025,0.507562,-0.739227,0.211805,0.0529512,-0.661402,-1.45354,-0.363384
262,2.61,0.342267,2.0323,0.508074,-0.745742,0.197305,0.0493262,-0.641424,-1.44645,-0.361614
263,2.62,0.334777,2.0342,0.508549,-0.752056,0.182877,0.0457192,-0.621333,-1.43912,-0.359779
264,2.63,0.327226,2.03595,0.508988,-0.758168,0.168523,0.0421308,-0.601136,-1.43153,-0.357882
265,2.64,0.319615,2.03757,0.509392,-0.764078,0.154247,0.0385617,-0.580841,-1.4237,-0.355925
266,2.65,0.311945,2.03904,0.50976,-0.769785,0.14005,0.0350125,-0.560458,-1.41563,-0.353908
267,2.66,0.30422,2.04037,0.510092,-0.775287,0.125935,0.0314838,-0.539992,-1.40733,-0.351833
268,2.67,0.29644,2.04156,0.510389,-0.780584,0.111904,0.027976,-0.519454,-1.39881,-0.349701
269,2.68,0.288609,2.04261,0.510652,-0.785676,0.0979596,0.0244899,-0.49885,-1.39006,-0.347515
270,2.69,0.280727,2.04352,0.510879,-0.790561,0.0841037,0.0210259,-0.478189,-1.3811,-0.345275
271,2.7,0.272798,2.04429,0.511072,-0.795239,0.0703383,0.0175846,-0.45748,-1.37193,-0.342982
272,2.71,0.264823,2.04492,0.511231,-0.79971,0.0566657,0.0141664,-0.436729,-1.36256,-0.340639
273,2.72,0.256805,2.04542,0.511356,-0.803974,0.0430878,0.010772,-0.415945,-1.35299,-0.338247
274,2.73,0.248745,2.04579,0.511446,-0.808029,0.0296066,0.00740165,-0.395136,-1.34323,-0.335807
275,2.74,0.240645,2.04602,0.511504,-0.811876,0.0162239,0.00405597,-0.374309,-1.33328,-0.333321
276,2.75,0.232508,2.04611,0.511528,-0.815515,0.00294149,0.000735373,-0.353473,-1.32316,-0.33079
277,2.76,0.224335,2.04607,0.511519,-0.818946,-0.0102388,-0.00255969,-0.332636,-1.31286,-0.328216
278,2.77,0.216129,2.04591,0.511477,-0.822168,-0.0233152,-0.0058288,-0.311804,-1.3024,-0.325599
279,2.78,0.207893,2.04561,0.511402,-0.825182,-0.0362862,-0.00907155,-0.290986,-1.29177,-0.322943
280,2.79,0.199627,2.04518,0.511295,-0.827988,-0.0491501,-0.0122875,-0.270189,-1.28099,-0.320247
281,2.8,0.191333,2.04463,0.511156,-0.830586,-0.0619055,-0.0154764,-0.24942,-1.27005,-0.317514
282,2.81,0.183016,2.04394,0.510986,-0.832976,-0.0745507,-0.0186377,-0.228688,-1.25898,-0.314744
283,2.82,0.174675,2.04313,0.510784,-0.83516,-0.0870845,-0.0217711,-0.207999,-1.24776,-0.31194
284,2.83,0.166313,2.0422,0.51055,-0.837137,-0.0995055,-0.0248764,-0.187362,-1.23641,-0.309103
285,2.84,0.157933,2.04115,0.510286,-0.838907,-0.111812,-0.0279531,-0.166782,-1.22494,-0.306234
286,2.85,0.149536,2.03997,0.509992,-0.840472,-0.124004,-0.031001,-0.146267,-1.21334,-0.303334
287,2.86,0.141124,2.03867,0.509666,-0.841833,-0.136079,-0.0340197,-0.125825,-1.20162,-0.300406
288,2.87,0.1327,2.03724,0.509311,-0.842989,-0.148036,-0.037009,-0.105462,-1.1898,-0.29745
289,2.88,0.124265,2.03571,0.508926,-0.843942,-0.159874,-0.0399686,-0.0851847,-1.17787,-0.294467
290,2.89,0.115821,2.03405,0.508512,-0.844693,-0.171593,-0.0428982,-0.0650006,-1.16584,-0.29146
291,2.9,0.107372,2.03227,0.508068,-0.845243,-0.183191,-0.0457977,-0.044916,-1.15372,-0.288429
292,2.91,0.0989172,2.03038,0.507596,-0.845592,-0.194667,-0.0486667,-0.0249375,-1.14151,-0.285376
293,2.92,0.0904604,2.02838,0.507095,-0.845742,-0.206021,-0.0515052,-0.00507166,-1.12921,-0.282303
294,2.93,0.082003,2.02626,0.506566,-0.845694,-0.217251,-0.0543127,0.0146752,-1.11684,-0.27921
295,2.94,0.0735471,2.02404,0.506009,-0.845449,-0.228357,-0.0570893,0.0342969,-1.10439,-0.276098
296,2.95,0.0650947,2.0217,0.505424,-0.845008,-0.239339,-0.0598346,0.0537872,-1.09188,-0.27297
297,2.96,0.0566476,2.01925,0.504812,-0.844373,-0.250195,-0.0625486,0.0731402,-1.0793,-0.269826
298,2.97,0.0482079,2.01669,0.504174,-0.843546,-0.260924,-0.0652311,0.0923499,-1.06667,-0.266668
299,2.98,0.0397773,2.01403,0.503508,-0.842527,-0.271528,-0.067882,0.111411,-1.05399,-0.263497
300,2.99,0.031358,2.01126,0.502816,-0.841318,-0.282004,-0.070501,0.130317,-1.04126,-0.260314
301,3,0.0229516,2.00839,0.502098,-0.839921,-0.292353,-0.0730882,0.149063,-1.02848,-0.25712
302,3.01,0.0145602,2.00542,0.501354,-0.838338,-0.302574,-0.0756434,0.167643,-1.01567,-0.253917
303,3.02,0.00618548,2.00234,0.500585,-0.836569,-0.312666,-0.0781665,0.186053,-1.00282,-0.250705
304,3.03,-0.0021706,1.99916,0.499791,-0.834617,-0.32263,-0.0806575,0.204286,-0.989947,-0.247487
305,3.04,-0.0105063,1.99589,0.498972,-0.832484,-0.332465,-0.0831162,0.222339,-0.977049,-0.244262
306,3.05,-0.0188197,1.99252,0.498129,-0.830171,-0.342171,-0.0855427,0.240207,-0.964131,-0.241033
307,3.06,-0.0271091,1.98905,0.497261,-0.82768,-0.351747,-0.0879369,0.257884,-0.951198,-0.237799
308,3.07,-0.0353727,1.98548,0.49637,-0.825014,-0.361195,-0.0902987,0.275367,-0.938254,-0.234563
309,3.08,-0.0436088,1.98182,0.495456,-0.822174,-0.370513,-0.0926281,0.29265,-0.925302,-0.231326
310,3.09,-0.0518156,1.97807,0.494518,-0.819162,-0.379701,-0.0949252,0.309731,-0.912349,-0.228087
311,3.1,-0.0599914,1.97423,0.493557,-0.81598,-0.38876,-0.0971899,0.326604,-0.899396,-0.224849
312,3.11,-0.0681346,1.9703,0.492574,-0.81263,-0.397689,-0.0994222,0.343266,-0.886449,-0.221612
313,3.12,-0.0762435,1.96628,0.491569,-0.809115,-0.406489,-0.101622,0.359712,-0.873511,-0.218378
314,3.13,-0.0843164,1.96217,0.490542,-0.805437,-0.415159,-0.10379,0.375941,-0.860585,-0.215146
315,3.14,-0.0923517,1.95797,0.489493,-0.801597,-0.4237,-0.105925,0.391947,-0.847676,-0.211919
316,3.15,-0.100348,1.95369,0.488423,-0.797598,-0.432113,-0.108028,0.407727,-0.834788,-0.208697
317,3.16,-0.108303,1.94933,0.487333,-0.793443,-0.440396,-0.110099,0.423279,-0.821923,-0.205481
318,3.17,-0.116216,1.94489,0.486222,-0.789134,-0.448551,-0.112138,0.438599,-0.809085,-0.202271
319,3.18,-0.124085,1.94036,0.48509,-0.784672,-0.456578,-0.114144,0.453684,-0.796277,-0.199069
320,3.19,-0.131909,1.93576,0.483939,-0.780061,-0.464477,-0.116119,0.468531,-0.783503,-0.195876
321,3.2,-0.139686,1.93107,0.482768,-0.775302,-0.472248,-0.118062,0.483138,-0.770766,-0.192692
322,3.21,-0.147415,1.92631,0.481578,-0.770399,-0.479892,-0.119973,0.497502,-0.75807,-0.189517
323,3.22,-0.155094,1.92147,0.480368,-0.765353,-0.48741,-0.121852,0.51162,-0.745416,-0.186354
324,3.23,-0.162721,1.91656,0.479141,-0.760167,-0.494801,-0.1237,0.52549,-0.732809,-0.183202
325,3.24,-0.170296,1.91158,0.477895,-0.754844,-0.502066,-0.125516,0.539111,-0.720251,-0.180063
326,3.25,-0.177818,1.90652,0.47663,-0.749386,-0.509206,-0.127301,0.552479,-0.707744,-0.176936
327,3.26,-0.185284,1.90139,0.475349,-0.743795,-0.516221,-0.129055,0.565594,-0.695293,-0.173823
328,3.27,-0.192693,1.8962,0.474049,-0.738075,-0.523112,-0.130778,0.578452,-0.682898,-0.170725
329,3.28,-0.200045,1.89093,0.472733,-0.732227,-0.529879,-0.13247,0.591053,-0.670564,-0.167641
330,3.29,-0.207337,1.8856,0.4714,-0.726255,-0.536523,-0.134131,0.603395,-0.658293,-0.164573
331,3.3,-0.214569,1.8802,0.470051,-0.72016,-0.543045,-0.135761,0.615475,-0.646086,-0.161522
332,3.31,-0.22174,1.87474,0.468685,-0.713946,-0.549445,-0.137361,0.627294,-0.633947,-0.158487
333,3.32,-0.228848,1.86921,0.467304,-0.707615,-0.555724,-0.138931,0.638849,-0.621878,-0.155469
334,3.33,-0.235892,1.86363,0.465907,-0.70117,-0.561883,-0.140471,0.65014,-0.609881,-0.15247
335,3.34,-0.242871,1.85798,0.464494,-0.694613,-0.567922,-0.141981,0.661164,-0.597958,-0.14949
336,3.35,-0.249784,1.85227,0.463067,-0.687947,-0.573843,-0.143461,0.671923,-0.586112,-0.146528
337,3.36,-0.25663,1.8465,0.461625,-0.681176,-0.579645,-0.144911,0.682414,-0.574344,-0.143586
338,3.37,-0.263407,1.84068,0.460169,-0.6743,-0.58533,-0.146332,0.692636,-0.562657,-0.140664
339,3.38,-0.270115,1.83479,0.458699,-0.667324,-0.590898,-0.147725,0.70259,-0.551053,-0.137763
340,3.39,-0.276753,1.82886,0.457214,-0.660249,-0.596351,-0.149088,0.712275,-0.539533,-0.134883
341,3.4,-0.28332,1.82287,0.455717,-0.653079,-0.601689,-0.150422,0.72169,-0.528099,-0.132025
342,3.41,-0.289814,1.81682,0.454206,-0.645816,-0.606913,-0.151728,0.730835,-0.516754,-0.129188
343,3.42,-0.296236,1.81073,0.452682,-0.638463,-0.612025,-0.153006,0.73971,-0.505498,-0.126374
344,3.43,-0.302583,1.80458,0.451146,-0.631023,-0.617024,-0.154256,0.748314,-0.494333,-0.123583
345,3.44,-0.308856,1.79839,0.449597,-0.623498,-0.621912,-0.155478,0.756648,-0.483262,-0.120815
346,3.45,-0.315053,1.79215,0.448037,-0.615891,-0.626689,-0.156672,0.764712,-0.472285,-0.118071
347,3.46,-0.321174,1.78586,0.446464,-0.608205,-0.631358,-0.157839,0.772505,-0.461404,-0.115351
348,3.47,-0.327217,1.77952,0.44488,-0.600442,-0.635918,-0.158979,0.780029,-0.45062,-0.112655
349,3.48,-0.333182,1.77314,0.443285,-0.592605,-0.64037,-0.160093,0.787283,-0.439935,-0.109984
350,3.49,-0.339069,1.76671,0.441678,-0.584697,-0.644717,-0.161179,0.794268,-0.42935,-0.107338
351,3.5,-0.344876,1.76024,0.440061,-0.576721,-0.648958,-0.162239,0.800984,-0.418866,-0.104717
352,3.51,-0.350603,1.75373,0.438433,-0.568678,-0.653094,-0.163274,0.807433,-0.408485,-0.102121
353,3.52,-0.356249,1.74718,0.436796,-0.560573,-0.657128,-0.164282,0.813614,-0.398207,-0.0995518
354,3.53,-0.361814,1.74059,0.435148,-0.552407,-0.661059,-0.165265,0.819529,-0.388034,-0.0970085
355,3.54,-0.367297,1.73396,0.43349,-0.544183,-0.664889,-0.166222,0.825178,-0.377966,-0.0944916
356,3.55,-0.372698,1.72729,0.431824,-0.535904,-0.668618,-0.167155,0.830563,-0.368005,-0.0920013
357,3.56,-0.378015,1.72059,0.430147,-0.527573,-0.672249,-0.168062,0.835684,-0.358152,-0.0895379
358,3.57,-0.383249,1.71385,0.428462,-0.519191,-0.675782,-0.168945,0.840543,-0.348406,-0.0871016
359,3.58,-0.388399,1.70707,0.426769,-0.510763,-0.679218,-0.169804,0.845141,-0.33877,-0.0846926
360,3.59,-0.393464,1.70027,0.425066,-0.502289,-0.682558,-0.170639,0.849478,-0.329244,-0.082311
361,3.6,-0.398445,1.69342,0.423356,-0.493774,-0.685803,-0.171451,0.853557,-0.319829,-0.0799571
362,3.61,-0.40334,1.68655,0.421637,-0.485219,-0.688955,-0.172239,0.857379,-0.310524,-0.077631
363,3.62,-0.408149,1.67964,0.419911,-0.476627,-0.692014,-0.173003,0.860945,-0.301332,-0.0753329
364,3.63,-0.412872,1.67271,0.418177,-0.468001,-0.694982,-0.173745,0.864257,-0.292252,-0.0730629
365,3.64,-0.417509,1.66575,0.416436,-0.459343,-0.697859,-0.174465,0.867317,-0.283284,-0.0708211
366,3.65,-0.422059,1.65875,0.414688,-0.450656,-0.700648,-0.175162,0.870126,-0.274431,-0.0686076
367,3.66,-0.426522,1.65173,0.412933,-0.441941,-0.703348,-0.175837,0.872686,-0.265691,-0.0664227
368,3.67,-0.430897,1.64469,0.411172,-0.433203,-0.705962,-0.17649,0.874998,-0.257065,-0.0642662
369,3.68,-0.435186,1.63761,0.409403,-0.424442,-0.70849,-0.177122,0.877066,-0.248554,-0.0621384
370,3.69,-0.439386,1.63052,0.407629,-0.415662,-0.710933,-0.177733,0.87889,-0.240157,-0.0600393
371,3.7,-0.443499,1.6234,0.405849,-0.406865,-0.713293,-0.178323,0.880473,-0.231876,-0.0579689
372,3.71,-0.447523,1.61625,0.404063,-0.398053,-0.715571,-0.178893,0.881817,-0.223709,-0.0559273
373,3.72,-0.45146,1.60908,0.402271,-0.38923,-0.717768,-0.179442,0.882924,-0.215658,-0.0539146
374,3.73,-0.455308,1.6019,0.400474,-0.380396,-0.719885,-0.179971,0.883796,-0.207723,-0.0519308
375,3.74,-0.459068,1.59469,0.398672,-0.371554,-0.721923,-0.180481,0.884436,-0.199903,-0.0499759
376,3.75,-0.462739,1.58746,0.396864,-0.362708,-0.723883,-0.180971,0.884845,-0.192199,-0.0480498
377,3.76,-0.466322,1.58021,0.395052,-0.353858,-0.725767,-0.181442,0.885027,-0.184611,-0.0461527
378,3.77,-0.469816,1.57294,0.393236,-0.345008,-0.727576,-0.181894,0.884983,-0.177138,-0.0442845
379,3.78,-0.473222,1.56566,0.391415,-0.336159,-0.72931,-0.182328,0.884717,-0.16978,-0.0424451
380,3.79,-0.476539,1.55836,0.389589,-0.327314,-0.730972,-0.182743,0.88423,-0.162538,-0.0406346
381,3.8,-0.479768,1.55104,0.38776,-0.318475,-0.732561,-0.18314,0.883526,-0.155411,-0.0388528
382,3.81,-0.482909,1.54371,0.385926,-0.309645,-0.73408,-0.18352,0.882606,-0.1484,-0.0370999
383,3.82,-0.485961,1.53636,0.384089,-0.300824,-0.73553,-0.183882,0.881475,-0.141502,-0.0353756
384,3.83,-0.488926,1.529,0.382249,-0.292016,-0.736911,-0.184228,0.880133,-0.13472,-0.03368
385,3.84,-0.491802,1.52162,0.380405,-0.283222,-0.738225,-0.184556,0.878585,-0.128052,-0.0320129
386,3.85,-0.49459,1.51423,0.378558,-0.274445,-0.739472,-0.184868,0.876832,-0.121497,-0.0303743
387,3.86,-0.497291,1.50683,0.376708,-0.265686,-0.740655,-0.185164,0.874878,-0.115056,-0.0287641
388,3.87,-0.499904,1.49942,0.374855,-0.256948,-0.741774,-0.185443,0.872726,-0.108729,-0.0271822
389,3.88,-0.50243,1.492,0.372999,-0.248232,-0.74283,-0.185707,0.870379,-0.102514,-0.0256285
390,3.89,-0.504869,1.48456,0.37114,-0.239541,-0.743824,-0.185956,0.867839,-0.0964112,-0.0241028
391,3.9,-0.507221,1.47712,0.36928,-0.230876,-0.744758,-0.18619,0.86511,-0.0904204,-0.0226051
392,3.91,-0.509486,1.46967,0.367417,-0.222239,-0.745633,-0.186408,0.862194,-0.0845408,-0.0211352
393,3.92,-0.511665,1.46221,0.365552,-0.213633,-0.74645,-0.186612,0.859095,-0.078772,-0.019693
394,3.93,-0.513759,1.45474,0.363685,-0.205058,-0.747209,-0.186802,0.855816,-0.0731133,-0.0182783
395,3.94,-0.515767,1.44726,0.361816,-0.196517,-0.747912,-0.186978,0.85236,-0.0675642,-0.0168911
396,3.95,-0.517689,1.43978,0.359945,-0.188011,-0.748561,-0.18714,0.84873,-0.0621241,-0.015531
397,3.96,-0.519527,1.43229,0.358073,-0.179543,-0.749155,-0.187289,0.844929,-0.0567922,-0.0141981
398,3.97,-0.52128,1.4248,0.356199,-0.171113,-0.749697,-0.187424,0.840961,-0.051568,-0.012892
399,3.98,-0.52295,1.4173,0.354324,-0.162724,-0.750187,-0.187547,0.836829,-0.0464507,-0.0116127
400,3.99,-0.524535,1.40979,0.352448,-0.154377,-0.750626,-0.187657,0.832536,-0.0414395,-0.0103599
401,4,-0.526037,1.40229,0.350571,-0.146074,-0.751016,-0.187754,0.828085,-0.0365338,-0.00913345
402,4.01,-0.527457,1.39477,0.348693,-0.137816,-0.751357,-0.187839,0.82348,-0.0317328,-0.00793319
403,4.02,-0.528794,1.38726,0.346815,-0.129605,-0.751651,-0.187913,0.818723,-0.0270356,-0.0067589
404,4.03,-0.530049,1.37974,0.344935,-0.121442,-0.751898,-0.187975,0.81382,-0.0224415,-0.00561038
405,4.04,-0.531223,1.37222,0.343055,-0.113329,-0.7521,-0.188025,0.808772,-0.0179496,-0.00448741
406,4.05,-0.532316,1.3647,0.341175,-0.105267,-0.752258,-0.188064,0.803583,-0.0135591,-0.00338978
407,4.06,-0.533328,1.35718,0.339294,-0.097258,-0.752372,-0.188093,0.798256,-0.00926908,-0.00231727
408,4.07,-0.534261,1.34965,0.337413,-0.0893026,-0.752443,-0.188111,0.792796,-0.00507866,-0.00126966
409,4.08,-0.535114,1.34213,0.335532,-0.0814025,-0.752474,-0.188118,0.787205,-0.000986919,-0.00024673
410,4.09,-0.535889,1.3346,0.333651,-0.0735589,-0.752463,-0.188116,0.781487,0.00300707,0.000751767
411,4.1,-0.536586,1.32708,0.331769,-0.0657732,-0.752414,-0.188103,0.775645,0.00690424,0.00172606
412,4.11,-0.537205,1.31955,0.329888,-0.0580464,-0.752326,-0.188081,0.769682,0.0107056,0.00267639
413,4.12,-0.537747,1.31203,0.328008,-0.0503799,-0.7522,-0.18805,0.763603,0.014412,0.00360301
414,4.13,-0.538213,1.30451,0.326128,-0.0427747,-0.752038,-0.188009,0.757411,0.0180246,0.00450616
415,4.14,-0.538603,1.29699,0.324248,-0.035232,-0.75184,-0.18796,0.751109,0.0215443,0.00538609
416,4.15,-0.538918,1.28947,0.322368,-0.0277529,-0.751607,-0.187902,0.7447,0.0249722,0.00624305
417,4.16,-0.539158,1.28196,0.32049,-0.0203384,-0.751341,-0.187835,0.738189,0.0283093,0.00707732
418,4.17,-0.539325,1.27445,0.318612,-0.0129895,-0.751041,-0.18776,0.731578,0.0315566,0.00788914
419,4.18,-0.539418,1.26694,0.316734,-0.00570714,-0.75071,-0.187677,0.724871,0.0347151,0.00867878
420,4.19,-0.539439,1.25943,0.314858,0.00150766,-0.750347,-0.187587,0.718072,0.0377861,0.00944651
421,4.2,-0.539388,1.25193,0.312983,0.00865401,-0.749954,-0.187489,0.711184,0.0407704,0.0101926
422,4.21,-0.539266,1.24443,0.311108,0.0157311,-0.749532,-0.187383,0.70421,0.0436693,0.0109173
423,4.22,-0.539074,1.23694,0.309235,0.0227379,-0.749081,-0.18727,0.697154,0.0464838,0.011621
424,4.23,-0.538812,1.22945,0.307363,0.0296739,-0.748603,-0.187151,0.69002,0.049215,0.0123038
425,4.24,-0.53848,1.22197,0.305492,0.0365381,-0.748097,-0.187024,0.68281,0.0518641,0.012966
426,4.25,-0.538081,1.21449,0.303623,0.0433298,-0.747566,-0.186891,0.675529,0.0544321,0.013608
427,4.26,-0.537614,1.20702,0.301754,0.0500484,-0.747009,-0.186752,0.66818,0.0569202,0.01423
428,4.27,-0.53708,1.19955,0.299888,0.0566932,-0.746428,-0.186607,0.660765,0.0593295,0.0148324
429,4.28,-0.53648,1.19209,0.298022,0.0632635,-0.745823,-0.186456,0.653289,0.0616611,0.0154153
430,4.29,-0.535815,1.18463,0.296158,0.0697588,-0.745195,-0.186299,0.645755,0.0639162,0.0159791
431,4.3,-0.535085,1.17719,0.294296,0.0761785,-0.744544,-0.186136,0.638166,0.0660959,0.016524
432,4.31,-0.534292,1.16974,0.292436,0.082522,-0.743873,-0.185968,0.630526,0.0682015,0.0170504
433,4.32,-0.533435,1.16231,0.290577,0.0887888,-0.743181,-0.185795,0.622837,0.0702339,0.0175585
434,4.33,-0.532516,1.15488,0.28872,0.0949786,-0.742468,-0.185617,0.615104,0.0721944,0.0180486
435,4.34,-0.531536,1.14746,0.286865,0.101091,-0.741737,-0.185434,0.607329,0.0740841,0.018521
436,4.35,-0.530495,1.14004,0.285011,0.107125,-0.740987,-0.185247,0.599516,0.0759042,0.018976
437,4.36,-0.529394,1.13264,0.28316,0.113081,-0.740219,-0.185055,0.591668,0.0776558,0.0194139
438,4.37,-0.528234,1.12524,0.28131,0.118958,-0.739434,-0.184859,0.583788,0.0793401,0.019835
439,4.38,-0.527015,1.11785,0.279463,0.124757,-0.738633,-0.184658,0.57588,0.0809582,0.0202395
440,4.39,-0.525739,1.11047,0.277617,0.130476,-0.737815,-0.184454,0.567946,0.0825112,0.0206278
441,4.4,-0.524406,1.10309,0.275773,0.136115,-0.736983,-0.184246,0.559989,0.0840004,0.0210001
442,4.41,-0.523017,1.09573,0.273932,0.141675,-0.736135,-0.184034,0.552014,0.0854268,0.0213567
443,4.42,-0.521572,1.08837,0.272093,0.147156,-0.735274,-0.183819,0.544022,0.0867916,0.0216979
444,4.43,-0.520074,1.08102,0.270256,0.152556,-0.7344,-0.1836,0.536017,0.0880958,0.022024
445,4.44,-0.518522,1.07368,0.268421,0.157876,-0.733513,-0.183378,0.528001,0.0893407,0.0223352
446,4.45,-0.516916,1.06635,0.266588,0.163116,-0.732613,-0.183153,0.519979,0.0905274,0.0226318
447,4.46,-0.515259,1.05903,0.264758,0.168276,-0.731702,-0.182926,0.511952,0.0916569,0.0229142
448,4.47,-0.513551,1.05172,0.26293,0.173355,-0.73078,-0.182695,0.503923,0.0927303,0.0231826
449,4.48,-0.511793,1.04442,0.261104,0.178354,-0.729848,-0.182462,0.495896,0.0937489,0.0234372
450,4.49,-0.509984,1.03712,0.25928,0.183273,-0.728905,-0.182226,0.487873,0.0947135,0.0236784
451,4.5,-0.508127,1.02984,0.257459,0.188111,-0.727954,-0.181988,0.479856,0.0956253,0.0239063
452,4.51,-0.506222,1.02256,0.255641,0.19287,-0.726993,-0.181748,0.47185,0.0964855,0.0241214
453,4.52,-0.50427,1.0153,0.253824,0.197549,-0.726024,-0.181506,0.463855,0.0972949,0.0243237
454,4.53,-0.502272,1.00804,0.252011,0.202147,-0.725047,-0.181262,0.455875,0.0980547,0.0245137
455,4.54,-0.500228,1.0008,0.250199,0.206666,-0.724063,-0.181016,0.447913,0.0987659,0.0246915
456,4.55,-0.498139,0.993561,0.24839,0.211105,-0.723072,-0.180768,0.43997,0.0994295,0.0248574
457,4.56,-0.496006,0.986335,0.246584,0.215466,-0.722075,-0.180519,0.43205,0.100047,0.0250116
458,4.57,-0.49383,0.979119,0.24478,0.219747,-0.721071,-0.180268,0.424154,0.100618,0.0251545
459,4.58,-0.491611,0.971914,0.242978,0.223949,-0.720063,-0.180016,0.416286,0.101145,0.0252862
460,4.59,-0.489351,0.964718,0.24118,0.228072,-0.719049,-0.179762,0.408447,0.101628,0.025407
461,4.6,-0.48705,0.957533,0.239383,0.232118,-0.71803,-0.179508,0.400639,0.102068,0.0255171
462,4.61,-0.484709,0.950358,0.237589,0.236085,-0.717007,-0.179252,0.392866,0.102467,0.0256168
463,4.62,-0.482328,0.943193,0.235798,0.239975,-0.715981,-0.178995,0.385128,0.102825,0.0257062
464,4.63,-0.47991,0.936038,0.234009,0.243788,-0.714951,-0.178738,0.377428,0.103143,0.0257857
465,4.64,-0.477453,0.928894,0.232223,0.247524,-0.713918,-0.17848,0.369769,0.103422,0.0258554
466,4.65,-0.474959,0.92176,0.23044,0.251183,-0.712883,-0.178221,0.362151,0.103662,0.0259155
467,4.66,-0.47243,0.914636,0.228659,0.254767,-0.711845,-0.177961,0.354578,0.103866,0.0259664
468,4.67,-0.469864,0.907523,0.226881,0.258275,-0.710806,-0.177701,0.347051,0.104032,0.0260081
469,4.68,-0.467264,0.90042,0.225105,0.261708,-0.709765,-0.177441,0.339571,0.104164,0.0260409
470,4.69,-0.46463,0.893327,0.223332,0.265067,-0.708722,-0.177181,0.332141,0.10426,0.0260651
471,4.7,-0.461963,0.886245,0.221561,0.268351,-0.707679,-0.17692,0.324763,0.104323,0.0260807
472,4.71,-0.459264,0.879174,0.219793,0.271562,-0.706636,-0.176659,0.317438,0.104352,0.0260881
473,4.72,-0.456532,0.872113,0.218028,0.2747,-0.705593,-0.176398,0.310167,0.104349,0.0260874
474,4.73,-0.45377,0.865062,0.216265,0.277766,-0.704549,-0.176137,0.302953,0.104315,0.0260788
475,4.74,-0.450977,0.858022,0.214505,0.280759,-0.703506,-0.175877,0.295797,0.10425,0.0260625
476,4.75,-0.448155,0.850992,0.212748,0.283682,-0.702464,-0.175616,0.288701,0.104155,0.0260386
477,4.76,-0.445304,0.843972,0.210993,0.286534,-0.701423,-0.175356,0.281665,0.10403,0.0260075
478,4.77,-0.442424,0.836963,0.209241,0.289315,-0.700384,-0.175096,0.274692,0.103877,0.0259692
479,4.78,-0.439518,0.829965,0.207491,0.292028,-0.699346,-0.174836,0.267783,0.103696,0.025924
480,4.79,-0.436584,0.822976,0.205744,0.294671,-0.69831,-0.174577,0.260939,0.103488,0.025872
481,4.8,-0.433624,0.815999,0.204,0.297247,-0.697276,-0.174319,0.254162,0.103253,0.0258134
482,4.81,-0.430639,0.809031,0.202258,0.299755,-0.696245,-0.174061,0.247453,0.102993,0.0257483
483,4.82,-0.42763,0.802074,0.200518,0.302196,-0.695216,-0.173804,0.240813,0.102708,0.025677
484,4.83,-0.424596,0.795127,0.198782,0.304571,-0.694191,-0.173548,0.234243,0.102398,0.0255996
485,4.84,-0.421538,0.78819,0.197047,0.306881,-0.693169,-0.173292,0.227744,0.102065,0.0255162
486,4.85,-0.418458,0.781263,0.195316,0.309126,-0.69215,-0.173037,0.221318,0.101708,0.0254271
487,4.86,-0.415356,0.774347,0.193587,0.311308,-0.691134,-0.172784,0.214965,0.10133,0.0253324
488,4.87,-0.412232,0.76744,0.19186,0.313426,-0.690123,-0.172531,0.208687,0.100929,0.0252322
489,4.88,-0.409088,0.760544,0.190136,0.315482,-0.689116,-0.172279,0.202485,0.100507,0.0251267
490,4.89,-0.405923,0.753658,0.188415,0.317476,-0.688113,-0.172028,0.196359,0.100064,0.025016
491,4.9,-0.402738,0.746782,0.186696,0.319409,-0.687115,-0.171779,0.190311,0.0996014,0.0249004
492,4.91,-0.399535,0.739916,0.184979,0.321282,-0.686121,-0.17153,0.18434,0.0991193,0.0247798
493,4.92,-0.396313,0.73306,0.183265,0.323096,-0.685132,-0.171283,0.178449,0.0986182,0.0246546
494,4.93,-0.393073,0.726213,0.181553,0.324852,-0.684149,-0.171037,0.172638,0.0980989,0.0245247
495,4.94,-0.389816,0.719377,0.179844,0.326549,-0.68317,-0.170793,0.166907,0.0975617,0.0243904
496,4.95,-0.386542,0.71255,0.178137,0.32819,-0.682198,-0.170549,0.161258,0.0970073,0.0242518
