timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
280247191,280247050,-0.59422404,-0.02320013,-0.01201813,-0.8038752,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
280251702,280251560,-0.59422624,-0.023193628,-0.012032029,-0.80387336,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
280752370,280752239,-0.59433764,-0.023179531,-0.012088573,-0.80379057,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
281253135,281252994,-0.59445304,-0.023230692,-0.012135999,-0.8037031,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
281749076,281748946,-0.59464306,-0.023348233,-0.012234894,-0.8035577,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
282250315,282249578,-0.59474665,-0.023362868,-0.012186526,-0.8034812,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
282750513,282750216,-0.59485364,-0.023386214,-0.012133936,-0.8034021,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
283251168,283251037,-0.5949404,-0.023394661,-0.012104084,-0.8033382,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
283751661,283751525,-0.5949774,-0.023447538,-0.011941201,-0.8033116,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
284252269,284252111,-0.5950814,-0.023304574,-0.011843222,-0.80324024,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
284752882,284752745,-0.5950496,-0.023241086,-0.01189814,-0.8032648,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
285249105,285248968,-0.59503686,-0.023259163,-0.012014113,-0.80327207,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
285749648,285749506,-0.5950375,-0.023130253,-0.012169994,-0.80327284,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
286250326,286250140,-0.59506035,-0.022944435,-0.012180355,-0.8032612,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
286751401,286750818,-0.59509885,-0.023059297,-0.012079127,-0.8032308,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
287251848,287251407,-0.5951861,-0.02311452,-0.011915476,-0.8031671,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
287752259,287752135,-0.59507936,-0.023301752,-0.011757013,-0.8032431,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
288252805,288252677,-0.5950398,-0.023283033,-0.011784882,-0.80327255,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
288753734,288753568,-0.59497166,-0.02321138,-0.011733977,-0.8033258,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
289249580,289249434,-0.59480834,-0.023218364,-0.011915565,-0.80344385,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
289752121,289750116,-0.5947483,-0.023224197,-0.011796642,-0.8034899,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
290246860,290246441,-0.5947976,-0.023113307,-0.0117713595,-0.80345696,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
290752283,290751549,-0.5949821,-0.023224978,-0.011758095,-0.8033174,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
291252480,291251975,-0.5947389,-0.023016883,-0.011531776,-0.8035067,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
291752755,291752616,-0.5954502,-0.023026848,-0.010305353,-0.8029961,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
292253437,292253293,-0.5967084,-0.023929015,-0.007860156,-0.80206287,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
292749678,292749538,-0.62756157,-0.020448469,-0.0030198793,-0.7782925,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
293250146,293250021,-0.75768685,-0.011801774,-0.0031288154,-0.6525042,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
293750812,293750645,-0.80356777,-0.022122132,-0.0032409509,-0.5947932,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
294251420,294251281,-0.7892872,-0.0349,0.0057780696,-0.61300445,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
294752046,294751915,-0.77679586,-0.026022896,0.0018970242,-0.6292118,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
295253474,295252684,-0.77384174,-0.014983582,-0.0038353638,-0.6331903,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
295753724,295753191,-0.76817745,-0.027447809,-0.008751199,-0.6395885,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
296249448,296249314,-0.7670751,-0.008500062,-0.006755127,-0.6414654,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
296750103,296749950,-0.771366,-0.041672938,-0.00391204,-0.6350138,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
297250878,297250745,-0.76180243,-0.045132603,0.0010916607,-0.6462345,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
297751358,297751225,-0.75252646,-0.024823263,-0.00022583763,-0.6580939,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
298252310,298252173,-0.7515129,-0.013729545,-0.0066560903,-0.65954196,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
298752613,298748034,-0.753795,-0.016454857,-0.008381706,-0.65685016,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
299253266,299253135,-0.7541139,-0.01864297,0.000888998,-0.6564784,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
299749406,299749260,-0.7543879,-0.022304274,0.0052273115,-0.6560291,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
300250050,300249901,-0.7551367,-0.024012016,0.004311169,-0.6551132,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
300750678,300750534,-0.75480616,-0.024888523,0.0034668597,-0.6554664,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
301251345,301251217,-0.7553394,-0.026038578,-0.0008593298,-0.6548158,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
301751939,301751807,-0.755764,-0.027728079,0.0008687232,-0.65425617,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
302252580,302252445,-0.76311857,-0.0104674,-0.00047297767,-0.64617366,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
302753489,302753299,-0.76092803,-0.039367244,0.00102013,-0.64764005,0.9999709,2.3044945e-10,9.677802e-10,-0.007634923,2
