timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
85659874,85658945,396825,-0.19696969,-0.07121212,0.21060605,nan,0,0
85681148,85680225,396825,-0.19469696,-0.070454545,0.2121212,nan,0,0
86662956,86662008,396825,-0.22272727,-0.06666666,0.19924241,nan,0,0
87665856,87664933,396825,-0.1371212,-0.10454545,0.2121212,nan,0,0
88667953,88667011,396825,-0.012878788,-0.08863636,0.3333333,nan,0,0
89670463,89669518,396825,-0.020454545,-0.089393936,0.3469697,nan,0,0
90672625,90671701,396825,-0.013636364,-0.086363636,0.35757574,nan,0,0
91674640,91673711,396825,-0.014393939,-0.089393936,0.37424242,nan,0,0
92677632,92676700,396825,-0.024999999,-0.089393936,0.38030303,nan,0,0
93679637,93678713,396825,-0.021969697,-0.08257575,0.37424242,nan,0,0
94660702,94659780,396825,-0.047727272,-0.07575757,0.35757574,nan,0,0
95663387,95662464,396825,-0.024999999,-0.087878786,0.37575758,nan,0,0
96665654,96664731,396825,-0.01969697,-0.08030303,0.36287877,nan,0,0
97668077,97667157,396825,-0.034848485,-0.08560606,0.37424242,nan,0,0
98669816,98668883,396825,-0.054545455,-0.08560606,0.37651515,nan,0,0
99672109,99671188,396825,-0.038636364,-0.087878786,0.36742422,nan,0,0
100674783,100673864,396825,-0.047727272,-0.089393936,0.37575758,nan,0,0
101676837,101675915,396825,-0.076515146,-0.09015151,0.35530302,nan,0,0
102657880,102656961,396825,-0.045454543,-0.08560606,0.36136362,nan,0,0
103660298,103659380,396825,-0.0530303,-0.0810606,0.35151514,nan,0,0
104662612,104661691,396825,-0.049242422,-0.0810606,0.37954545,nan,0,0
105665035,105664103,396825,-0.05151515,-0.090909086,0.37424242,nan,0,0
106667267,106666344,396825,-0.076515146,-0.07878788,0.34848484,nan,0,0
107669327,107668408,396825,-0.054545455,-0.08863636,0.36893937,nan,0,0
108672039,108671120,396825,-0.047727272,-0.08712121,0.35151514,nan,0,0
109673713,109672793,396825,-0.07272727,-0.07575757,0.3393939,nan,0,0
110676752,110675805,396825,-0.047727272,-0.08560606,0.34621212,nan,0,0
111678989,111678040,396825,-0.04242424,-0.0840909,0.35530302,nan,0,0
112659670,112658746,396825,-0.043181818,-0.0810606,0.3560606,nan,0,0
113662714,113661794,396825,-0.043939393,-0.07727273,0.3651515,nan,0,0
114664938,114664013,396825,-0.038636364,-0.07954545,0.35530302,nan,0,0
115666874,115665953,396825,-0.04090909,-0.06212121,0.33560604,nan,0,0
116669897,116668973,396825,-0.046969697,-0.07272727,0.35757574,nan,0,0
117672236,117671316,396825,-0.06590909,-0.06666666,0.32651514,nan,0,0
118674635,118673708,396825,-0.043181818,-0.071969695,0.35227272,nan,0,0
119676668,119675749,396825,-0.049242422,-0.06439394,0.3560606,nan,0,0
120678979,120678029,396825,-0.06287879,-0.0810606,0.3590909,nan,0,0
121660761,121659841,396825,-0.08560606,-0.06742424,0.3371212,nan,0,0
122662815,122661892,396825,-0.06060606,-0.08560606,0.35151514,nan,0,0
123665051,123664105,396825,-0.0810606,-0.07727273,0.34621212,nan,0,0
124667848,124666929,396825,-0.10227273,-0.070454545,0.33484846,nan,0,0
125670506,125669586,396825,-0.06818181,-0.0840909,0.33560604,nan,0,0
126673297,126672376,396825,-0.073484845,-0.08257575,0.34318182,nan,0,0
127675170,127674241,396825,-0.1030303,-0.06969697,0.3151515,nan,0,0
128676871,128675951,396825,-0.076515146,-0.08257575,0.3333333,nan,0,0
129658409,129657490,396825,-0.09318182,-0.08181818,0.3333333,nan,0,0
130660412,130659490,396825,-0.08712121,-0.08484848,0.32575756,nan,0,0
131662413,131661493,396825,-0.08484848,-0.07727273,0.3242424,nan,0,0
132665502,132664576,396825,-0.09015151,-0.06666666,0.32651514,nan,0,0
133668002,133667082,396825,-0.09015151,-0.07575757,0.33484846,nan,0,0
134670517,134669589,396825,-0.07727273,-0.076515146,0.305303,nan,0,0
135672723,135671803,396825,-0.095454544,-0.07272727,0.31060606,nan,0,0
136674904,136673984,396825,-0.086363636,-0.073484845,0.33560604,nan,0,0
137677648,137676728,396825,-0.087878786,-0.074999996,0.32272726,nan,0,0
138679970,138679028,396825,-0.09318182,-0.07272727,0.32575756,nan,0,0
139660987,139660049,396825,-0.098484844,-0.074999996,0.34469697,nan,0,0
140663665,140662693,396825,-0.09469697,-0.074999996,0.3409091,nan,0,0
141665674,141664753,396825,-0.09318182,-0.07424242,0.3371212,nan,0,0
142668164,142667245,396825,-0.1060606,-0.0780303,0.36136362,nan,0,0
143670198,143669276,396825,-0.09772727,-0.07727273,0.3393939,nan,0,0
144672832,144671910,396825,-0.12272727,-0.073484845,0.3280303,nan,0,0
145675518,145674598,396825,-0.095454544,-0.07727273,0.36742422,nan,0,0
