timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
564080723,14.899381,15.129304,0.0,3.5e-44,-1.0,605.1815,0.51386505,1.0706848,nan,4,3.782326,3.782326,3.782326,3.782326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
564090745,15.087613,15.128891,0.0,3.5e-44,-1.0,605.1815,0.5136772,1.0707141,nan,4,3.7822227,3.7822227,3.7822227,3.7822227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
564280726,15.073134,15.130712,0.0,3.5e-44,-1.0,605.1815,0.51450497,1.0705853,nan,4,3.782678,3.782678,3.782678,3.782678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
564480729,15.261368,15.130614,0.0,3.5e-44,-1.0,605.1815,0.5144606,1.0705922,nan,4,3.7826536,3.7826536,3.7826536,3.7826536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
564680725,15.145533,15.132273,0.0,3.5e-44,-1.0,605.1815,0.5152145,1.0704747,nan,4,3.7830682,3.7830682,3.7830682,3.7830682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
564880721,15.087613,15.130011,0.0,3.5e-44,-1.0,605.1815,0.51418644,1.0706348,nan,4,3.7825027,3.7825027,3.7825027,3.7825027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
565080746,15.058655,15.11716,0.0,3.5e-44,-1.0,605.1815,0.5083452,1.0715449,nan,4,3.77929,3.77929,3.77929,3.77929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
565280718,15.073134,15.116377,0.0,3.5e-44,-1.0,605.1815,0.507989,1.0716003,nan,4,3.7790942,3.7790942,3.7790942,3.7790942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
565480720,15.131053,15.122148,0.0,3.5e-44,-1.0,605.1815,0.5106121,1.0711914,nan,4,3.780537,3.780537,3.780537,3.780537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
565680739,15.015216,15.115199,0.0,3.5e-44,-1.0,605.1815,0.507454,1.0716839,nan,4,3.7787998,3.7787998,3.7787998,3.7787998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
