timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
2090547129,2090546715,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,0.004422717,-0.00037652254,-0.00048483908,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,-0.05885017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090556918,2090556050,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,0.004422717,-0.00037652254,-0.00048483908,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,-0.06662071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091048094,2091047525,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,0.0050656684,-0.0012660325,-0.00014320016,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.00596416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091553291,2091552763,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,0.0017748773,-0.002072841,0.00011764467,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.023845315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092053760,2092053384,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,-0.0019674636,-0.002302289,0.00020202994,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.019388437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092549969,2092549595,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,-0.0013032667,-0.0025426745,0.0001887083,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.017881632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093046408,2093045983,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,0.0019401312,-0.0014894009,0.00037646294,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.024148345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093551659,2093551230,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,0.0030648112,6.29127e-05,7.586181e-05,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,-0.06336844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094052207,2094047239,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,0.0038405173,0.00092855096,-0.00022795796,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.01809609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094553788,2094552470,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,0.0029665567,0.0009894073,-0.00040994585,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.011144042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095044896,2095044461,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,-0.0019593947,0.0011663437,-0.00043202937,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.018548846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095554784,2095553911,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,-0.0028694905,0.0008955896,4.467368e-05,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,-0.051403046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096050621,2096050128,0.0,0.0,0.0,0.0071322517,-0.0028874327,0.0,0.0,0.0,0.0,-0.0005346015,0.00056806207,0.0006098598,0.0,0.045333862,0.0,0.0,nan,0.0,0.0,0.020600915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
