timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
85724189,85723153,396825,-0.06716133,-0.24209157,0.26362872,3
85745364,85744391,396825,-0.087645926,-0.23304999,0.23759302,3
86236032,86235037,396825,-0.067404695,-0.24844001,0.24199435,3
86727341,86726376,396825,-0.07080313,-0.25774345,0.2679916,3
87239339,87238372,396825,-0.08147558,-0.2564993,0.23179519,3
87729701,87728739,396825,-0.0037489797,-0.27949756,0.2434966,3
88241654,88240682,396825,0.073469475,-0.27468008,0.28744018,3
88732129,88731157,396825,0.08802415,-0.26629558,0.32404304,3
89244009,89243038,396825,0.054211035,-0.24791534,0.3849377,3
89734318,89733298,396825,0.075457886,-0.25562823,0.38522527,3
90224745,90223781,396825,0.074689955,-0.24134202,0.3956522,3
90736940,90735812,396825,0.052134495,-0.23901494,0.38717726,3
91226780,91225815,396825,0.07583953,-0.24161844,0.4136515,3
91738859,91737834,396825,0.05765598,-0.24744892,0.35787892,3
92229711,92228696,396825,0.07756144,-0.24717218,0.39169964,3
92741370,92740393,396825,0.07480887,-0.25323352,0.38539812,3
93232059,93231093,396825,0.08088149,-0.24444064,0.40692043,3
93743806,93742837,396825,0.06928226,-0.25258118,0.4062237,3
94234172,94233194,396825,0.06168711,-0.25061283,0.41254443,3
94724837,94723867,396825,0.07860957,-0.24453993,0.39489663,3
95236910,95235939,396825,0.06548052,-0.24511084,0.42196253,3
95727171,95726187,396825,0.058909427,-0.24549499,0.4396313,3
96239107,96238035,396825,0.0647027,-0.25177592,0.40703157,3
96729828,96728861,396825,0.06796894,-0.24339893,0.42323345,3
97241891,97240922,396825,0.060141385,-0.24299164,0.40804037,3
97731874,97730839,396825,0.06104429,-0.2566003,0.39595267,3
98222253,98221286,396825,0.035909194,-0.23751315,0.38834992,3
98733945,98732981,396825,0.060413875,-0.25161454,0.38791406,3
99224247,99223254,396825,0.062208444,-0.25049356,0.41411275,3
99736289,99735321,396825,0.06314419,-0.24974003,0.4023868,3
100227298,100226316,396825,0.05469265,-0.24300008,0.4197337,3
100738584,100737620,396825,0.055377375,-0.24639863,0.3947054,3
101229301,101228336,396825,0.030126099,-0.24340661,0.3958129,3
101741125,101740007,396825,0.050451797,-0.24548988,0.4079872,3
102231368,102230403,396825,0.05602309,-0.25577712,0.38607997,3
102721995,102721029,396825,0.03426552,-0.23800814,0.39275706,3
103233961,103232893,396825,0.049739085,-0.25840092,0.38378328,3
103724061,103723097,396825,0.04619271,-0.25595862,0.39603972,3
104236009,104235035,396825,0.045554996,-0.25416446,0.38792074,3
104726778,104725808,396825,0.048268188,-0.24869518,0.41903746,3
105238695,105237728,396825,0.054188438,-0.24671419,0.40152135,3
105729041,105728063,396825,0.025234068,-0.23891163,0.39263156,3
106240972,106240006,396825,0.038012944,-0.24706565,0.4100851,3
106731399,106730428,396825,0.046791565,-0.25111216,0.39688823,3
107243036,107242054,396825,0.0438688,-0.24961461,0.38501716,3
107733493,107732527,396825,0.04700589,-0.24490947,0.3945277,3
108224194,108223229,396825,0.053672943,-0.24982771,0.39160088,3
108735798,108734820,396825,0.023485294,-0.23809375,0.38219622,3
109226219,109225252,396825,0.038996674,-0.24896331,0.40573022,3
109737919,109736953,396825,0.05006763,-0.24952164,0.39636573,3
110228532,110227538,396825,0.024642162,-0.23517857,0.4002759,3
110740498,110739533,396825,0.04680981,-0.24313319,0.3970892,3
111231238,111230251,396825,0.054020427,-0.24374533,0.3875595,3
111743163,111742188,396825,0.045700222,-0.2379236,0.4032054,3
112233211,112232246,396825,0.050934616,-0.24411789,0.3938726,3
112723944,112722959,396825,0.052443318,-0.2443005,0.39112622,3
113236079,113235113,396825,0.039365087,-0.2322594,0.36141172,3
113726616,113725614,396825,0.044744905,-0.24022134,0.3826245,3
114238353,114237388,396825,0.059097063,-0.2314075,0.38121027,3
114729055,114728090,396825,0.03429836,-0.223646,0.39311883,3
115240620,115239645,396825,0.050440654,-0.2322687,0.39260572,3
115731070,115730098,396825,0.0537149,-0.23147607,0.39206314,3
116221983,116220986,396825,0.053245205,-0.23265074,0.397906,3
116733701,116732703,396825,0.05228955,-0.22956052,0.38573757,3
117224378,117223412,396825,0.05631459,-0.23945923,0.39141205,3
117736431,117735409,396825,0.033280466,-0.22967574,0.36500615,3
118226697,118225724,396825,0.035291556,-0.22694212,0.380452,3
118738371,118737400,396825,0.053781133,-0.22614828,0.39963514,3
119229188,119228167,396825,0.051416732,-0.23197001,0.39658284,3
119740912,119739943,396825,0.046920527,-0.22943178,0.38831872,3
120231196,120230222,396825,0.037214164,-0.2337231,0.39649707,3
120743185,120742161,396825,0.031673465,-0.23222135,0.38507614,3
121234076,121232942,396825,0.040285375,-0.23973373,0.3900232,3
121724508,121723540,396825,0.035237584,-0.2339173,0.40510643,3
122236265,122235297,396825,0.02738778,-0.23769678,0.39808458,3
122726929,122725962,396825,0.03569634,-0.23753,0.39914295,3
123238474,123237508,396825,0.021829959,-0.2326002,0.40330762,3
123729257,123728245,396825,0.025403906,-0.24108252,0.4066135,3
124241126,124240125,396825,0.030485235,-0.24331276,0.3750672,3
124731667,124730683,396825,0.027219763,-0.23472796,0.38412273,3
125244017,125242980,396825,-0.0089146495,-0.23509872,0.35143447,3
125734833,125733834,396825,0.030797701,-0.24700251,0.3790564,3
126225302,126224306,396825,0.019726405,-0.24105625,0.39683327,3
126737033,126736067,396825,0.025956955,-0.23817495,0.3916987,3
127227853,127226777,396825,0.0034928345,-0.2416992,0.35740727,3
127739336,127738371,396825,0.020388188,-0.23786567,0.39680114,3
128229347,128228381,396825,0.028310752,-0.24252854,0.38621798,3
128740994,128740029,396825,0.023271315,-0.24968436,0.3761443,3
129231735,129230739,396825,0.011193071,-0.24498045,0.3659291,3
129722176,129721210,396825,0.015578377,-0.24321155,0.36770287,3
130234100,130233134,396825,0.025560517,-0.24055932,0.3478508,3
130724570,130723599,396825,0.019168397,-0.2391249,0.37960207,3
131235824,131234831,396825,0.022801772,-0.23823844,0.35831386,3
131726551,131725587,396825,0.015962897,-0.24456775,0.37091187,3
132238781,132237750,396825,0.015269558,-0.23792604,0.3637539,3
132729257,132728290,396825,0.01919281,-0.23952815,0.3630385,3
133241489,133240515,396825,0.019000372,-0.23615608,0.36564022,3
133732188,133731217,396825,0.013981001,-0.23453502,0.35578763,3
134222264,134221296,396825,0.015276855,-0.23473445,0.3638343,3
134734313,134733306,396825,0.02040546,-0.22883995,0.35648385,3
135225008,135224041,396825,0.014812633,-0.23351543,0.36973745,3
135736903,135735914,396825,0.014679121,-0.22800715,0.37983075,3
136227050,136226087,396825,0.0059311064,-0.23274611,0.35969955,3
136739236,136738241,396825,0.015308573,-0.23194611,0.34735113,3
137230025,137229044,396825,0.013171116,-0.23860046,0.36575228,3
137741427,137740449,396825,-0.0028798324,-0.2358291,0.34044895,3
138232286,138231318,396825,0.011317872,-0.23212852,0.38940513,3
138744157,138743165,396825,0.0031464736,-0.23620778,0.3782936,3
139234713,139233721,396825,-0.005502119,-0.2266448,0.35768375,3
139725163,139724195,396825,0.008707941,-0.23970862,0.37311077,3
140237133,140236154,396825,0.009249337,-0.23081248,0.3749002,3
140727470,140726500,396825,-0.007942573,-0.23100787,0.3637838,3
141239116,141238150,396825,0.013800832,-0.23281032,0.39061576,3
141729884,141728916,396825,0.012355412,-0.2396716,0.3840691,3
142241542,142240576,396825,-0.008408621,-0.23058674,0.36966687,3
142731954,142730976,396825,-0.0006251838,-0.24475557,0.39279005,3
143243838,143242870,396825,0.0022169002,-0.24534352,0.37325498,3
143734491,143733490,396825,-0.016292324,-0.23256452,0.38752058,3
144224906,144223940,396825,9.004962e-05,-0.24182254,0.4001892,3
144737243,144736169,396825,0.0018840102,-0.24504273,0.37745717,3
145227985,145227022,396825,-0.021697681,-0.23577313,0.36602643,3
145739274,145738306,396825,0.0047602667,-0.23770328,0.39038977,3
146230003,146229037,396825,0.001370951,-0.24301721,0.4164875,3
146742017,146741051,396825,-0.016098065,-0.23513873,0.38493896,3
147232322,147231325,396825,0.0010901939,-0.23653913,0.39601517,3
147722859,147721835,396825,0.002036732,-0.24361883,0.4080831,3
