timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
2090477349,2090476429,396825,-0.10681818,-0.08030303,0.1719697,nan,0,0
2090498978,2090498058,396825,-0.090909086,-0.08560606,0.18333332,nan,0,0
2091480359,2091479442,396825,-0.09318182,-0.08712121,0.19242424,nan,0,0
2092482350,2092481433,396825,-0.09015151,-0.086363636,0.18863636,nan,0,0
2093484741,2093483818,396825,-0.09166666,-0.08712121,0.19166666,nan,0,0
2094486824,2094485907,396825,-0.090909086,-0.08484848,0.19015151,nan,0,0
2095488681,2095487763,396825,-0.09166666,-0.08560606,0.18863636,nan,0,0
2096469944,2096469026,396825,-0.12121212,-0.08030303,0.16742423,nan,0,0
2097471962,2097471045,396825,-0.09469697,-0.08863636,0.19772726,nan,0,0
2098473962,2098473045,396825,-0.098484844,-0.08333333,0.19166666,nan,0,0
2099476403,2099475486,396825,-0.11818182,-0.08030303,0.1719697,nan,0,0
2100478430,2100477486,396825,-0.09166666,-0.08863636,0.19924241,nan,0,0
2101481026,2101480088,396825,-0.089393936,-0.08560606,0.20151514,nan,0,0
2102483184,2102482259,396825,-0.115909085,-0.07954545,0.16060606,nan,0,0
2103485063,2103484144,396825,-0.09015151,-0.086363636,0.19015151,nan,0,0
2104487586,2104486668,396825,-0.09166666,-0.08560606,0.18863636,nan,0,0
2105489857,2105488939,396825,-0.11818182,-0.07954545,0.1681818,nan,0,0
2106492275,2106491357,396825,-0.093939394,-0.08560606,0.18787879,nan,0,0
2107473079,2107472161,396825,-0.09318182,-0.08712121,0.19621211,nan,0,0
2108475051,2108474133,396825,-0.095454544,-0.08863636,0.19924241,nan,0,0
2109477829,2109476882,396825,-0.09621212,-0.08712121,0.20681818,nan,0,0
2110480097,2110479177,396825,-0.09621212,-0.08181818,0.18636364,nan,0,0
2111482155,2111481208,396825,-0.089393936,-0.086363636,0.19999999,nan,0,0
2112484642,2112483721,396825,-0.090909086,-0.08560606,0.18636364,nan,0,0
2113486530,2113485613,396825,-0.08712121,-0.0840909,0.18333332,nan,0,0
2114488980,2114488029,396825,-0.115909085,-0.08257575,0.17348485,nan,0,0
2115491245,2115490324,396825,-0.09015151,-0.086363636,0.19166666,nan,0,0
2116472042,2116471099,396825,-0.092424236,-0.08560606,0.18863636,nan,0,0
2117474390,2117473473,396825,-0.09015151,-0.08560606,0.18257575,nan,0,0
2118476438,2118475520,396825,-0.092424236,-0.087878786,0.19242424,nan,0,0
2119478478,2119477539,396825,-0.11666666,-0.07954545,0.18333332,nan,0,0
2120480885,2120479968,396825,-0.096969694,-0.08863636,0.20151514,nan,0,0
2121482858,2121481941,396825,-0.09318182,-0.09015151,0.20833333,nan,0,0
2122485277,2122484359,396825,-0.092424236,-0.08560606,0.19015151,nan,0,0
2123487280,2123486361,396825,-0.09015151,-0.08560606,0.18636364,nan,0,0
2124489286,2124488369,396825,-0.09015151,-0.08712121,0.19015151,nan,0,0
2125470449,2125469532,396825,-0.11666666,-0.07954545,0.17575757,nan,0,0
2126472387,2126471467,396825,-0.08484848,-0.08333333,0.19166666,nan,0,0
2127474471,2127473545,396825,-0.090909086,-0.0840909,0.19545454,nan,0,0
2128476897,2128475964,396825,-0.090909086,-0.087878786,0.19924241,nan,0,0
2129479168,2129478250,396825,-0.087878786,-0.086363636,0.19999999,nan,0,0
2130481609,2130480689,396825,-0.08863636,-0.08484848,0.19166666,nan,0,0
2131483609,2131482690,396825,-0.08560606,-0.08560606,0.18636364,nan,0,0
2132485937,2132484987,396825,-0.087878786,-0.086363636,0.18787879,nan,0,0
2133488493,2133487575,396825,-0.08863636,-0.08484848,0.19621211,nan,0,0
2134490645,2134489705,396825,-0.09015151,-0.08484848,0.19393939,nan,0,0
2135471412,2135470491,396825,-0.089393936,-0.08484848,0.19621211,nan,0,0
2136474007,2136473088,396825,-0.08863636,-0.08560606,0.19015151,nan,0,0
2137476074,2137475112,396825,-0.089393936,-0.087878786,0.18787879,nan,0,0
2138478522,2138477605,396825,-0.089393936,-0.086363636,0.18787879,nan,0,0
2139480508,2139479587,396825,-0.0840909,-0.08484848,0.18787879,nan,0,0
2140482525,2140481606,396825,-0.115909085,-0.07878788,0.16060606,nan,0,0
2141484873,2141483955,396825,-0.08560606,-0.08484848,0.18787879,nan,0,0
2142487180,2142486242,396825,-0.08712121,-0.08560606,0.18636364,nan,0,0
2143489617,2143488694,396825,-0.11818182,-0.07878788,0.16439393,nan,0,0
2144491633,2144490705,396825,-0.08712121,-0.089393936,0.2030303,nan,0,0
2145493666,2145492743,396825,-0.08863636,-0.08484848,0.18787879,nan,0,0
2146474736,2146473819,396825,-0.093939394,-0.08560606,0.18863636,nan,0,0
2147476806,2147475864,396825,-0.093939394,-0.089393936,0.20151514,nan,0,0
2148478828,2148477896,396825,-0.09015151,-0.08712121,0.19545454,nan,0,0
2149481151,2149480234,396825,-0.086363636,-0.08560606,0.19166666,nan,0,0
2150483213,2150482285,396825,-0.087878786,-0.08484848,0.18863636,nan,0,0
2151485610,2151484690,396825,-0.08863636,-0.0840909,0.18484847,nan,0,0
2152487587,2152486669,396825,-0.087878786,-0.08560606,0.19545454,nan,0,0
2153489643,2153488689,396825,-0.08863636,-0.08560606,0.18484847,nan,0,0
2154491994,2154491077,396825,-0.08712121,-0.09015151,0.20151514,nan,0,0
2155472748,2155471828,396825,-0.08863636,-0.086363636,0.18636364,nan,0,0
2156474798,2156473875,396825,-0.08863636,-0.086363636,0.18787879,nan,0,0
2157477109,2157476192,396825,-0.11742424,-0.07878788,0.175,nan,0,0
2158479147,2158478230,396825,-0.09015151,-0.08863636,0.20530303,nan,0,0
