timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
154366576,154366465,4259850,4325386,3.060831e-05,0.00028072175,-1.804112e-05,-0.0028246911,-0.0010534028,-0.041401885,4244,4357,0,2
154867563,154867430,4259850,4325386,0.0001767253,0.00022771319,4.741102e-05,-0.0016962513,0.0012173722,-0.04589824,4781,4443,0,2
155367960,155367852,4259850,4325386,9.089307e-05,-3.9122264e-05,9.844332e-05,-0.0005590217,-0.00056762947,-0.03967192,4511,4335,0,2
155864218,155864116,4259850,4325386,-0.00047121636,0.00041395795,0.00019029969,-0.0013355834,-0.00084790384,-0.04566002,4585,4419,0,2
156364836,156364727,4259850,4325386,-0.00064975617,0.0005990638,0.00029613994,-0.0021897738,-0.00093637384,-0.042692427,4512,4355,0,2
156865868,156865714,4259850,4325386,-0.00031287476,0.00026297357,-1.1900954e-05,-0.0007955804,0.0010791427,-0.045664936,4805,4389,0,2
157367762,157366113,4259850,4325386,-0.00039496558,-0.0003121531,3.7023092e-05,-9.8536366e-05,-0.0021898854,-0.04317948,4464,4413,0,2
157866913,157866808,4259850,4325386,-0.001104151,-2.50177e-06,5.280502e-05,-0.0005999836,3.4066893e-06,-0.04281962,4455,4451,0,2
158367940,158367549,4259850,4325386,0.00038241208,-9.287518e-05,0.00013392189,-0.00031632726,-0.0063657723,-0.03827036,4558,4358,0,2
158868297,158868193,4259850,4325386,-0.0014002947,0.00029777735,0.00010499031,-0.0004711886,0.0038779313,-0.046414703,4508,4358,0,2
159364487,159364377,4259850,4325386,0.00039084855,6.3525535e-05,0.00029767244,-0.000100919584,0.0003462468,-0.039675657,4514,4162,0,2
159865301,159865117,4259850,4325386,2.1506781e-05,-0.00034698044,5.0581282e-05,0.0026717896,-0.0021165733,-0.05834087,4471,5816,0,2
160365943,160365838,4259850,4325386,-0.00026561957,-9.984542e-05,0.00020176898,-0.001177356,0.0023937435,-0.04299996,4543,4344,0,2
160866556,160866450,4259850,4325386,-0.00024851863,2.4682284e-05,-1.7954393e-05,-0.0021763432,6.0647755e-05,-0.044746034,4509,4361,0,2
161367271,161367143,4259850,4325386,0.00029276553,3.0277868e-06,0.00011840231,-0.001914466,-0.0023954848,-0.041672193,4445,4351,0,2
161867938,161867835,4259850,4325386,-0.000437812,7.228405e-05,9.492597e-05,-0.00096140534,-0.00021482389,-0.04628812,4511,4625,0,2
162365133,162364116,4259850,4325386,0.00080635946,6.5392334e-05,0.00019852207,-0.0019003632,0.0005376815,-0.058855273,4609,5810,0,2
162865444,162864758,4259850,4325386,0.00064314716,0.000104256906,0.0001640071,-0.0040856646,-0.0018735807,-0.042272385,4560,4357,0,2
163365609,163365402,4259850,4325386,-0.0010642494,3.4692952e-05,0.00011785835,-0.00024139999,0.0034535949,-0.042419888,4466,4114,0,2
163866222,163866098,4259850,4325386,-0.0004745622,7.8692814e-05,9.7128155e-05,-0.0011628954,-0.0028063061,-0.0427333,4517,4357,0,2
164366951,164366829,4259850,4325386,-0.00042585403,0.00029941442,0.000102593964,-2.2390666e-05,-0.0012294315,-0.041907467,4442,4317,0,2
164867691,164867581,4259850,4325386,-0.0009656899,2.8060073e-05,0.00013025178,-0.0014010626,0.0037816218,-0.04349511,4618,4118,0,2
165363791,165363656,4259850,4325386,-0.0006058735,-6.1984924e-06,0.00017091674,-0.00011157167,-0.0006879335,-0.04248462,4512,4365,0,2
165864495,165864393,4259850,4325386,0.0006402429,8.523115e-05,0.00024450273,-0.0021141071,-0.0027694479,-0.043642823,4517,4416,0,2
166365186,166365037,4259850,4325386,-0.0013522231,0.0011301336,-0.0002492121,-0.0009517867,-0.000120808974,-0.041890323,4354,4354,0,2
166867179,166865880,4259850,4325386,0.0007970105,-0.00096715876,0.00025467825,-0.00063748274,-0.003383715,-0.05398853,4661,5607,0,2
167367071,167366421,4259850,4325386,0.0005792674,-7.228201e-05,-1.6303818e-06,-0.00412156,-0.0011502147,-0.058272667,4513,5843,0,2
167867220,167867110,4259850,4325386,0.00028112376,-8.985033e-05,0.00015715382,-0.001788537,0.00022390694,-0.042248987,4513,4364,0,2
168367965,168367847,4259850,4325386,0.0005887674,0.00086169696,-4.0975177e-05,0.0011683636,-0.0027463592,-0.042787094,4559,4164,0,2
168868604,168868490,4259850,4325386,0.00024141467,-0.00021832688,0.00017038015,-0.0033016086,-0.0023010264,-0.04318761,4329,4362,0,2
169369430,169369326,4259850,4325386,0.0019269489,1.9593375e-05,5.7316778e-05,-0.0013545358,-0.002573964,-0.042138014,4657,4362,0,2
169869978,169869870,4259850,4325386,0.00053028436,-9.3127994e-05,-8.310943e-05,0.0010364803,-0.0035525048,-0.041965995,4512,4360,0,2
170368342,170366049,4259850,4325386,0.0012910094,-0.0005319285,-8.495625e-05,-0.0023275705,-0.0024215044,-0.041419957,4511,4359,0,2
170866848,170866742,4259850,4325386,-0.00084905146,-4.31339e-05,0.00013373101,-0.00128198,-0.0001597328,-0.044786643,4343,4360,0,2
171368897,171367590,4259850,4325386,-0.00026750815,0.00014423678,-8.133771e-05,-0.0035808391,0.0005964952,-0.053906713,4673,5814,0,2
171868846,171868168,4259850,4325386,-0.0012450382,3.715262e-05,-0.00019629809,0.00097077567,-0.0006872306,-0.040175542,4514,4364,0,2
172369314,172368809,4259850,4325386,0.000107344305,-8.8252884e-05,7.050833e-06,-0.0022890035,-0.0005265297,-0.045478825,4515,4356,0,2
172869605,172869496,4259850,4325386,-0.00082485355,-0.00015344274,0.00021860038,-0.0016936332,-0.0019830996,-0.040601462,4512,4159,0,2
173365959,173365856,4259850,4325386,0.0011212956,0.00043295088,0.0011259698,-0.019146949,3.2699805e-05,0.2257309,4693,4359,0,2
173866472,173866366,4259850,4325386,0.00090639293,0.0005265951,-2.4801406e-05,-0.007093783,-0.005054996,-0.037750863,4513,4361,0,2
174367208,174367099,4259850,4325386,0.00036778854,-0.00012985867,-1.8624243e-06,-0.0027635503,-0.002567509,-0.038779948,4552,4138,0,2
174867823,174863275,4259850,4325386,-5.6546556e-05,-9.558469e-05,-0.00013930553,-0.0012714335,-0.0018252018,-0.044520102,4347,4561,0,2
175368542,175368430,4259850,4325386,0.00018896925,-0.00019938189,0.00035583787,-0.0011548625,-0.0013355853,-0.044569455,4309,4361,0,2
175870276,175869307,4259850,4325386,-3.0133911e-05,-0.0001574448,0.00037984917,-0.00017721964,-0.0012849637,-0.043421187,4702,4285,0,2
176370356,176369805,4259850,4325386,4.2211785e-05,-4.681643e-05,-2.7493486e-05,-0.001187558,-0.0014887591,-0.05476195,4512,5543,0,2
176870736,176870541,4259850,4325386,9.176601e-05,1.7844393e-05,5.6303867e-05,-0.0021038665,-0.0022681928,-0.056920405,4561,5859,0,2
177366821,177366717,4259850,4325386,-5.657738e-06,3.6223e-05,-1.5933541e-05,-0.0010351988,-0.0016229879,-0.04285205,4343,4360,0,2
