timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
2212314074,inf,0,1,1,1,0,0,1,0,0,1
2213314494,inf,0,1,1,1,0,0,1,0,0,1
2214314894,inf,0,1,1,1,0,0,1,0,0,1
2215315406,inf,0,1,1,1,0,0,1,0,0,1
2216315833,inf,0,1,1,1,0,0,1,0,0,1
2217316330,inf,0,1,1,1,0,0,1,0,0,1
2218316551,inf,0,1,1,1,0,0,1,0,0,1
2219317122,inf,0,1,1,1,0,0,1,0,0,1
2220002336,inf,0,1,1,1,1,0,1,0,0,1
2221002759,inf,0,1,1,1,1,0,1,0,0,1
2222003276,inf,0,1,1,1,1,0,1,0,0,1
2223003662,inf,0,1,1,1,1,0,1,0,0,1
2224004030,inf,0,1,1,1,1,0,1,0,0,1
2225004593,inf,0,1,1,1,1,0,1,0,0,1
2226004951,inf,0,1,1,1,1,0,1,0,0,1
2227005537,inf,0,1,1,1,1,0,1,0,0,1
2228005982,inf,0,1,1,1,1,0,1,0,0,1
2229006351,inf,0,1,1,1,1,0,1,0,0,1
2230006921,inf,0,1,1,1,1,0,1,0,0,1
2231007317,inf,0,1,1,1,1,0,1,0,0,1
2232007675,inf,0,1,1,1,1,0,1,0,0,1
2233008020,inf,0,1,1,1,1,0,1,0,0,1
2234008543,inf,0,1,1,1,1,0,1,0,0,1
2235014123,inf,0,1,1,1,0,0,1,0,0,1
2236014563,inf,0,1,1,1,0,0,1,0,0,1
2237014925,inf,0,1,1,1,0,0,1,0,0,1
2238015301,inf,0,1,1,1,0,0,1,0,0,1
2239015776,inf,0,1,1,1,0,0,1,0,0,1
2240016113,inf,0,1,1,1,0,0,1,0,0,1
2241016791,inf,0,1,1,1,0,0,1,0,0,1
2242017207,inf,0,1,1,1,0,0,1,0,0,1
2243017610,inf,0,1,1,1,0,0,1,0,0,1
2244018139,inf,0,1,1,1,0,0,1,0,0,1
2245018463,inf,0,1,1,1,0,0,1,0,0,1
2246018798,inf,0,1,1,1,0,0,1,0,0,1
2247024359,inf,0,1,1,1,0,0,1,0,0,1
2248024942,inf,0,1,1,1,0,0,1,0,0,1
2249025274,inf,0,1,1,1,0,0,1,0,0,1
2250025518,inf,0,1,1,1,0,0,1,0,0,1
2251026052,inf,0,1,1,1,0,0,1,0,0,1
2252026453,inf,0,1,1,1,0,0,1,0,0,1
2253026795,inf,0,1,1,1,0,0,1,0,0,1
2254027263,inf,0,1,1,1,0,0,1,0,0,1
2255027694,inf,0,1,1,1,0,0,1,0,0,1
2256028295,inf,0,1,1,1,0,0,1,0,0,1
2257028705,inf,0,1,1,1,0,0,1,0,0,1
2258029140,inf,0,1,1,1,0,0,1,0,0,1
2259034302,inf,0,1,1,1,0,0,1,0,0,1
2260034654,inf,0,1,1,1,0,0,1,0,0,1
2261035146,inf,0,1,1,1,0,0,1,0,0,1
2262035544,inf,0,1,1,1,0,0,1,0,0,1
2263035877,inf,0,1,1,1,0,0,1,0,0,1
2264036302,inf,0,1,1,1,0,0,1,0,0,1
2265036766,inf,0,1,1,1,0,0,1,0,0,1
2266037022,inf,0,1,1,1,0,0,1,0,0,1
2267037544,inf,0,1,1,1,0,0,1,0,0,1
2268037895,inf,0,1,1,1,0,0,1,0,0,1
2269043621,inf,0,1,1,1,0,0,1,0,0,1
2270043723,inf,0,1,1,1,0,0,1,0,0,1
2271044118,inf,0,1,1,1,0,0,1,0,0,1
2272044532,inf,0,1,1,1,0,0,1,0,0,1
2273044951,inf,0,1,1,1,0,0,1,0,0,1
2274045486,inf,0,1,1,1,0,0,1,0,0,1
2275045946,inf,0,1,1,1,0,0,1,0,0,1
2276046315,inf,0,1,1,1,0,0,1,0,0,1
2277046696,inf,0,1,1,1,0,0,1,0,0,1
2278047168,inf,0,1,1,1,0,0,1,0,0,1
2279052545,inf,0,1,1,1,0,0,1,0,0,1
2280053057,inf,0,1,1,1,0,0,1,0,0,1
2281053436,inf,0,1,1,1,0,0,1,0,0,1
2282053685,inf,0,1,1,1,0,0,1,0,0,1
2283054112,inf,0,1,1,1,0,0,1,0,0,1
2284054496,inf,0,1,1,1,0,0,1,0,0,1
2285054940,inf,0,1,1,1,0,0,1,0,0,1
2286055456,inf,0,1,1,1,0,0,1,0,0,1
2287055699,inf,0,1,1,1,0,0,1,0,0,1
2288056167,inf,0,1,1,1,0,0,1,0,0,1
2289056775,inf,0,1,1,1,0,0,1,0,0,1
2290057111,inf,0,1,1,1,0,0,1,0,0,1
2291057563,inf,0,1,1,1,0,0,1,0,0,1
2292057935,inf,0,1,1,1,0,0,1,0,0,1
2293058283,inf,0,1,1,1,0,0,1,0,0,1
2294058698,inf,0,1,1,1,0,0,1,0,0,1
2295059070,inf,0,1,1,1,0,0,1,0,0,1
2296064860,inf,0,1,1,1,0,0,1,0,0,1
2297065132,inf,0,1,1,1,0,0,1,0,0,1
2298065563,inf,0,1,1,1,0,0,1,0,0,1
2299066006,inf,0,1,1,1,0,0,1,0,0,1
2300066301,inf,0,1,1,1,0,0,1,0,0,1
2301066719,inf,0,1,1,1,0,0,1,0,0,1
2302067179,inf,0,1,1,1,0,0,1,0,0,1
2303067749,inf,0,1,1,1,0,0,1,0,0,1
2304068037,inf,0,1,1,1,0,0,1,0,0,1
2305068564,inf,0,1,1,1,0,0,1,0,0,1
2306073907,inf,0,1,1,1,0,0,1,0,0,1
2307074210,inf,0,1,1,1,0,0,1,0,0,1
2308074433,inf,0,1,1,1,0,0,1,0,0,1
2309074954,inf,0,1,1,1,0,0,1,0,0,1
2310075310,inf,0,1,1,1,0,0,1,0,0,1
2311075547,inf,0,1,1,1,0,0,1,0,0,1
2312076078,inf,0,1,1,1,0,0,1,0,0,1
2313081510,inf,0,1,1,1,0,0,1,0,0,1
2314081868,inf,0,1,1,1,0,0,1,0,0,1
2315082272,inf,0,1,1,1,0,0,1,0,0,1
2316082746,inf,0,1,1,1,0,0,1,0,0,1
2317083047,inf,0,1,1,1,0,0,1,0,0,1
2318083466,inf,0,1,1,1,0,0,1,0,0,1
2319083823,inf,0,1,1,1,0,0,1,0,0,1
2320084449,inf,0,1,1,1,0,0,1,0,0,1
2321084816,inf,0,1,1,1,0,0,1,0,0,1
2322085164,inf,0,1,1,1,0,0,1,0,0,1
2323085685,inf,0,1,1,1,0,0,1,0,0,1
2324086064,inf,0,1,1,1,0,0,1,0,0,1
2325086493,inf,0,1,1,1,0,0,1,0,0,1
2326086826,inf,0,1,1,1,0,0,1,0,0,1
2327087198,inf,0,1,1,1,0,0,1,0,0,1
2328087584,inf,0,1,1,1,0,0,1,0,0,1
2329093030,inf,0,1,1,1,0,0,1,0,0,1
2330093445,inf,0,1,1,1,0,0,1,0,0,1
2331093846,inf,0,1,1,1,0,0,1,0,0,1
2332094191,inf,0,1,1,1,0,0,1,0,0,1
2333094711,inf,0,1,1,1,0,0,1,0,0,1
2334095036,inf,0,1,1,1,0,0,1,0,0,1
2335095474,inf,0,1,1,1,0,0,1,0,0,1
2336095994,inf,0,1,1,1,0,0,1,0,0,1
2337096415,inf,0,1,1,1,0,0,1,0,0,1
2338096720,inf,0,1,1,1,0,0,1,0,0,1
2339102406,inf,0,1,1,1,0,0,1,0,0,1
2340102870,inf,0,1,1,1,0,0,1,0,0,1
2341103265,inf,0,1,1,1,0,0,1,0,0,1
2342103619,inf,0,1,1,1,0,0,1,0,0,1
2343103814,inf,0,1,1,1,0,0,1,0,0,1
2344104345,inf,0,1,1,1,0,0,1,0,0,1
2345104810,inf,0,1,1,1,0,0,1,0,0,1
2346105088,inf,0,1,1,1,0,0,1,0,0,1
2347105562,inf,0,1,1,1,0,0,1,0,0,1
2348105894,inf,0,1,1,1,0,0,1,0,0,1
2349106362,inf,0,1,1,1,0,0,1,0,0,1
2350106994,inf,0,1,1,1,0,0,1,0,0,1
2351107205,inf,0,1,1,1,0,0,1,0,0,1
2352107505,inf,0,1,1,1,0,0,1,0,0,1
2353108097,inf,0,1,1,1,0,0,1,0,0,1
2354108240,inf,0,1,1,1,0,0,1,0,0,1
2355113745,inf,0,1,1,1,0,0,1,0,0,1
2356114297,inf,0,1,1,1,0,0,1,0,0,1
2357114707,inf,0,1,1,1,0,0,1,0,0,1
2358114981,inf,0,1,1,1,0,0,1,0,0,1
2359115140,inf,0,1,1,1,0,0,1,0,0,1
2360116016,inf,0,1,1,1,0,0,1,0,0,1
2361116065,inf,0,1,1,1,0,0,1,0,0,1
2362116560,inf,0,1,1,1,0,0,1,0,0,1
2363117080,inf,0,1,1,1,0,0,1,0,0,1
2364117418,inf,0,1,1,1,0,0,1,0,0,1
2365117786,inf,0,1,1,1,0,0,1,0,0,1
2366118211,inf,0,1,1,1,0,0,1,0,0,1
2367123579,inf,0,1,1,1,0,0,1,0,0,1
2368124003,inf,0,1,1,1,0,0,1,0,0,1
2369124390,inf,0,1,1,1,0,0,1,0,0,1
2370124856,inf,0,1,1,1,0,0,1,0,0,1
2371125330,inf,0,1,1,1,0,0,1,0,0,1
2372125612,inf,0,1,1,1,0,0,1,0,0,1
2373125943,inf,0,1,1,1,0,0,1,0,0,1
2374126345,inf,0,1,1,1,0,0,1,0,0,1
2375126701,inf,0,1,1,1,0,0,1,0,0,1
2376127194,inf,0,1,1,1,0,0,1,0,0,1
2377127564,inf,0,1,1,1,0,0,1,0,0,1
2378127941,inf,0,1,1,1,0,0,1,0,0,1
2379128529,inf,0,1,1,1,0,0,1,0,0,1
2380128932,inf,0,1,1,1,0,0,1,0,0,1
2381129244,inf,0,1,1,1,0,0,1,0,0,1
2382134775,inf,0,1,1,1,0,0,1,0,0,1
2383135146,inf,0,1,1,1,0,0,1,0,0,1
2384135603,inf,0,1,1,1,0,0,1,0,0,1
2385136006,inf,0,1,1,1,0,0,1,0,0,1
2386136286,inf,0,1,1,1,0,0,1,0,0,1
2387136801,inf,0,1,1,1,0,0,1,0,0,1
2388137138,inf,0,1,1,1,0,0,1,0,0,1
2389137499,inf,0,1,1,1,0,0,1,0,0,1
2390143018,inf,0,1,1,1,0,0,1,0,0,1
2391143219,inf,0,1,1,1,0,0,1,0,0,1
2392143780,inf,0,1,1,1,0,0,1,0,0,1
2393144172,inf,0,1,1,1,0,0,1,0,0,1
2394144455,inf,0,1,1,1,0,0,1,0,0,1
2395144922,inf,0,1,1,1,0,0,1,0,0,1
2396145337,inf,0,1,1,1,0,0,1,0,0,1
2397145915,inf,0,1,1,1,0,0,1,0,0,1
2398146316,inf,0,1,1,1,0,0,1,0,0,1
2399146638,inf,0,1,1,1,0,0,1,0,0,1
2400147232,inf,0,1,1,1,0,0,1,0,0,1
2401147560,inf,0,1,1,1,0,0,1,0,0,1
2402147941,inf,0,1,1,1,0,0,1,0,0,1
2403148254,inf,0,1,1,1,0,0,1,0,0,1
2404148697,inf,0,1,1,1,0,0,1,0,0,1
2405149140,inf,0,1,1,1,0,0,1,0,0,1
2406149513,inf,0,1,1,1,0,0,1,0,0,1
2407155016,inf,0,1,1,1,0,0,1,0,0,1
2408155361,inf,0,1,1,1,0,0,1,0,0,1
2409155717,inf,0,1,1,1,0,0,1,0,0,1
2410156100,inf,0,1,1,1,0,0,1,0,0,1
2411156672,inf,0,1,1,1,0,0,1,0,0,1
2412157159,inf,0,1,1,1,0,0,1,0,0,1
2413157509,inf,0,1,1,1,0,0,1,0,0,1
2414162857,inf,0,1,1,1,0,0,1,0,0,1
2415163309,inf,0,1,1,1,0,0,1,0,0,1
2416163823,inf,0,1,1,1,0,0,1,0,0,1
2417164217,inf,0,1,1,1,0,0,1,0,0,1
2418164615,inf,0,1,1,1,0,0,1,0,0,1
2419165091,inf,0,1,1,1,0,0,1,0,0,1
2420165330,inf,0,1,1,1,0,0,1,0,0,1
2421165810,inf,0,1,1,1,0,0,1,0,0,1
2422166253,inf,0,1,1,1,0,0,1,0,0,1
2423166583,inf,0,1,1,1,0,0,1,0,0,1
2424172312,inf,0,1,1,1,0,0,1,0,0,1
2425172675,inf,0,1,1,1,0,0,1,0,0,1
2426173143,inf,0,1,1,1,0,0,1,0,0,1
2427173520,inf,0,1,1,1,0,0,1,0,0,1
