timestamp,load,ram_usage
2158965348,0.66081995,0.78912294
2159465459,0.65919125,0.78912294
2159965119,0.656614,0.78912294
2160465153,0.66046935,0.78912294
2160966286,0.6597634,0.78912294
2161465794,0.6610147,0.78912294
2161966369,0.6537896,0.78912294
2162466204,0.6584145,0.78912294
2162965120,0.6574085,0.78912294
2163465118,0.65641403,0.78912294
2163965122,0.6584147,0.78912294
2164465868,0.6598581,0.78912294
2164965120,0.6575136,0.78912294
2165465152,0.65506065,0.78912294
2165965172,0.65423334,0.78912294
2166465122,0.65639275,0.78912294
2166965128,0.6601474,0.78912294
2167465286,0.6562258,0.78912294
2167965119,0.65992737,0.78912294
2168465122,0.65924597,0.78912294
2168965119,0.660566,0.78912294
2169465120,0.6587007,0.78912294
2169965194,0.65798795,0.78912294
2170465148,0.65816927,0.78912294
2170967061,0.6593214,0.78912294
2171465566,0.6614853,0.78912294
2171966093,0.6592984,0.78912294
2172467106,0.6573069,0.78912294
2172965119,0.6600685,0.78912294
2173465174,0.66057205,0.78912294
2173965120,0.65711796,0.78912294
2174465121,0.6587193,0.78912294
2174965449,0.65922487,0.78912294
2175465304,0.66223526,0.78912294
2175965149,0.6588044,0.78912294
2176465120,0.653088,0.78912294
2176965119,0.657532,0.78912294
2177465153,0.6589813,0.78912294
2177965226,0.6592929,0.78912294
2178465161,0.6583024,0.78912294
2178965119,0.65699446,0.78912294
2179465170,0.666874,0.7854057
2179965141,0.6573542,0.7854057
2180465300,0.6558116,0.7854057
2180965611,0.65500826,0.7854057
2181465580,0.6590569,0.7854057
2181965138,0.65557206,0.7854057
2182465226,0.65531665,0.7854057
2182965553,0.6499506,0.7854057
2183465597,0.65932715,0.7854057
2183965149,0.6582114,0.7854057
2184465120,0.65755796,0.7854057
2184965120,0.6536554,0.7854057
2185465151,0.65477395,0.7854057
2185965202,0.6545628,0.7854057
2186465119,0.6582206,0.7854057
2186965120,0.6499967,0.7854057
2187465120,0.65583265,0.7854057
2187966495,0.654181,0.7854057
2188465118,0.6568996,0.7854057
2188965390,0.657148,0.7854057
2189465182,0.6485067,0.7854057
2189965123,0.66120803,0.7854057
2190465139,0.65779,0.7854057
2190965309,0.657162,0.7854057
2191465225,0.65529966,0.7854057
2191966414,0.6576581,0.7854057
2192465207,0.65652025,0.7854057
2192965844,0.65721273,0.7854057
2193465664,0.65305066,0.7854057
2193966476,0.65640557,0.7854057
2194466230,0.6648176,0.7854057
2194965117,0.67833537,0.7854057
2195465201,0.65947914,0.7854057
2195965360,0.65736777,0.7854057
2196465164,0.65946895,0.7854057
2196965242,0.65891314,0.7854057
2197465146,0.6590726,0.7854057
2197965117,0.6577501,0.7854057
2198466007,0.6611751,0.7854057
2198965131,0.65933585,0.7854057
2199465163,0.65956044,0.7854057
2199965293,0.65431356,0.7854057
2200466260,0.6593407,0.7854057
2200965120,0.65924597,0.7854057
2201465145,0.6636522,0.7854057
2201965121,0.66034305,0.7854057
2202465507,0.6570265,0.7854057
2202965553,0.6553422,0.7854057
2203465903,0.6630576,0.7854057
2203966059,0.6575501,0.7854057
2204466187,0.6572877,0.7854057
2204967249,0.66002834,0.7854057
2205466574,0.6593878,0.7854057
2205965127,0.6583913,0.7854057
2206465491,0.65379274,0.7854057
2206965123,0.6565051,0.7854057
2207465119,0.6578907,0.7854057
2207965272,0.65937823,0.7854057
2208465181,0.6586352,0.7854057
2208965332,0.6558352,0.7854057
2209465170,0.6554951,0.7854057
2209965451,0.6576015,0.7854057
2210465127,0.6569994,0.7854057
2210965434,0.65859455,0.7854057
2211465150,0.65759397,0.7854057
2211965120,0.65778804,0.7854057
2212465119,0.6614113,0.7854057
2212965272,0.6562785,0.7854057
2213465122,0.65899706,0.7854057
2213965294,0.6611974,0.7854057
2214465161,0.6568687,0.7854057
2214965243,0.66056263,0.7854057
2215465589,0.65362585,0.7854057
2215965656,0.6577624,0.7854057
2216466086,0.6610969,0.7854057
2216965147,0.6574876,0.7854057
2217465158,0.6589036,0.7854057
2217965154,0.6493815,0.7854057
2218465119,0.6593013,0.7854057
2218967852,0.65892553,0.7854057
2219465662,0.6557759,0.7854057
2219965136,0.6583881,0.7854057
2220465119,0.6587844,0.7854057
2220965123,0.6552601,0.7854057
2221465121,0.6615766,0.7854057
2221965197,0.65290594,0.7854057
2222465119,0.6567659,0.7854057
2222965121,0.6521374,0.7854057
2223465120,0.6597573,0.7854057
2223965216,0.65282476,0.7854057
2224465149,0.65527654,0.7854057
2224965244,0.65260077,0.7854057
2225465615,0.661079,0.7854057
2225965837,0.65127575,0.7854057
2226465491,0.65763676,0.7854057
2226965634,0.65524423,0.7854057
2227465763,0.6561916,0.7854057
2227966018,0.65392566,0.7854057
2228465121,0.657882,0.7854057
2228965117,0.65244734,0.7854057
2229468046,0.65473986,0.7854057
2229965120,0.65272707,0.7854057
2230465160,0.65786135,0.7854057
2230965124,0.65217745,0.7854057
2231465120,0.6572087,0.7854057
2231965205,0.65239644,0.7854057
2232465303,0.65412855,0.7854057
2232965118,0.65358996,0.7854057
2233465331,0.65512824,0.7854057
2233965511,0.6520368,0.7854057
2234465118,0.65640527,0.7854057
2234965130,0.6539682,0.7854057
2235465121,0.6836436,0.7854057
2235965123,0.6536313,0.7854057
2236465255,0.6570953,0.7854057
2236965152,0.6600387,0.7854057
2237465250,0.6605942,0.7854057
2237965461,0.66028935,0.7854057
2238466231,0.6580494,0.7854057
2238966372,0.65428245,0.7854057
2239466809,0.66304445,0.7854057
2239965118,0.65673804,0.7854057
2240465118,0.6647427,0.7854057
2240965175,0.66167665,0.7854057
2241465156,0.66089606,0.7854057
2241965270,0.65976745,0.7854057
2242465133,0.6630847,0.7854057
2242965123,0.65697443,0.7854057
2243465237,0.6636713,0.7854057
2243965120,0.6612367,0.7854057
2244465133,0.6638154,0.7854057
2244965389,0.66158724,0.7854057
2245465120,0.6602125,0.7854057
2245965121,0.66172063,0.7854057
2246465119,0.66484404,0.7854057
2246965118,0.66413,0.7854057
2247465210,0.66428864,0.7854057
2247965308,0.655948,0.7854057
2248465404,0.66613394,0.7854057
2248965310,0.6655774,0.7854057
2249465535,0.66433406,0.7854057
2249965557,0.6622864,0.7854057
2250467573,0.66461295,0.7854057
2250966036,0.6559758,0.7854057
2251465148,0.6668129,0.78584105
2251965122,0.66412467,0.78584105
2252465192,0.6621107,0.78584105
2252965122,0.6581861,0.78584105
2253465122,0.6671207,0.78584105
2253965358,0.6619413,0.78584105
2254465171,0.6622675,0.78584105
2254965725,0.6593863,0.78584105
2255465175,0.6608504,0.78584105
2255965166,0.66138184,0.78584105
2256465122,0.66157556,0.78584105
2256965293,0.66154706,0.78584105
2257465233,0.6654449,0.78584105
2257965387,0.662364,0.78584105
2258465118,0.6678959,0.78584105
2258966410,0.6656719,0.78584105
2259465120,0.6643741,0.78584105
2259965467,0.6609193,0.78584105
2260465188,0.6640302,0.78584105
2260965233,0.666428,0.78584105
2261465647,0.667041,0.78584105
2261965584,0.65759504,0.78584105
2262466270,0.66420656,0.78584105
2262965981,0.6631965,0.78584105
2263465183,0.66472197,0.78584105
2263965123,0.66490734,0.78584105
2264465118,0.657954,0.78584105
2264965121,0.664968,0.78584105
2265465121,0.662234,0.78584105
2265965321,0.66180277,0.78584105
2266465150,0.6636753,0.78584105
2266965122,0.6577914,0.78584105
2267465229,0.6616701,0.78584105
2267965281,0.66271806,0.78584105
2268465119,0.66253865,0.78584105
2268965301,0.667642,0.78584105
2269465573,0.66027045,0.78584105
2269965122,0.66248685,0.78584105
2270465119,0.6670967,0.78584105
2270965178,0.6637482,0.78584105
2271465120,0.6630051,0.78584105
2271965334,0.6647874,0.78584105
2272465788,0.6639932,0.78584105
2272965618,0.6680771,0.78584105
2273466246,0.66344947,0.78584105
2273966053,0.66152954,0.78584105
2274466875,0.6648357,0.78584105
2274966864,0.66401607,0.78584105
2275465204,0.665547,0.78584105
2275965118,0.66674,0.78584105
2276465238,0.65925264,0.78584105
2276965119,0.6608647,0.78584105
2277465761,0.6626056,0.78584105
2277965254,0.66449726,0.78584105
2278465147,0.66266227,0.78584105
2278965146,0.6578287,0.78584105
2279465119,0.665524,0.78584105
2279965780,0.66377234,0.78584105
2280465537,0.6648109,0.78584105
2280965561,0.66583353,0.78584105
2281465150,0.66305214,0.78584105
2281965160,0.66668534,0.78584105
2282465121,0.665508,0.78584105
2282965121,0.66095,0.78584105
2283465488,0.6627742,0.78584105
2283965252,0.66221195,0.78584105
2284465150,0.6628212,0.78584105
2284965166,0.666606,0.78584105
2285465240,0.66118145,0.78584105
2285965636,0.6637516,0.78584105
2286466329,0.6623243,0.78584105
2286965917,0.6626898,0.78584105
2287465140,0.6622512,0.78584105
2287965120,0.66234046,0.78584105
2288465211,0.6621243,0.78584105
2288965118,0.66058034,0.78584105
2289465121,0.66377735,0.78584105
2289965240,0.6653123,0.78584105
2290466197,0.6609789,0.78584105
2290965179,0.6571629,0.78584105
2291465118,0.6622447,0.78584105
2291965122,0.662904,0.78584105
2292465174,0.66548073,0.78584105
2292965205,0.664063,0.78584105
2293465118,0.6616265,0.78584105
2293965121,0.66081667,0.78584105
2294465135,0.6653434,0.78584105
2294965171,0.6645727,0.78584105
2295465119,0.66538525,0.78584105
2295965209,0.6594752,0.78584105
2296465296,0.6643229,0.78584105
2296965728,0.6661093,0.78584105
2297465235,0.66532266,0.78584105
2297965741,0.66413176,0.78584105
2298466178,0.66211456,0.78584105
2298965968,0.6644186,0.78584105
2299465120,0.6667755,0.78584105
2299965142,0.6612003,0.78584105
2300465117,0.66480124,0.78584105
2300965533,0.65817976,0.78584105
2301465199,0.6660683,0.78584105
2301965120,0.6619186,0.78584105
2302465124,0.6610633,0.78584105
2302965117,0.65828,0.78584105
2303465501,0.6621767,0.78584105
2303965174,0.66167355,0.78584105
2304465119,0.66274,0.78584105
2304965341,0.6610298,0.78584105
2305465422,0.6658203,0.78584105
2305965118,0.6620693,0.78584105
2306465154,0.66229737,0.78584105
2306965126,0.66750395,0.78584105
2307465120,0.6645273,0.78584105
2307965176,0.66240203,0.78584105
2308465225,0.664338,0.78584105
2308965173,0.6620113,0.78584105
2309465969,0.66593766,0.78584105
2309965556,0.66171265,0.78584105
2310466206,0.6619644,0.78584105
2310965776,0.6657719,0.78584105
2311466071,0.6667373,0.78584105
2311965167,0.6624046,0.78584105
2312465120,0.6694287,0.78584105
2312965201,0.6582353,0.78584105
2313465119,0.6662806,0.78584105
2313965118,0.6676447,0.78584105
2314465392,0.6635343,0.78584105
2314965148,0.6617805,0.78584105
2315465129,0.6633434,0.78584105
2315965119,0.66039854,0.78584105
2316465331,0.6669512,0.78584105
2316965120,0.66411626,0.78584105
2317465241,0.66497505,0.78584105
2317965669,0.660501,0.78584105
2318465129,0.66406333,0.78584105
2318965121,0.6671127,0.78584105
2319465224,0.66360533,0.78584105
2319965198,0.6606115,0.78584105
2320465197,0.66493624,0.78584105
2320965122,0.66007966,0.78584105
2321465574,0.6660359,0.78584105
2321966319,0.6640316,0.78584105
2322465773,0.6614869,0.78584105
2322966236,0.66331506,0.78584105
2323466514,0.6644779,0.78584105
2323965119,0.65937364,0.78584105
2324465121,0.6678487,0.78584105
2324965215,0.662256,0.78584105
2325465157,0.6542848,0.78584105
2325965540,0.6626833,0.78584105
2326465197,0.6611507,0.78584105
2326965120,0.66202736,0.78584105
2327465301,0.66186297,0.78584105
2327965120,0.66261446,0.78584105
2328465118,0.66313267,0.78584105
2328965291,0.66484594,0.78584105
2329465638,0.6611424,0.78584105
2329965833,0.6645298,0.78584105
2330465126,0.65980613,0.78584105
2330965154,0.6617186,0.78584105
2331465120,0.66565466,0.78584105
2331965155,0.6571913,0.78584105
2332465519,0.6569251,0.78584105
2332965388,0.6571611,0.78584105
2333465152,0.6595107,0.78584105
2333965400,0.6617344,0.78584105
2334465376,0.6552329,0.78584105
2334965671,0.6594614,0.78584105
2335465795,0.6578794,0.78584105
2335966739,0.6574381,0.78584105
2336465170,0.6576597,0.78584105
2336967047,0.6586605,0.78584105
2337465149,0.6549785,0.78584105
2337965126,0.6595781,0.78584105
2338465121,0.6569686,0.78584105
2338965251,0.6583124,0.78584105
2339465185,0.66207165,0.78584105
2339965120,0.65335095,0.78584105
2340465174,0.6568313,0.78584105
2340965123,0.6584128,0.78584105
2341465127,0.663198,0.78584105
2341965244,0.65667367,0.78584105
2342465670,0.65387136,0.78584105
2342965120,0.6594776,0.78584105
2343465779,0.663876,0.78584105
2343965127,0.659157,0.78584105
2344465120,0.65834785,0.78584105
2344965527,0.6571131,0.78584105
2345465285,0.65858376,0.78584105
2345965155,0.6621651,0.78584105
2346465197,0.6580287,0.78584105
2346965686,0.6584587,0.78584105
2347468350,0.6599717,0.78584105
2347965995,0.6612669,0.78584105
2348465120,0.6610769,0.78584105
2348965135,0.65966415,0.78584105
2349465116,0.6578171,0.78584105
2349965278,0.657526,0.78584105
2350465151,0.65491056,0.78584105
2350965151,0.660781,0.78584105
2351465271,0.65535617,0.78584105
2351965122,0.65623116,0.78584105
2352465142,0.65830505,0.78584105
2352965188,0.65584826,0.78584105
2353465237,0.65750444,0.78584105
2353965166,0.6579032,0.78584105
2354465534,0.65924466,0.78584105
2354965193,0.65772885,0.78584105
2355465126,0.6591713,0.78584105
2355965119,0.6601326,0.78584105
2356465123,0.65892065,0.78584105
2356965152,0.6566667,0.78584105
2357465266,0.6587833,0.78584105
2357966442,0.65759337,0.78584105
2358465393,0.6627578,0.78584105
2358965857,0.6613617,0.78584105
2359465588,0.6572409,0.78584105
2359965893,0.6577188,0.78584105
2360466067,0.66157246,0.78584105
2360965147,0.6541797,0.78584105
2361465156,0.6644,0.78584105
2361965236,0.65192735,0.78584105
2362465120,0.65731925,0.78584105
2362965118,0.658852,0.78584105
2363465172,0.6568891,0.78584105
2363965142,0.6587675,0.78584105
2364466162,0.65665704,0.78584105
2364965121,0.6539602,0.78584105
2365465119,0.660512,0.78584105
2365965120,0.65644264,0.78584105
2366465321,0.66040236,0.78584105
2366965117,0.6569907,0.78584105
2367465119,0.659564,0.78584105
2367965119,0.6603547,0.78584105
2368466837,0.6598082,0.78584105
2368965126,0.6586451,0.78584105
2369465204,0.66002977,0.78584105
2369965123,0.652819,0.78584105
2370465232,0.6626153,0.78584105
2370965788,0.65973604,0.78584105
2371466226,0.65771735,0.78584105
2371965948,0.6589195,0.78584105
2372466533,0.65612686,0.78584105
2372966087,0.6595669,0.78584105
2373465151,0.6641407,0.78584105
2373965129,0.6560073,0.78584105
2374465136,0.65942293,0.78584105
2374965227,0.6543602,0.78584105
2375465120,0.6598965,0.78584105
2375965221,0.658816,0.78584105
2376465118,0.656664,0.78584105
2376965119,0.6546153,0.78584105
2377465119,0.65830934,0.78584105
2377965274,0.6544384,0.78584105
2378465122,0.6581074,0.78584105
2378965481,0.6548327,0.78584105
2379465188,0.65961754,0.78584105
2379965150,0.6573796,0.78584105
2380465121,0.66035604,0.78584105
2380965121,0.6585033,0.78584105
2381465457,0.6614481,0.78584105
2381965222,0.6542022,0.78584105
2382465155,0.6613676,0.78584105
2382965261,0.658053,0.78584105
2383465464,0.65999955,0.78584105
2383965753,0.65937984,0.78584105
2384465772,0.658787,0.78584105
2384966194,0.65913963,0.78584105
2385467614,0.66266334,0.78584105
2385965171,0.65641147,0.78584105
2386465170,0.65801686,0.78584105
2386965120,0.65576065,0.78584105
2387465119,0.660182,0.78584105
2387965260,0.6578638,0.78584105
2388465153,0.65427136,0.78584105
2388965120,0.6577187,0.78584105
2389465158,0.6574267,0.78584105
2389965150,0.6599548,0.78584105
2390465122,0.6618347,0.78584105
2390965233,0.656271,0.78584105
2391465194,0.65891135,0.78584105
2391965751,0.6600294,0.78584105
2392465173,0.65969455,0.78584105
2392965119,0.66259533,0.78584105
2393465128,0.66021943,0.78584105
2393965185,0.6570531,0.78584105
2394465699,0.6618682,0.78584105
2394965121,0.6614834,0.78584105
2395465336,0.66046536,0.78584105
2395965961,0.65819746,0.78584105
2396465799,0.65765107,0.78584105
2396966135,0.6602172,0.78584105
2397465148,0.66311526,0.78584105
2397965119,0.66282046,0.78584105
2398465148,0.6600007,0.78584105
2398965196,0.65487367,0.78584105
2399465158,0.6605679,0.78584105
2399965434,0.6588391,0.78584105
2400465121,0.6601086,0.78584105
2400965782,0.65739894,0.78584105
2401465118,0.65532637,0.78584105
2401965123,0.663028,0.78584105
2402465302,0.6566299,0.78584105
2402965155,0.6585165,0.78584105
2403465621,0.6599703,0.78584105
2403965121,0.6583304,0.78584105
2404465185,0.6601328,0.78584105
2404965119,0.66415036,0.78584105
2405465152,0.654246,0.78584105
2405965158,0.6589372,0.78584105
2406465928,0.65759206,0.78584105
2406965658,0.66267323,0.78584105
2407465996,0.6610788,0.78584105
2407965833,0.6580416,0.78584105
2408465951,0.65892553,0.78584105
2408966491,0.6600958,0.78584105
2409465120,0.6575196,0.78584105
2409965120,0.6610987,0.78584105
2410465235,0.65542126,0.78584105
2410965126,0.6568397,0.78584105
2411465119,0.66120064,0.78584105
2411965294,0.6599039,0.78584105
2412465119,0.6488857,0.78584105
2412965171,0.65927136,0.78584105
2413465498,0.6629077,0.7909983
2413965446,0.6658777,0.7909983
2414467828,0.65990275,0.7909983
2414965190,0.6617955,0.7909983
2415465126,0.6612053,0.7909983
2415965120,0.6549618,0.7909983
2416465252,0.6614437,0.7909983
2416966202,0.661626,0.7909983
2417465154,0.65736693,0.7909983
2417965188,0.6587984,0.7909983
2418465378,0.6601234,0.7909983
2418965250,0.66134894,0.7909983
2419466175,0.66666865,0.7909983
2419965591,0.65735114,0.7909983
2420467492,0.6591686,0.7909983
2420966433,0.65737545,0.7909983
2421465120,0.6610533,0.7909983
2421965120,0.661618,0.7909983
2422465120,0.65750337,0.7909983
2422965118,0.6532513,0.7909983
2423465524,0.6630962,0.7909983
2423965141,0.66131735,0.7909983
2424465118,0.6592703,0.7909983
2424965120,0.656936,0.7909983
2425465119,0.6576973,0.7909983
2425965118,0.6629227,0.7909983
2426465122,0.66054535,0.7909983
2426965409,0.660918,0.7909983
2427465491,0.6944619,0.7909983
2427965124,0.69479096,0.7909983
