timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
2090551735,2090550769,0.73015505,0.019386308,0.004889277,0.6829891,0.002385007,-0.0017393616,0.0012174369,0.037191838,0.3903532,-0.19820096,4.7482175e-05,-1.3928164e-05,-2.360263e-06,0.0,0.0,0.00033110916,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7247561e-05,2.6615362e-06,2.6741182e-06,1.9347632e-05,0.0026196544,0.002619776,0.0019175827,0.0011115419,0.0011115554,0.0009855349,1.8592258e-11,1.860517e-11,3.3153848e-11,4.0000004e-06,4.0000004e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2090561877,2090560772,0.73015296,0.01938863,0.0048874523,0.68299115,0.0024406083,-0.0018245553,0.0012813204,0.03713497,0.39037803,-0.19822784,4.748047e-05,-1.3927407e-05,-2.3602597e-06,0.0,0.0,0.00033120817,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7260556e-05,2.6286318e-06,2.6412238e-06,1.936213e-05,0.0024912471,0.002491363,0.0018362607,0.0010218519,0.0010218632,0.0009145736,1.8553922e-11,1.8566875e-11,3.3163774e-11,4.0000004e-06,4.0000004e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2091552113,2091551251,0.7301774,0.019382328,0.0049039014,0.6829651,0.0035694714,-0.001983757,0.0009716235,0.03787761,0.3900971,-0.1979882,4.7425357e-05,-1.3901069e-05,-2.3182854e-06,0.0,0.0,0.00033393883,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7240596e-05,2.6311382e-06,2.6437372e-06,1.9347945e-05,0.0025028023,0.0025029206,0.0018422261,0.0010192883,0.0010192994,0.0009114325,1.8557066e-11,1.8569958e-11,3.3151242e-11,4.0000004e-06,4.0000004e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2092552669,2092551737,0.7301888,0.01939436,0.004856804,0.68295294,0.004189476,-0.0010792133,0.0014341319,0.037890308,0.39013606,-0.1979215,4.7352074e-05,-1.3872293e-05,-2.2858364e-06,0.0,0.0,0.00033688566,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7233622e-05,2.6231137e-06,2.6357798e-06,1.9348343e-05,0.002477018,0.0024771353,0.0018272069,0.0010017584,0.0010017694,0.0008967664,1.8547776e-11,1.8560677e-11,3.314871e-11,4.0000004e-06,4.0000004e-06,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2093553160,2093552220,0.7302523,0.019468207,0.004818258,0.68288314,0.003046624,6.027403e-05,0.00061242806,0.03764581,0.39048734,-0.19824162,4.728129e-05,-1.3852021e-05,-2.219797e-06,0.0,0.0,0.00034006828,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7225764e-05,2.6213709e-06,2.6341734e-06,1.9349642e-05,0.002472264,0.0024723776,0.0018241379,0.0009998024,0.0009998136,0.0008951136,1.8545946e-11,1.8558852e-11,3.3146284e-11,4.0000004e-06,4.0000004e-06,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2094553470,2094552707,0.7303379,0.0193794,0.0048005264,0.6827942,0.0048161624,0.0019066797,-0.00013512603,0.037973493,0.3913153,-0.19849329,4.721957e-05,-1.38632795e-05,-2.117656e-06,0.0,0.0,0.0003410704,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7246648e-05,2.621273e-06,2.6339505e-06,1.9381203e-05,0.002472979,0.0024730908,0.0018245141,0.00100085,0.0010008604,0.00089591683,1.8545906e-11,1.8558884e-11,3.3165318e-11,4.0000004e-06,4.0000004e-06,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2095554041,2095553189,0.730078,0.019346688,0.004848247,0.6830728,0.003995191,-0.0005668884,-0.00046106253,0.03804383,0.39083928,-0.19879703,4.7135796e-05,-1.39007125e-05,-2.3147802e-06,0.0,0.0,0.00034079727,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7240138e-05,2.6231064e-06,2.6357018e-06,1.9381581e-05,0.002480376,0.0024804873,0.0018290415,0.0010049137,0.0010049243,0.00089899695,1.8548068e-11,1.8561154e-11,3.3163142e-11,4.0000004e-06,4.0000004e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2096554505,2096553673,0.72994393,0.019363396,0.0048675044,0.68321544,0.00419386,8.213803e-06,-0.0018377256,0.037885554,0.39052293,-0.19927166,4.705278e-05,-1.3899416e-05,-2.3883922e-06,0.0,0.0,0.0003390917,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7235106e-05,2.607717e-06,2.6203397e-06,1.9380563e-05,0.002421372,0.0024214806,0.0017909486,0.0009684796,0.0009684885,0.00087089016,1.8530188e-11,1.8543344e-11,3.3160946e-11,4.0000004e-06,4.0000004e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2097554993,2097554157,0.72994846,0.019298056,0.0048889797,0.6832122,0.00481588,0.0017158324,-0.000343824,0.03830249,0.39118326,-0.19892718,4.6967212e-05,-1.3910105e-05,-2.3439438e-06,0.0,0.0,0.0003357224,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7230144e-05,2.6086034e-06,2.6211321e-06,1.9379735e-05,0.0024249295,0.0024250406,0.0017935837,0.0009662107,0.00096622,0.0008680107,1.8531216e-11,1.8544449e-11,3.315885e-11,4.0000004e-06,4.0000004e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2098555443,2098554641,0.7299851,0.019206543,0.0049120197,0.68317556,0.0027851155,0.00025965495,0.0012848256,0.038091227,0.39096504,-0.19822113,4.687407e-05,-1.3930421e-05,-2.2594725e-06,0.0,0.0,0.0003360033,0.22766425,2.7536672e-08,0.29146722,0.0,0.0,0.0,0.0,0.0,1.7225871e-05,2.6077646e-06,2.6201672e-06,1.9378485e-05,0.002421277,0.0024213905,0.001791547,0.0009654919,0.0009655018,0.00086766406,1.8530203e-11,1.8543524e-11,3.3156908e-11,4.0000004e-06,4.0000004e-06,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
