timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
85732352,85732097,3932170,0.0618386,-0.021038972,-0.007989483,39.051407,0,10
85733604,85733348,3932170,0.06199839,-0.02380866,-0.009693907,39.051407,0,10
86736252,86735992,3932170,0.12655342,-0.11222561,0.07984157,39.394127,0,10
87732654,87732392,3932170,-0.20751351,-0.14721954,-0.70424634,39.443085,0,10
88735279,88735041,3932170,0.18961707,0.029454561,0.058163438,39.296207,0,10
89735479,89735194,3932170,0.16724652,-0.048203215,0.08111989,39.394127,0,10
90735601,90735352,3932170,0.57375145,-0.23318638,0.014487596,39.541004,0,10
91733262,91733019,3932170,-0.09970875,-0.083090626,-0.013422332,39.541004,0,10
92734668,92734402,3932170,-0.029454561,-0.076965354,0.019867182,39.296207,0,10
93736055,93735805,3932170,-0.13704628,-0.17337179,-0.02444782,39.589962,0,10
94732455,94732209,3932170,0.1061536,0.01720402,0.041864894,39.7858,0,10
95733863,95733615,3932170,0.010279802,-0.007456851,-0.039787628,39.443085,0,10
96735309,96735055,3932170,0.011132013,-0.023915187,0.0175236,39.394127,0,10
97736684,97736432,3932170,0.45396245,-0.03435478,0.026152242,39.638924,0,10
98733087,98732837,3932170,-0.43436158,0.0025566346,-0.06950851,39.589962,0,10
99734495,99734246,3932170,-0.1818939,0.051505536,-0.022583606,39.638924,0,10
100734668,100734406,3932170,-0.07888283,-0.000479369,-0.03339604,39.736843,0,10
101732306,101732065,3932170,-0.04245079,-0.04463458,-0.019441076,39.589962,0,10
102733716,102733475,3932170,-0.012463594,-0.009480854,-0.019973708,39.834763,0,10
103735138,103734889,3932170,0.5471731,-0.19244002,-0.01123854,39.589962,0,10
104735290,104735049,3932170,0.42109904,-0.001438107,-0.0066579026,39.736843,0,10
105732955,105732711,3932170,-0.09901633,0.07131945,0.003834952,39.7858,0,10
106734368,106734124,3932170,-0.20234698,0.031265512,-0.010865698,39.736843,0,10
107735782,107735538,3932170,0.32261533,-0.0360592,0.02695119,39.932682,0,10
108732204,108731952,3932170,-0.07605988,-0.047191214,-0.00021305289,39.834763,0,10
109733603,109733365,3932170,0.37097836,-0.05336975,-0.019600866,39.834763,0,10
110735036,110734786,3932170,-0.121120565,-0.014487596,0.0030360036,39.932682,0,10
111735199,111734949,3932170,0.17907095,-0.049694587,0.024074977,40.07956,0,10
112732864,112732613,3932170,0.09358348,0.03542004,0.019068234,39.736843,0,10
113734269,113734028,3932170,0.043835633,-0.04378237,-0.016085492,39.98164,0,10
114735719,114735465,3932170,-0.38919437,0.041385524,-0.038615838,39.98164,0,10
115732106,115731861,3932170,-0.0061252704,-0.020506341,-0.036325518,39.98164,0,10
116733526,116733279,3932170,0.01571265,-0.00495348,0.0034088462,39.7858,0,10
117734942,117734697,3932170,-0.090973586,-0.0073503247,-0.027963191,39.98164,0,10
118736360,118736117,3932170,0.05336975,-0.050813112,0.032384038,39.932682,0,10
119732783,119732531,3932170,0.057098173,0.025406556,0.043729104,39.932682,0,10
120734226,120733983,3932170,0.17955032,-0.07494135,0.017097494,40.07956,0,10
121735615,121735369,3932170,0.3977165,-0.08868326,0.032810144,40.07956,0,10
122733287,122733040,3932170,-0.07755125,-0.03568636,-0.0077764303,39.98164,0,10
123733455,123733209,3932170,-0.027909929,0.014061491,-0.005113269,39.98164,0,10
124734886,124734636,3932170,-0.028815404,0.044421528,-0.013848438,39.98164,0,10
125736297,125736050,3932170,0.22956449,-0.05608617,0.051292483,40.07956,0,10
126732717,126732470,3932170,0.092358425,-0.00479369,-0.021784658,39.98164,0,10
127734140,127733896,3932170,-0.08644621,0.09736517,-0.040266994,40.12852,0,10
128735558,128735313,3932170,0.28554413,-0.029081719,0.027909929,39.932682,0,10
129733233,129732984,3932170,-0.10652644,-0.075793564,-0.0036751623,40.07956,0,10
130733395,130733156,3932170,-0.05123922,0.005539375,0.029401299,39.98164,0,10
131732339,131732079,3932170,0.21305288,0.0044741104,0.011132013,40.07956,0,10
132732510,132732254,3932170,-0.04809669,-0.04032026,-0.01981392,40.12852,0,10
133733927,133733676,3932170,0.22540995,0.015552861,0.012836437,40.324356,0,10
134734092,134733847,3932170,0.11275824,-0.031052459,-0.019600866,40.07956,0,10
135733017,135732770,3932170,0.20112193,-0.006924219,0.011664646,40.17748,0,10
136733194,136732947,3932170,-0.15904398,0.19169433,-0.050706588,40.07956,0,10
137733369,137733118,3932170,-0.05273059,-0.12745889,0.05784386,40.17748,0,10
138734783,138734541,3932170,0.18881813,0.048682585,0.008149273,40.324356,0,10
139733719,139733466,3932170,-0.2683401,0.021571605,-0.0064981133,40.2754,0,10
140733890,140733641,3932170,0.08665926,-0.014807176,-0.028389297,40.17748,0,10
141734072,141733817,3932170,0.19563581,-0.09757822,-0.003621899,40.373318,0,10
142735490,142735240,3932170,0.08831042,0.0066579026,-0.016777916,39.736843,0,10
143734422,143734166,3932170,0.3946272,-0.0221575,0.040480047,40.12852,0,10
144734590,144734340,3932170,-0.010705908,0.06823019,-0.06977482,40.17748,0,10
145734762,145734516,3932170,0.051878378,0.045486793,-0.044048686,40.07956,0,10
