timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
111364923,111363923,0,nan,nan,1.0639529,-0.17433056,-0.19846776,1.0801773,-0.19055098,-1.3355441,-0.0014034907,-0.0022243538,-0.0012292468,-0.0010126729,-0.0023330324,0.0006627088,-0.03728403,-0.010222799,-0.0103061525,0.00872687,2.1933606,-0.026285784,nan,0.1,0.04569459,0.03053548,0.07087167,0.0430316,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111374845,111373928,0,nan,nan,1.0639595,-0.17433287,-0.19849233,1.0801773,-0.19055098,-1.3355441,-0.001232441,-0.002249146,-0.0011845836,-0.0009802247,-0.0023330324,0.0006627088,-0.03728403,0.0030361046,-0.00633601,-0.01051167,2.1933393,-0.026285784,nan,0.1,0.04623759,0.03086075,0.07135031,0.043284696,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111464732,111463959,0,nan,nan,1.0640354,-0.1743443,-0.19873346,1.0801773,-0.19055098,-1.3355441,-0.0008283448,-0.0020262366,-0.0014779784,-0.0013744927,-0.0023330324,0.0006627088,-0.03728403,0.029709699,-0.007341916,0.01808372,2.193231,-0.026285784,nan,0.1,0.046260327,0.030889073,0.07127756,0.043251373,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111565059,111564048,0,nan,nan,1.0641251,-0.17429923,-0.19899936,1.0801773,-0.19055098,-1.3355441,-0.0011728355,-0.001368432,-0.0014704992,-0.0014524733,-0.0023330324,0.0006627088,-0.03728403,-0.029291132,-0.016402943,-0.008325428,2.1931214,-0.026285784,nan,0.1,0.044535615,0.029864,0.06970729,0.042416144,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111665054,111664036,0,nan,nan,1.0641785,-0.17422031,-0.19924742,1.0801773,-0.19055098,-1.3355441,-0.001019185,-0.00093844836,-0.0019606021,-0.0019936238,-0.0023330324,0.0006627088,-0.03728403,-0.015167889,0.0004765683,0.00023553554,2.192979,-0.026285784,nan,0.1,0.04519181,0.030260753,0.070324585,0.042736586,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111765073,111764077,0,nan,nan,1.0642127,-0.17407966,-0.19950868,1.0801773,-0.19055098,-1.3355441,-0.0010637986,-0.00033233492,-0.002081935,-0.0021309447,-0.0023330324,0.0006627088,-0.03728403,-0.01629583,0.0012054882,0.013333797,2.1928477,-0.026285784,nan,0.100044645,0.04593614,0.030703839,0.071053565,0.04311307,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111865026,111864113,0,nan,nan,1.0642492,-0.17390789,-0.19977051,1.0801773,-0.19055098,-1.3355441,-0.00053560844,-0.00014664159,-0.0026736483,-0.0027060197,-0.0023330324,0.0006627088,-0.03728403,0.011694276,0.0008793611,-0.007950106,2.1927428,-0.026285784,nan,0.10022842,0.04435895,0.029753901,0.069699354,0.042385798,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111965043,111964151,0,nan,nan,1.0643084,-0.17373191,-0.20005396,1.0801773,-0.19055098,-1.3355441,-0.0005791511,-5.831449e-06,-0.0034420323,-0.0034292135,-0.0023330324,0.0006627088,-0.03728403,-0.001159729,0.0034586794,-0.020342758,2.1926517,-0.026285784,nan,0.10039384,0.045157168,0.030225735,0.070503816,0.04280311,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112065357,112064191,0,nan,nan,1.0643185,-0.17355268,-0.20034394,1.0801773,-0.19055098,-1.3355441,-0.0010624964,0.0001398853,-0.0036218644,-0.003537889,-0.0023330324,0.0006627088,-0.03728403,0.005523726,-0.008002457,-0.023656046,2.1925442,-0.026285784,nan,0.100603394,0.043769695,0.029381456,0.06934519,0.042178813,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112165083,112164292,0,nan,nan,1.0642877,-0.17336197,-0.20061454,1.0801773,-0.19055098,-1.3355441,-0.0013000576,0.0006381833,-0.0034656953,-0.0032896118,-0.0023330324,0.0006627088,-0.03728403,-0.027049832,-0.00840386,-0.008909177,2.1924057,-0.026285784,nan,0.10071661,0.04458865,0.029866725,0.07014431,0.042598847,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112265304,112264265,0,nan,nan,1.0642179,-0.17317978,-0.20087105,1.0801773,-0.19055098,-1.3355441,-0.0014862246,0.0006769933,-0.0039587016,-0.0036697113,-0.0023330324,0.0006627088,-0.03728403,0.008566902,0.022190899,-0.020621162,2.1922908,-0.026285784,nan,0.10080729,0.04547398,0.030388733,0.07099737,0.043046646,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112365293,112364303,0,nan,nan,1.0641252,-0.17303436,-0.20108585,1.0801773,-0.19055098,-1.3355441,-0.0020012327,0.00024678055,-0.0038746314,-0.0034498987,-0.0023330324,0.0006627088,-0.03728403,-0.006948528,0.0016466641,0.00327226,2.1921837,-0.026285784,nan,0.10097521,0.04406608,0.02954008,0.06974546,0.04238652,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112465282,112464341,0,nan,nan,1.0639606,-0.17297746,-0.20129235,1.0801773,-0.19055098,-1.3355441,-0.0025320798,-3.4790755e-05,-0.003926957,-0.0033666312,-0.0023330324,0.0006627088,-0.03728403,-0.0054763053,0.006163802,0.0035568154,2.1921117,-0.026285784,nan,0.10093904,0.04722444,0.031425215,0.072552904,0.043870825,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112565126,112564380,0,nan,nan,1.0636916,-0.17295317,-0.2015451,1.0801773,-0.19055098,-1.3355441,-0.0028752272,-0.0001995886,-0.003964361,-0.0033316314,-0.0023330324,0.0006627088,-0.03728403,-0.01655853,-6.513433e-05,-0.0014075196,2.1920142,-0.026285784,nan,0.10085205,0.053131346,0.03492559,0.077328324,0.046379663,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112665376,112664418,0,nan,nan,1.0633556,-0.17296587,-0.20180027,1.0801773,-0.19055098,-1.3355441,-0.0035146454,-0.0003863458,-0.003946108,-0.003269001,-0.0023330324,0.0006627088,-0.03728403,-0.004568444,-0.004415511,0.0047068973,2.1919188,-0.026285784,nan,0.1009809,0.05503639,0.036171474,0.0778754,0.046772096,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112765526,112764457,0,nan,nan,1.0630515,-0.17298973,-0.20188925,1.0801773,-0.19055098,-1.3355441,-0.0042374525,-0.0002615371,-0.003495154,-0.002627868,-0.0023330324,0.0006627088,-0.03728403,0.0061362823,-0.0153951235,-0.010972637,2.1917622,-0.026285784,nan,0.101317875,0.04994235,0.033314373,0.07271173,0.044156156,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112865330,112864495,0,nan,nan,1.0627273,-0.17303209,-0.2018663,1.0801773,-0.19055098,-1.3355441,-0.00517247,-0.00014219825,-0.003121177,-0.0020110095,-0.0023330324,0.0006627088,-0.03728403,-0.028568588,0.01671644,0.018615795,2.191636,-0.026285784,nan,0.10133984,0.04912586,0.032872006,0.07188782,0.04370809,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112965504,112964534,0,nan,nan,1.0623974,-0.17307045,-0.20174138,1.0801773,-0.19055098,-1.3355441,-0.005113547,-0.0004894879,-0.0029259284,-0.001559781,-0.0023330324,0.0006627088,-0.03728403,0.00030824795,-0.016706767,-0.0013929536,2.191512,-0.026285784,nan,0.101270206,0.048721317,0.03263897,0.07171629,0.043575797,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
