timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
438342174,438342113,4259850,0.6384538,0.038307227,-9.883265,37.5,0,0,0,0,3
438343622,438343566,4259850,0.62568474,0.038307227,-9.883265,37.5,0,0,0,0,3
439342079,439342025,4259850,0.62568474,0.051076304,-9.793881,37.5,0,0,0,0,3
440341569,440341513,4259850,0.62568474,0.076614454,-9.844957,37.5,0,0,0,0,3
441342956,441342901,4259850,0.6639919,0.10215261,-9.883265,37.5,0,0,0,0,3
442341988,442341932,4259850,0.6639919,0.076614454,-9.883265,37.5,0,0,0,0,3
443342049,443341998,4259850,0.67676103,0.038307227,-9.870496,37.5,0,0,0,0,3
444343520,444343465,4259850,0.5873775,0.051076304,-9.81942,37.5,0,0,0,0,3
445343395,445343335,4259850,0.6384538,0.10215261,-9.896034,37.5,0,0,0,0,3
446344733,446344673,4259850,0.5873775,0.051076304,-9.870496,37.5,0,0,0,0,3
447344691,447344624,4259850,0.61291564,0.089383535,-9.857727,37.5,0,0,0,0,3
448344098,448344048,4259850,0.6001466,0.012769076,-9.832189,37.5,0,0,0,0,3
449343998,449343946,4259850,0.6512229,0.10215261,-9.857727,37.5,0,0,0,0,3
450344441,450344386,4259850,0.7916827,0.038307227,-10.789869,37.5,0,0,0,0,3
451343059,451343006,4259850,0.7150683,0.35753414,-9.67896,37.5,0,0,0,0,3
452345881,452345826,4259850,0.68953013,-0.089383535,-11.006944,37.5,0,0,0,0,3
453345561,453345507,4259850,1.3535221,0.33199596,-9.730036,37.5,0,0,0,0,3
454342719,454342668,4259850,1.2386004,2.8219657,-10.611102,37.5,0,0,0,0,3
455341920,455341865,4259850,0.43414858,0.30645782,-9.870496,37.5,0,0,0,0,3
456344709,456344652,4259850,1.851516,-1.4812129,-10.202492,37.5,0,0,0,0,3
457341681,457341621,4259850,0.99598795,-0.25538152,-9.346964,37.5,0,0,0,0,3
458343021,458342967,4259850,0.49799398,1.4684438,-9.283118,37.5,0,0,0,0,3
459344350,459344296,4259850,2.5665843,-0.06384538,-8.772355,37.5,0,0,0,0,3
460344204,460344150,4259850,0.34476507,0.9576807,-9.94711,37.5,0,0,0,0,3
461341645,461341589,4259850,0.9449116,0.30645782,-9.908803,37.5,0,0,0,0,3
462343004,462342952,4259850,0.7661446,1.2769076,-10.585564,37.5,0,0,0,0,3
463343874,463343820,4259850,-0.4724558,0.16599798,-9.589576,37.5,0,0,0,0,3
464345293,464345239,4259850,0.67676103,0.4213795,-9.80665,37.5,0,0,0,0,3
465343811,465343756,4259850,1.0215261,0.089383535,-9.436347,37.5,0,0,0,0,3
466343937,466343886,4259850,-0.10215261,0.3192269,-10.419566,37.5,0,0,0,0,3
467345124,467345068,4259850,0.57460845,0.61291564,-10.445105,37.5,0,0,0,0,3
468342174,468342113,4259850,0.5235321,1.5450583,-9.730036,37.5,0,0,0,0,3
469343638,469343579,4259850,0.34476507,-0.5873775,-10.023725,37.5,0,0,0,0,3
470343842,470343789,4259850,-0.17876707,-0.10215261,-9.4108095,37.5,0,0,0,0,3
471344604,471344551,4259850,0.842759,0.16599798,-10.470642,37.5,0,0,0,0,3
472343203,472343150,4259850,0.8938353,2.0813594,-9.615114,37.5,0,0,0,0,3
473342247,473342195,4259850,0.5363012,1.2641386,-10.22803,37.5,0,0,0,0,3
474342034,474341976,4259850,-0.8938353,-0.62568474,-10.9686365,37.5,0,0,0,0,3
475342043,475341991,4259850,0.40861043,0.2681506,-11.619859,37.5,0,0,0,0,3
476343503,476343449,4259850,0.9449116,-0.012769076,-9.870496,37.5,0,0,0,0,3
477343481,477343428,4259850,0.56183934,0.089383535,-9.67896,37.5,0,0,0,0,3
478343767,478343715,4259850,0.61291564,0.10215261,-9.870496,37.5,0,0,0,0,3
479343016,479342964,4259850,0.68953013,0.012769076,-9.870496,37.5,0,0,0,0,3
480344430,480344371,4259850,0.62568474,0.025538152,-9.81942,37.5,0,0,0,0,3
481344909,481344855,4259850,0.6512229,0.051076304,-9.857727,37.5,0,0,0,0,3
482342142,482342086,4259850,0.6384538,0.0,-9.81942,37.5,0,0,0,0,3
