timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
438341974,438341623,0,nan,nan,0.3182529,0.058785144,-0.20020926,0.046440143,0.0018075481,-1.3912839,-0.00018911195,0.0069436803,0.00027315196,-0.002133464,-0.00042750384,-0.00024719787,-0.012184761,-0.0013066693,-0.014549163,0.020619659,1.6897651,-0.015269994,nan,0.1,0.045960836,0.031267576,0.06743671,0.043625526,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
438360190,438354934,0,nan,nan,0.31824622,0.05878091,-0.2002287,0.046440143,0.0018075481,-1.3912839,-0.00052239915,0.006805174,0.00021443123,-0.0021832772,-0.00042750384,-0.00024719787,-0.012184761,-0.033223066,0.028504197,0.021029467,1.6897486,-0.015269994,nan,0.1,0.04416246,0.03013205,0.06579449,0.042699285,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
438847167,438846767,0,nan,nan,0.31876487,0.05673837,-0.20117173,0.046440143,0.0018075481,-1.3912839,0.0023181024,0.0038297274,-0.0003583341,-0.0022079358,-0.00042750384,-0.00024719787,-0.012184761,-0.0037413752,0.02137877,-0.010802623,1.6895834,-0.015269994,nan,0.10032899,0.04497699,0.030660205,0.06647783,0.043074906,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
439352634,439351911,0,nan,nan,0.32052663,0.054598242,-0.20209144,0.046440143,0.0018075481,-1.3912839,0.0051669693,0.0017593604,-0.0038640085,-0.0049507953,-0.00042750384,-0.00024719787,-0.012184761,0.02138466,0.042957965,-0.007281916,1.6895229,-0.015269994,nan,0.10097458,0.043020576,0.02938992,0.06493036,0.042253334,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
439848669,439847877,0,nan,nan,0.32254857,0.05336387,-0.20366807,0.046440143,0.0018075481,-1.3912839,0.0065307706,0.00055018585,-0.004873973,-0.0050772885,-0.00042750384,-0.00024719787,-0.012184761,-0.00079534034,0.01947139,-0.013685523,1.6895349,-0.015269994,nan,0.10167866,0.042555753,0.029084831,0.06477278,0.042083003,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
440340093,440339708,0,nan,nan,0.32293007,0.052830435,-0.2045384,0.046440143,0.0018075481,-1.3912839,0.005604264,-0.00072062423,-0.006069716,-0.0050364677,-0.00042750384,-0.00024719787,-0.012184761,0.016783107,-0.02973498,0.029130183,1.6893932,-0.015269994,nan,0.10200185,0.044095043,0.030060578,0.066145636,0.04285789,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
440845220,440844844,0,nan,nan,0.32209212,0.052012246,-0.20512873,0.046440143,0.0018075481,-1.3912839,0.0029021432,-0.0016131689,-0.005499415,-0.0032590816,-0.00042750384,-0.00024719787,-0.012184761,0.005005943,0.04631149,0.008414533,1.6893585,-0.015269994,nan,0.1022378,0.0441057,0.030071491,0.06599761,0.042830728,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
441350627,441350008,0,nan,nan,0.31985894,0.051856004,-0.20442852,0.046440143,0.0018075481,-1.3912839,-0.0008480614,-0.0027356897,-0.0039873114,-0.0007784333,-0.00042750384,-0.00024719787,-0.012184761,0.005859908,-0.0012185074,0.009897678,1.6895477,-0.015269994,nan,0.10183438,0.042572066,0.029100694,0.064579904,0.042031508,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
441846747,441845986,0,nan,nan,0.3171251,0.051467974,-0.20345198,0.046440143,0.0018075481,-1.3912839,-0.0053044423,-0.003686065,-0.0019047371,0.0015983833,-0.00042750384,-0.00024719787,-0.012184761,-0.0057480857,-0.0014616838,0.031204948,1.6899647,-0.015269994,nan,0.10106803,0.044144403,0.030100835,0.0659043,0.042827897,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
442352874,442351150,0,nan,nan,0.31541353,0.05104219,-0.20228155,0.046440143,0.0018075481,-1.3912839,-0.0052194386,-0.0042777127,-0.0013099934,0.0019116572,-0.00042750384,-0.00024719787,-0.012184761,-0.008832329,-0.0018797532,-0.040108398,1.6900502,-0.015269994,nan,0.10041877,0.04259889,0.029114896,0.064649984,0.04204755,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
442853592,442851853,0,nan,nan,0.31556347,0.051261876,-0.20185472,0.046440143,0.0018075481,-1.3912839,-0.0040931883,-0.0028969483,-0.0011110137,0.0015091638,-0.00042750384,-0.00024719787,-0.012184761,-0.012744464,0.004732537,0.013654926,1.6900188,-0.015269994,nan,0.10016387,0.04270259,0.02918177,0.06478713,0.042104863,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
443348441,443348093,0,nan,nan,0.31665412,0.05231484,-0.20132609,0.046440143,0.0018075481,-1.3912839,-0.0013635862,-0.00046268004,-0.0003204669,0.0017559398,-0.00042750384,-0.00024719787,-0.012184761,0.01104,0.019264322,0.008410266,1.6899413,-0.015269994,nan,0.1,0.044060837,0.030060202,0.06582272,0.042777892,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
