timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
280241504,280241246,3932170,0.057311226,-0.021678131,-0.007669904,42.331703,0,10
280242749,280242496,3932170,0.05885586,-0.021518342,-0.0056991647,42.331703,0,10
281244240,281243987,3932170,0.060134176,-0.020240024,-0.006764429,42.233784,0,10
282241974,282241725,3932170,0.060933124,-0.02082592,-0.0073503247,42.331703,0,10
283242225,283241965,3932170,0.05917544,-0.021358551,-0.0068176924,42.429623,0,10
284243707,284243457,3932170,0.060134176,-0.022690132,-0.0104395915,42.52754,0,10
285242693,285242446,3932170,0.061625548,-0.022849923,-0.008415589,42.429623,0,10
286242956,286242712,3932170,0.06130597,-0.022903185,-0.011664646,42.28274,0,10
287244418,287244182,3932170,0.059761334,-0.020932447,-0.012037489,42.52754,0,10
288244696,288244450,3932170,0.05784386,-0.018642128,-0.0075633777,42.47858,0,10
289241166,289240921,3932170,0.06434197,-0.021731395,-0.0068176924,42.47858,0,10
290243912,290243666,3932170,0.06402239,0.0013315806,-0.02759035,42.625458,0,10
291244158,291243914,3932170,0.032437302,0.03334278,0.03440804,42.47858,0,10
292244407,292244160,3932170,0.079575256,-0.09560748,0.01123854,42.429623,0,10
293242162,293241907,3932170,0.017949706,-0.024980452,-0.4757471,42.625458,0,10
294243669,294243405,3932170,-0.20916468,0.06828345,0.093317166,42.625458,0,10
295245158,295244906,3932170,-0.39745015,0.019547602,0.036485307,42.821297,0,10
296241652,296241402,3932170,-0.15382418,0.2928412,-0.12639363,42.47858,0,10
297243156,297242902,3932170,0.45891592,-0.029348036,0.11638014,42.67442,0,10
298243404,298243153,3932170,0.06215818,-0.0033023197,0.019441076,42.67442,0,10
299246151,299245902,3932170,0.22658175,-0.09278453,0.013209279,42.821297,0,10
300242692,300242445,3932170,0.16490294,-0.022423817,0.027217507,42.67442,0,10
301242901,301242654,3932170,0.03723099,-0.023276027,-0.0044741104,42.52754,0,10
302244389,302244154,3932170,0.028016455,0.096459694,-0.049960904,42.625458,0,10
303242162,303241911,3932170,-0.16500947,0.053103432,-0.04415521,42.52754,0,10
304242408,304242158,3932170,0.009161274,-0.22423817,0.029188246,42.77234,0,10
305243910,305243660,3932170,0.28985846,-0.03802994,0.023595607,42.821297,0,10
306244157,306243911,3932170,-0.24319987,0.1335309,-0.036591835,42.821297,0,10
307241914,307241664,3932170,0.04149205,0.056139436,0.010652645,42.821297,0,10
308243419,308243165,3932170,0.27031085,0.01257012,0.03307646,42.87026,0,10
309243680,309243421,3932170,0.39047268,-0.042024683,0.06716492,42.821297,0,10
310241426,310241170,3932170,-0.00031957933,-0.047404267,0.014008228,42.625458,0,10
311242933,311242671,3932170,0.010652645,-0.0026631611,-0.0304133,42.87026,0,10
312243180,312242926,3932170,-0.08032094,0.0058056912,0.0104395915,42.67442,0,10
313244682,313244429,3932170,-0.29087046,-0.0066579026,-0.0036751623,42.968178,0,10
314242477,314242235,3932170,0.34690335,0.019973708,0.06146576,42.67442,0,10
315242681,315242429,3932170,-0.20889835,0.028708877,-0.008788432,42.968178,0,10
316244177,316243932,3932170,0.011185276,-0.026471822,-0.0042077946,42.821297,0,10
317241929,317241684,3932170,0.29236183,0.044208474,0.027483823,42.77234,0,10
318242193,318241937,3932170,0.008735169,0.0032490566,-0.026738137,42.67442,0,10
319243685,319243437,3932170,0.10460897,0.074142404,-0.00031957933,42.67442,0,10
320245190,320244941,3932170,0.4231763,-0.14530207,-0.027057717,42.821297,0,10
321241693,321241440,3932170,-0.43537357,-0.009108011,-0.04415521,42.77234,0,10
322243186,322242943,3932170,-0.1251153,-0.023435818,0.013795175,42.625458,0,10
323242192,323241943,3932170,-0.11004182,-0.060613547,-0.03653857,42.52754,0,10
324242448,324242194,3932170,-0.56927735,0.0069774822,-0.016405072,42.67442,0,10
325242697,325242444,3932170,0.6403837,-0.030573089,0.028336033,42.625458,0,10
326244215,326243973,3932170,0.30365363,-0.0066046393,-0.015819177,42.52754,0,10
327244433,327244195,3932170,0.014114754,-0.015020229,0.042397525,42.821297,0,10
328242192,328241948,3932170,0.03451457,0.047351003,-0.00793622,42.52754,0,10
329243698,329243444,3932170,0.06743124,-0.04990764,-0.011771172,42.52754,0,10
330243935,330243694,3932170,0.060720075,-0.020293288,-0.00974717,42.67442,0,10
331241682,331241442,3932170,0.059601545,-0.020399814,-0.0070840083,42.52754,0,10
332243188,332242943,3932170,0.062531024,-0.021038972,-0.009161274,42.625458,0,10
333244704,333244444,3932170,0.05853628,-0.024181502,-0.0073503247,42.625458,0,10
