timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
280202146,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.004001251,4.68431e-05,1.0475815e-09,-0.23235805,-0.35272598,-9.81418,0.002244957,0.004251854,-0.00049752963,35.5,nan
280305794,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.0040157055,4.558753e-05,1.0237129e-09,-0.23313558,-0.3484786,-9.817222,0.00089862855,0.0038225013,8.9982335e-05,35.5,nan
281240187,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.004125269,4.8913465e-05,1.1463213e-09,-0.22376819,-0.3499091,-9.813288,0.003422684,0.0046161343,-0.00037269216,35.5,nan
282170600,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.00385748,5.0750656e-05,1.1567343e-09,-0.2331034,-0.35231492,-9.813462,0.0033918584,0.004612134,-0.0003248269,35.5,nan
283201395,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.0034603663,4.986605e-05,1.1003778e-09,-0.22717923,-0.3494066,-9.816325,0.0027083873,0.0040475028,-0.0015007581,35.5,nan
284238851,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.0037230668,4.421774e-05,1.0391529e-09,-0.22309373,-0.3531073,-9.816006,0.0033521072,0.0036557023,-0.000491222,35.5,nan
285167888,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.0038858503,4.8718823e-05,1.0491781e-09,-0.23230965,-0.35268748,-9.812608,0.0044752285,0.0031762721,-0.00013289998,35.5,nan
286201463,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.0040103574,4.6358204e-05,1.0686767e-09,-0.23158775,-0.3594306,-9.817546,0.0025052936,0.0059655174,-0.0007380287,35.5,nan
287238008,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.003468631,4.8625574e-05,1.0213316e-09,-0.22852458,-0.35274386,-9.808204,0.0010230013,0.0036482126,0.00011617541,35.5,nan
288171964,4259850,4325386,0,0,0,0,0,686.446,664.8172,2059.3384,1994.4508,0.0036265242,4.814281e-05,1.0889093e-09,-0.22582345,-0.3489245,-9.818335,0.0022822672,0.004099512,-0.00062370254,35.5,nan
