timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
438322275,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
438352017,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
438444675,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
438527538,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
438633639,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
438677533,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
438844820,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
438947868,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
438988739,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439137672,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439242094,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439345036,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439448806,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439493791,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439598029,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439745267,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439849184,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439932189,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
439976568,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440148486,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440232672,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440335243,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440440218,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440525635,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440648322,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440712432,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440838388,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
440899664,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441048297,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441129193,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441217020,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441344437,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441429290,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441534561,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441638352,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441699605,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441850883,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
441915753,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
442028758,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
442114448,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
442219519,0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
