timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
564084788,564084574,0.06755454,0.00471176,0.07652977
564087280,564087071,0.07597349,-0.029621111,0.05967886
564106051,564105830,-0.03315836,-0.024828952,-0.1101093
564126045,564125834,-0.02869372,-0.00012813209,0.07173749
564147306,564147090,-0.030122621,-0.051659793,-0.048482057
564164820,564164601,-0.020567097,0.05035529,0.08978778
564186106,564185896,-0.024791759,-0.020042608,0.07877652
564206085,564205869,0.002325831,0.05970351,0.00682993
564227323,564227116,0.036956824,0.0036128943,0.02314803
564244842,564244624,-0.04601633,-0.0064021097,0.025584785
564266095,564265887,-0.05563433,0.14403202,-0.0036603701
564287345,564287135,0.009518185,0.03364779,0.021782052
564304854,564304642,0.09808671,-0.011281911,-0.05723888
564326114,564325901,0.040934466,-0.05399325,0.039127182
564346115,564345906,0.00030006305,0.08278636,0.018841282
564367373,564367162,-0.012581604,0.018257689,0.022465337
564384878,564384667,-0.009611845,-0.07916733,-0.0785703
564406140,564405926,-0.040492248,0.039718904,0.041507225
564427392,564427181,0.0018530069,-0.051326215,0.02112448
564444905,564444693,-0.09397581,0.039680116,-0.018807245
564466164,564465944,-0.04340262,0.055492733,0.019031938
564486161,564485949,0.04018752,-0.05834276,0.01761829
564507426,564507209,-0.009969129,0.03878455,-0.013614389
564524926,564524712,-0.010237667,-0.074926466,0.0074783177
564546185,564545970,-0.016901927,0.010277296,-0.016184371
564567468,564567256,-0.012122263,0.029989287,-0.028630268
564584946,564584737,0.06925524,-0.13375308,0.07456724
564606212,564605988,-0.074471995,0.04549225,-0.012822053
564626214,564625999,0.022722209,0.015907582,-0.026707996
564647470,564647251,-0.03408776,0.052537143,0.11496176
564664968,564664757,0.021124396,-0.038300116,-0.04172526
564686231,564686019,0.02623901,-0.0063374494,0.03666658
564707478,564707270,-0.0471797,-0.008976574,0.03970214
564724999,564724780,-0.10347186,-0.006406558,0.05488055
564746244,564746032,0.10548751,-0.2023239,-0.03398354
564766247,564766039,-0.0013979397,0.045714833,0.012446717
564787509,564787297,-0.12880461,-0.02771224,-0.0069837566
564805028,564804814,0.06871123,-0.02439171,0.04405569
564826266,564826058,-0.053635377,0.0672181,-0.07861003
564847522,564847315,0.010712276,0.05476386,-0.13771997
564865036,564864821,0.007215749,0.05507592,0.09142773
564886291,564886080,0.0121178115,-0.056292273,-0.06272262
564906294,564906084,0.05677511,0.08455018,0.1427017
564927555,564927342,-0.007999767,0.12009208,0.007824151
564945059,564944848,0.013898648,-0.053412024,0.0037990392
564966316,564966107,-0.038596805,-0.028121483,0.050981272
564987564,564987359,0.086819544,0.022811253,-0.034943424
565005073,565004865,0.010143879,-0.0076817796,0.055230536
565025086,565024872,-0.016570542,-0.0748952,-0.0136186695
565046339,565046129,0.0024541155,0.04023113,-0.10223408
565067589,565067384,-0.022636762,-0.10734317,0.0848773
565085096,565084890,0.013879281,0.0798653,-0.07529962
565106356,565106148,-0.051040996,-0.13270728,-0.011653824
565127616,565127404,-0.033569235,0.13780458,-0.04273576
565145114,565144910,0.0065362016,-0.039047774,-0.05663149
565165126,565164920,-0.069664344,0.05274048,0.0037066995
565186388,565186173,0.0067086476,-0.09914338,-0.046647336
565207650,565207430,0.00057694636,-0.043436088,0.042524654
565225145,565224936,-0.041449506,0.037576936,-0.008140858
565246398,565246192,0.027226614,0.032071978,0.06320861
565267662,565267449,0.07183381,-0.0034000946,-0.036235087
565285174,565284956,0.0728476,0.03043522,0.0052414862
565305170,565304962,0.008027909,-0.020790424,-0.02914293
565326427,565326219,-0.0138148805,0.013522025,0.096364185
565347684,565347476,0.016472504,-0.03930972,-0.059720032
565365187,565364981,-0.021112908,0.028719874,0.028526045
565386451,565386237,-0.07179914,0.0137127545,-0.0574454
565407719,565407494,0.015936015,0.085970886,0.09051169
565425214,565425001,0.005373369,0.02389998,-0.03938728
565445215,565445008,0.09660624,0.00468191,-0.025947325
565466538,565466321,-0.06316503,0.093527876,0.013935069
565487726,565487520,0.10284996,-0.022945575,0.04534577
565505247,565505038,-0.09274542,-0.0018371835,-0.057737757
565526493,565526286,0.026608432,-0.03406652,0.04388219
565547756,565547543,-0.03303022,0.02230846,0.037930384
565565257,565565045,-0.009142493,-0.0027987454,0.06500199
565585271,565585062,-0.054957766,0.05157596,-0.09891256
565606512,565606308,0.14718977,-0.047811765,0.015398273
565627777,565627565,0.08632771,0.055261172,-0.0042797583
565645285,565645072,-0.06814032,-0.006982453,0.09207263
565666534,565666327,0.035438284,-0.13244714,0.050675113
565687791,565687584,-0.005138362,0.07419355,-0.062266238
565704100,565703894,0.00688994,0.006641283,-0.003768376
565725310,565725099,-0.02119755,-0.022409346,0.056826733
565746558,565746353,0.041611005,-0.034259878,-0.011741574
565767821,565767611,0.010277415,0.073942035,-0.07309269
565785321,565785115,0.046380002,-0.04913091,-0.034074236
565806581,565806373,-0.116732776,0.07221219,0.0805399
565826591,565826383,0.1107322,-0.050811097,-0.051996186
565844090,565843885,-0.059130866,-0.046618544,0.0072558834
565865351,565865142,0.073404215,0.028843548,0.0067628906
565886617,565886405,-0.046375588,-0.14268829,-0.006534136
565907865,565907656,-0.034511317,-0.03684669,-0.052632667
565925372,565925162,-0.042377047,0.11824258,0.088269435
565946636,565946417,0.06434795,-0.0077518765,0.0055487645
565966642,565966424,0.04928633,-0.036288198,-0.07018425
565984141,565983931,-0.07490025,0.053274848,0.111310214
