timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
111355044,111354986,4325386,-0.0021305287,0.0,0.0035508813,nan,0,3
111356756,111356697,4325386,0.0358639,0.0063915863,-0.0074568507,nan,0,3
112357924,112357868,4325386,-0.006036498,-0.011007732,-0.00071017625,nan,0,3
113359363,113359300,4325386,0.006036498,-0.0071017626,-0.017754406,nan,0,3
114356174,114356120,4325386,0.011007732,-0.016334053,-0.0017754406,nan,0,3
115357568,115357502,4325386,-0.0067466744,0.022015464,-0.009942467,nan,0,3
116357440,116357383,4325386,0.012783173,0.0067466744,-0.021305287,nan,0,3
117355809,117355756,4325386,-0.0035508813,0.0046161455,-0.0063915863,nan,0,3
118357191,118357138,4325386,0.002840705,0.019174758,0.0071017626,nan,0,3
119357312,119357260,4325386,-0.0074568507,0.0017754406,-0.0067466744,nan,0,3
120358501,120358446,4325386,-0.010652644,-0.0071017626,0.012428084,nan,0,3
121356843,121356787,4325386,0.02450108,0.0017754406,0.021660376,nan,0,3
122358472,122358413,4325386,0.01136282,0.021305287,-0.0021305287,nan,0,3
123359593,123359542,4325386,0.01526879,0.009232291,-0.0017754406,nan,0,3
124356478,124356425,4325386,-0.0017754406,-0.0010652643,0.015978966,nan,0,3
125356347,125356296,4325386,0.01526879,0.018819671,-0.008877203,nan,0,3
126357776,126357726,4325386,-0.012783173,0.01136282,-0.02840705,nan,0,3
127359190,127359138,4325386,0.0074568507,0.019174758,0.0010652643,nan,0,3
128355994,128355941,4325386,0.007811939,-0.0042610574,-0.0024856168,nan,0,3
129357436,129357383,4325386,-0.033023197,-0.020240024,0.032668106,nan,0,3
130358769,130358711,4325386,0.012783173,0.013138261,0.0017754406,nan,0,3
131355722,131355670,4325386,-0.011717908,-0.007811939,0.013138261,nan,0,3
132357100,132357049,4325386,0.0,-0.015623878,0.0074568507,nan,0,3
133358415,133358360,4325386,-0.020240024,-0.0046161455,0.0031957931,nan,0,3
134358299,134358247,4325386,-0.0014203525,0.013138261,-0.01526879,nan,0,3
135356726,135356672,4325386,-0.0024856168,-0.007811939,-0.0046161455,nan,0,3
136356606,136356553,4325386,0.00071017625,-0.0046161455,0.0021305287,nan,0,3
137358063,137358010,4325386,0.008522115,-0.009942467,0.002840705,nan,0,3
138356378,138356324,4325386,-0.012428084,-0.018819671,-0.008522115,nan,0,3
139356353,139356301,4325386,-0.0031957931,-0.015623878,0.0102975555,nan,0,3
140356143,140356091,4325386,-0.018109495,0.00071017625,0.07847448,nan,0,3
141356085,141356035,4325386,0.059654806,-0.025566345,-0.0102975555,nan,0,3
142355916,142355863,4325386,-0.058944628,0.06214042,-0.051842865,nan,0,3
143357263,143357208,4325386,0.118954524,0.018109495,-0.5379585,nan,0,3
144358649,144358594,4325386,-0.10901205,0.0042610574,-0.16440581,nan,0,3
145355572,145355521,4325386,0.28584594,0.1406149,0.09338818,nan,0,3
146356916,146356862,4325386,0.10794679,0.054328483,0.0071017626,nan,0,3
147358316,147358264,4325386,-0.16689141,0.21908937,-0.0419004,nan,0,3
148358192,148358138,4325386,0.051842865,0.057879362,0.079894826,nan,0,3
149356584,149356526,4325386,0.43462786,-0.020240024,0.02840705,nan,0,3
150358195,150358141,4325386,-0.042255487,-0.02272564,-0.015978966,nan,0,3
151357846,151357792,4325386,-0.017754406,-0.024856169,0.020595111,nan,0,3
152356483,152356430,4325386,-0.09445344,0.021660376,0.012072996,nan,0,3
