timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
280231067,280231067,39,0,0,0,1500,1494,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
280251094,280251094,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
280745767,280745767,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
281232008,281232008,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
281741759,281741759,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
282233469,282233469,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
282733390,282733390,39,0,0,0,1501,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
283238578,283238578,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
283740581,283740581,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
284245238,284245238,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
284746706,284746706,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
285237746,285237746,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
285746906,285746906,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
286228300,286228300,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
286743336,286743336,39,0,0,0,1500,1496,1065,1500,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
287231603,287231603,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
287731567,287731567,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
288236250,288236250,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
288740000,288740000,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
289247243,289247243,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
289750692,289750692,39,0,0,0,1499,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
290239025,290239025,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
290733661,290733661,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
291235702,291235702,39,0,0,0,1500,1497,1065,1498,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
291737105,291737105,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
292231046,292231046,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
292744145,292744145,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
293247565,293247565,39,0,0,0,1500,1496,1065,1500,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
293739955,293739955,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
294251468,294251468,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
294743797,294743797,39,0,0,0,1500,1498,1065,1500,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
295239445,295239445,39,0,0,0,1501,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
295737155,295737155,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
296246718,296246718,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
296736870,296736870,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
297243890,297243890,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
297735903,297735903,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
298245996,298245996,39,0,0,0,1499,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
298751110,298751110,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
299245746,299245746,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
299736551,299736551,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
300241494,300241494,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
300750832,300750832,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
301238227,301238227,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
301751988,301751988,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
302235781,302235781,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
302741409,302741409,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
303246993,303246993,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
303747529,303747529,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
304230211,304230211,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
304738843,304738843,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
305238980,305238980,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
305748058,305748058,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
306239362,306239362,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
306749717,306749717,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
307246555,307246555,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
307748079,307748079,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
308235002,308235002,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
308742649,308742649,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
309250006,309250006,39,0,0,0,1502,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
309730085,309730085,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
310233434,310233434,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
310739125,310739125,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
311250930,311250930,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
311734714,311734714,39,0,0,0,1501,1497,1065,1500,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
312242205,312242205,39,0,0,0,1501,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
312749621,312749621,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
313236540,313236540,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
313749661,313749661,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
314238879,314238879,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
314745091,314745091,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
315244335,315244335,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
315734456,315734456,39,0,0,0,1500,1497,1065,1500,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
316240516,316240516,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
316741905,316741905,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
317235731,317235731,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
317742704,317742704,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
318241045,318241045,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
318737725,318737725,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
319249604,319249604,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
319734163,319734163,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
320236586,320236586,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
320735690,320735690,39,0,0,0,1500,1496,1065,1499,1065,1066,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
321247067,321247067,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
321740110,321740110,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
322230316,322230316,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
322738595,322738595,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
323243505,323243505,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
323727923,323727923,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
324242668,324242668,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
324730838,324730838,39,0,0,0,1500,1495,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
325243081,325243081,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
325748167,325748167,39,0,0,0,1500,1496,1065,1501,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
326238204,326238204,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
326749459,326749459,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
327232058,327232058,39,0,0,0,1501,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
327734661,327734661,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
328228637,328228637,39,0,0,0,1501,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
328738715,328738715,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
329248030,329248030,39,0,0,0,1501,1497,1065,1500,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
329750225,329750225,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
330232233,330232233,39,0,0,0,1500,1496,1065,1500,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
330745560,330745560,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
331234330,331234330,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
331738357,331738357,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
332234008,332234008,39,0,0,0,1500,1496,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
332739698,332739698,39,0,0,0,1500,1497,1065,1500,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
333246044,333246044,39,0,0,0,1500,1497,1065,1499,1065,1067,1065,1067,1065,1065,1065,1933,1514,1514,1514,1514,998,998,18,0,0,4
