timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
2090544767,2090544515,3932170,0.06812366,-0.024607608,-0.008149273,50.361076,0,10
2090546015,2090545766,3932170,0.07126619,-0.024980452,-0.009214537,50.361076,0,10
2091546493,2091546249,3932170,0.06711166,-0.025353294,-0.016085492,50.361076,0,10
2092548225,2092547984,3932170,0.07025419,-0.022903185,-0.0065513765,50.31212,0,10
2093544964,2093544718,3932170,0.07131945,-0.023009712,-0.007190535,50.31212,0,10
2094546702,2094546458,3932170,0.06972156,-0.024394555,-0.0075633777,50.556915,0,10
2095547181,2095546937,3932170,0.069348715,-0.026152242,-0.01123854,50.361076,0,10
2096545165,2096544920,3932170,0.071479246,-0.023595607,-0.007882956,50.2142,0,10
2097545658,2097545404,3932170,0.07435546,-0.026844664,-0.0075101145,50.361076,0,10
2098547385,2098547137,3932170,0.06737798,-0.024181502,-0.010120012,50.361076,0,10
2099547872,2099547620,3932170,0.072970614,-0.021518342,-0.008628642,50.31212,0,10
2100545863,2100545612,3932170,0.069348715,-0.024501082,-0.0075101145,50.361076,0,10
2101546331,2101546085,3932170,0.063116916,-0.02609898,-0.0066046393,50.507957,0,10
2102548060,2102547818,3932170,0.06897587,-0.024980452,-0.007723167,50.31212,0,10
2103549797,2103549550,3932170,0.070307456,-0.026791401,-0.010705908,50.31212,0,10
2104545280,2104545031,3932170,0.06679208,-0.025672873,-0.01688444,50.361076,0,10
2105547009,2105546766,3932170,0.06663229,-0.02396845,-0.0077764303,50.165237,0,10
2106547529,2106547281,3932170,0.06918892,-0.021358551,-0.0048469533,50.361076,0,10
2107546732,2107546482,3932170,0.0700944,-0.027750138,-0.007989483,50.361076,0,10
2108548455,2108548207,3932170,0.06918892,-0.024074977,-0.010226538,50.31212,0,10
2109547711,2109547440,3932170,0.06668556,-0.022423817,-0.0121972775,50.361076,0,10
2110549438,2110549168,3932170,0.06508765,-0.023542345,-0.0061785337,50.2142,0,10
2111546141,2111545898,3932170,0.06940198,-0.021038972,-0.0076166405,50.2142,0,10
2112546644,2112546378,3932170,0.06578008,-0.025353294,-0.0070307455,50.165237,0,10
2113549606,2113549358,3932170,0.06844324,-0.025246767,-0.01123854,50.165237,0,10
2114545081,2114544835,3932170,0.06828345,-0.024394555,-0.009374327,50.165237,0,10
2115546804,2115546564,3932170,0.06775082,-0.021678131,-0.0044208476,49.969402,0,10
2116547280,2116547044,3932170,0.068869345,-0.024181502,-0.00990696,50.165237,0,10
2117547775,2117547523,3932170,0.06823019,-0.027856665,-0.008042746,50.06732,0,10
2118547002,2118546752,3932170,0.07249124,-0.021411816,-0.00974717,50.06732,0,10
2119547475,2119547231,3932170,0.070999876,-0.020719394,-0.0063383235,50.31212,0,10
2120547962,2120547709,3932170,0.06732471,-0.023062976,-0.009374327,50.2142,0,10
2121544715,2121544463,3932170,0.072757564,-0.022690132,-0.008522116,50.2142,0,10
2122546439,2122546195,3932170,0.06897587,-0.02295645,-0.008149273,50.06732,0,10
2123546917,2123546675,3932170,0.06599313,-0.024660872,-0.007403588,50.06732,0,10
2124548620,2124548370,3932170,0.06636597,-0.024181502,-0.009640643,50.2142,0,10
2125545341,2125545096,3932170,0.06950851,-0.030892668,-0.011824436,50.06732,0,10
2126547070,2126546824,3932170,0.023435818,-0.025086978,-0.056672066,50.06732,0,10
2127547539,2127547303,3932170,0.06823019,-0.021784658,-0.001438107,49.969402,0,10
2128546774,2128546526,3932170,0.06998787,-0.025033714,-0.007989483,49.969402,0,10
2129547245,2129547002,3932170,0.06780408,-0.025086978,-0.0048469533,50.06732,0,10
2130547724,2130547480,3932170,0.067218184,-0.023861924,-0.006711166,50.06732,0,10
2131548207,2131547955,3932170,0.06663229,-0.023702133,-0.012410331,50.06732,0,10
2132546177,2132545932,3932170,0.06972156,-0.02396845,-0.0075633777,49.969402,0,10
2133546676,2133546411,3932170,0.069828086,-0.022849923,-0.007403588,50.165237,0,10
2134548387,2134548140,3932170,0.06764429,-0.024234766,-0.0092678005,50.01836,0,10
2135545104,2135544857,3932170,0.06695187,-0.022796659,-0.0064981133,50.01836,0,10
2136546839,2136546581,3932170,0.06732471,-0.022743396,-0.0065513765,49.773563,0,10
2137547301,2137547057,3932170,0.06663229,-0.024341293,-0.008149273,50.165237,0,10
2138549031,2138548783,3932170,0.06988135,-0.019600866,-0.010013485,49.871483,0,10
2139547005,2139546755,3932170,0.06924219,-0.02530003,-0.008575379,50.2142,0,10
2140547473,2140547228,3932170,0.06870956,-0.022690132,-0.011345066,49.969402,0,10
2141547961,2141547702,3932170,0.06977482,-0.023542345,-0.009800433,49.969402,0,10
