timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
2090551374,-0.22700763,0.12567025,-0.0009573282,0.0,0.0,-0.0
2090556317,-0.22699772,0.1256862,-0.00096529117,0.0,0.0,-0.0
2090571383,-0.22704098,0.12563357,-0.00094564026,0.0,0.0,-0.0
2090596369,-0.22703758,0.1257065,-0.0009445718,0.0,0.0,-0.0
2090611284,-0.2270223,0.12573633,-0.0009688033,0.0,0.0,-0.0
2090631331,-0.22704896,0.12563917,-0.0009332993,0.0,0.0,-0.0
2090656368,-0.22700623,0.12565236,-0.0009751066,0.0,0.0,-0.0
2090676427,-0.22702333,0.12566714,-0.00094397593,0.0,0.0,-0.0
2090691474,-0.22700202,0.12566979,-0.00095392717,0.0,0.0,-0.0
2090711424,-0.22707954,0.12570906,-0.0009444015,0.0,0.0,-0.0
2090736422,-0.2271254,0.12556681,-0.0009469744,0.0,0.0,-0.0
2090751422,-0.22712068,0.12562485,-0.00093796465,0.0,0.0,-0.0
2090771361,-0.22716771,0.12565497,-0.00094776036,0.0,0.0,-0.0
2090796500,-0.2270953,0.12566674,-0.000978593,0.0,0.0,-0.0
2090816424,-0.22699635,0.125607,-0.00095766573,0.0,0.0,-0.0
2090831520,-0.22700801,0.12555504,-0.0009533268,0.0,0.0,-0.0
2090851409,-0.22706477,0.12560606,-0.0009335058,0.0,0.0,-0.0
2090876562,-0.2270468,0.12552764,-0.00095688715,0.0,0.0,-0.0
2090891526,-0.22704834,0.125577,-0.0009506105,0.0,0.0,-0.0
2090911492,-0.22707136,0.12553301,-0.0009495003,0.0,0.0,-0.0
2090936570,-0.22704646,0.12561283,-0.0009303524,0.0,0.0,-0.0
2090956555,-0.2270499,0.12564884,-0.0009369182,0.0,0.0,-0.0
2090971481,-0.22701898,0.1256505,-0.0009403048,0.0,0.0,-0.0
2090991524,-0.22702181,0.12565073,-0.0009209056,0.0,0.0,-0.0
2091016498,-0.22703826,0.12559147,-0.00093113084,0.0,0.0,-0.0
2091031498,-0.2270783,0.12557615,-0.0009623738,0.0,0.0,-0.0
2091051506,-0.22705588,0.12557288,-0.000945143,0.0,0.0,-0.0
2091076553,-0.22700745,0.12554051,-0.0009252086,0.0,0.0,-0.0
2091096565,-0.22698066,0.12549374,-0.0009369659,0.0,0.0,-0.0
2091111556,-0.22701243,0.12550226,-0.00094688556,0.0,0.0,-0.0
2091131548,-0.22699593,0.12574533,-0.0009625019,0.0,0.0,-0.0
2091156587,-0.2269764,0.12556654,-0.0009330472,0.0,0.0,-0.0
2091171616,-0.2270185,0.1254611,-0.00095291575,0.0,0.0,-0.0
2091191640,-0.22701597,0.12540114,-0.0009328655,0.0,0.0,-0.0
2091216636,-0.22694626,0.12554614,-0.0009351593,0.0,0.0,-0.0
2091236653,-0.22704944,0.1257776,-0.0009781314,0.0,0.0,-0.0
2091251604,-0.22720626,0.12560445,-0.0009852592,0.0,0.0,-0.0
2091271734,-0.22717725,0.12555341,-0.0009146197,0.0,0.0,-0.0
2091296644,-0.22711968,0.12553579,-0.0009726889,0.0,0.0,-0.0
2091311653,-0.22718185,0.12559746,-0.000985701,0.0,0.0,-0.0
2091331731,-0.2271772,0.12572737,-0.00093699933,0.0,0.0,-0.0
2091351751,-0.22712234,0.12562716,-0.0009303353,0.0,0.0,-0.0
2091376646,-0.22734562,0.1253855,-0.0010227947,0.0,0.0,-0.0
2091391649,-0.22728251,0.12557362,-0.0009710287,0.0,0.0,-0.0
2091411707,-0.22694719,0.12572128,-0.00088978244,0.0,0.0,-0.0
2091436777,-0.22717252,0.1255266,-0.000979967,0.0,0.0,-0.0
2091451718,-0.22736047,0.12541758,-0.00099525,0.0,0.0,-0.0
2091471791,-0.22710209,0.12566921,-0.0009311,0.0,0.0,-0.0
2091491700,-0.22703579,0.12574801,-0.00086947303,0.0,0.0,-0.0
2091516833,-0.22738886,0.12566857,-0.0009998243,0.0,0.0,-0.0
2091531791,-0.22730158,0.12579967,-0.0009947168,0.0,0.0,-0.0
2091551769,-0.22693661,0.12585065,-0.0008808009,0.0,0.0,-0.0
2091576816,-0.22733203,0.12561482,-0.0009864839,0.0,0.0,-0.0
2091591792,-0.2273901,0.1256285,-0.0010201412,0.0,0.0,-0.0
2091611826,-0.22700903,0.12591705,-0.0008980616,0.0,0.0,-0.0
2091631765,-0.22696257,0.1258139,-0.00090971496,0.0,0.0,-0.0
2091656846,-0.22736332,0.12560354,-0.0009770847,0.0,0.0,-0.0
2091671900,-0.22727035,0.12561439,-0.0009467773,0.0,0.0,-0.0
2091691799,-0.22693604,0.1255905,-0.00091934006,0.0,0.0,-0.0
2091716941,-0.22710027,0.12553456,-0.00094002864,0.0,0.0,-0.0
2091731878,-0.2274357,0.12550193,-0.0009862933,0.0,0.0,-0.0
2091751887,-0.22708271,0.1254718,-0.0009304894,0.0,0.0,-0.0
2091771840,-0.22693306,0.12550837,-0.0009295644,0.0,0.0,-0.0
2091796864,-0.22742401,0.12542872,-0.0009379836,0.0,0.0,-0.0
2091811920,-0.22735375,0.12545206,-0.0009511735,0.0,0.0,-0.0
2091831874,-0.22702348,0.12569393,-0.0009370166,0.0,0.0,-0.0
2091856994,-0.22718109,0.12545449,-0.0009234536,0.0,0.0,-0.0
2091871932,-0.22736336,0.12548308,-0.00092564285,0.0,0.0,-0.0
2091891947,-0.22708283,0.12565835,-0.00096401,0.0,0.0,-0.0
2091911958,-0.22695483,0.12563598,-0.0009305938,0.0,0.0,-0.0
2091936969,-0.22715926,0.12546991,-0.0009451887,0.0,0.0,-0.0
2091951943,-0.22718605,0.12544805,-0.0009462649,0.0,0.0,-0.0
2091971928,-0.2270802,0.12541512,-0.0009537368,0.0,0.0,-0.0
2091996954,-0.22711945,0.12546498,-0.00092182035,0.0,0.0,-0.0
2092012073,-0.2272534,0.1255357,-0.0009594028,0.0,0.0,-0.0
2092032031,-0.22710112,0.12559585,-0.0009391502,0.0,0.0,-0.0
2092052068,-0.22702537,0.12567785,-0.00096872536,0.0,0.0,-0.0
2092076982,-0.22719844,0.1255935,-0.0009427611,0.0,0.0,-0.0
2092092115,-0.22721793,0.1255888,-0.0009125087,0.0,0.0,-0.0
2092111995,-0.22702321,0.12565754,-0.0009598173,0.0,0.0,-0.0
2092137059,-0.22700977,0.1256862,-0.00094506016,0.0,0.0,-0.0
2092152009,-0.22709724,0.12565617,-0.0009192167,0.0,0.0,-0.0
2092172076,-0.22705492,0.12567899,-0.0009505105,0.0,0.0,-0.0
2092192125,-0.2269577,0.12575608,-0.00096572377,0.0,0.0,-0.0
2092217109,-0.22699842,0.12568863,-0.0009143947,0.0,0.0,-0.0
2092232060,-0.22700651,0.12570769,-0.00091565505,0.0,0.0,-0.0
2092252114,-0.22694637,0.12565346,-0.0009445162,0.0,0.0,-0.0
2092277092,-0.22693288,0.12576056,-0.0009319206,0.0,0.0,-0.0
2092292158,-0.22697048,0.12580892,-0.0009254387,0.0,0.0,-0.0
2092312233,-0.22696505,0.1258617,-0.0009297767,0.0,0.0,-0.0
2092332107,-0.22698171,0.12593415,-0.0009409243,0.0,0.0,-0.0
2092357114,-0.22691377,0.1259492,-0.0009343545,0.0,0.0,-0.0
2092372225,-0.22696482,0.12598382,-0.0009183304,0.0,0.0,-0.0
2092392184,-0.2269761,0.12602195,-0.0009295589,0.0,0.0,-0.0
2092417211,-0.22705208,0.12603877,-0.0009434897,0.0,0.0,-0.0
2092432154,-0.22701114,0.12611954,-0.00092434307,0.0,0.0,-0.0
2092452248,-0.22712582,0.1261085,-0.0009295867,0.0,0.0,-0.0
2092472227,-0.22714429,0.12602976,-0.0009394191,0.0,0.0,-0.0
2092497387,-0.22709252,0.12609665,-0.000949506,0.0,0.0,-0.0
2092512244,-0.22716647,0.12611245,-0.0009528517,0.0,0.0,-0.0
2092532206,-0.22726116,0.12612367,-0.0009676938,0.0,0.0,-0.0
2092552257,-0.22727382,0.1260724,-0.0009510649,0.0,0.0,-0.0
2092572335,-0.22725168,0.12614758,-0.00094881636,0.0,0.0,-0.0
2092592255,-0.22720486,0.12624666,-0.00094700913,0.0,0.0,-0.0
2092612234,-0.2273092,0.12622811,-0.0009452221,0.0,0.0,-0.0
2092637306,-0.22712901,0.12621233,-0.00093661994,0.0,0.0,-0.0
2092652379,-0.22706586,0.12620044,-0.00095798826,0.0,0.0,-0.0
2092672284,-0.22705756,0.12622905,-0.00095427094,0.0,0.0,-0.0
2092692281,-0.22704886,0.12620972,-0.0009288223,0.0,0.0,-0.0
2092712340,-0.22710262,0.12624538,-0.00094881566,0.0,0.0,-0.0
2092732367,-0.22717315,0.12620193,-0.00095953513,0.0,0.0,-0.0
2092752360,-0.22722584,0.12623246,-0.00096448226,0.0,0.0,-0.0
2092777382,-0.22723804,0.1263852,-0.00095167285,0.0,0.0,-0.0
2092792329,-0.22727749,0.12642004,-0.00093313673,0.0,0.0,-0.0
2092812352,-0.2273154,0.12641247,-0.0009486691,0.0,0.0,-0.0
2092832442,-0.2273717,0.12647185,-0.0009455873,0.0,0.0,-0.0
2092852421,-0.22741176,0.12649609,-0.0009475265,0.0,0.0,-0.0
2092872375,-0.22741303,0.12644807,-0.00094959093,0.0,0.0,-0.0
2092892382,-0.22741446,0.12648094,-0.0009521519,0.0,0.0,-0.0
2092917409,-0.2273502,0.12647611,-0.00095782784,0.0,0.0,-0.0
2092932374,-0.22727343,0.1265535,-0.00096676045,0.0,0.0,-0.0
2092952452,-0.22729978,0.12664294,-0.0009443672,0.0,0.0,-0.0
2092972516,-0.2273544,0.12669483,-0.00095564243,0.0,0.0,-0.0
2092992440,-0.22727305,0.12664881,-0.00095041236,0.0,0.0,-0.0
2093012434,-0.22729735,0.1265943,-0.0009550671,0.0,0.0,-0.0
2093032493,-0.22730331,0.12655704,-0.0009461994,0.0,0.0,-0.0
2093057482,-0.22724631,0.12667847,-0.0009320738,0.0,0.0,-0.0
2093072513,-0.22728615,0.12667376,-0.0009515588,0.0,0.0,-0.0
2093092538,-0.22724733,0.12671357,-0.00095632736,0.0,0.0,-0.0
2093112538,-0.22729343,0.12671442,-0.0009537911,0.0,0.0,-0.0
2093132483,-0.22727343,0.12677236,-0.00095901487,0.0,0.0,-0.0
2093152548,-0.22730422,0.12684003,-0.0009597939,0.0,0.0,-0.0
2093172618,-0.22733498,0.1268763,-0.00092472945,0.0,0.0,-0.0
2093197584,-0.22743298,0.12687436,-0.0009536516,0.0,0.0,-0.0
2093212526,-0.2274216,0.12688258,-0.00094860524,0.0,0.0,-0.0
2093232718,-0.22744772,0.1269395,-0.0009457607,0.0,0.0,-0.0
2093252625,-0.22745232,0.12693696,-0.0009537218,0.0,0.0,-0.0
2093272613,-0.22742555,0.12710366,-0.00095115544,0.0,0.0,-0.0
2093292655,-0.22748995,0.12715085,-0.0009554426,0.0,0.0,-0.0
2093312585,-0.22749943,0.12709613,-0.0009737855,0.0,0.0,-0.0
2093337672,-0.22748625,0.12712501,-0.000954175,0.0,0.0,-0.0
2093352721,-0.22749627,0.12713423,-0.0009645381,0.0,0.0,-0.0
2093372633,-0.22736244,0.12703478,-0.00096028345,0.0,0.0,-0.0
2093392619,-0.22734001,0.1270477,-0.000955595,0.0,0.0,-0.0
2093412636,-0.22731246,0.12709832,-0.000980285,0.0,0.0,-0.0
2093432731,-0.2273066,0.12709321,-0.00093727984,0.0,0.0,-0.0
2093452680,-0.22715935,0.1270525,-0.00094305305,0.0,0.0,-0.0
2093472672,-0.22707434,0.12704065,-0.0009663692,0.0,0.0,-0.0
2093492719,-0.22694956,0.12703858,-0.00096408307,0.0,0.0,-0.0
2093512706,-0.22684447,0.12704612,-0.0009320621,0.0,0.0,-0.0
2093532756,-0.2267858,0.12702496,-0.00095747213,0.0,0.0,-0.0
2093552756,-0.22675173,0.12703277,-0.00094558223,0.0,0.0,-0.0
2093572712,-0.22660606,0.12702516,-0.00094532676,0.0,0.0,-0.0
2093592724,-0.22649986,0.12689781,-0.00092561415,0.0,0.0,-0.0
2093612895,-0.22650269,0.12688994,-0.0009596022,0.0,0.0,-0.0
2093632853,-0.22649355,0.12686162,-0.00096076383,0.0,0.0,-0.0
2093652766,-0.22638054,0.126851,-0.0009563811,0.0,0.0,-0.0
2093672759,-0.22639982,0.12679993,-0.0009472051,0.0,0.0,-0.0
2093692820,-0.22635922,0.12681478,-0.0009585515,0.0,0.0,-0.0
2093712822,-0.22634318,0.12685038,-0.00094698963,0.0,0.0,-0.0
2093732854,-0.22644919,0.1268673,-0.00095276785,0.0,0.0,-0.0
2093757844,-0.22648346,0.1269605,-0.00096539024,0.0,0.0,-0.0
2093772813,-0.2264992,0.12697117,-0.0009458007,0.0,0.0,-0.0
2093792820,-0.2265097,0.12697537,-0.00094868784,0.0,0.0,-0.0
2093812923,-0.22648978,0.127056,-0.0009438537,0.0,0.0,-0.0
2093832835,-0.22654891,0.12706313,-0.0009476445,0.0,0.0,-0.0
2093852854,-0.22655423,0.12708902,-0.0009579954,0.0,0.0,-0.0
2093872928,-0.22652513,0.12713926,-0.0009458293,0.0,0.0,-0.0
2093892947,-0.22650537,0.12718217,-0.00095876213,0.0,0.0,-0.0
2093912937,-0.22642389,0.12727086,-0.0009510291,0.0,0.0,-0.0
2093932916,-0.22634381,0.12713252,-0.0009587942,0.0,0.0,-0.0
2093952972,-0.22633618,0.12704572,-0.0009547385,0.0,0.0,-0.0
2093972901,-0.22636876,0.12709887,-0.00095238676,0.0,0.0,-0.0
2093992959,-0.226409,0.12709883,-0.0009477234,0.0,0.0,-0.0
2094013039,-0.22653252,0.12708609,-0.000969531,0.0,0.0,-0.0
2094032932,-0.22653686,0.12698704,-0.00097340974,0.0,0.0,-0.0
2094052947,-0.22648568,0.1268778,-0.00095301325,0.0,0.0,-0.0
2094073037,-0.22653125,0.12694195,-0.0009335721,0.0,0.0,-0.0
2094092959,-0.22642806,0.12695774,-0.0009523323,0.0,0.0,-0.0
2094112960,-0.22631273,0.12692243,-0.0009365642,0.0,0.0,-0.0
2094133039,-0.22630891,0.1269764,-0.0009589725,0.0,0.0,-0.0
2094153078,-0.22617179,0.12685953,-0.0009443194,0.0,0.0,-0.0
2094172997,-0.226159,0.12684886,-0.000949954,0.0,0.0,-0.0
2094193022,-0.2262167,0.12675326,-0.00094732956,0.0,0.0,-0.0
2094213058,-0.22632506,0.1267063,-0.0009400221,0.0,0.0,-0.0
2094233056,-0.22636057,0.12671606,-0.0009854857,0.0,0.0,-0.0
2094253092,-0.22644205,0.12672783,-0.0009169103,0.0,0.0,-0.0
2094273113,-0.22644536,0.12669717,-0.00093574985,0.0,0.0,-0.0
2094293068,-0.22640933,0.12678365,-0.0009659916,0.0,0.0,-0.0
2094313060,-0.22622614,0.12677997,-0.00096159166,0.0,0.0,-0.0
2094333177,-0.22631635,0.1266583,-0.00092133984,0.0,0.0,-0.0
2094353136,-0.22642246,0.12652892,-0.00093833904,0.0,0.0,-0.0
2094373092,-0.22635871,0.12657812,-0.0009862003,0.0,0.0,-0.0
2094393159,-0.22634327,0.12671745,-0.0009795247,0.0,0.0,-0.0
2094413164,-0.22622336,0.12668446,-0.0009353667,0.0,0.0,-0.0
2094433158,-0.22627877,0.12648062,-0.0009612449,0.0,0.0,-0.0
2094453181,-0.22622135,0.12643,-0.0009460693,0.0,0.0,-0.0
2094473194,-0.22607428,0.12652618,-0.0009013839,0.0,0.0,-0.0
2094493151,-0.22617674,0.12676857,-0.00096962065,0.0,0.0,-0.0
2094513167,-0.22632363,0.12658587,-0.00096627476,0.0,0.0,-0.0
2094533261,-0.22621581,0.12646373,-0.00089823327,0.0,0.0,-0.0
2094553182,-0.22628161,0.12644966,-0.00093585416,0.0,0.0,-0.0
2094573195,-0.2263826,0.12643729,-0.0009806788,0.0,0.0,-0.0
2094593271,-0.22630607,0.12648404,-0.00090483105,0.0,0.0,-0.0
2094613250,-0.22624086,0.1264307,-0.0009440429,0.0,0.0,-0.0
2094633267,-0.22639072,0.12613225,-0.0009394506,0.0,0.0,-0.0
2094653244,-0.22640723,0.1262439,-0.0009698271,0.0,0.0,-0.0
2094673366,-0.22603197,0.1265141,-0.0009088239,0.0,0.0,-0.0
2094693287,-0.22603765,0.12634611,-0.0009344149,0.0,0.0,-0.0
2094713364,-0.226477,0.12614395,-0.0009937348,0.0,0.0,-0.0
2094733388,-0.22624506,0.12618677,-0.0009661505,0.0,0.0,-0.0
2094753272,-0.22596347,0.12635599,-0.0008730441,0.0,0.0,-0.0
2094773285,-0.22626066,0.1262322,-0.0009288211,0.0,0.0,-0.0
2094793346,-0.2263913,0.12623404,-0.0010349768,0.0,0.0,-0.0
2094813346,-0.22599846,0.1263955,-0.00089405064,0.0,0.0,-0.0
2094833319,-0.22607109,0.1260227,-0.0008958895,0.0,0.0,-0.0
2094853377,-0.22647539,0.12589517,-0.0010157177,0.0,0.0,-0.0
2094873345,-0.22619167,0.12625064,-0.00096160616,0.0,0.0,-0.0
2094893391,-0.22597381,0.1262392,-0.00089651503,0.0,0.0,-0.0
2094913566,-0.22626105,0.12593116,-0.0009668111,0.0,0.0,-0.0
2094933455,-0.22637159,0.12595543,-0.0009756534,0.0,0.0,-0.0
2094953375,-0.22604999,0.1260742,-0.00091907737,0.0,0.0,-0.0
2094973388,-0.22600713,0.12601043,-0.0009457068,0.0,0.0,-0.0
2094993477,-0.2264325,0.12592529,-0.0009796466,0.0,0.0,-0.0
2095013462,-0.2263839,0.12582664,-0.0009596264,0.0,0.0,-0.0
2095033417,-0.22595769,0.12594078,-0.00094091555,0.0,0.0,-0.0
2095053477,-0.22632161,0.12590075,-0.0009444603,0.0,0.0,-0.0
2095073424,-0.2264431,0.12585506,-0.00092253805,0.0,0.0,-0.0
2095093497,-0.22601274,0.12598953,-0.000966114,0.0,0.0,-0.0
2095113577,-0.22598767,0.12593737,-0.0009126475,0.0,0.0,-0.0
2095133483,-0.22641517,0.12579136,-0.0009669752,0.0,0.0,-0.0
2095153479,-0.22632389,0.12593673,-0.0009494362,0.0,0.0,-0.0
2095173565,-0.22616524,0.12599273,-0.0009709513,0.0,0.0,-0.0
2095193586,-0.22646491,0.12588252,-0.00095034513,0.0,0.0,-0.0
2095213490,-0.22650366,0.12585594,-0.0009511467,0.0,0.0,-0.0
2095233542,-0.2263459,0.12582263,-0.0009683048,0.0,0.0,-0.0
2095253650,-0.22639203,0.12587728,-0.00095016503,0.0,0.0,-0.0
2095273532,-0.22651072,0.12588902,-0.0009417992,0.0,0.0,-0.0
2095293541,-0.22651808,0.12588643,-0.0009568983,0.0,0.0,-0.0
2095313652,-0.22629856,0.12590715,-0.0009623749,0.0,0.0,-0.0
2095333618,-0.22636217,0.12595332,-0.00095269,0.0,0.0,-0.0
2095353648,-0.22646324,0.12584159,-0.0009205935,0.0,0.0,-0.0
2095373634,-0.22638132,0.12587939,-0.0009475232,0.0,0.0,-0.0
2095393582,-0.22643466,0.1258753,-0.00095257955,0.0,0.0,-0.0
2095413612,-0.22650002,0.12583345,-0.0009171917,0.0,0.0,-0.0
2095433724,-0.226518,0.12583658,-0.0009398461,0.0,0.0,-0.0
2095453726,-0.22651762,0.12587807,-0.0009425429,0.0,0.0,-0.0
2095473648,-0.22643644,0.12595883,-0.0009501282,0.0,0.0,-0.0
2095493642,-0.22651911,0.12593363,-0.000931075,0.0,0.0,-0.0
2095513696,-0.22654492,0.1259776,-0.00096517004,0.0,0.0,-0.0
2095533706,-0.22650428,0.1259284,-0.000976198,0.0,0.0,-0.0
2095553677,-0.2265909,0.12590681,-0.00096461,0.0,0.0,-0.0
2095573733,-0.22662225,0.12587272,-0.000961235,0.0,0.0,-0.0
2095593687,-0.22666495,0.12591612,-0.0009842062,0.0,0.0,-0.0
2095613765,-0.22662431,0.12603861,-0.0009652989,0.0,0.0,-0.0
2095633818,-0.22665858,0.12599057,-0.00096608256,0.0,0.0,-0.0
2095653735,-0.22664973,0.12600732,-0.0009836386,0.0,0.0,-0.0
2095673723,-0.22664301,0.1259224,-0.0009762638,0.0,0.0,-0.0
2095693780,-0.22662319,0.12595488,-0.0009872463,0.0,0.0,-0.0
2095713826,-0.22659555,0.12599514,-0.00094922294,0.0,0.0,-0.0
2095733807,-0.22661872,0.12602596,-0.0009815145,0.0,0.0,-0.0
2095753764,-0.22671233,0.12607089,-0.0009892796,0.0,0.0,-0.0
2095773821,-0.22658902,0.12608078,-0.00095667504,0.0,0.0,-0.0
2095793783,-0.22657174,0.12606193,-0.0009637518,0.0,0.0,-0.0
2095813847,-0.22647527,0.12609616,-0.00095511327,0.0,0.0,-0.0
2095833913,-0.22646067,0.12613088,-0.0009553516,0.0,0.0,-0.0
2095853823,-0.22652104,0.1260653,-0.0009817105,0.0,0.0,-0.0
2095873823,-0.22662117,0.12599742,-0.00096097926,0.0,0.0,-0.0
2095893930,-0.2267319,0.12601398,-0.0009545796,0.0,0.0,-0.0
2095913897,-0.22660734,0.12593861,-0.0009660136,0.0,0.0,-0.0
2095933858,-0.22668712,0.12598601,-0.00096338824,0.0,0.0,-0.0
2095953875,-0.22667375,0.12597793,-0.0009678126,0.0,0.0,-0.0
2095973924,-0.2265353,0.12602971,-0.00096463726,0.0,0.0,-0.0
2095993930,-0.22647627,0.12602553,-0.0009736469,0.0,0.0,-0.0
2096013958,-0.22646895,0.12603663,-0.0009396886,0.0,0.0,-0.0
2096033968,-0.2264941,0.12608492,-0.00094249024,0.0,0.0,-0.0
2096053938,-0.2265149,0.1261408,-0.00093720143,0.0,0.0,-0.0
2096073924,-0.22650827,0.12607576,-0.00093602145,0.0,0.0,-0.0
2096094021,-0.22655372,0.12602566,-0.00095258217,0.0,0.0,-0.0
2096114007,-0.22657378,0.1259375,-0.0009401183,0.0,0.0,-0.0
2096133970,-0.22658962,0.12589386,-0.0009495874,0.0,0.0,-0.0
2096154017,-0.22660002,0.12587097,-0.0009491733,0.0,0.0,-0.0
2096174013,-0.22663596,0.1258392,-0.0009378641,0.0,0.0,-0.0
2096194023,-0.22658479,0.1259027,-0.0009431938,0.0,0.0,-0.0
2096214177,-0.22654685,0.12579502,-0.00095483864,0.0,0.0,-0.0
2096234048,-0.22667669,0.12578022,-0.00094881223,0.0,0.0,-0.0
2096254007,-0.2266899,0.12576398,-0.0009292256,0.0,0.0,-0.0
