timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
564052449,564029744,3997730,145.14261,43.8,99593.74,1.1833384
564102784,564082615,3997730,145.01842,43.8,99595.24,1.1833563
564263333,564243215,3997730,145.10298,43.809998,99594.24,1.1833444
564474273,564456642,3997730,145.12411,43.809998,99593.99,1.1833414
564634880,564617238,3997730,144.95236,43.809998,99596.0,1.1833652
564855989,564833287,3997730,144.99728,43.809998,99595.49,1.1833591
565066814,565046680,3997730,144.86781,43.82,99597.0,1.183377
565277578,565259960,3997730,145.07921,43.82,99594.5,1.1833475
565438369,565420716,3997730,144.89159,43.82,99596.75,1.1833742
565659382,565636765,3997730,144.93387,43.82,99596.25,1.1833682
565870136,565850020,3997730,144.99728,43.829998,99595.49,1.1833591
566081040,566063433,3997730,144.93387,43.829998,99596.25,1.1833682
566241642,566223983,3997730,145.08185,43.829998,99594.49,1.1833473
566462634,566439991,3997730,144.97615,43.829998,99595.74,1.1833622
566673667,566653475,3997730,145.0607,43.84,99594.74,1.1833503
566884504,566866794,3997730,145.0607,43.84,99594.74,1.1833503
567045164,567027558,3997730,144.99728,43.84,99595.49,1.1833591
567266132,567243513,3997730,144.99728,43.85,99595.49,1.1833591
567476878,567456757,3997730,144.86781,43.85,99597.0,1.183377
567637550,567617430,3997730,144.95236,43.86,99596.0,1.1833652
567848386,567830739,3997730,145.12411,43.86,99593.99,1.1833414
568069303,568046661,3997730,144.97615,43.86,99595.74,1.1833622
568280222,568260092,3997730,144.82817,43.86,99597.5,1.183383
568441045,568420764,3997730,144.84932,43.87,99597.25,1.1833801
568651765,568634112,3997730,144.91273,43.87,99596.5,1.1833712
568872666,568849940,3997730,145.03957,43.87,99594.99,1.1833532
569083459,569063348,3997730,144.95236,43.879997,99596.0,1.1833652
569244243,569224101,3997730,145.03957,43.879997,99594.99,1.1833532
569455038,569437435,3997730,144.95236,43.879997,99596.0,1.1833652
569675973,569653345,3997730,144.93387,43.89,99596.25,1.1833682
569886954,569866824,3997730,144.99728,43.89,99595.49,1.1833591
570047549,570027401,3997730,144.89159,43.89,99596.75,1.1833742
570258510,570240883,3997730,144.95236,43.89,99596.0,1.1833652
570479439,570456701,3997730,145.08185,43.899998,99594.49,1.1833473
570640126,570617489,3997730,145.0607,43.899998,99594.74,1.1833503
570850998,570830860,3997730,145.10298,43.91,99594.24,1.1833444
571061755,571044120,3997730,144.97615,43.91,99595.74,1.1833622
571282692,571260067,3997730,145.01842,43.91,99595.24,1.1833563
571443328,571420665,3997730,144.80704,43.91,99597.75,1.1833861
571654246,571634105,3997730,145.08185,43.92,99594.49,1.1833473
571865147,571847540,3997730,144.91273,43.92,99596.5,1.1833712
572025833,572008203,3997730,145.08185,43.92,99594.49,1.1833473
572246909,572224280,3997730,144.95236,43.92,99596.0,1.1833652
572457845,572437695,3997730,145.20602,43.93,99593.0,1.1833296
572668652,572650991,3997730,144.97615,43.94,99595.74,1.1833622
572829397,572811791,3997730,145.05806,43.93,99594.75,1.1833504
573050379,573027727,3997730,144.95236,43.94,99596.0,1.1833652
573261227,573241116,3997730,144.93387,43.95,99596.25,1.1833682
573472200,573454574,3997730,145.08185,43.95,99594.49,1.1833473
573632796,573615148,3997730,144.95236,43.95,99596.0,1.1833652
573853697,573831066,3997730,145.01842,43.95,99595.24,1.1833563
574064622,574044506,3997730,145.31436,43.96,99591.75,1.1833147
574275505,574257885,3997730,145.0607,43.96,99594.74,1.1833503
574436172,574418560,3997730,145.03957,43.96,99594.99,1.1833532
574657307,574634581,3997730,145.10298,43.969997,99594.24,1.1833444
574868008,574847895,3997730,145.25095,43.969997,99592.49,1.1833236
575079053,575061425,3997730,145.48082,43.969997,99589.75,1.183291
575239751,575222029,3997730,145.26944,43.969997,99592.25,1.1833206
575460604,575437969,3997730,145.5231,43.98,99589.25,1.183285
575671617,575651485,3997730,145.37514,43.98,99591.0,1.1833059
575882651,575864959,3997730,145.69221,43.98,99587.25,1.1832613
576043292,576025639,3997730,145.50197,43.989998,99589.49,1.1832879
576264214,576241588,3997730,145.37514,43.989998,99591.0,1.1833059
576475206,576454993,3997730,145.31436,43.989998,99591.75,1.1833147
576686097,576668468,3997730,145.50197,44.0,99589.49,1.1832879
576846837,576829221,3997730,145.71336,43.989998,99586.99,1.1832582
577067788,577045046,3997730,145.81905,44.0,99585.76,1.1832435
577278678,577258549,3997730,145.6288,44.0,99588.0,1.1832702
577439431,577419306,3997730,145.75563,44.01,99586.5,1.1832523
577650209,577632584,3997730,145.9036,44.01,99584.74,1.1832315
577871227,577848579,3997730,145.8402,44.01,99585.5,1.1832405
578082143,578062032,3997730,145.71336,44.01,99587.0,1.1832583
578242788,578222625,3997730,145.79791,44.02,99586.0,1.1832464
578453614,578435952,3997730,146.09384,44.02,99582.49,1.1832047
578674601,578651848,3997730,146.09384,44.02,99582.49,1.1832047
578885375,578865263,3997730,145.9036,44.03,99584.74,1.1832315
579046170,579026038,3997730,145.86133,44.03,99585.24,1.1832373
579256914,579239306,3997730,145.86133,44.03,99585.25,1.1832374
579477869,579455247,3997730,145.77676,44.03,99586.25,1.1832494
579638527,579615876,3997730,145.96701,44.03,99584.0,1.1832227
579849459,579829345,3997730,145.86133,44.04,99585.25,1.1832374
580060321,580042692,3997730,146.05157,44.04,99582.99,1.1832107
580281157,580258475,3997730,145.98816,44.04,99583.75,1.1832197
580441923,580419304,3997730,146.07271,44.04,99582.75,1.1832078
580652841,580632603,3997730,145.98816,44.04,99583.75,1.1832197
580863613,580845956,3997730,145.88246,44.04,99585.0,1.1832346
581084532,581061893,3997730,145.88246,44.04,99585.0,1.1832346
581245219,581222548,3997730,146.1784,44.05,99581.49,1.1831928
581456126,581435944,3997730,145.98816,44.05,99583.75,1.1832197
581667019,581649391,3997730,145.86133,44.05,99585.24,1.1832373
581827634,581810022,3997730,146.0093,44.05,99583.5,1.1832168
582048607,582025985,3997730,146.19954,44.059998,99581.25,1.18319
582259377,582239261,3997730,145.8402,44.059998,99585.5,1.1832405
582470298,582452683,3997730,145.96701,44.059998,99584.0,1.1832227
582631046,582613405,3997730,145.86133,44.059998,99585.25,1.1832374
582851866,582829179,3997730,145.88246,44.059998,99585.0,1.1832346
583062684,583042568,3997730,146.15727,44.07,99581.75,1.183196
583273659,583255965,3997730,146.13612,44.059998,99582.0,1.1831988
583434321,583416699,3997730,145.9036,44.07,99584.75,1.1832316
583655315,583632688,3997730,145.94588,44.07,99584.25,1.1832256
583866107,583845985,3997730,145.9036,44.07,99584.74,1.1832315
584077078,584059464,3997730,146.05157,44.07,99582.99,1.1832107
584237908,584220256,3997730,146.07271,44.079998,99582.75,1.1832078
