timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
279584796,11520.0,1.0,1265.4128,0.0,9417,0,95.95548,205,7303,0,0,52,35.62439,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280335469,11520.0,1.0,1412.9596,0.0,9444,0,70.69777,205,7303,0,0,52,35.62439,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281085982,11520.0,1.0,1229.1212,0.0,9465,0,64.95356,205,7303,0,0,52,35.62439,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281841068,11520.0,1.0,1476.8206,0.0,9497,0,126.6416,205,7303,0,0,52,35.62439,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282598159,11520.0,1.0,1476.8206,0.0,9525,0,126.6416,205,7303,0,0,52,35.62439,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284101912,11520.0,1.0,1415.0167,0.0,9577,0,190.46384,206,7472,0,0,52,36.271843,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284858971,11520.0,1.0,1264.0509,0.0,9603,0,59.907623,206,7472,0,0,52,36.271843,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285615656,11520.0,1.0,1264.0509,0.0,9632,0,59.907623,208,7547,0,0,52,36.283653,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287129143,11520.0,1.0,1263.1025,0.0,9692,0,60.86039,208,7547,0,0,52,36.283653,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287887749,11520.0,1.0,1427.5659,0.0,9712,0,136.7668,210,7620,0,0,52,36.285713,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288642464,11520.0,1.0,1427.5659,0.0,9740,0,136.7668,213,7649,0,0,52,35.910797,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290147505,11520.0,1.0,1414.9434,0.0,9799,0,164.5283,217,7718,0,0,52,35.566822,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290907378,11520.0,1.0,1287.8107,0.0,9821,0,184.97281,217,7718,0,0,52,35.566822,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291659784,11520.0,1.0,1287.8107,0.0,9851,0,184.97281,217,7718,0,0,52,35.566822,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293173088,11520.0,1.0,1265.9519,0.0,9910,0,152.99419,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293927848,11520.0,1.0,1416.6216,0.0,9931,0,71.87932,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294680902,11520.0,1.0,1416.6216,0.0,9957,0,71.87932,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296200978,11520.0,1.0,1461.2513,0.0,10015,0,106.79911,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296958774,11520.0,1.0,1262.1655,0.0,10036,0,50.845528,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297717921,11520.0,1.0,1262.1655,0.0,10068,0,50.845528,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299223462,11520.0,1.0,1264.2931,0.0,10124,0,142.8072,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299982173,11520.0,1.0,1417.9648,0.0,10146,0,115.915375,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300732463,11520.0,1.0,1417.9648,0.0,10173,0,115.915375,218,7791,0,0,52,35.738533,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302249061,11520.0,1.0,1479.3284,0.0,10232,0,324.63318,223,7885,0,0,54,35.358746,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303006467,11520.0,1.0,1263.9978,0.0,10253,0,140.77701,223,7885,0,0,54,35.358746,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303767722,11520.0,1.0,1263.9978,0.0,10284,0,140.77701,225,7922,0,0,54,35.20889,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304526494,11520.0,1.0,1416.7628,0.0,10312,0,175.72252,225,7922,0,0,54,35.20889,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306037749,11520.0,1.0,1415.8384,0.0,10363,0,118.73486,226,7992,0,0,54,35.36283,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306790339,11520.0,1.0,1415.8384,0.0,10389,0,118.73486,226,7992,0,0,54,35.36283,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307540047,11520.0,1.0,1264.9135,0.0,10420,0,154.86696,228,8062,0,0,54,35.35965,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309050371,11520.0,1.0,1261.9467,0.0,10470,0,184.40768,231,8092,0,0,54,35.030304,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309808999,11520.0,1.0,1261.9467,0.0,10498,0,184.40768,231,8092,0,0,54,35.030304,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310567445,11520.0,1.0,1443.1166,0.0,10527,0,12.965111,231,8092,0,0,54,35.030304,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312079011,11520.0,1.0,1480.7349,0.0,10579,0,172.96902,231,8092,0,0,54,35.030304,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312829213,11520.0,1.0,1480.7349,0.0,10607,0,172.96902,233,8234,0,0,54,35.339054,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313581173,11520.0,1.0,1264.9375,0.0,10636,0,182.84642,233,8234,0,0,54,35.339054,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315091874,11520.0,1.0,1263.9082,0.0,10685,0,134.77695,233,8234,0,0,54,35.339054,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315849561,11520.0,1.0,1263.9082,0.0,10716,0,134.77695,234,8340,0,0,54,35.641026,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316605129,11520.0,1.0,1417.3461,0.0,10743,0,93.890434,234,8340,0,0,54,35.641026,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318120556,11520.0,1.0,1428.6985,0.0,10802,0,213.80522,234,8340,0,0,54,35.641026,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318876148,11520.0,1.0,1265.7659,0.0,10822,0,209.96115,234,8340,0,0,54,35.641026,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319634664,11520.0,1.0,1265.7659,0.0,10852,0,209.96115,234,8340,0,0,54,35.641026,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321138957,11520.0,1.0,1262.795,0.0,10912,0,182.53673,236,8514,0,0,54,36.07627,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321895837,11520.0,1.0,1480.3739,0.0,10933,0,340.85583,237,8551,0,0,54,36.08017,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322649094,11520.0,1.0,1480.3739,0.0,10960,0,340.85583,237,8551,0,0,54,36.08017,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324161858,11520.0,1.0,1424.9442,0.0,11019,0,248.11966,237,8551,0,0,54,36.08017,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324914070,11520.0,1.0,1262.3103,0.0,11040,0,90.73478,237,8551,0,0,54,36.08017,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325669253,11520.0,1.0,1262.3103,0.0,11068,0,90.73478,240,8689,0,0,54,36.204166,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327183266,11520.0,1.0,1263.4025,0.0,11128,0,143.70454,240,8689,0,0,54,36.204166,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327939279,11520.0,1.0,1428.934,0.0,11149,0,117.91203,240,8689,0,0,54,36.204166,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328692811,11520.0,1.0,1428.934,0.0,11176,0,117.91203,240,8689,0,0,54,36.204166,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330208002,11520.0,1.0,1417.5258,0.0,11234,0,184.8078,240,8689,0,0,54,36.204166,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330963304,11520.0,1.0,1265.6735,0.0,11256,0,50.986847,240,8689,0,0,54,36.204166,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331717665,11520.0,1.0,1265.6735,0.0,11289,0,50.986847,245,8901,0,0,55,36.330612,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333229094,11520.0,1.0,1265.1917,0.0,11346,0,160.89719,245,8901,0,0,56,36.330612,0,0,1,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
