timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
438342013,438341623,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.0111513045,0.011151212,0.01105845,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438360230,438354934,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011080571,0.011080491,0.0109986095,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438847207,438846767,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011017897,0.011017827,0.01094573,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439352678,439351911,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011019788,0.011019716,0.010945432,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439848718,439847877,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010995687,0.010995619,0.010924101,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440340219,440339708,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.0109980125,0.010997944,0.010926016,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440845260,440844844,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010998689,0.01099862,0.0109268,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441350666,441350008,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010996526,0.010996458,0.010925202,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441846788,441845986,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011000803,0.011000734,0.010928838,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.0901455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442352917,442351150,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010997908,0.010997839,0.010926189,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442853641,442851853,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011003261,0.011003191,0.0109308455,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443348483,443348093,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.01099668,0.010996611,0.010926171,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443853823,443853245,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.0109929405,0.0109928725,0.010922299,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444350104,444349262,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010994161,0.0109940935,0.0109232925,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444841474,444841049,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011006875,0.011006806,0.010933631,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445346793,445346211,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011020742,0.0110206725,0.010946912,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445847207,445846716,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010970836,0.010970771,0.010903852,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446352320,446347424,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011001734,0.011001665,0.010929163,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446854679,446852546,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.01099865,0.010998583,0.010926563,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.0901456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447344837,447344295,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011045696,0.011045625,0.010969658,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447850199,447849453,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010995839,0.010995773,0.010926442,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448355173,448354604,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010988518,0.010988451,0.010918896,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448851562,448850705,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010984349,0.010984284,0.01091506,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449351918,449351318,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010991159,0.010991093,0.010919982,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449848254,449847546,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010991972,0.010991906,0.010921007,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450348665,450348117,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010995342,0.010995289,0.010924614,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450845202,450844264,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010997434,0.010997426,0.010925785,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451350142,451349430,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010998032,0.010998065,0.010923504,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451846043,451845668,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011026899,0.011027018,0.0109270755,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452351479,452350811,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011072459,0.011072566,0.010929483,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452856394,452855968,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.01107844,0.011078431,0.0109265745,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453352935,453352060,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011062188,0.011062161,0.010928501,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453849090,453848208,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011035098,0.011035094,0.010926415,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454349787,454348916,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011017129,0.011017127,0.010923435,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454850685,454849568,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011006357,0.011006362,0.010923056,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455346840,455345715,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.011010966,0.011010949,0.010932886,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455851454,455850836,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010994042,0.010994028,0.0109235905,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456352303,456351497,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.010988687,0.010988692,0.010920753,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.090145625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456852754,456852182,0.0,0.0,0.0,0.30337396,0.3033753,0.0,0.0,0.0,0.0,0.0109899435,0.010989946,0.010922064,0.0,12.538559,0.0,0.0,nan,0.0,0.0,0.09014548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
