timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
564079256,564078318,0,nan,nan,0.46701553,0.0145573085,-0.20124735,0.07670811,0.07319929,-1.3995703,-0.008199817,0.00024375973,0.00028127892,-0.0015779936,-0.00045844243,-0.00027825517,-0.026062105,-0.018778285,-0.004890971,-0.005175009,1.557525,-0.0016459217,nan,0.1,0.044854444,0.03058149,0.06629571,0.04302521,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564089184,564088325,0,nan,nan,0.46701366,0.01456925,-0.20126167,0.07670811,0.07319929,-1.3995703,-0.008124122,0.0001722637,0.00016785398,-0.0016832142,-0.00045844243,-0.00027825517,-0.026062105,0.0059322948,-0.003121187,0.0094604185,1.5575281,-0.0016459217,nan,0.10000142,0.04536649,0.030906666,0.06673424,0.04327821,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564179153,564178354,0,nan,nan,0.46702856,0.014679338,-0.20138103,0.07670811,0.07319929,-1.3995703,-0.00816349,0.0002404219,0.00023923027,-0.001534021,-0.00045844243,-0.00027825517,-0.026062105,-0.009001747,-0.004736523,-0.0076914234,1.5575588,-0.0016459217,nan,0.1000547,0.045378823,0.030922445,0.06666518,0.043239642,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564279376,564278389,0,nan,nan,0.46706957,0.014782919,-0.20144743,0.07670811,0.07319929,-1.3995703,-0.008276004,-0.00035783602,0.0009533367,-0.00072246237,-0.00045844243,-0.00027825517,-0.026062105,0.00086280133,-0.008920029,0.0026176614,1.5576265,-0.0016459217,nan,0.10006956,0.043741193,0.029885564,0.06522859,0.042405773,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564379363,564378414,0,nan,nan,0.46709353,0.014841408,-0.20144449,0.07670811,0.07319929,-1.3995703,-0.008318769,-0.00032911618,0.00082245097,-0.0007466185,-0.00045844243,-0.00027825517,-0.026062105,-0.008284322,0.017416308,0.0005138554,1.5576553,-0.0016459217,nan,0.100044675,0.044352815,0.030275242,0.06578552,0.04272537,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564479490,564478447,0,nan,nan,0.46713635,0.014900837,-0.2014423,0.07670811,0.07319929,-1.3995703,-0.00832052,-0.00016947942,0.00095456466,-0.0005055525,-0.00045844243,-0.00027825517,-0.026062105,-0.017645005,-0.026549768,0.001248342,1.5576831,-0.0016459217,nan,0.10005913,0.04292097,0.029359294,0.06461026,0.042038914,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564579457,564578478,0,nan,nan,0.46719897,0.014972946,-0.20138422,0.07670811,0.07319929,-1.3995703,-0.007647871,0.00032312685,0.0013538584,-1.1820948e-06,-0.00045844243,-0.00027825517,-0.026062105,-0.008464627,-0.0048245997,0.0072694416,1.5576948,-0.0016459217,nan,0.1000563,0.043631773,0.029808339,0.0653085,0.042440087,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564679508,564678565,0,nan,nan,0.4672693,0.015050176,-0.20130523,0.07670811,0.07319929,-1.3995703,-0.0073965853,0.00015242623,0.0014091049,0.00015041576,-0.00045844243,-0.00027825517,-0.026062105,0.014751245,-0.005345786,-0.016966742,1.5577264,-0.0016459217,nan,0.10001726,0.044367373,0.030272333,0.06600998,0.04284366,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564779528,564778545,0,nan,nan,0.46736628,0.015123136,-0.20123452,0.07670811,0.07319929,-1.3995703,-0.0077708834,0.00021310853,0.0012502692,7.3216164e-05,-0.00045844243,-0.00027825517,-0.026062105,-0.007018213,0.00078430405,0.02422454,1.5576969,-0.0016459217,nan,0.1,0.04307475,0.029442664,0.06497831,0.042242225,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564879325,564878575,0,nan,nan,0.4674204,0.015188038,-0.20115538,0.07670811,0.07319929,-1.3995703,-0.0075066113,0.00016703451,0.001304449,0.00019628377,-0.00045844243,-0.00027825517,-0.026062105,-0.003620554,-0.0007375068,0.001288016,1.5577049,-0.0016459217,nan,0.1,0.043829005,0.029919745,0.06567623,0.042645864,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
564979711,564978608,0,nan,nan,0.4674849,0.015228612,-0.20111333,0.07670811,0.07319929,-1.3995703,-0.007729564,-9.126769e-05,0.0009293704,-0.00012796643,-0.00045844243,-0.00027825517,-0.026062105,-0.029648231,-0.015411396,-0.007477553,1.55769,-0.0016459217,nan,0.1,0.042573858,0.029115466,0.0646297,0.04203759,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
565079432,565078639,0,nan,nan,0.46755672,0.015203536,-0.20111054,0.07670811,0.07319929,-1.3995703,-0.0071337195,-0.00037422625,0.00079293305,-0.00022937605,-0.00045844243,-0.00027825517,-0.026062105,0.009106854,0.0101001365,0.008455779,1.5577214,-0.0016459217,nan,0.1,0.043421518,0.02965005,0.065441616,0.042507023,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
565179507,565178671,0,nan,nan,0.46763545,0.015164829,-0.20112348,0.07670811,0.07319929,-1.3995703,-0.006969735,-0.00026706205,0.0005287754,-0.00046757038,-0.00045844243,-0.00027825517,-0.026062105,-0.008518431,0.013051876,0.0006069753,1.5577767,-0.0016459217,nan,0.10000559,0.04422839,0.030161215,0.06615236,0.042919047,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
565279559,565278704,0,nan,nan,0.46778283,0.015158286,-0.20118439,0.07670811,0.07319929,-1.3995703,-0.006216172,0.00013231263,0.0003152619,-0.0006665079,-0.00045844243,-0.00027825517,-0.026062105,-0.010468099,0.022478135,-0.005196064,1.5578309,-0.0016459217,nan,0.10001098,0.043003455,0.029379034,0.06510834,0.04231526,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
