timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
464340802,5.0080075,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
464850717,5.004785,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
465350735,4.9177732,3.3096678,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
465840701,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
466350706,5.0063963,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
466850705,4.9822264,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
467350730,4.9822264,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
467850700,5.016064,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
468351516,4.9322753,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
468851046,4.945166,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
469351459,5.0257325,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
469851161,4.9967284,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
470351079,5.009619,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
470851521,5.009619,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
471351368,4.954834,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
471851825,5.0128417,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
472351795,4.995117,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
472841638,4.9387207,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
473350730,4.995117,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
473850732,4.9983397,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
474350737,4.914551,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
474850701,5.0112305,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
475350755,4.9918942,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
475851001,4.9177732,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
476340791,5.0080075,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
476850834,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
477350729,4.941943,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
477850699,5.009619,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
478350706,4.9854493,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
478850700,4.920996,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
479350981,5.014453,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
479840707,4.990283,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
480350705,4.9242187,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
480850839,5.003174,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
481350710,4.9918942,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
481850701,4.9467773,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
482350714,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
