timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
280248966,280248751,0.0004149871,-0.00016449438,0.0007963876
280250226,280250002,0.0004986655,-0.00021948596,0.0007900406
280272725,280272511,0.00023755897,-0.0008341195,-0.00044000696
280290225,280290010,0.0014271068,0.0005619978,0.0005851281
280311482,280311267,-0.00053656753,0.00036849425,-0.00069531833
280332756,280332519,0.0006708079,0.0010298665,0.0006461638
280350247,280350025,4.1660853e-05,-9.2343485e-05,4.676472e-05
280370263,280370047,0.00020076614,6.869243e-05,0.00031815926
280391494,280391282,5.3847674e-05,0.00076392136,0.00055841246
280412748,280412537,0.00087444205,4.6589237e-05,-1.1858021e-05
280430261,280430044,0.00047050416,-0.00041843182,0.00075720175
280451521,280451299,0.00075266045,0.00053481903,-0.0001367428
280470270,280470053,0.00049270503,0.00015755434,0.00041633227
280489033,280488818,0.0002712789,0.0002374471,-4.1673702e-05
280510278,280510061,0.00019526202,-0.00012124103,0.0004270486
280531530,280531317,0.00075658644,0.00078694447,-2.7947375e-05
280550290,280550073,0.00081121456,0.00064545876,-0.00022202308
280570294,280570076,0.00041903462,-0.00062484987,-0.00019600915
280591617,280591401,0.0020744668,0.0002598606,0.00030520913
280612810,280612590,0.0013984013,0.0006536645,-0.0003034644
280630323,280630094,0.0011501005,1.22408965e-05,8.3143466e-05
280650305,280650094,0.0008218982,-0.00030717597,8.392657e-06
280671567,280671354,0.0003949823,-0.0010094556,0.00021569707
280692815,280692604,0.00017579319,0.00040007854,0.0007480474
280710377,280710162,0.0007756278,-0.00046249654,-0.001207299
280731574,280731363,0.0004825676,-0.00076894276,-0.0002920828
280750338,280750121,-0.000502449,0.00034922682,-0.0013535364
280769095,280768875,0.00045627682,0.0011261308,-0.00025221228
280790345,280790132,0.00070367893,-0.0012684779,0.00072880473
280811603,280811386,0.0006972002,0.00012126815,-1.7613682e-05
280830354,280830138,0.00038833404,3.2125332e-05,-0.00016790768
280850355,280850143,0.0010981306,0.00040673657,-0.00027912957
280871623,280871397,-0.00010548113,-0.00012533247,-6.785573e-05
280891614,280891401,0.0007866039,0.0001240308,-0.00010009109
280910454,280910230,0.00036211126,0.0005338025,-2.7469898e-05
280930375,280930161,0.0010032272,-0.00020070642,-0.00022134444
280951649,280951426,0.00026188046,0.00018834416,0.0006675196
280970390,280970173,0.0008892813,0.00020571687,6.75045e-05
280990392,280990176,-6.274693e-05,-0.0008109261,-0.00045149215
281011656,281011432,0.0009880152,0.00038163486,-8.75505e-05
281031652,281031435,0.00062891096,-0.00010284048,-0.00011941218
281050408,281050192,0.0010111532,-0.00033352248,-0.00040811236
281070407,281070194,0.00072055776,-6.614969e-05,8.941039e-06
281091674,281091451,0.001178669,-0.0004768696,-3.9405037e-05
281109175,281108959,0.0007770364,-2.9531308e-05,0.000782219
281130437,281130220,0.001153521,4.2684434e-05,0.000770944
281151689,281151462,0.00057161134,0.00019536313,0.0005702242
281170427,281170217,0.00032780832,0.00076246186,-0.0011721291
281189182,281188972,0.00018030079,-0.00064201065,-0.00016911485
281210448,281210227,0.0001409403,-4.757283e-05,0.00047302726
281231695,281231482,0.0016142041,0.00059077266,0.00090107723
281252944,281252737,0.0010494092,0.00011980528,0.00013584149
281270459,281270242,0.0014256139,-0.00055715116,0.0011189042
281291713,281291496,0.001902278,-0.00031100685,-0.00011329323
281311741,281311520,0.0009842045,0.0003976387,-0.00021915894
281329217,281329006,0.0006444389,-0.00029371362,-0.00017297111
281350472,281350262,0.0011849748,-0.0011333097,0.00088617107
281371728,281371515,0.00015435182,-5.414558e-05,0.00022330944
281389232,281389021,0.00020372914,0.00025232736,-4.025313e-05
281410487,281410275,0.000541538,0.0003641274,-0.0004493111
281431746,281431529,0.0013751718,0.0004648739,-0.00022958571
281449253,281449035,0.0004141042,-0.0015170154,-0.00056783546
281470500,281470290,0.0013083273,0.00017601112,0.0002506631
281490505,281490295,0.00070988806,-0.00018850478,-0.00020030711
281511758,281511549,0.0015278861,-0.0011848453,-6.110417e-05
281529269,281529053,0.00079423934,-0.00045612745,-0.0001545762
281550528,281550312,0.0002611559,-2.3043423e-05,-0.0005398768
281571778,281571563,0.00017439947,-0.0012385693,0.0009329351
281591785,281591568,-0.00022013998,0.00012102444,-0.00048105605
281610535,281610323,0.0010302251,-0.0011529236,0.00028725291
281630543,281630329,0.00024991203,-0.00015184341,0.00037007398
281651791,281651582,0.000464431,0.00064282265,-0.00033358045
281669295,281669087,0.0013929433,-4.4589397e-06,-0.0007916524
281690590,281690377,3.5696197e-05,0.00068971975,0.00066361384
281710564,281710349,0.0006737518,-0.00024073929,-0.0012635736
281731814,281731602,0.0016888529,6.5391825e-05,0.0014396453
281750570,281750359,0.00074440986,-0.0009356915,-0.00075748196
281770574,281770362,0.00023579551,0.00013320154,-6.052368e-05
281791831,281791617,-0.00010124454,0.00014633458,-0.0001391944
281809357,281809137,0.0010309534,-0.00034876427,0.000724755
281830593,281830376,0.00024183933,0.00016147096,-0.0013231157
281850598,281850382,0.00067146076,-0.00074605155,-0.0007201301
281871849,281871639,0.0004758588,-0.0007080721,-9.276586e-05
281889345,281889139,0.00018139742,9.676837e-05,0.00024702083
281910605,281910394,0.0010531584,-8.966541e-05,-8.458095e-05
281931864,281931650,0.0003430224,-0.00025957325,0.000168726
281949362,281949153,0.0008050017,-0.0006372889,-0.00080157863
281970632,281970409,0.00010241009,-0.00030223897,0.00028691065
281990645,281990423,-0.0007974538,0.000341933,1.1271208e-05
282011878,282011669,0.00034519192,-0.00035698863,-0.00010550531
282029384,282029174,0.0010635387,0.00043965277,0.0008425993
282050648,282050428,-0.0006815712,0.0006841013,-0.00055563514
282071895,282071685,0.0006082421,0.00021383096,-0.0011280108
282089394,282089187,0.00077340193,-0.00047591192,0.00034911165
282110664,282110443,0.00069154194,-0.00035519985,0.00011124089
282130683,282130453,0.0002293624,-0.00039289874,-0.0008099634
282151914,282151703,0.0010286188,-4.8662187e-06,-0.000474167
282170676,282170458,0.00050136354,-0.00091281836,0.00092523993
282190678,282190461,0.0008716197,0.000112125126,-0.0007775427
282211936,282211717,3.5692006e-05,-0.00043991138,-3.5370103e-05
282229433,282229222,0.0010568751,-6.365398e-05,-0.0008408835
282250702,282250480,0.00043706875,-0.00032591724,-0.00023761758
282270696,282270480,0.00038344413,0.0003623977,-0.00017068154
282291941,282291734,0.00084340107,0.00015956262,8.6406406e-05
282309453,282309241,9.138603e-05,0.00046850828,-3.135061e-05
282330715,282330500,0.0016762821,0.0002989752,-0.00078494963
282351976,282351757,0.0008784691,-0.0004533814,0.00034186986
282369469,282369256,-0.00035202643,1.5904952e-05,0.00038471146
282390732,282390513,4.6350993e-05,-0.00086711225,-0.0006844193
282410730,282410514,0.00056517497,0.00023289974,0.00096403033
282431976,282431770,-0.000260666,-1.7208571e-05,-0.00026736566
282449488,282449273,-8.5649546e-05,0.0003812636,0.00040546517
282470741,282470530,0.0008761594,0.00052941317,-0.00051045604
282491990,282491783,0.0007095332,-0.00031309863,0.00039897425
282509495,282509288,0.00044480804,0.00046777033,0.00034915347
282530758,282530543,0.00032560993,-0.0010235336,-0.00065002596
282550757,282550549,0.001033324,-0.00031376941,-0.0005321912
282572013,282571803,0.00029961858,-6.74171e-05,-0.00044556207
282589515,282589306,-5.0025526e-05,-0.0012163788,-0.0008923048
282610778,282610564,0.0002976139,0.0006662972,0.00072458864
282632029,282631819,0.0006480096,0.00040311826,0.0001903969
282649531,282649323,0.0011081989,-0.000922667,-0.00045864267
282670802,282670590,0.00020695059,0.0006739671,0.00021442358
282690795,282690583,0.0002946742,0.00056537305,0.000229823
282712067,282711837,-0.0001907344,3.875664e-05,0.00016538017
282729549,282729340,0.0010127893,-2.2560766e-05,0.00061290123
282750826,282750598,0.0005772291,-0.0004588497,-0.00034733192
282772077,282771856,0.00045963563,-0.0001325696,-6.825287e-05
282789614,282789403,0.0007638391,-2.0934967e-06,-0.00035773095
282810831,282810622,7.816125e-05,0.0004419742,-0.000114089846
282830837,282830627,0.0010357967,-0.0008036657,6.063207e-05
282852088,282851869,0.00051295105,0.00058776786,-0.00017675856
282869587,282869379,-0.00015097158,0.00011351128,0.00063177885
282890841,282890629,0.0017064505,0.00036045245,1.31392735e-05
282912102,282911887,0.00037307618,-0.00011401868,-4.8332637e-05
282929596,282929389,-0.0006199633,0.00054848177,0.00054417556
282950857,282950646,0.00082572084,0.0006695998,0.00066198973
282970862,282970651,0.0015097919,-0.00024611322,-0.0004080889
282992111,282991904,0.0002267994,0.00013015536,0.00039125598
283009624,283009410,0.0016431436,-0.0007198041,0.00061792927
