timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
564082368,564082074,-0.281383,-0.29670173,-9.797448
564087363,564087071,-0.28759694,-0.30970463,-9.806444
564132368,564132081,-0.28153676,-0.31601322,-9.797003
564182481,564182110,-0.28096357,-0.30875766,-9.796929
564232457,564232118,-0.30044743,-0.31446737,-9.77291
564287431,564287135,-0.29222393,-0.31160733,-9.791881
564332451,564332151,-0.27419534,-0.2997965,-9.796989
564382539,564382182,-0.27445593,-0.31423855,-9.804424
564437538,564437185,-0.2783655,-0.3029278,-9.794965
564482498,564482199,-0.29359078,-0.30729243,-9.794726
564532507,564532216,-0.276798,-0.32471722,-9.789406
564582576,564582289,-0.28076634,-0.3107255,-9.788378
564637532,564637247,-0.27257213,-0.3193131,-9.791946
564682547,564682262,-0.28543752,-0.32452703,-9.798687
564732603,564732282,-0.27829072,-0.31275982,-9.80561
564787596,564787297,-0.2832524,-0.31188357,-9.784357
564832608,564832316,-0.28198192,-0.30832914,-9.80759
564882674,564882328,-0.28556952,-0.31960446,-9.797104
564932696,564932345,-0.28342324,-0.32097584,-9.798306
564987648,564987359,-0.29675984,-0.30483827,-9.799647
565032692,565032399,-0.28314912,-0.31664118,-9.802392
565082686,565082390,-0.2720293,-0.32036996,-9.791978
565137695,565137407,-0.27729976,-0.3157396,-9.793003
565182788,565182422,-0.27368954,-0.31610334,-9.804677
565232733,565232438,-0.29178762,-0.32773206,-9.797495
565282748,565282456,-0.27493516,-0.30512568,-9.801603
565337762,565337471,-0.29058367,-0.3215757,-9.803143
565382768,565382486,-0.28416535,-0.3160637,-9.804977
565432786,565432502,-0.2806966,-0.30503345,-9.805921
565487804,565487520,-0.2861326,-0.30938187,-9.801061
565532830,565532535,-0.29366994,-0.30848643,-9.802638
565582879,565582550,-0.29253638,-0.31726435,-9.795123
565632860,565632567,-0.2784031,-0.3293195,-9.792179
565687873,565687584,-0.29177082,-0.30782664,-9.796082
565732877,565732599,-0.2820969,-0.3110099,-9.788182
565782900,565782615,-0.2796389,-0.31165227,-9.8036785
565837979,565837639,-0.27918056,-0.30800572,-9.802916
565882973,565882647,-0.26979566,-0.3012309,-9.803474
565932960,565932666,-0.27968645,-0.3160538,-9.79042
565982963,565982679,-0.27617702,-0.31057543,-9.78799
