timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
438352049,15.188971,15.245094,0.0,3.5e-44,-1.0,504.71918,0.5664969,1.0625534,nan,4,3.8112736,3.8112736,3.8112736,3.8112736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
438361637,15.246888,15.245112,0.0,3.5e-44,-1.0,504.71918,0.5665055,1.0625521,nan,4,3.811278,3.811278,3.811278,3.811278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
438551240,15.232409,15.243216,0.0,3.5e-44,-1.0,504.71918,0.5656429,1.0626844,nan,4,3.810804,3.810804,3.810804,3.810804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
438751452,15.20345,15.240314,0.0,3.5e-44,-1.0,504.71918,0.56432396,1.0628866,nan,4,3.8100784,3.8100784,3.8100784,3.8100784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
438952176,15.362724,15.241691,0.0,3.5e-44,-1.0,504.71918,0.56495005,1.0627906,nan,4,3.8104227,3.8104227,3.8104227,3.8104227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
439151393,15.20345,15.235908,0.0,3.5e-44,-1.0,504.71918,0.56232125,1.063194,nan,4,3.808977,3.808977,3.808977,3.808977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
439351613,15.087613,15.23944,0.0,3.5e-44,-1.0,504.71918,0.56392676,1.0629475,nan,4,3.80986,3.80986,3.80986,3.80986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
439551786,15.232409,15.243072,0.0,3.5e-44,-1.0,504.71918,0.56557757,1.0626943,nan,4,3.810768,3.810768,3.810768,3.810768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
439751489,15.46408,15.234794,0.0,3.5e-44,-1.0,504.71918,0.56181484,1.0632718,nan,4,3.8086984,3.8086984,3.8086984,3.8086984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
439950718,15.319285,15.233114,0.0,3.5e-44,-1.0,504.71918,0.5610514,1.063389,nan,4,3.8082786,3.8082786,3.8082786,3.8082786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
440150749,15.073134,15.234137,0.0,3.5e-44,-1.0,504.71918,0.56151634,1.0633175,nan,4,3.8085341,3.8085341,3.8085341,3.8085341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
440350756,15.145533,15.238654,0.0,3.5e-44,-1.0,504.71918,0.5635696,1.0630023,nan,4,3.8096635,3.8096635,3.8096635,3.8096635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
440550717,15.377203,15.230539,0.0,3.5e-44,-1.0,504.71918,0.55988127,1.0635687,nan,4,3.8076348,3.8076348,3.8076348,3.8076348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
440750718,15.391683,15.22681,0.0,3.5e-44,-1.0,504.71918,0.5581861,1.0638292,nan,4,3.8067026,3.8067026,3.8067026,3.8067026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
440950716,15.348245,15.229658,0.0,3.5e-44,-1.0,504.71918,0.5594807,1.0636302,nan,4,3.8074145,3.8074145,3.8074145,3.8074145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
441150731,15.20345,15.217713,0.0,3.5e-44,-1.0,504.71918,0.554051,1.064465,nan,4,3.8044283,3.8044283,3.8044283,3.8044283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
441350818,15.333765,15.218994,0.0,3.5e-44,-1.0,504.71918,0.5546332,1.0643754,nan,4,3.8047485,3.8047485,3.8047485,3.8047485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
441550718,15.21793,15.217365,0.0,3.5e-44,-1.0,504.71918,0.55389315,1.0644894,nan,4,3.8043413,3.8043413,3.8043413,3.8043413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
