timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
2090543767,2090543711,4325386,0.013493349,-0.012072996,-0.023080727,nan,0,3
2090545268,2090545213,4325386,-0.0042610574,0.029827403,0.006036498,nan,0,3
2091545324,2091545272,4325386,-0.0014203525,0.00071017625,-0.006036498,nan,0,3
2092546652,2092546587,4325386,0.006036498,-0.0049712337,-0.005326322,nan,0,3
2093543778,2093543725,4325386,0.008877203,0.00071017625,0.019884935,nan,0,3
2094545008,2094544954,4325386,0.0067466744,0.00568141,-0.018464582,nan,0,3
2095544942,2095544888,4325386,0.013138261,-0.0014203525,-0.016689142,nan,0,3
2096543375,2096543322,4325386,-0.018464582,0.00568141,-0.0063915863,nan,0,3
2097544814,2097544759,4325386,0.0,-0.0071017626,-0.0021305287,nan,0,3
2098545010,2098544959,4325386,-0.018109495,-0.0014203525,0.041190222,nan,0,3
2099546187,2099546133,4325386,0.016334053,0.015623878,0.0017754406,nan,0,3
2100543111,2100543058,4325386,0.005326322,-0.009232291,0.0042610574,nan,0,3
2101544546,2101544495,4325386,-0.0035508813,-0.010652644,-0.006036498,nan,0,3
2102545987,2102545933,4325386,0.012428084,0.013848437,-0.014203525,nan,0,3
2103547475,2103547419,4325386,0.00568141,0.005326322,0.0035508813,nan,0,3
2104544357,2104544300,4325386,-0.028051961,-0.0017754406,0.02450108,nan,0,3
2105544289,2105544236,4325386,0.0010652643,0.00071017625,-0.012783173,nan,0,3
2106545722,2106545671,4325386,0.008877203,0.015623878,0.019529847,nan,0,3
2107544347,2107544296,4325386,-0.0021305287,0.017399319,-0.01136282,nan,0,3
2108545593,2108545537,4325386,-0.0021305287,-0.00071017625,0.014558613,nan,0,3
2109545520,2109545468,4325386,0.009942467,-0.0039059694,-0.017754406,nan,0,3
2110547002,2110546950,4325386,0.0010652643,-0.0021305287,-0.002840705,nan,0,3
2111543884,2111543830,4325386,-0.0035508813,-0.007811939,-0.00071017625,nan,0,3
2112545435,2112545383,4325386,-0.018464582,0.015623878,0.015623878,nan,0,3
2113546802,2113546749,4325386,-0.018464582,0.0024856168,0.0010652643,nan,0,3
2114543911,2114543857,4325386,0.0049712337,-0.009942467,-0.00035508812,nan,0,3
2115545116,2115545063,4325386,0.013848437,0.024145992,-0.025921432,nan,0,3
2116545052,2116544999,4325386,-0.00035508812,-0.006036498,0.0042610574,nan,0,3
2117546666,2117546611,4325386,0.008877203,0.008522115,0.0039059694,nan,0,3
2118544917,2118544860,4325386,0.016689142,0.0042610574,0.012783173,nan,0,3
2119546396,2119546340,4325386,-0.0035508813,0.005326322,-0.011007732,nan,0,3
2120546327,2120546271,4325386,0.018109495,-0.010652644,-0.0017754406,nan,0,3
2121543197,2121543148,4325386,-0.014913701,0.008167027,0.011007732,nan,0,3
2122544651,2122544601,4325386,0.0,0.01136282,-0.00071017625,nan,0,3
2123546119,2123546065,4325386,-0.0035508813,0.009587379,-0.009942467,nan,0,3
2124547505,2124547453,4325386,-0.00035508812,-0.0035508813,-0.0071017626,nan,0,3
2125544433,2125544377,4325386,0.0063915863,0.0031957931,-0.022370553,nan,0,3
2126544365,2126544307,4325386,0.008877203,-0.040835135,-0.03408846,nan,0,3
2127545843,2127545790,4325386,-0.007811939,0.026986698,-0.020595111,nan,0,3
2128544343,2128544282,4325386,-0.015978966,-0.012783173,0.0031957931,nan,0,3
2129545704,2129545650,4325386,-0.02272564,-0.0071017626,0.02840705,nan,0,3
2130545650,2130545581,4325386,0.002840705,0.013138261,0.0031957931,nan,0,3
2131547030,2131546978,4325386,-0.0039059694,-0.006036498,-0.0017754406,nan,0,3
2132543940,2132543890,4325386,0.0024856168,0.017399319,-0.0046161455,nan,0,3
2133545472,2133545420,4325386,0.00035508812,-0.0046161455,-0.02450108,nan,0,3
2134546807,2134546757,4325386,0.0209502,0.027341785,-0.028051961,nan,0,3
2135543933,2135543881,4325386,-0.012783173,-0.00035508812,0.008877203,nan,0,3
2136545211,2136545158,4325386,0.005326322,0.0049712337,0.021660376,nan,0,3
2137545140,2137545087,4325386,-0.0017754406,0.022015464,0.007811939,nan,0,3
2138546598,2138546546,4325386,0.0031957931,0.0049712337,-0.0017754406,nan,0,3
2139545006,2139544947,4325386,0.023790903,0.0039059694,0.0046161455,nan,0,3
2140545044,2140544991,4325386,0.006036498,0.009587379,-0.016689142,nan,0,3
2141546323,2141546269,4325386,0.022015464,0.024145992,-0.0039059694,nan,0,3
2142543497,2142543446,4325386,0.02272564,-0.0024856168,-0.0017754406,nan,0,3
2143544722,2143544667,4325386,0.0049712337,-0.015623878,0.013138261,nan,0,3
2144546096,2144546043,4325386,-0.0071017626,0.009942467,-0.009232291,nan,0,3
2145547533,2145547474,4325386,-0.0031957931,-0.008167027,0.008522115,nan,0,3
2146544496,2146544443,4325386,0.008522115,0.023790903,0.017754406,nan,0,3
2147544607,2147544555,4325386,0.018819671,-0.0021305287,0.008167027,nan,0,3
2148545808,2148545755,4325386,-0.018819671,-0.007811939,0.01526879,nan,0,3
2149544357,2149544306,4325386,-0.0024856168,-0.0046161455,-0.01704423,nan,0,3
2150544205,2150544152,4325386,0.00568141,0.0017754406,-0.009587379,nan,0,3
2151545599,2151545538,4325386,-0.010652644,-0.014203525,0.008167027,nan,0,3
2152547025,2152546971,4325386,-0.0046161455,-0.0071017626,0.02450108,nan,0,3
2153543988,2153543934,4325386,-0.0014203525,0.020240024,0.00568141,nan,0,3
2154545411,2154545358,4325386,-0.013848437,-0.020595111,-0.00568141,nan,0,3
2155546799,2155546746,4325386,0.011007732,0.027341785,0.021660376,nan,0,3
2156543864,2156543812,4325386,0.03799443,0.036574077,-0.017754406,nan,0,3
2157545146,2157545094,4325386,0.0049712337,0.0035508813,-0.023080727,nan,0,3
2158545070,2158545019,4325386,0.009232291,-0.0046161455,0.008877203,nan,0,3
2159543543,2159543490,4325386,0.013493349,0.0049712337,0.0049712337,nan,0,3
2160544933,2160544875,4325386,-0.006036498,0.029472314,0.0039059694,nan,0,3
2161544941,2161544890,4325386,-0.005326322,-0.0024856168,0.020595111,nan,0,3
