timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
112069246,0.000128573,-0.00058602635,-0.0009824213,5055,0,-0.2739739,-0.3013227,-9.784705,5055,0
112074210,0.0013593732,-0.00048088087,-0.0012917909,4964,0,-0.25596747,-0.31133017,-9.778486,4964,0
112079199,0.0007654825,-0.0013638244,0.0009902875,4989,0,-0.25700715,-0.31009746,-9.784885,4989,0
112084197,-9.8147444e-05,-0.0020334453,-0.0010725148,4998,0,-0.27632657,-0.3057271,-9.784549,4998,0
112089200,0.00085157744,-0.0002797028,0.00034817387,5003,0,-0.26984015,-0.29560307,-9.767485,5003,0
112094211,-0.00043763898,-0.00081312354,-0.000466837,5011,0,-0.27255198,-0.3067724,-9.786235,5011,0
112099203,-0.0013057585,-0.0011714068,-0.0016860871,4992,0,-0.25201893,-0.31204695,-9.769968,4992,0
112104205,0.0017962729,-0.0008571451,0.00089984917,5002,0,-0.25393146,-0.30303118,-9.781346,5002,0
112109206,-0.00027164683,-0.0013758386,-0.0023096304,5001,0,-0.24331221,-0.29662672,-9.797187,5001,0
112114215,0.0002415205,-0.0013254024,-0.0010962946,5009,0,-0.2649344,-0.29925454,-9.784597,5009,0
112119239,0.002124842,-0.0007003188,0.00023031917,5024,0,-0.25716683,-0.31812108,-9.756079,5024,0
112124213,0.0005536448,-0.0006388676,-0.0014118153,4974,0,-0.2671994,-0.306795,-9.748481,4974,0
112129216,7.04737e-06,-0.001237454,-0.0001497538,5003,0,-0.2795629,-0.2908662,-9.772116,5003,0
112134217,-0.00032545382,-0.0005872965,-0.0005000278,5001,0,-0.28590867,-0.29748002,-9.782035,5001,0
112139218,8.319471e-05,-0.00034396574,-0.0014205285,5001,0,-0.2643069,-0.3128999,-9.798114,5001,0
112144221,0.0008207684,-0.0010959908,0.0009946153,5003,0,-0.27513298,-0.28787455,-9.763504,5003,0
112149222,0.0013416068,-0.0010710492,-0.001319784,5001,0,-0.2566278,-0.30125302,-9.762099,5001,0
112154224,0.00046342955,0.0003389713,-0.0022090673,5002,0,-0.26219857,-0.32304764,-9.771609,5002,0
112159227,0.0012651951,-0.0028562562,-0.00077465293,5003,0,-0.25580677,-0.32135054,-9.7896185,5003,0
112164292,0.0011067814,-0.0006581211,-0.00041864556,5065,0,-0.26104033,-0.27911103,-9.788075,5065,0
112169233,-0.0011240884,7.541165e-05,-0.0002811358,4941,0,-0.25384435,-0.28887287,-9.799451,4941,0
112174233,0.00017068301,-0.0003659539,-0.0012001195,5000,0,-0.26093185,-0.2995301,-9.783573,5000,0
112179234,0.0026477103,0.00017817471,-0.0008923939,5001,0,-0.2825208,-0.31078506,-9.770153,5001,0
112184237,0.0010387689,-0.0001914032,-0.00078024407,5003,0,-0.28013083,-0.3017123,-9.7751255,5003,0
112189237,0.0007071904,6.5743516e-05,-0.0006749275,5000,0,-0.2645981,-0.3091346,-9.807011,5000,0
112194239,0.0017019713,-8.823837e-05,-0.0008953018,5002,0,-0.26966393,-0.30451453,-9.802592,5002,0
112199244,0.00019924133,-0.0017608354,0.00030313653,5005,0,-0.25938147,-0.30880576,-9.77356,5005,0
112204252,-0.00034505365,-0.0016011072,0.00053603796,5008,0,-0.269582,-0.29150343,-9.783693,5008,0
112209246,0.0017118958,-0.0003222785,-0.001217238,4994,0,-0.26890835,-0.3201974,-9.795619,4994,0
112214247,2.6313098e-06,-0.0011545734,-0.0011173977,5001,0,-0.2593476,-0.29517326,-9.784151,5001,0
112219248,0.0014862649,-0.0007079604,-0.0018950922,5001,0,-0.2884214,-0.28887296,-9.794715,5001,0
112224251,0.00042264728,-0.00079098815,0.0004272641,5003,0,-0.27904958,-0.30653533,-9.780496,5003,0
112229254,0.0004042428,-0.0010169664,-0.0004542028,5003,0,-0.2804974,-0.28513882,-9.795051,5003,0
112234256,0.0013858497,-0.0020493683,9.5001276e-05,5002,0,-0.28090626,-0.2807704,-9.765555,5002,0
112239259,6.545149e-05,-0.00097607874,-0.00037110754,5003,0,-0.27325824,-0.2880104,-9.808854,5003,0
112244258,0.0007955903,-0.00028433357,-0.0006620236,4999,0,-0.26555282,-0.31098893,-9.788858,4999,0
112249260,0.00032644946,9.657558e-05,-0.00033861012,5002,0,-0.26036483,-0.32218677,-9.759748,5002,0
112254262,0.00059784,-0.0013777665,0.0006903349,5002,0,-0.26142216,-0.3172152,-9.761268,5002,0
112259265,0.0004112593,-0.0012940062,-0.0008200483,5003,0,-0.2516469,-0.29116753,-9.758895,5003,0
112264265,0.0014465863,0.00017745518,-0.001187271,5000,0,-0.25719324,-0.32644975,-9.798252,5000,0
112269268,0.00053706975,-0.0004830754,0.00045521508,5003,0,-0.2699749,-0.30782595,-9.779973,5003,0
112274269,0.00068139256,-0.0010828152,-9.751138e-06,5001,0,-0.26350644,-0.31770742,-9.778512,5001,0
112279270,0.0005744868,-0.00074809015,-0.00023451236,5001,0,-0.27126485,-0.29766843,-9.768174,5001,0
112284294,0.00054963026,-0.00043368782,-0.0016840283,5024,0,-0.27995458,-0.3099551,-9.7545595,5024,0
112289277,0.0012232122,-0.0011728191,0.000995241,4983,0,-0.2703462,-0.3026388,-9.773043,4983,0
112294276,-0.00047369345,-0.00045750695,-0.00082981377,4999,0,-0.24920243,-0.2760368,-9.780102,4999,0
112299342,0.0008588688,-0.00094640086,-0.00052256894,5066,0,-0.28777343,-0.28952172,-9.779875,5066,0
112304280,0.001001389,-0.00034438205,-0.0015803876,4938,0,-0.28036028,-0.2947083,-9.784,4938,0
112309282,0.0009043298,-7.4334755e-05,-0.00019355686,5002,0,-0.2647805,-0.3030075,-9.784614,5002,0
112314285,0.0010030984,-0.00042826674,-3.4431163e-05,5003,0,-0.27886447,-0.28525904,-9.74776,5003,0
112319286,-0.00011062781,0.00054168556,-0.000489153,5001,0,-0.2795604,-0.31237975,-9.799817,5001,0
112324288,0.0004626572,-0.0016296032,-0.00067352393,5002,0,-0.28092712,-0.29999593,-9.791562,5002,0
112329290,-0.000639607,-0.002084685,-0.0005002765,5002,0,-0.26680872,-0.31957784,-9.801873,5002,0
112334293,-0.0005824843,-0.00017030904,-0.0008707372,5003,0,-0.26607835,-0.28826708,-9.787244,5003,0
112339295,-0.00019739388,-0.0010539977,0.00083168363,5002,0,-0.27056634,-0.29971343,-9.785341,5002,0
112344295,0.0007944974,-0.00086520094,0.0003504674,5000,0,-0.25419846,-0.2808382,-9.768501,5000,0
112349298,0.00064082246,-0.00044341918,0.0009973968,5003,0,-0.25583816,-0.29465064,-9.771238,5003,0
112354299,0.0012371247,7.1826784e-05,-0.0008196983,5001,0,-0.27664286,-0.27785757,-9.772142,5001,0
112359302,0.0007693384,-0.0010012079,-0.0011183427,5003,0,-0.2682687,-0.28437543,-9.797878,5003,0
112364303,0.00054991466,0.00054828834,-0.0006696501,5001,0,-0.26411036,-0.30114824,-9.775008,5001,0
112369306,0.00081017776,-0.0010117315,-0.0023652867,5003,0,-0.27388594,-0.2875506,-9.794679,5003,0
112374307,0.0020260008,-0.00027360758,-0.0004908419,5001,0,-0.28649238,-0.28006062,-9.787061,5001,0
112379332,-0.0004154487,-0.00047762744,-0.00017465647,5025,0,-0.29547343,-0.29371276,-9.779218,5025,0
112384310,0.00028262436,-0.0011600587,0.0005478566,4978,0,-0.279923,-0.29515654,-9.767299,4978,0
112389322,0.00091992755,-0.0009788626,-0.00157539,5012,0,-0.2841448,-0.3234839,-9.774975,5012,0
112394314,0.00014649263,-0.00025589424,-0.0024276671,4992,0,-0.25951093,-0.31712055,-9.776371,4992,0
112399318,0.0006668059,-0.0003207466,-0.00053204515,5004,0,-0.25841638,-0.3099134,-9.789359,5004,0
112404318,-2.7816046e-05,1.4964614e-05,0.0007064625,5000,0,-0.25714755,-0.27534786,-9.7713375,5000,0
112409321,0.00017470303,-0.0005562948,-8.4102285e-05,5003,0,-0.27491105,-0.29956156,-9.774124,5003,0
112414322,0.0011586515,-0.00021296418,-0.0007958164,5001,0,-0.2674126,-0.29596815,-9.806759,5001,0
112419324,0.00023741202,0.00015216222,-0.0010425026,5002,0,-0.2597928,-0.2902655,-9.795646,5002,0
112424373,0.003069158,-0.00097286515,4.4354663e-05,5049,0,-0.27210373,-0.30192074,-9.776131,5049,0
112429329,8.5856795e-05,-0.0018359185,-0.00071387785,4956,0,-0.25463438,-0.30234703,-9.810568,4956,0
112434334,0.0006640654,-0.0008821318,-0.0013188424,5005,0,-0.25148705,-0.30133027,-9.77991,5005,0
112439336,0.00030782772,-0.0016286199,0.00015748173,5002,0,-0.26962695,-0.2913797,-9.771221,5002,0
112444334,0.00078730006,-0.0011375608,0.00059282524,4998,0,-0.27387488,-0.30066353,-9.786173,4998,0
112449336,0.0013486805,-0.0004761633,0.00068682473,5002,0,-0.25825277,-0.3085639,-9.754257,5002,0
112454338,-0.0010307246,-0.0008229347,-0.00091060303,5002,0,-0.2711822,-0.3020473,-9.761547,5002,0
112459340,0.0007380678,-0.00061947876,5.2624182e-05,5002,0,-0.2587552,-0.2850383,-9.78099,5002,0
112464341,0.00010466126,-0.0013168034,-0.0014700375,5001,0,-0.26130548,-0.30510554,-9.774702,5001,0
112469343,0.00080772483,-0.0014337861,-0.0002903073,5002,0,-0.2573013,-0.30587563,-9.80947,5002,0
112474346,0.00014960335,-0.0013141837,-1.8928642e-05,5003,0,-0.25584912,-0.30487633,-9.767745,5003,0
112479349,-8.921034e-05,-0.0015935905,-0.0013091979,5003,0,-0.2655548,-0.3022223,-9.791924,5003,0
112484352,0.0012666868,-0.0003044473,-0.0011960712,5003,0,-0.26761743,-0.31878653,-9.783423,5003,0
112489353,0.00027891257,-0.0021314127,-0.0010018906,5001,0,-0.2578372,-0.29788753,-9.787919,5001,0
112494353,0.0011525551,-0.0017390017,-0.00107416,5000,0,-0.2630754,-0.2789221,-9.767854,5000,0
112499355,0.00017637009,-0.00010855815,-0.00025538704,5002,0,-0.26810014,-0.3131012,-9.788615,5002,0
112504359,0.0014983997,0.0008540319,-0.00013195584,5004,0,-0.27477446,-0.29761207,-9.761345,5004,0
112509360,0.0004837722,-0.00047324892,0.0008475413,5001,0,-0.29288682,-0.30817243,-9.786815,5001,0
112514361,0.0010836101,-0.0003454464,-0.00019811073,5001,0,-0.27121553,-0.28393576,-9.769961,5001,0
112519363,0.0007745869,1.3018306e-05,-0.00034477,5002,0,-0.2618703,-0.3025168,-9.770415,5002,0
112524366,0.0016964459,-0.0011567738,-0.0012559531,5003,0,-0.2873773,-0.29678822,-9.802646,5003,0
112529371,-0.00033212465,-0.00042611916,-0.0017017936,5005,0,-0.30006894,-0.28518677,-9.78437,5005,0
112534370,0.0005496133,-8.7926164e-05,0.0005540975,4999,0,-0.2714301,-0.300571,-9.774826,4999,0
