timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
2090547141,2090546715,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.01113298,0.011133,0.011001549,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090556928,2090556050,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.01113298,0.011133,0.011001549,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091048104,2091047525,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011056721,0.01105674,0.010942836,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.090145536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091553302,2091552763,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011057496,0.011057511,0.010942524,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092053771,2092053384,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011042381,0.011042396,0.010930298,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092549981,2092549595,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011036868,0.011036884,0.010925061,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.0901455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093046419,2093045983,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011052823,0.0110528385,0.01093844,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093551670,2093551230,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011049415,0.011049431,0.010935422,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094052218,2094047239,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011058415,0.011058432,0.010941533,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.090145454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094553798,2094552470,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011029639,0.011029655,0.010919064,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095044906,2095044461,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011032412,0.011032427,0.010920898,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2095554795,2095553911,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.0110359285,0.011035945,0.010923474,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096050638,2096050128,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.0110671185,0.011067133,0.010949999,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096547229,2096546437,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011043482,0.0110434955,0.010932029,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097047686,2097047050,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011037284,0.011037298,0.010925469,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.090145506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2097548503,2097547812,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011064211,0.011064227,0.010946496,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098053851,2098052996,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.0110624265,0.011062441,0.010945103,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098546774,2098544959,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011045389,0.011045407,0.010930758,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099050957,2099050147,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011038693,0.011038708,0.010926388,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099556693,2099555391,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011032617,0.01103263,0.010922269,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100052143,2100051409,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011034362,0.011034375,0.010923081,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100552510,2100552123,0.0,0.0,0.0,0.3027152,0.30271527,0.0,0.0,0.0,0.0,0.011046073,0.011046087,0.010931384,0.0,12.538976,0.0,0.0,nan,0.0,0.0,0.09014542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
