timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
564079449,564078318,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0033808947,-0.0006000493,0.0003643781,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.030688047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564089302,564088325,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0033808947,-0.0006000493,0.0003643781,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.030688047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564579658,564578478,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0030964017,-0.00016279798,0.00028415024,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.009570479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565079639,565078639,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0029084682,-2.0775944e-05,0.00051005185,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.01218152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565579983,565578800,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0027011335,-4.0345825e-05,0.00032636523,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.037271142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566079989,566078960,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0022850633,0.0003028214,4.6238303e-05,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.01910007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566580254,566579121,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0021382868,0.0009838976,-0.00023934245,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.017516494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567080304,567079283,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0024033785,0.0014813952,-0.00028564036,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.01938057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567580541,567579444,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0025669038,0.0015190337,-0.00031030178,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.011905432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568080526,568079605,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.003081739,0.0011545038,-0.0003272444,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.0101828575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568580920,568579769,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.00359115,0.0005098982,-0.00035992265,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.032186627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569080957,569079929,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0032600164,-0.00010634214,-0.00012148917,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.00793612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569581022,569580090,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0033583045,-0.00024329778,4.6119094e-05,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.0015134811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570081424,570080253,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.003518641,3.2157637e-05,0.00012846291,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.065063715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570581475,570580415,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.002956599,2.7070753e-05,0.00044941902,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.043129325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571081725,571080597,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.002454847,0.00014293194,0.0007176399,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.0006107092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571581804,571580741,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0022521615,0.0004179068,0.0005865842,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.00406909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572082010,572080903,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.002325207,0.00059985556,0.000508368,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.037347198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572581980,572581065,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0026828647,0.0007348433,0.00012257695,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.00791347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573082333,573081227,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0030400455,0.00059953146,-7.5906515e-05,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.021945357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573582363,573581390,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.003246218,0.0007214453,-0.0004348606,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.0010322332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574082610,574081553,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.004214585,0.001263272,0.0012504309,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.013290405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574582678,574581717,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,0.00014537573,0.0076977555,0.042236686,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.017208934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575082983,575081880,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,0.009247243,0.008512158,-0.004835129,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.053827047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575583041,575582042,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,0.0046994686,-0.009441778,-0.0254516,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.027244687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576083142,576082206,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.010717392,-0.011855677,-0.018432379,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.0041525364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576583461,576582369,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.014598131,-0.004082836,0.0037121177,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.02139926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577083465,577082534,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0069981813,-3.3304095e-06,0.0067448616,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.038154244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577583813,577582697,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.0017364025,0.00039842725,-0.007750571,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.052111864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578083881,578082859,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,0.0058652163,-0.004794717,0.021599412,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,-0.00019693375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578584043,578583022,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.004326999,-0.016659476,0.0030771494,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.08012807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579084107,579083187,0.0,0.0,0.0,-0.012037515,0.013189694,0.0,0.0,0.0,0.0,-0.014550149,-0.0038720965,-0.0032980442,0.0,0.08100891,0.0,0.0,nan,0.0,0.0,0.059958458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
