timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
2236546714,5.003174,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2237046825,5.004785,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2237546717,5.0112305,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2238046683,4.9854493,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2238546690,4.9854493,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2239047130,4.9741697,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2239556684,4.995117,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2240056784,4.9822264,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2240546722,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2241046701,4.9725585,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2241546897,4.9097166,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2242047704,4.9822264,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2242547584,5.0063963,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2243057720,4.914551,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2243556751,4.979004,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2244046734,4.9822264,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2244546728,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2245046706,4.980615,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2245546890,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2246046803,4.9983397,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2246556683,5.0063963,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2247046681,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2247546732,4.9822264,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2248046683,4.979004,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2248546974,4.979004,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2249046683,4.9129395,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2249546725,5.0015626,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2250056713,5.009619,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2250546742,4.927441,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2251046690,4.980615,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2251546899,4.979004,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2252046688,4.9322753,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2252556765,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2253056914,5.009619,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2253557037,4.979004,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2254057270,5.0015626,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2254547411,4.979004,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2255047894,4.9097166,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2255546683,4.9773927,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2256046685,5.009619,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2256546681,4.903271,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2257056688,4.979004,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2257556775,5.004785,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2258046694,4.9773927,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2258547239,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2259046688,4.9822264,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2259546681,4.9371095,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2260046685,4.9822264,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2260556818,4.9983397,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2261056713,5.0015626,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2261546953,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2262046724,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2262546684,4.9129395,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2263046684,5.003174,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2263546786,5.0015626,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2264056712,4.9177732,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2264556775,4.9870605,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2265047123,4.9983397,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2265547111,4.914551,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
