timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
86322182,0.06448883,-0.078997046,0.050904866,4982,0,-0.38768864,-0.7831595,-8.855193,4982,0
86327182,0.0035613521,0.008557885,0.042994108,5000,0,-0.46259156,-0.7799185,-8.585723,5000,0
86332206,-0.07028703,-0.019926725,0.03611774,5024,0,-0.4714885,-0.6814872,-10.731728,5024,0
86337184,-0.05526724,-0.06317979,0.009435439,4978,0,-0.67378104,-0.4581449,-11.049363,4978,0
86342211,0.038346816,-0.004641558,-0.02423609,5027,0,-0.7874651,-0.5584805,-8.779244,5027,0
86347257,-0.08602966,0.065597,-0.06528649,5046,0,-0.37777853,-0.3580083,-8.729633,5046,0
86352191,-0.14897606,0.027725494,-0.10784781,4934,0,-0.19980198,0.25809893,-10.75977,4934,0
86357188,0.03689976,-0.03341128,-0.12040342,4997,0,-0.5484651,0.5214198,-10.796803,4997,0
86362188,0.05390283,0.009037891,-0.09912674,5000,0,-0.4126186,0.303132,-8.925377,5000,0
86367190,-0.0166686,0.07599781,-0.044624705,5002,0,-0.045011513,0.11469326,-9.090511,5002,0
86372189,-0.029905336,-0.0070264144,-0.006320266,4999,0,-0.299064,0.25271884,-11.06968,4999,0
86377194,0.11919919,-0.050575633,0.02339904,5005,0,-0.5318243,-0.1699541,-10.108581,5005,0
86382194,0.025044072,0.0736908,0.051885873,5000,0,-0.19216083,-0.57647157,-8.13895,5000,0
86387193,-0.0707758,0.06772374,0.087171935,4999,0,0.14187182,-0.2957069,-9.053751,4999,0
86392193,0.0073618866,-0.06959415,0.10262682,5000,0,-0.16491836,-0.28797776,-11.372432,5000,0
86397193,0.08236422,-0.05006424,0.10132914,5000,0,-0.20094875,-0.64959544,-10.505268,5000,0
86402193,-0.0015555166,0.058140013,0.08384079,5000,0,0.14216433,-0.8948055,-8.59671,5000,0
86407216,-0.09144802,-0.057008002,0.033989824,5023,0,-0.020819165,-0.4878591,-9.578993,5023,0
86412196,0.08654321,-0.14817245,-0.020886175,4980,0,-0.5912464,-0.72548807,-10.667159,4980,0
86417197,-0.01743338,-0.018478107,-0.054253485,5001,0,-0.58223265,-0.76169884,-9.49003,5001,0
86422199,-0.12381831,0.05065621,-0.048228882,5002,0,-0.3170374,-0.3861437,-8.808775,5002,0
86427197,-0.060366224,-0.073436916,-0.039511904,4998,0,-0.8486984,-0.014516134,-10.700556,4998,0
86432198,0.024258368,-0.060981847,-0.039144453,5001,0,-0.9813899,-0.23132984,-10.588252,5001,0
86437199,-0.12827326,0.1072788,-0.046137623,5001,0,-0.38965467,-0.039216485,-8.90204,5001,0
86442200,-0.12456842,0.06644007,-0.07350039,5001,0,-0.46843216,0.5960865,-9.545102,5001,0
86447203,0.114777595,-0.06802913,-0.07909069,5003,0,-0.7090422,0.5115991,-10.785298,5003,0
86452201,0.020528268,0.04379365,-0.058705658,4998,0,-0.3316812,0.032828547,-10.008249,4998,0
86457204,-0.055888917,0.15907574,-0.029437613,5003,0,0.27069086,0.30438945,-8.723798,5003,0
86462203,0.20474963,-0.03386776,0.0019186552,4999,0,-0.53184617,0.05233462,-9.41318,4999,0
86467204,0.101242155,-0.07764598,0.01542453,5001,0,-0.30421108,-1.1745726,-10.223025,5001,0
86472207,-0.15680616,0.112963356,0.054767888,5003,0,0.41704997,-0.5524831,-10.006733,5003,0
86477207,0.062312208,-0.0065124636,0.10572689,5000,0,-0.31749994,-0.37746337,-9.70974,5000,0
86482205,0.030287785,-0.13688141,0.12680788,4998,0,-0.51404446,-0.9911582,-10.039173,4998,0
86487206,-0.21315825,0.04608272,0.11278409,5001,0,0.30125317,-0.53027576,-9.47072,5001,0
86492211,-0.048895314,0.02375581,0.062239975,5005,0,-0.11706737,0.03889209,-9.617421,5005,0
86497207,0.17341574,-0.13014188,-0.019336669,4996,0,-0.7218467,-0.71132547,-10.013359,4996,0
86502209,-0.12595059,-0.016299805,-0.097581945,5002,0,-0.3243964,-0.79558605,-9.80713,5002,0
86507209,-0.09735475,0.048584897,-0.10920788,5000,0,-0.25335136,0.20625445,-9.44633,5000,0
86512212,0.21835427,-0.09297744,-0.090126224,5003,0,-1.173859,-0.41464043,-10.294705,5003,0
86517210,-0.18373474,-0.011932439,-0.07094446,4998,0,-0.5431258,-0.47809055,-10.507929,4998,0
86522212,-0.21921057,0.11661044,-0.032814607,5002,0,-0.06397507,0.91518056,-9.255535,5002,0
86527214,0.28672144,-0.023407394,-0.014829953,5002,0,-0.88750535,0.15513879,-9.463585,5002,0
86532217,-0.09533531,0.013847085,-0.054318484,5003,0,-0.041061215,-0.5022088,-9.963548,5003,0
86537217,-0.19195439,0.08513061,-0.06368177,5000,0,0.23259988,0.7483492,-9.163909,5000,0
86542218,0.34913564,-0.06752659,-0.0099640265,5001,0,-0.68153787,-0.3142407,-10.026679,5001,0
86547215,-0.09440281,-0.012696118,0.037421275,4997,0,0.005594694,-0.7377139,-10.650766,4997,0
86552216,-0.255093,0.04703463,0.09682853,5001,0,0.02860907,0.31801644,-9.224146,5001,0
86557217,0.30254784,-0.08854314,0.12730964,5001,0,-0.7706459,-0.3879663,-9.725911,5001,0
86562220,0.0012519173,0.01085344,0.07560992,5003,0,0.08634836,-1.0388335,-10.167749,5003,0
86567218,-0.28165603,0.023414684,0.009633479,4998,0,-0.3234997,-0.13607876,-8.811443,4998,0
86572226,0.3327476,-0.120020226,-0.0018761372,5008,0,-0.8813466,-0.4756272,-9.56165,5008,0
86577220,0.008597811,0.035359368,-0.0033755496,4994,0,-0.17330682,-1.1927708,-10.847929,4994,0
86582224,-0.39841962,0.04188802,0.010322068,5004,0,-0.6074685,0.09084119,-9.727811,5004,0
86587223,0.34461692,-0.09744619,0.028189762,4999,0,-0.9462911,-0.30500457,-10.081894,4999,0
86592237,-0.03828439,0.09483996,-0.04043214,5014,0,0.1328273,-1.2854459,-10.325633,5014,0
86597225,-0.4060574,0.056867328,-0.12117876,4988,0,-0.55361664,0.36702392,-8.4329815,4988,0
86602223,0.35415295,-0.12433098,-0.12767886,4998,0,-0.91389716,-0.26283664,-9.5100975,4998,0
86607272,-0.16077301,0.12665269,-0.10841491,5049,0,0.64621127,-0.52033746,-11.194852,5049,0
86612227,-0.32620472,0.061278936,-0.039671738,4955,0,-0.5450342,1.1205786,-9.454439,4955,0
86617224,0.3832059,-0.14148724,0.033177134,4997,0,-0.5259678,-0.16664429,-9.80375,4997,0
86622226,-0.15678157,0.1257155,0.00052783376,5002,0,0.9811082,-0.31363028,-10.421631,5002,0
86627225,-0.09402436,-0.029803397,-0.034308396,4999,0,-0.7171794,0.56096524,-8.485188,4999,0
86632227,0.2634702,-0.18188484,-0.021076059,5002,0,-0.53367186,-0.8721345,-9.247798,5002,0
86637227,-0.1604405,0.10798372,0.006974275,5000,0,0.5096449,0.11512821,-10.196653,5000,0
86642228,0.02205628,-0.041429184,0.102699906,5001,0,-1.3267499,0.009789117,-9.77332,5001,0
86647230,0.028600259,-0.11393881,0.15390277,5002,0,-0.43794662,-0.6706199,-10.444188,5002,0
86652229,0.009856746,0.10274262,0.11430323,4999,0,0.14045106,-0.3760883,-9.971549,4999,0
86657236,-0.019484123,-0.0665701,0.044403777,5007,0,-1.5149184,-0.7537075,-9.337318,5007,0
86662231,-0.087185346,-0.05386242,-0.023297556,4995,0,-0.24860235,-0.55620486,-8.921041,4995,0
86667233,0.07120466,0.11574508,-0.050754204,5002,0,-0.36515602,-0.13217276,-10.259932,5002,0
86672232,-0.026485391,-0.016576912,-0.031171873,4999,0,-1.07451,-0.5083349,-10.818641,4999,0
86677235,-0.0868008,0.020811046,-0.034303688,5003,0,0.124223486,-0.32378864,-9.991044,5003,0
86682234,0.12930192,0.08598132,-0.06357855,4999,0,-0.46660602,-0.27041024,-9.441441,4999,0
86687235,-0.089346685,-0.03717932,-0.0991837,5001,0,-0.37345958,-0.64409024,-9.108758,5001,0
86692236,-0.18869498,0.013881697,-0.12648755,5001,0,0.46109766,0.33784252,-9.516152,5001,0
86697237,0.19436124,0.039297983,-0.07219741,5001,0,-0.43124843,0.1823375,-10.477126,5001,0
86702237,-0.11960978,-0.0069187633,-0.017195212,5000,0,0.36538655,-0.08924747,-10.509911,5000,0
86707239,-0.030440636,-0.023367755,0.014288161,5002,0,-0.034569114,0.28335923,-9.296244,5002,0
86712240,0.1721089,-0.062273867,0.036618397,5001,0,-0.46669665,-0.6080828,-9.545264,5001,0
86717287,-0.18938458,-0.024051512,0.0030561348,5047,0,0.34673715,-0.21787588,-9.800819,5047,0
86722240,0.020927714,-0.06291995,0.031087114,4953,0,-0.78730166,0.111867,-9.47887,4953,0
86727241,0.05029619,-0.056234904,0.067489035,5001,0,-0.44533393,-0.47097886,-9.814208,5001,0
86732241,-0.055027608,0.013494505,0.07608159,5000,0,-0.29654282,0.07630048,-9.77925,5000,0
86737243,0.07511518,-0.061007585,0.092511326,5002,0,-1.3134465,-0.62721896,-9.542228,5002,0
86742243,-0.092266984,-0.03262393,0.03182066,5000,0,-0.37721315,-0.55506766,-10.084527,5000,0
86747244,0.089122556,0.04216047,1.6042974e-05,5001,0,-0.8311011,-0.33683616,-10.302339,5001,0
86752270,-0.07459687,-0.0027506475,-0.026285212,5026,0,-0.8146954,-0.71725464,-10.089692,5026,0
86757245,-0.04362164,0.04184804,-0.053735614,4975,0,-0.27576366,0.13341491,-9.558449,4975,0
86762246,0.16152667,0.061361462,-0.039398156,5001,0,-0.7432576,-0.7423344,-9.098678,5001,0
86767248,-0.23921938,-0.0004281794,-0.075756736,5002,0,-0.097954325,-0.32272393,-9.729399,5002,0
86772248,0.062693216,0.025003485,-0.061204143,5000,0,-0.26481444,0.13017803,-9.764985,5000,0
86777248,0.008649817,0.041525915,-0.06389063,5000,0,-0.2373015,-0.5750661,-10.938367,5000,0
86782249,-0.19615912,0.0134131545,-0.07137941,5001,0,0.21297826,0.62114,-10.273906,5001,0
86787266,0.20787424,0.0056457254,-0.022616405,5017,0,-0.33251765,-0.25275636,-8.827733,5017,0
86792250,-0.15239018,-0.019110717,-0.034890015,4984,0,0.053882603,-0.1569525,-9.567849,4984,0
86797252,0.05809779,-0.009286393,0.024101082,5002,0,-0.0050089704,0.42095634,-9.225278,5002,0
86802252,0.030739889,-0.039239828,0.04663267,5000,0,-0.30503392,-0.7916939,-10.086276,5000,0
86807253,-0.1281037,-0.025521351,0.06480454,5001,0,0.053405657,0.49615327,-10.352543,5001,0
86812254,0.25371733,-0.015719699,0.080615245,5001,0,-0.25295228,-0.79796755,-9.648289,5001,0
86817257,-0.2485343,-0.077379376,0.018743346,5003,0,-0.2766381,-0.45868623,-9.857822,5003,0
86822295,0.18412411,-0.04307444,0.03750916,5038,0,-0.43007272,-0.17227796,-8.653664,5038,0
86827256,-0.073861435,-0.042016406,0.004633908,4961,0,-0.63806987,-1.1693867,-10.284915,4961,0
86832256,-0.17577581,-0.014874473,0.016468653,5000,0,-0.69438314,0.3315363,-10.099028,5000,0
86837270,0.23350884,-0.0026251213,0.002752784,5014,0,-0.71817607,-1.0489097,-10.4363785,5014,0
86842258,-0.284297,0.014516161,-0.059509445,4988,0,-0.59080046,-0.28246275,-10.417467,4988,0
86847260,0.1632906,5.4448643e-05,-0.074687116,5002,0,-0.69999063,-0.1605568,-8.790189,5002,0
86852307,-0.17974454,0.001085028,-0.110609286,5047,0,-0.48114258,-0.46778312,-9.699996,5047,0
86857261,0.0015495477,0.056547392,-0.06639023,4954,0,-0.23954804,0.72596985,-9.479523,4954,0
86862262,0.050569538,0.010757267,-0.040216118,5001,0,-0.1942032,-0.27327263,-10.46027,5001,0
86867265,-0.086612925,0.0051212977,-0.02522526,5003,0,-0.22382775,0.38238174,-9.7009535,5003,0
86872262,0.19120647,-0.010661019,-0.027399363,4997,0,-0.101824865,-0.60418135,-9.617871,4997,0
86877263,-0.2032484,-0.03403269,-0.02913193,5001,0,-0.28178787,-0.060610097,-9.570472,5001,0
86882263,0.11631127,-0.027886283,0.012664096,5000,0,-0.2161029,-0.25251707,-9.624969,5000,0
86887266,-0.14309809,0.0066362964,0.049410265,5003,0,-0.17846476,-0.10044968,-10.286963,5003,0
86892265,0.078454554,0.0016944117,0.09124766,4999,0,-0.42033216,-0.030013725,-9.794742,4999,0
86897266,-0.04797806,-0.047773093,0.07690821,5001,0,-0.088275604,-0.27135244,-9.62719,5001,0
86902268,0.09058746,-0.017595148,0.051488865,5002,0,-0.4188252,-0.41350913,-9.336658,5002,0
86907269,-0.0692295,-0.050120573,-0.00660897,5001,0,-0.32603303,-0.37857082,-10.043326,5001,0
86912269,0.06871234,-0.01905997,-0.014088267,5000,0,-0.73006654,-0.30227515,-9.473731,5000,0
86917269,-0.041176252,0.006576567,-0.02867665,5000,0,-0.51055944,-0.6056225,-10.224005,5000,0
86922271,0.03459975,0.026431689,-0.0054195924,5002,0,-0.78724045,-0.1191572,-9.634483,5002,0
86927270,-0.025399664,-0.023042293,-0.009156008,4999,0,-0.6455508,-1.0830714,-10.272619,4999,0
86932271,-0.14508064,0.029477071,-0.025914665,5001,0,-0.5023237,0.1062568,-9.73756,5001,0
86937272,0.08374618,0.02598319,-0.02423597,5001,0,-0.46221837,-0.6098526,-9.968131,5001,0
86942274,-0.25272223,0.022238608,-0.05308779,5002,0,-0.20250642,0.44491455,-9.768289,5002,0
86947274,0.20864606,0.01562148,-0.043710567,5000,0,-0.2353727,-0.22429746,-9.382794,5000,0
86952274,-0.14268018,0.021085337,-0.062340543,5000,0,-0.0071963673,-0.076640844,-9.927569,5000,0
86957275,0.101479605,-0.02737552,-0.026687132,5001,0,-0.31708828,-0.029309653,-9.334778,5001,0
86962279,-0.05025218,-0.033359587,0.0075671487,5004,0,0.24623768,-0.15701753,-9.9198475,5004,0
86967277,0.052045137,0.018195814,0.031240618,4998,0,-0.3127243,-0.43740726,-10.084146,4998,0
86972294,-0.07469348,-0.056897774,0.0028831798,5017,0,0.11494598,0.109867275,-10.361228,5017,0
86977278,0.1195829,-0.041143227,-0.003916224,4984,0,-0.3837739,-0.7163879,-9.257474,4984,0
86982280,-0.14951001,-0.044390988,-0.028472345,5002,0,-0.11346338,-0.21542291,-9.639382,5002,0
86987279,0.08066636,-0.030933183,0.00737671,4999,0,-0.8529299,-0.22999944,-9.336403,4999,0
86992283,-0.1517088,-0.035670884,0.0022696608,5004,0,-0.20778579,-0.5159727,-10.325267,5004,0
86997281,0.024975166,0.032463375,0.013541125,4998,0,-0.5835752,0.0521478,-10.17575,4998,0
87002282,-0.024165407,-0.034706954,-0.027757995,5001,0,-0.20144248,-0.4798828,-10.313072,5001,0
87007288,-0.03952892,-0.026157213,-0.0498005,5006,0,-0.7047284,-0.18053247,-9.529959,5006,0
