timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
438350623,438350102,-0.6618601,-0.021495786,-0.0029025201,-0.7493136,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
438355575,438355101,-0.6618619,-0.021495774,-0.002904479,-0.749312,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
438850668,438850247,-0.6619333,-0.021449191,-0.0029466744,-0.74925005,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
439350857,439350395,-0.661976,-0.021440536,-0.002997753,-0.7492124,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
439850998,439850543,-0.66194594,-0.021450188,-0.0030210423,-0.7492386,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
440351120,440350692,-0.66196924,-0.021433901,-0.0030102376,-0.74921846,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
440851307,440850840,-0.6619535,-0.021437028,-0.0030039363,-0.74923235,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441351446,441350989,-0.66187227,-0.021435771,-0.0030143962,-0.74930406,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441851565,441851138,-0.66170835,-0.021409443,-0.0030360175,-0.7494495,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442351710,442351288,-0.6616392,-0.021429596,-0.0029887608,-0.7495101,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442851958,442851438,-0.6616332,-0.021424856,-0.0029433987,-0.74951583,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443351993,443351585,-0.66163844,-0.021480095,-0.0029019797,-0.74950975,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
443852148,443851735,-0.66161865,-0.021507135,-0.0029013262,-0.7495264,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444352389,444351886,-0.66168773,-0.021519482,-0.0029033148,-0.7494651,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
444852441,444852035,-0.66175956,-0.02157228,-0.0028764734,-0.7494002,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
