timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
301750714,4.9129395,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
302250758,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
302740807,4.999951,3.3112793,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
303250735,4.940332,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
303750698,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
304250784,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
304750714,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
305250700,5.0208983,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
305750754,4.979004,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
306240880,4.975781,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
306751030,5.0257325,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
307251010,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
307750701,4.980615,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
308250725,5.0112305,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
308750701,4.995117,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
309250698,4.9741697,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
309740698,5.009619,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
310250739,5.014453,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
310750698,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
311251018,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
311750697,5.017676,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
312250800,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
312750717,4.9193845,3.3032227,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
313240730,4.990283,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
313750794,4.9967284,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
314250699,4.9177732,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
314750715,4.979004,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
315250697,4.9983397,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
315750733,5.019287,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
316250699,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
316740700,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
317250827,4.9226074,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
317750698,4.980615,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
318250728,4.9918942,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
318750698,4.9822264,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
319250700,5.017676,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
319750701,4.9725585,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
320240698,4.9226074,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
320750749,4.9822264,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
321250698,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
321750903,4.9387207,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
322250792,5.0063963,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
322750712,4.988672,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
323240726,4.914551,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
323750701,4.980615,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
324251051,4.9983397,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
324751237,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
325251799,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
325751198,4.9725585,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
326251349,4.9371095,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
326751370,4.979004,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
327241514,4.9725585,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
327750702,4.9435544,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
328250727,4.999951,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
328750722,4.979004,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
329252050,4.9129395,3.3112793,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
329750745,5.0128417,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
330250736,5.0080075,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
330740755,4.92583,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
331250708,4.980615,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
331750735,4.9870605,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
332250816,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
332750707,4.9709473,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
333250735,4.9709473,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
