timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
85741061,85740848,-0.002330171,-0.0008503484,-0.0019909595
85742317,85742100,-0.0029209154,-0.00038816693,-0.0030506377
85763572,85763353,0.0035879053,0.0014005908,0.004168394
85781063,85780851,0.0026217108,0.0006002096,0.0027917176
85802316,85802105,-0.003580995,0.0015822778,-0.006492893
85823576,85823361,0.006611066,-0.004063724,0.009137549
85843588,85843366,-0.004055838,-0.0032044156,-0.0047491193
85861078,85860864,-0.0014260663,0.003917958,0.004466709
85883588,85883369,0.003681675,-0.0074442863,-0.0030401072
85901093,85900873,-0.004268932,0.0046624285,-0.017365422
85921098,85920878,0.0016836086,0.018011278,0.002530667
85943595,85943378,0.0024255482,-0.0138950925,0.020732377
85963602,85963382,-0.0070227077,0.0026335968,0.016023377
85983622,85983399,0.010993124,-0.011083226,-0.01863696
86001109,86000887,-0.0059947567,0.0012500033,-0.03196224
86023619,86023399,0.010626259,0.018499037,0.010309546
86043612,86043398,0.0041184584,-0.012037036,0.06211547
86061111,86060896,-0.020038474,-0.02279377,0.00950896
86082360,86082146,0.0019507841,0.0025694282,-0.0929314
86103622,86103402,0.036670066,0.02667339,0.06095753
86123633,86123405,-0.051227927,-0.04271789,-0.031116847
86141118,86140904,0.02459982,0.02290031,-0.014069755
86163638,86163411,-0.0034098066,-0.039799068,0.073328964
86183649,86183421,-0.032800756,0.0022707018,0.013970264
86201135,86200917,0.03587393,-0.0048402217,-0.16692117
86223645,86223420,-0.06418169,0.0066308207,0.092184745
86243708,86243484,0.05975822,-0.04762422,0.11577418
86263651,86263428,-0.021588892,0.0127014415,-0.045417793
86281205,86280993,-0.019280154,-0.009211705,-0.08939864
86302398,86302180,0.073253304,-0.0036858488,0.005488786
86323665,86323437,0.04883727,-0.070891805,0.0693132
86341151,86340934,-0.017622888,-0.04050918,0.003650552
86363674,86363439,0.045030724,-0.0012279145,-0.106673144
86383671,86383444,0.056911435,0.029571507,0.047631867
86403673,86403445,0.02810046,0.008599375,0.0907967
86421157,86420946,-0.028744802,-0.013530937,-0.051149745
86442413,86442200,-0.1105363,0.07738479,-0.05769748
86463677,86463455,0.12603852,0.027390301,-0.007110766
86481210,86480999,0.040558506,-0.041873768,0.11034196
86502422,86502209,0.022391513,-0.06557778,-0.054042198
86523694,86523464,-0.15285417,0.059950843,-0.043942355
86541183,86540964,0.030005857,0.0247186,-0.045188706
86561177,86560967,0.14837922,-0.0445845,0.1150849
86582447,86582224,-0.16978715,0.029632207,-6.816478e-05
86603706,86603482,0.08841337,-0.045871176,-0.12554546
86621184,86620976,0.1253496,-0.02352243,0.020432416
86642439,86642228,-0.024842944,0.012434957,0.051366873
86663712,86663483,-0.046716962,-0.040479127,0.00093224057
86681209,86680987,0.0019090502,0.045986768,-0.042674262
86701212,86700998,0.05097321,0.01676345,-0.063402176
86723707,86723491,-0.024310049,-0.054985475,0.026804611
86743738,86743524,-0.022121143,-0.03544679,0.054295637
86761226,86761018,0.055383198,0.04749306,-0.04522329
86782456,86782249,-0.09927316,0.024117712,-0.068979114
86803721,86803503,0.021117814,-0.031609442,0.03937573
86823726,86823506,0.0613871,-0.053916465,0.033055283
86841223,86841009,-0.0132177975,0.00024333165,-0.016090821
86863725,86863513,0.014025532,0.023582634,-0.051346663
86883726,86883515,0.017961882,-0.0312378,0.00016168569
86901228,86901017,0.0154327145,-0.028276682,0.07803527
86922482,86922271,-0.004071556,0.015226719,-0.018945972
86943745,86943523,-0.110513434,0.02328613,-0.042272303
86963741,86963526,0.0071517304,-0.027780797,-0.004156906
86981252,86981030,0.0092694955,-0.04779897,-0.010703797
87002495,87002282,0.0037301825,-0.005660378,-0.0047737267
87023748,87023535,-0.053842142,-0.03058236,-0.022472527
87041244,87041037,-0.036452416,-0.013425624,-0.09327547
