timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
111365410,111365174,-0.036256537,0.032222167,-0.00033481084,0.0,0.0,0.0,0.0,-1.0
111366674,111366433,-0.036301486,0.032203607,-0.0003112238,0.0,0.0,0.0,0.0,-1.0
111415451,111415210,-0.036776893,0.03221116,-0.0002729039,0.0,0.0,0.0,0.0,-1.0
111467941,111467711,-0.03624108,0.03197471,-0.00037391586,0.0,0.0,0.0,0.0,-1.0
111517959,111517730,-0.036206566,0.03225423,-0.00038876288,0.0,0.0,0.0,0.0,-1.0
111566742,111566500,-0.036555253,0.03269074,-0.00043400723,0.0,0.0,0.0,0.0,-1.0
111619253,111619020,-0.036071,0.03197914,-0.0003646668,0.0,0.0,0.0,0.0,-1.0
111668073,111667838,-0.036523554,0.031989805,-0.00029217548,0.0,0.0,0.0,0.0,-1.0
111716816,111716559,-0.036359504,0.03196341,-0.00012574055,0.0,0.0,0.0,0.0,-1.0
111765581,111765337,-0.03643576,0.032223854,-0.00038725443,0.0,0.0,0.0,0.0,-1.0
111818081,111817846,-0.03647482,0.03224276,-0.0003829235,0.0,0.0,0.0,0.0,-1.0
111868102,111867869,-0.03671729,0.031960055,-0.0003498406,0.0,0.0,0.0,0.0,-1.0
111916889,111916651,-0.036616083,0.032061197,-0.0002994669,0.0,0.0,0.0,0.0,-1.0
111969390,111969157,-0.036538355,0.03201409,-0.0005459924,0.0,0.0,0.0,0.0,-1.0
112018153,112017921,-0.036667965,0.03244518,-0.0004835183,0.0,0.0,0.0,0.0,-1.0
112066937,112066695,-0.03618285,0.032134287,-0.0002626332,0.0,0.0,0.0,0.0,-1.0
112115709,112115463,-0.036641132,0.032340046,-0.00017997864,0.0,0.0,0.0,0.0,-1.0
112168211,112167980,-0.03640472,0.032420553,-0.0003423255,0.0,0.0,0.0,0.0,-1.0
112216986,112216751,-0.03670567,0.032115582,-0.00015213915,0.0,0.0,0.0,0.0,-1.0
112266998,112266767,-0.03668953,0.03208251,-0.0002719606,0.0,0.0,0.0,0.0,-1.0
112319509,112319286,-0.036514457,0.03181145,-0.0003993352,0.0,0.0,0.0,0.0,-1.0
112368284,112368056,-0.036450658,0.032013495,-0.00012954726,0.0,0.0,0.0,0.0,-1.0
112417059,112416825,-0.036562942,0.032184344,-0.0002959843,0.0,0.0,0.0,0.0,-1.0
112465826,112465592,-0.036533482,0.032300033,-0.00023199865,0.0,0.0,0.0,0.0,-1.0
112518341,112518112,-0.036635637,0.0320921,-0.00038571807,0.0,0.0,0.0,0.0,-1.0
112567148,112566921,-0.03689732,0.03195714,-0.0003077714,0.0,0.0,0.0,0.0,-1.0
112615884,112615652,-0.036982857,0.032549072,-0.00029388434,0.0,0.0,0.0,0.0,-1.0
112665906,112665672,-0.03603247,0.032075062,-0.00013342919,0.0,0.0,0.0,0.0,-1.0
112718414,112718189,-0.037074767,0.032136235,-0.00016627226,0.0,0.0,0.0,0.0,-1.0
112767183,112766958,-0.036534145,0.032226626,-0.00018017912,0.0,0.0,0.0,0.0,-1.0
112815955,112815727,-0.036622263,0.03245462,-0.00016239456,0.0,0.0,0.0,0.0,-1.0
112868472,112868246,-0.03658069,0.031886138,-0.00029321364,0.0,0.0,0.0,0.0,-1.0
112917249,112917016,-0.036329187,0.032150783,-6.158876e-05,0.0,0.0,0.0,0.0,-1.0
112967268,112967035,-0.036492806,0.03211943,-8.233755e-05,0.0,0.0,0.0,0.0,-1.0
113018526,113018304,-0.03662347,0.032407023,-8.018834e-05,0.0,0.0,0.0,0.0,-1.0
113068562,113068323,-0.03647527,0.031617917,-0.00029018192,0.0,0.0,0.0,0.0,-1.0
113117326,113117093,-0.03627013,0.03240245,-0.00020073536,0.0,0.0,0.0,0.0,-1.0
113166102,113165871,-0.036563665,0.03215695,-0.00020971206,0.0,0.0,0.0,0.0,-1.0
113218608,113218380,-0.0364825,0.032258816,-0.00021584397,0.0,0.0,0.0,0.0,-1.0
113267380,113267151,-0.036707185,0.031815697,-0.0002353421,0.0,0.0,0.0,0.0,-1.0
113316169,113315922,-0.036414772,0.032183368,-0.00015942368,0.0,0.0,0.0,0.0,-1.0
113368684,113368440,-0.036593787,0.032152154,-0.00028309357,0.0,0.0,0.0,0.0,-1.0
113417435,113417208,-0.03671292,0.032026313,-0.00013653991,0.0,0.0,0.0,0.0,-1.0
113467457,113467226,-0.03655753,0.03210814,-0.00017721462,0.0,0.0,0.0,0.0,-1.0
113516226,113515996,-0.036528803,0.031996477,-0.0002252406,0.0,0.0,0.0,0.0,-1.0
113566245,113566016,-0.036193583,0.032208875,-0.00020597775,0.0,0.0,0.0,0.0,-1.0
113617516,113617284,-0.03640717,0.03213801,-0.00060862186,0.0,0.0,0.0,0.0,-1.0
113666280,113666052,-0.03642046,0.031687383,-8.6408596e-05,0.0,0.0,0.0,0.0,-1.0
113716308,113716074,-0.03621591,0.031901646,0.00016202478,0.0,0.0,0.0,0.0,-1.0
113766335,113766092,-0.036708225,0.032008443,-0.00036098048,0.0,0.0,0.0,0.0,-1.0
113817605,113817378,-0.03614188,0.032006774,-0.00016991363,0.0,0.0,0.0,0.0,-1.0
113866378,113866133,-0.03621197,0.032050908,-0.00022459934,0.0,0.0,0.0,0.0,-1.0
113918879,113918648,-0.036661975,0.031949338,-0.00013406329,0.0,0.0,0.0,0.0,-1.0
113967655,113967425,-0.036880385,0.032196317,-0.00018253697,0.0,0.0,0.0,0.0,-1.0
114016423,114016187,-0.036762837,0.031974576,-0.0001275644,0.0,0.0,0.0,0.0,-1.0
114065181,114064955,-0.036161855,0.032081027,-0.0002174313,0.0,0.0,0.0,0.0,-1.0
114117709,114117479,-0.036223575,0.032239135,-0.00042927155,0.0,0.0,0.0,0.0,-1.0
114166485,114166245,-0.036841717,0.032169502,-9.610497e-05,0.0,0.0,0.0,0.0,-1.0
114216496,114216264,-0.036744975,0.032526143,-0.00043125372,0.0,0.0,0.0,0.0,-1.0
114266566,114266337,-0.036486764,0.031764723,-0.00024369126,0.0,0.0,0.0,0.0,-1.0
114317784,114317553,-0.036975622,0.03227181,-8.628259e-05,0.0,0.0,0.0,0.0,-1.0
114366560,114366325,-0.03630995,0.031891335,-0.0004293442,0.0,0.0,0.0,0.0,-1.0
114419125,114418898,-0.03597846,0.031850073,-0.00015562824,0.0,0.0,0.0,0.0,-1.0
114467848,114467610,-0.036599614,0.03268619,-0.00028124463,0.0,0.0,0.0,0.0,-1.0
114516619,114516382,-0.036489923,0.03202471,-0.0003315976,0.0,0.0,0.0,0.0,-1.0
114565398,114565171,-0.036899187,0.0321021,-0.00035051283,0.0,0.0,0.0,0.0,-1.0
114617908,114617669,-0.03669148,0.03197076,-0.00021669299,0.0,0.0,0.0,0.0,-1.0
114667920,114667690,-0.03656923,0.032103352,-0.000115052775,0.0,0.0,0.0,0.0,-1.0
114716697,114716457,-0.036388505,0.032153077,-2.0952896e-06,0.0,0.0,0.0,0.0,-1.0
114765456,114765224,-0.036621626,0.03261535,-0.0004165243,0.0,0.0,0.0,0.0,-1.0
114817986,114817747,-0.036117718,0.031796467,-0.0002364292,0.0,0.0,0.0,0.0,-1.0
