timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
85740699,4.9000487,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
85750703,4.951611,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
86240732,4.9677243,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
86740706,4.9983397,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
87240698,4.9870605,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
87740726,4.9854493,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
88240726,5.0063963,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
88740699,4.906494,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
89240703,5.0128417,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
89740704,4.993506,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
90240714,5.0015626,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
90740738,4.9725585,3.325781,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
91241441,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
91740822,4.980615,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
92240697,5.004785,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
92740729,4.988672,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
93240697,4.9226074,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
93740703,4.9854493,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
94240707,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
94740698,4.9177732,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
95240725,5.009619,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
95740697,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
96240700,4.9000487,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
96740698,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
97240799,4.975781,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
97740728,4.999951,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
98240700,4.9870605,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
98741329,4.990283,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
99240766,4.903271,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
99740806,4.9725585,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
100240703,4.979004,3.3112793,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
100740749,5.0063963,3.3112793,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
101240702,4.980615,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
101740707,4.980615,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
102240852,4.9177732,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
102740787,4.9741697,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
103240740,4.9918942,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
103740702,4.914551,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
104240736,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
104740808,4.979004,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
105240990,4.9467773,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
105740864,4.9967284,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
106241242,4.980615,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
106740968,4.988672,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
107241040,5.003174,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
107741094,4.995117,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
108240722,4.9387207,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
108740727,4.9854493,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
109240699,4.980615,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
109740917,4.9854493,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
110240698,4.995117,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
110740700,4.990283,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
111240701,4.9822264,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
111740698,4.995117,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
112240706,4.999951,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
112740697,4.9918942,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
113240701,4.9918942,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
113741194,4.9870605,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
114240737,4.9773927,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
114740821,4.930664,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
115241018,4.988672,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
115740721,5.014453,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
116240725,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
116740702,5.014453,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
117240698,5.0128417,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
117740700,5.0112305,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
118240707,4.995117,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
118740697,5.0080075,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
119240706,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
119740708,4.9854493,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
120240709,4.995117,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
120740943,5.0015626,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
121240852,4.9918942,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
121740803,4.9773927,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
122240854,5.0225096,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
122740703,4.999951,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
123240738,5.0080075,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
123740780,4.995117,3.3096678,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
124240767,4.9773927,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
124740918,4.9854493,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
125240703,4.90166,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
125740712,4.9967284,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
126240730,5.009619,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
126740704,4.979004,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
127240953,5.017676,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
127741038,4.975781,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
128240876,4.941943,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
128740906,4.9983397,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
129240752,4.9967284,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
129740826,4.929053,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
130240705,4.9870605,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
130740970,5.0080075,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
131240822,4.9177732,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
131741665,4.9822264,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
132241403,5.024121,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
132741862,4.916162,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
133240970,5.0080075,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
133741153,5.0063963,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
134241089,4.9129395,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
134741239,4.9967284,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
135241397,4.9773927,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
135741598,4.8952146,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
136241595,4.9918942,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
136742210,4.9983397,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
137241596,4.988672,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
137740729,4.975781,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
138240729,4.9967284,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
138740702,4.9322753,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
139240703,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
139740997,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
140240698,4.975781,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
