timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
438342877,438342607,3932170,0.009576807,0.06751649,-10.083899,43.94737,0,0,0,0,5
438344114,438343847,3932170,0.04165911,0.099598795,-10.08342,43.94737,0,0,0,0,5
439343155,439342895,3932170,0.033997666,0.090979666,-10.082462,44.143208,0,0,0,0,5
440343446,440343189,3932170,-0.012928689,0.04213795,-10.123164,44.241127,0,0,0,0,5
441344993,441344743,3932170,0.0019153614,0.048841715,-10.047029,44.241127,0,0,0,0,5
442344044,442343788,3932170,0.020590134,0.093852706,-10.121727,44.143208,0,0,0,0,5
443344337,443344085,3932170,0.025378538,0.09433155,-10.109278,44.388004,0,0,0,0,5
444344646,444344383,3932170,-0.012928689,0.047884036,-10.100658,44.388004,0,0,0,0,5
445344938,445344683,3932170,0.0009576807,0.079008654,-10.09587,44.143208,0,0,0,0,5
446346484,446346233,3932170,0.02633622,0.07852982,-10.113108,44.388004,0,0,0,0,5
447345540,447345284,3932170,0.0057460843,0.07517794,-10.099222,44.290085,0,0,0,0,5
448345872,448345612,3932170,0.009576807,0.05602432,-10.11646,44.290085,0,0,0,0,5
449346158,449345886,3932170,0.057939682,0.11827356,-10.109756,44.388004,0,0,0,0,5
450346444,450346189,3932170,0.476925,-0.3002329,-10.865845,44.485924,0,0,0,0,5
451344261,451343991,3932170,-1.1209652,0.45633486,-10.551247,44.485924,0,0,0,0,5
452347054,452346795,3932170,0.26671407,0.20111294,-11.072704,44.388004,0,0,0,0,5
453347347,453347098,3932170,0.08762778,-0.036870707,-9.221028,44.583843,0,0,0,0,5
454343915,454343653,3932170,0.95241344,1.8373104,-8.848969,44.388004,0,0,0,0,5
455344216,455343957,3932170,-0.69144547,0.4927267,-9.807608,44.436966,0,0,0,0,5
456345776,456345510,3932170,1.4226347,-1.1836933,-9.3421755,44.436966,0,0,0,0,5
457343564,457343315,3932170,0.54204726,0.566947,-10.964007,44.388004,0,0,0,0,5
458343915,458343660,3932170,0.22888568,0.36343983,-9.524135,44.779682,0,0,0,0,5
459345428,459345175,3932170,1.8310854,0.39121255,-9.902418,44.436966,0,0,0,0,5
460345735,460345481,3932170,-0.48602295,-0.24708162,-10.0968275,44.485924,0,0,0,0,5
461343536,461343285,3932170,0.43622357,-0.23702598,-9.80665,44.583843,0,0,0,0,5
462345105,462344843,3932170,0.260968,1.2588713,-9.340738,44.485924,0,0,0,0,5
463345398,463345146,3932170,-0.15370776,-0.9873688,-10.515334,44.241127,0,0,0,0,5
464347010,464346754,3932170,-0.6133945,0.911712,-10.216537,44.388004,0,0,0,0,5
465344760,465344505,3932170,0.69144547,-0.5693412,-11.215878,44.436966,0,0,0,0,5
466345067,466344810,3932170,-1.1875241,1.682645,-9.529402,44.485924,0,0,0,0,5
467346652,467346387,3932170,1.253604,-1.4944607,-9.851662,44.388004,0,0,0,0,5
468343168,468342918,3932170,0.5717354,1.7381904,-8.867166,44.485924,0,0,0,0,5
469344739,469344474,3932170,-0.23894133,-0.36822823,-10.779654,44.485924,0,0,0,0,5
470345042,470344778,3932170,-0.25091234,-1.7348386,-9.296206,44.388004,0,0,0,0,5
471346593,471346331,3932170,-0.54875106,0.44196963,-11.920731,44.436966,0,0,0,0,5
472344387,472344133,3932170,0.7723695,0.079008654,-7.7375813,44.388004,0,0,0,0,5
473343449,473343190,3932170,-0.4367024,0.21116859,-11.213004,44.485924,0,0,0,0,5
474343743,474343491,3932170,-1.2617443,0.0009576807,-13.237541,44.143208,0,0,0,0,5
475344051,475343790,3932170,-0.14221558,0.15418659,-11.151234,44.388004,0,0,0,0,5
476344346,476344090,3932170,0.21499932,-0.102471836,-10.436804,44.388004,0,0,0,0,5
477345894,477345641,3932170,-0.050278235,0.0033518823,-10.102573,44.436966,0,0,0,0,5
478344956,478344691,3932170,0.0019153614,0.085233584,-10.094913,44.241127,0,0,0,0,5
479345248,479344990,3932170,-0.021068975,0.14077906,-10.084857,44.290085,0,0,0,0,5
480345546,480345290,3932170,-0.024420857,0.05410896,-10.060914,44.290085,0,0,0,0,5
481345854,481345589,3932170,-0.01388637,0.05267244,-10.074322,44.388004,0,0,0,0,5
482343665,482343388,3932170,-0.061291564,0.05554548,-10.106883,44.094246,0,0,0,0,5
