timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
438283208,438282852,4325386,0.0026189229,0.004035468,-0.0006042463,0.34906584,1.8281233e-09,1.8312144e-09,3.3042882e-09,4259850,-0.02747553,0.13823433,-0.021029802,0.4,7.3829906e-06,7.382034e-06,4.9847495e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
438766244,438765497,4325386,0.0026377772,0.0040582367,-0.00060519855,0.34906584,1.8395345e-09,1.8426441e-09,3.327654e-09,4259850,-0.027678443,0.13925523,-0.021067273,0.4,7.437516e-06,7.436552e-06,5.021545e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
438828893,438828529,4325386,0.00261904,0.0040287133,-0.00059784396,0.34906584,1.8251582e-09,1.8282491e-09,3.3047187e-09,4259850,-0.027482735,0.13827059,-0.02091073,0.4,7.384927e-06,7.3839697e-06,4.9860296e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
439352647,439351911,4325386,0.0026364978,0.0040536616,-0.0005988334,0.34906584,1.8375501e-09,1.8406583e-09,3.3287397e-09,4259850,-0.027685113,0.13928878,-0.021071488,0.4,7.4393083e-06,7.438344e-06,5.022728e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
439690482,439690013,4325386,0.0026102234,0.004015075,-0.00059389224,0.34906584,1.8209116e-09,1.8239872e-09,3.2973695e-09,4259850,-0.02743355,0.13802312,-0.02095603,0.4,7.37171e-06,7.3707547e-06,4.977098e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
439997440,439996720,4325386,0.002628063,0.0040459586,-0.00059593003,0.34906584,1.835148e-09,1.8382534e-09,3.3256653e-09,4259850,-0.027650068,0.13911246,-0.021285523,0.4,7.4298914e-06,7.4289283e-06,5.01637e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
440155013,440154657,4325386,0.0026074927,0.0040163975,-0.0005925927,0.34906584,1.8217173e-09,1.824799e-09,3.3006187e-09,4259850,-0.027450655,0.13810918,-0.021240408,0.4,7.3763067e-06,7.3753504e-06,4.9802006e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
440272584,440271855,4325386,0.00262435,0.0040440764,-0.000595665,0.34906584,1.8341244e-09,1.8372318e-09,3.3248364e-09,4259850,-0.027640952,0.13906659,-0.021478098,0.4,7.4274412e-06,7.4264785e-06,5.014716e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
440317537,440317187,4325386,0.0026026003,0.004011209,-0.0005879169,0.34906584,1.8200149e-09,1.8230917e-09,3.2963496e-09,4259850,-0.02741566,0.1379331,-0.021334896,0.4,7.3669025e-06,7.3659476e-06,4.973852e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
440480064,440479335,4325386,0.0026202146,0.0040407116,-0.00059360365,0.34906584,1.8326083e-09,1.8357127e-09,3.3218832e-09,4259850,-0.027619138,0.13895684,-0.02162925,0.4,7.42158e-06,7.420618e-06,5.0107587e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
440782619,440781532,4325386,0.0025982063,0.0040107192,-0.00059038674,0.34906584,1.8199435e-09,1.8230176e-09,3.2954188e-09,4259850,-0.027415587,0.13793275,-0.021728074,0.4,7.3668834e-06,7.3659285e-06,4.9738387e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
440859073,440858206,4325386,0.002616412,0.004039828,-0.0005993756,0.34906584,1.8319807e-09,1.8350812e-09,3.320112e-09,4259850,-0.027616056,0.13894135,-0.021966124,0.4,7.420752e-06,7.4197897e-06,5.0101994e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
441007669,441007051,4325386,0.0025970663,0.0040116967,-0.00059007504,0.34906584,1.8227782e-09,1.8258446e-09,3.295614e-09,4259850,-0.02742089,0.13795942,-0.021930741,0.4,7.3683086e-06,7.367353e-06,4.974828e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
441170121,441169425,4325386,0.0026159429,0.0040426007,-0.0005984157,0.34906584,1.8359388e-09,1.8390306e-09,3.3220648e-09,4259850,-0.027632017,0.13902165,-0.022265607,0.4,7.4250406e-06,7.4240784e-06,5.013122e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
441409111,441408761,4325386,0.002591497,0.0040065804,-0.0005991326,0.34906584,1.8186103e-09,1.8216721e-09,3.2931133e-09,4259850,-0.02738683,0.13778806,-0.022287492,0.4,7.359156e-06,7.358202e-06,4.9686305e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
441485561,441485153,4325386,0.0026103847,0.004036303,-0.0006025655,0.34906584,1.8307191e-09,1.8338059e-09,3.3179943e-09,4259850,-0.027588738,0.1388039,-0.022521062,0.4,7.4134114e-06,7.41245e-06,5.005252e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
441639199,441638506,4325386,0.0025916267,0.004007805,-0.00060279283,0.34906584,1.8171515e-09,1.82021e-09,3.293467e-09,4259850,-0.027393525,0.13782175,-0.022490114,0.4,7.3609554e-06,7.3600013e-06,4.9698274e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
441720328,441719695,4325386,0.0026116616,0.0040387753,-0.00061091204,0.34906584,1.8349704e-09,1.8380414e-09,3.318486e-09,4259850,-0.027605886,0.13889018,-0.02269612,0.4,7.418019e-06,7.417057e-06,5.0083813e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
442270872,442269963,4325386,0.002590546,0.0040042438,-0.0006067983,0.34906584,1.8154394e-09,1.8184634e-09,3.2885545e-09,4259850,-0.027360551,0.13765584,-0.022845034,0.4,7.3520946e-06,7.3511414e-06,4.9638447e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
442352885,442351150,4325386,0.0026118255,0.0040366007,-0.0006086389,0.34906584,1.8296039e-09,1.8326516e-09,3.3163765e-09,4259850,-0.027578695,0.13875337,-0.02306538,0.4,7.410712e-06,7.4097516e-06,5.003421e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
443109644,443108900,4325386,0.0026349116,0.004067464,-0.00061218283,0.34906584,1.8428823e-09,1.8459159e-09,3.340882e-09,4259850,-0.02777071,0.13971943,-0.023509407,0.4,7.462309e-06,7.4613417e-06,5.0382573e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
443158918,443158514,4325386,0.0026109153,0.004030234,-0.0006053136,0.34906584,1.8268799e-09,1.829879e-09,3.30876e-09,4259850,-0.027515257,0.1384342,-0.023306059,0.4,7.393666e-06,7.3927076e-06,4.99193e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
443236002,443235239,4325386,0.0026299062,0.004059154,-0.0006082524,0.34906584,1.8384676e-09,1.8414901e-09,3.332848e-09,4259850,-0.027710564,0.13941683,-0.023496259,0.4,7.4461473e-06,7.445182e-06,5.027345e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
443393853,443393172,4325386,0.0026103652,0.0040281694,-0.0006099224,0.34906584,1.8240531e-09,1.8270475e-09,3.3062941e-09,4259850,-0.027498614,0.13835047,-0.023356058,0.4,7.389194e-06,7.388236e-06,4.9888927e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
