timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
280081844,800000.0,1.0,23688.893,0.0,99533,1098,3540.7527,13720,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
280323805,800000.0,1.0,22485.553,0.0,99604,1098,3537.9053,13732,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
281083128,800000.0,1.0,22485.553,0.0,99922,1098,3537.9053,13766,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
282083792,800000.0,1.0,23629.8,0.0,100341,1098,3541.4739,13813,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
283073885,800000.0,1.0,23715.371,0.0,100754,1098,3540.979,13858,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
284079181,800000.0,1.0,23670.486,0.0,101174,1098,3537.8523,13904,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
285084935,800000.0,1.0,23786.635,0.0,101591,1098,3536.2822,13951,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
286083805,800000.0,1.0,23923.994,0.0,102009,1098,3545.1099,13997,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
287082935,800000.0,1.0,23745.209,0.0,102426,1098,3544.986,14043,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
288079000,800000.0,1.0,23725.57,0.0,102840,1098,3611.89,14112,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
289083988,800000.0,1.0,23605.607,0.0,103259,1098,5609.984,14199,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
290083029,800000.0,1.0,23727.32,0.0,103680,1098,6139.872,14286,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
291074371,800000.0,1.0,23813.371,0.0,104094,1098,6261.2144,14372,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
292086021,800000.0,1.0,23828.643,0.0,104513,1098,6138.4375,14458,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
293074355,800000.0,1.0,23790.947,0.0,104927,1098,6139.2773,14544,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
294074291,800000.0,1.0,23896.998,0.0,105344,1098,6145.742,14630,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
295074377,800000.0,1.0,23785.03,0.0,105760,1098,6154.071,14716,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
296084522,800000.0,1.0,23887.877,0.0,106182,1098,6141.8545,14802,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
297074273,800000.0,1.0,23864.512,0.0,106595,1098,6144.587,14889,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
298084831,800000.0,1.0,23892.03,0.0,107016,1098,6188.7124,14975,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
299082091,800000.0,1.0,23922.092,0.0,107432,1098,6143.1987,15061,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
300086576,800000.0,1.0,23848.688,0.0,107851,1098,6126.9087,15147,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
301086128,800000.0,1.0,23929.531,0.0,108268,1098,6145.1094,15233,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
302085907,800000.0,1.0,23883.283,0.0,108687,1098,6141.9585,15319,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
303073003,800000.0,1.0,23879.967,0.0,109098,1098,6130.844,15405,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
304081880,800000.0,1.0,24338.451,0.0,109520,1098,6141.8237,15491,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
305082930,800000.0,1.0,23910.07,0.0,109938,1098,6132.9365,15577,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
306073804,800000.0,1.0,23878.018,0.0,110353,1098,6139.063,15663,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
307073801,800000.0,1.0,23898.861,0.0,110771,1098,6136.464,15750,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
308082028,800000.0,1.0,23866.154,0.0,111191,1098,6183.5625,15836,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
309082914,800000.0,1.0,23897.918,0.0,111608,1098,6145.2075,15922,0,0,0,12,0.0,3,5,0,0,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
