timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
563759888,563758468,4325386,0.0026215941,0.003948872,-0.0007832997,0.34906584,1.8356783e-09,1.8388767e-09,3.3220127e-09,4259850,-0.03997115,0.15954557,-0.023807349,0.4,5.011597e-06,5.011597e-06,5.011615e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
564200769,564200342,4325386,0.0026031274,0.003919118,-0.0007742349,0.34906584,1.8211957e-09,1.8243811e-09,3.2967988e-09,4259850,-0.039677117,0.15837193,-0.023780981,0.4,4.974731e-06,4.974731e-06,4.974731e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
564485150,564484506,4325386,0.00262032,0.0039442494,-0.0007785307,0.34906584,1.8322527e-09,1.8354696e-09,3.3180316e-09,4259850,-0.03994274,0.15943216,-0.024023708,0.4,5.008035e-06,5.008035e-06,5.008035e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
564760179,564759645,4325386,0.0026027972,0.0039180447,-0.0007698427,0.34906584,1.8215e-09,1.8247048e-09,3.296949e-09,4259850,-0.039684076,0.1583997,-0.02392162,0.4,4.975603e-06,4.975603e-06,4.9756122e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
565116458,565115972,4325386,0.0026171699,0.0039408063,-0.00077520194,0.34906584,1.8321954e-09,1.8354386e-09,3.3176464e-09,4259850,-0.039924044,0.15935753,-0.024178209,0.4,5.0056906e-06,5.0056906e-06,5.0056906e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
565522453,565521914,4325386,0.00259884,0.003915017,-0.0007699366,0.34906584,1.819111e-09,1.8223548e-09,3.2961902e-09,4259850,-0.03967208,0.15835181,-0.024187824,0.4,4.9740993e-06,4.9740993e-06,4.97409e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
565707196,565706850,4325386,0.0026139456,0.0039384044,-0.00077150733,0.34906584,1.8321389e-09,1.8354029e-09,3.3158374e-09,4259850,-0.039910603,0.15930389,-0.02438894,0.4,5.0040053e-06,5.0040053e-06,5.0040144e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
565923825,565923347,4325386,0.0026289187,0.003961569,-0.0007787965,0.34906584,1.8432565e-09,1.8465464e-09,3.3353538e-09,4259850,-0.040149473,0.16025734,-0.02458389,0.4,5.033955e-06,5.033955e-06,5.033964e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
565978209,565977474,4325386,0.002606775,0.003928474,-0.0007726336,0.34906584,1.8246874e-09,1.8279618e-09,3.3082803e-09,4259850,-0.039814908,0.15892193,-0.024391478,0.4,4.9920072e-06,4.9920072e-06,4.991998e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
566172078,566171427,4325386,0.0025872865,0.003899761,-0.00076375424,0.34906584,1.8147369e-09,1.8179811e-09,3.2827083e-09,4259850,-0.039522715,0.15775563,-0.024227759,0.4,4.955372e-06,4.955372e-06,4.95539e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
566231043,566230061,4325386,0.0026036552,0.003924786,-0.0007656765,0.34906584,1.823811e-09,1.8270829e-09,3.3032135e-09,4259850,-0.03977438,0.15876015,-0.02438978,0.4,4.9869254e-06,4.9869254e-06,4.986917e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
566388545,566388072,4325386,0.0026218984,0.0039527626,-0.0007681835,0.34906584,1.8400348e-09,1.843327e-09,3.3276062e-09,4259850,-0.04005502,0.15988033,-0.02457687,0.4,5.0221124e-06,5.0221124e-06,5.0221306e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
