timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
280249243,280248751,-0.5915815,-0.02032112,-0.004403956,-0.8059771,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
280254244,280253754,-0.5915857,-0.020319715,-0.0044046305,-0.80597407,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
280749351,280748868,-0.59163344,-0.02035149,-0.004431383,-0.80593807,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
281249446,281248986,-0.5917163,-0.020341305,-0.0044798683,-0.8058772,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
281749564,281749108,-0.59181935,-0.020371705,-0.0045010024,-0.80580074,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
282249708,282249227,-0.5919038,-0.020379623,-0.0044760364,-0.80573857,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
282749759,282749346,-0.5920241,-0.020385783,-0.0044614403,-0.80565006,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
283249870,283249465,-0.5921388,-0.020405248,-0.0044684266,-0.8055653,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
283750036,283749586,-0.5921047,-0.020352697,-0.004544297,-0.8055913,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
284250158,284249708,-0.5922283,-0.020285306,-0.004608342,-0.80550164,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
284750238,284749827,-0.59225506,-0.020270262,-0.004630815,-0.80548227,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
285250393,285249950,-0.59224755,-0.020313198,-0.0046393014,-0.80548674,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
285750490,285750078,-0.59230816,-0.020318914,-0.004639342,-0.805442,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
286250636,286250203,-0.5923081,-0.020338353,-0.004649722,-0.80544144,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
286750786,286750313,-0.59232074,-0.020328246,-0.0046263533,-0.80543256,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
287250852,287250435,-0.59246546,-0.02034574,-0.004639324,-0.80532557,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
287751011,287750556,-0.5922943,-0.020339705,-0.0046221064,-0.8054517,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
288251097,288250682,-0.5922736,-0.020341009,-0.004588717,-0.8054671,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
288751261,288750803,-0.59227544,-0.020383732,-0.0045458768,-0.8054649,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
289246368,289245922,-0.59213245,-0.020413525,-0.0045297304,-0.80556947,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
289751473,289751046,-0.5920469,-0.020373939,-0.00455453,-0.80563307,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
290251573,290251168,-0.59212446,-0.020339778,-0.0045060124,-0.8055772,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
290751750,290751290,-0.5923571,-0.020283574,-0.0046221907,-0.80540687,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
291251878,291251414,-0.59207064,-0.020280767,-0.00456614,-0.805618,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
291751948,291751537,-0.592713,-0.020463914,-0.0034725112,-0.80514634,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
292252162,292251661,-0.59391403,-0.021624565,-0.0011328704,-0.80423707,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
292747199,292746784,-0.62453264,-0.01907135,0.0031551323,-0.7807596,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
293247393,293246907,-0.75610644,-0.012497915,0.0018291794,-0.65432674,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
293747441,293747033,-0.80273044,-0.022882497,0.0009832814,-0.59590214,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
294252576,294252163,-0.7880721,-0.036606736,0.009326025,-0.61442286,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
294752707,294752284,-0.77550125,-0.02731183,0.0054766564,-0.63073134,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
295252923,295252406,-0.7726026,-0.016438633,-0.0005973416,-0.63467675,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
295752937,295752529,-0.7667406,-0.028884461,-0.005550717,-0.641283,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
296248101,296247653,-0.7656635,-0.0099135665,-0.003678512,-0.64315456,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
296748186,296747778,-0.7698384,-0.042995427,-0.00100807,-0.63678837,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
297248312,297247902,-0.7601257,-0.046096142,0.0041784206,-0.6481255,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
297748481,297748029,-0.7506542,-0.025654802,0.0027370546,-0.66019136,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
298248555,298248157,-0.7496602,-0.014019583,-0.0038709547,-0.6616632,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
298748732,298748277,-0.75194913,-0.016817164,-0.005724984,-0.65898174,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
299253880,299253405,-0.75225705,-0.018872006,0.003628707,-0.6585895,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
299748942,299748529,-0.7525624,-0.02244152,0.00810764,-0.6580886,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
300249071,300248659,-0.7532699,-0.024322417,0.0072138025,-0.6572222,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
300749284,300748779,-0.7529577,-0.025280017,0.0065806163,-0.6575502,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
301249303,301248904,-0.7533799,-0.026731368,0.002377164,-0.6570377,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
301749437,301749030,-0.75371164,-0.028606528,0.0038165743,-0.6565714,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
302249668,302249157,-0.7611834,-0.010766327,0.002760214,-0.64844155,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
302749705,302749285,-0.7589043,-0.03996739,0.00437358,-0.6499599,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
303249829,303249409,-0.7570043,-0.03862982,0.007477636,-0.6522242,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
303749993,303749533,-0.7577256,-0.03294037,0.0031290029,-0.65173393,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
304250059,304249659,-0.752523,-0.031188436,0.0008821016,-0.65782654,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
304750242,304749785,-0.7524424,-0.025068887,-0.0024250872,-0.6581763,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
305250368,305249912,-0.75366586,-0.022117184,-0.0012633768,-0.6568844,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
305750456,305750041,-0.7545184,-0.020670813,-0.00080309436,-0.65595293,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
306250572,306250170,-0.7554423,-0.020679696,0.0030746425,-0.65488154,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
306750804,306750327,-0.7557678,-0.021921573,0.0012302303,-0.6544716,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
307250838,307250422,-0.75588834,-0.020746639,0.0022744779,-0.65436786,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
307750991,307750540,-0.7582917,-0.017515453,0.0006429327,-0.65167975,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
308251132,308250666,-0.7575619,-0.020733932,-3.5172638e-05,-0.65243393,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
308751247,308750794,-0.755204,-0.02003378,-0.0024118198,-0.65517914,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
309251332,309250919,-0.753075,-0.019997688,-0.004912768,-0.6576124,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
309751491,309751046,-0.7531054,-0.019868866,-0.0062304973,-0.6575704,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
310246571,310246169,-0.751829,-0.018913934,-0.007929077,-0.6590392,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
310746710,310746297,-0.75234795,-0.019562913,-0.009477575,-0.65840733,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
311251955,311251424,-0.753062,-0.021890912,-0.007968737,-0.65753716,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
311751960,311751550,-0.7535603,-0.02139112,-0.008565665,-0.6569748,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
312252175,312251773,-0.75365275,-0.020481234,-0.006238076,-0.65692407,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
312752286,312751803,-0.75456613,-0.020794993,-0.0044054766,-0.6558797,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
313252387,313251934,-0.75613517,-0.022357482,-0.0060612704,-0.6540054,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
313747458,313747053,-0.7538803,-0.020471195,-0.0015646195,-0.656691,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
314247583,314247178,-0.75349486,-0.020718109,0.0011325716,-0.6571264,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
314747778,314747306,-0.7532289,-0.021486303,0.0031114318,-0.65740013,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
315247887,315247431,-0.7542459,-0.023730893,0.0040131025,-0.65615076,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
315752967,315752558,-0.7536809,-0.027346259,0.0075612203,-0.6566279,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
316253079,316252684,-0.75951254,-0.028378863,0.005080056,-0.6498535,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
316753335,316752811,-0.7566257,-0.030728623,0.009083899,-0.65306276,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
317248344,317247936,-0.75168484,-0.025049781,0.0072432533,-0.6590068,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
317748510,317748065,-0.74794036,-0.01791435,0.007491666,-0.66348183,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
318248651,318248187,-0.7483417,-0.018213887,0.0035906883,-0.6630537,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
318748738,318748314,-0.749576,-0.018514773,0.005007961,-0.6616404,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
319248977,319248439,-0.75145006,-0.020797843,0.003763752,-0.65945137,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
319748967,319748564,-0.7517114,-0.02523305,0.0037989432,-0.6589984,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
320254113,320253699,-0.7531988,-0.013508648,0.0015550078,-0.65765244,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
320749325,320748817,-0.7526338,-0.02196329,-0.0010830571,-0.6580721,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
321249351,321248943,-0.7521985,-0.023760187,-0.0022077227,-0.65850437,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
321749475,321749068,-0.75303525,-0.02040991,-0.0009059227,-0.657663,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
322249660,322249194,-0.75413954,-0.02110029,-0.0031906117,-0.65636736,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
322749739,322749319,-0.7549158,-0.021174787,-0.004010194,-0.6554675,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
323249903,323249444,-0.7549962,-0.023241756,-0.000857106,-0.65531677,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
323750026,323749569,-0.75421095,-0.019155687,0.0009402199,-0.6563521,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
324250111,324249696,-0.752457,-0.026654387,0.001990725,-0.6580989,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
324750236,324749823,-0.7593031,-0.024105502,-0.00066903513,-0.65029025,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
325250406,325249947,-0.76005644,-0.026548017,0.00018113131,-0.6493146,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
