timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
111364863,111363923,0,nan,nan,1.0639529,-0.17433056,-0.19846776,1.0801773,-0.19055098,-1.3355441,-0.0014034907,-0.0022243538,-0.0012292468,-0.0010126729,-0.0023330324,0.0006627088,-0.03728403,-0.010222799,-0.0103061525,0.00872687,2.1933606,-0.026285784,nan,0.1,0.04569459,0.03053548,0.07087167,0.0430316,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111374728,111373928,0,nan,nan,1.0639595,-0.17433287,-0.19849233,1.0801773,-0.19055098,-1.3355441,-0.001232441,-0.002249146,-0.0011845836,-0.0009802247,-0.0023330324,0.0006627088,-0.03728403,0.0030361046,-0.00633601,-0.01051167,2.1933393,-0.026285784,nan,0.1,0.04623759,0.03086075,0.07135031,0.043284696,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
111864969,111864113,0,nan,nan,1.0642492,-0.17390789,-0.19977051,1.0801773,-0.19055098,-1.3355441,-0.00053560844,-0.00014664159,-0.0026736483,-0.0027060197,-0.0023330324,0.0006627088,-0.03728403,0.011694276,0.0008793611,-0.007950106,2.1927428,-0.026285784,nan,0.10022842,0.04435895,0.029753901,0.069699354,0.042385798,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112365238,112364303,0,nan,nan,1.0641252,-0.17303436,-0.20108585,1.0801773,-0.19055098,-1.3355441,-0.0020012327,0.00024678055,-0.0038746314,-0.0034498987,-0.0023330324,0.0006627088,-0.03728403,-0.006948528,0.0016466641,0.00327226,2.1921837,-0.026285784,nan,0.10097521,0.04406608,0.02954008,0.06974546,0.04238652,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
112865273,112864495,0,nan,nan,1.0627273,-0.17303209,-0.2018663,1.0801773,-0.19055098,-1.3355441,-0.00517247,-0.00014219825,-0.003121177,-0.0020110095,-0.0023330324,0.0006627088,-0.03728403,-0.028568588,0.01671644,0.018615795,2.191636,-0.026285784,nan,0.10133984,0.04912586,0.032872006,0.07188782,0.04370809,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
113365620,113364693,0,nan,nan,1.061572,-0.17290278,-0.20093824,1.0801773,-0.19055098,-1.3355441,-0.005206221,0.00096364476,-0.0018283038,0.0002546812,-0.0023330324,0.0006627088,-0.03728403,-0.02370179,0.01198624,-0.0062864423,2.1910427,-0.026285784,nan,0.10090501,0.044677474,0.030065047,0.06979035,0.042360395,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
113865640,113864879,0,nan,nan,1.0612787,-0.17249197,-0.20004882,1.0801773,-0.19055098,-1.3355441,-0.0045666606,0.001263992,-0.0005989181,0.0015581655,-0.0023330324,0.0006627088,-0.03728403,-0.01671754,-0.008065558,-0.011090378,2.19067,-0.026285784,nan,0.1002735,0.044106193,0.02955514,0.070276685,0.04260781,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
114365867,114365071,0,nan,nan,1.0614121,-0.17247446,-0.1994757,1.0801773,-0.19055098,-1.3355441,-0.004078453,0.001043326,0.000100661906,0.0019024144,-0.0023330324,0.0006627088,-0.03728403,0.01574064,0.012873007,0.001993493,2.190254,-0.026285784,nan,0.1,0.044147998,0.02955042,0.070186354,0.042641733,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
114866184,114865262,0,nan,nan,1.0613791,-0.17249705,-0.19891247,1.0801773,-0.19055098,-1.3355441,-0.0050899433,0.0011279202,0.00062850333,0.0019520143,-0.0023330324,0.0006627088,-0.03728403,0.023460956,-0.0058690147,0.0064306958,2.1896892,-0.026285784,nan,0.1,0.044152472,0.029573373,0.06992032,0.042530023,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
115366265,115365455,0,nan,nan,1.0609813,-0.17244847,-0.19810672,1.0801773,-0.19055098,-1.3355441,-0.0053402134,0.0013711696,0.0026303297,0.003340987,-0.0023330324,0.0006627088,-0.03728403,0.0030952876,0.022086142,-0.007912561,2.1891108,-0.026285784,nan,0.1,0.044139773,0.029577456,0.06978672,0.04244975,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
