timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
113215166,0.0,-0.0,2.1912553,0.0,0.45748842,0.0,0.0,0.8892156,0.0,0.0,-0.0,0,0,0,0,0
113265162,0.0,-0.0,2.1912,0.0,0.45751303,0.0,0.0,0.8892029,0.0,0.0,-0.0,0,0,0,0,0
113315142,0.0,-0.0,2.1911228,0.0,0.45754737,0.0,0.0,0.88918525,0.0,0.0,-0.0,0,0,0,0,0
113365207,0.0,-0.0,2.1910427,0.0,0.45758298,0.0,0.0,0.88916695,0.0,0.0,-0.0,0,0,0,0,0
113415235,0.0,-0.0,2.1909833,0.0,0.4576094,0.0,0.0,0.88915336,0.0,0.0,-0.0,0,0,0,0,0
113465274,0.0,-0.0,2.190885,0.0,0.45765305,0.0,0.0,0.8891309,0.0,0.0,-0.0,0,0,0,0,0
113515212,0.0,-0.0,2.1908097,0.0,0.45768654,0.0,0.0,0.8891136,0.0,0.0,-0.0,0,0,0,0,0
113565304,0.0,-0.0,2.1907444,0.0,0.45771557,0.0,0.0,0.88909864,0.0,0.0,-0.0,0,0,0,0,0
113615323,0.0,-0.0,2.1907248,0.0,0.45772427,0.0,0.0,0.8890942,0.0,0.0,-0.0,0,0,0,0,0
113665289,0.0,-0.0,2.1907182,0.0,0.45772722,0.0,0.0,0.8890927,0.0,0.0,-0.0,0,0,0,0,0
113715345,0.0,-0.0,2.1907039,0.0,0.4577336,0.0,0.0,0.8890894,0.0,0.0,-0.0,0,0,0,0,0
113765438,0.0,-0.0,2.1907043,0.0,0.4577334,0.0,0.0,0.8890895,0.0,0.0,-0.0,0,0,0,0,0
113815368,0.0,-0.0,2.1906743,0.0,0.45774674,0.0,0.0,0.8890826,0.0,0.0,-0.0,0,0,0,0,0
113865400,0.0,-0.0,2.19067,0.0,0.45774865,0.0,0.0,0.88908166,0.0,0.0,-0.0,0,0,0,0,0
113915372,0.0,-0.0,2.1906457,0.0,0.45775947,0.0,0.0,0.88907605,0.0,0.0,-0.0,0,0,0,0,0
113965436,0.0,-0.0,2.1906037,0.0,0.4577781,0.0,0.0,0.88906646,0.0,0.0,-0.0,0,0,0,0,0
114015474,0.0,-0.0,2.1905494,0.0,0.45780227,0.0,0.0,0.88905406,0.0,0.0,-0.0,0,0,0,0,0
114065434,0.0,-0.0,2.1905003,0.0,0.4578241,0.0,0.0,0.8890428,0.0,0.0,-0.0,0,0,0,0,0
114115497,0.0,-0.0,2.190487,0.0,0.45783004,0.0,0.0,0.88903975,0.0,0.0,-0.0,0,0,0,0,0
114165511,0.0,-0.0,2.1904519,0.0,0.45784563,0.0,0.0,0.8890317,0.0,0.0,-0.0,0,0,0,0,0
114215533,0.0,-0.0,2.190404,0.0,0.45786694,0.0,0.0,0.88902074,0.0,0.0,-0.0,0,0,0,0,0
114265506,0.0,-0.0,2.1903348,0.0,0.45789766,0.0,0.0,0.8890049,0.0,0.0,-0.0,0,0,0,0,0
114315553,0.0,-0.0,2.1902857,0.0,0.45791948,0.0,0.0,0.8889937,0.0,0.0,-0.0,0,0,0,0,0
114365634,0.0,-0.0,2.190254,0.0,0.45793357,0.0,0.0,0.8889864,0.0,0.0,-0.0,0,0,0,0,0
114415566,0.0,-0.0,2.1901836,0.0,0.45796484,0.0,0.0,0.8889703,0.0,0.0,-0.0,0,0,0,0,0
114465650,0.0,-0.0,2.1901283,0.0,0.45798942,0.0,0.0,0.8889576,0.0,0.0,-0.0,0,0,0,0,0
114515657,0.0,-0.0,2.1900444,0.0,0.45802674,0.0,0.0,0.8889384,0.0,0.0,-0.0,0,0,0,0,0
114565693,0.0,-0.0,2.1899781,0.0,0.45805618,0.0,0.0,0.8889232,0.0,0.0,-0.0,0,0,0,0,0
114615653,0.0,-0.0,2.189887,0.0,0.45809668,0.0,0.0,0.88890237,0.0,0.0,-0.0,0,0,0,0,0
114665693,0.0,-0.0,2.189798,0.0,0.4581362,0.0,0.0,0.888882,0.0,0.0,-0.0,0,0,0,0,0
114715766,0.0,-0.0,2.1897676,0.0,0.45814976,0.0,0.0,0.888875,0.0,0.0,-0.0,0,0,0,0,0
114765724,0.0,-0.0,2.1897707,0.0,0.4581484,0.0,0.0,0.8888757,0.0,0.0,-0.0,0,0,0,0,0
114815816,0.0,-0.0,2.1897378,0.0,0.458163,0.0,0.0,0.8888682,0.0,0.0,-0.0,0,0,0,0,0
114865729,0.0,-0.0,2.1896892,0.0,0.45818463,0.0,0.0,0.88885707,0.0,0.0,-0.0,0,0,0,0,0
114915805,0.0,-0.0,2.1896658,0.0,0.458195,0.0,0.0,0.8888517,0.0,0.0,-0.0,0,0,0,0,0
114965836,0.0,-0.0,2.1896598,0.0,0.45819765,0.0,0.0,0.88885033,0.0,0.0,-0.0,0,0,0,0,0
115015798,0.0,-0.0,2.189602,0.0,0.4582234,0.0,0.0,0.88883704,0.0,0.0,-0.0,0,0,0,0,0
115065814,0.0,-0.0,2.1895418,0.0,0.4582501,0.0,0.0,0.8888233,0.0,0.0,-0.0,0,0,0,0,0
115115882,0.0,-0.0,2.1894743,0.0,0.4582801,0.0,0.0,0.88880783,0.0,0.0,-0.0,0,0,0,0,0
115165847,0.0,-0.0,2.189392,0.0,0.45831665,0.0,0.0,0.888789,0.0,0.0,-0.0,0,0,0,0,0
115215927,0.0,-0.0,2.1893356,0.0,0.45834175,0.0,0.0,0.888776,0.0,0.0,-0.0,0,0,0,0,0
115265950,0.0,-0.0,2.1892614,0.0,0.4583747,0.0,0.0,0.888759,0.0,0.0,-0.0,0,0,0,0,0
115315995,0.0,-0.0,2.1892061,0.0,0.4583993,0.0,0.0,0.8887464,0.0,0.0,-0.0,0,0,0,0,0
115366011,0.0,-0.0,2.1891108,0.0,0.45844167,0.0,0.0,0.8887245,0.0,0.0,-0.0,0,0,0,0,0
115415935,0.0,-0.0,2.1891046,0.0,0.45844442,0.0,0.0,0.8887231,0.0,0.0,-0.0,0,0,0,0,0
115466062,0.0,-0.0,2.1890664,0.0,0.45846137,0.0,0.0,0.8887143,0.0,0.0,-0.0,0,0,0,0,0
115515983,0.0,-0.0,2.1890376,0.0,0.4584742,0.0,0.0,0.8887077,0.0,0.0,-0.0,0,0,0,0,0
115566053,0.0,-0.0,2.189001,0.0,0.4584904,0.0,0.0,0.88869935,0.0,0.0,-0.0,0,0,0,0,0
115616012,0.0,-0.0,2.188996,0.0,0.4584926,0.0,0.0,0.8886982,0.0,0.0,-0.0,0,0,0,0,0
115666139,0.0,-0.0,2.1889765,0.0,0.4585013,0.0,0.0,0.88869375,0.0,0.0,-0.0,0,0,0,0,0
115716044,0.0,-0.0,2.188965,0.0,0.4585064,0.0,0.0,0.8886911,0.0,0.0,-0.0,0,0,0,0,0
115766090,0.0,-0.0,2.1889567,0.0,0.4585101,0.0,0.0,0.8886892,0.0,0.0,-0.0,0,0,0,0,0
115816214,0.0,-0.0,2.1889286,0.0,0.4585226,0.0,0.0,0.8886827,0.0,0.0,-0.0,0,0,0,0,0
115866151,0.0,-0.0,2.1889002,0.0,0.4585352,0.0,0.0,0.8886762,0.0,0.0,-0.0,0,0,0,0,0
115916186,0.0,-0.0,2.1888604,0.0,0.4585529,0.0,0.0,0.8886671,0.0,0.0,-0.0,0,0,0,0,0
115966151,0.0,-0.0,2.1888433,0.0,0.45856053,0.0,0.0,0.8886632,0.0,0.0,-0.0,0,0,0,0,0
116016280,0.0,-0.0,2.1888196,0.0,0.45857102,0.0,0.0,0.88865775,0.0,0.0,-0.0,0,0,0,0,0
116066288,0.0,-0.0,2.1887796,0.0,0.4585888,0.0,0.0,0.88864857,0.0,0.0,-0.0,0,0,0,0,0
116116211,0.0,-0.0,2.1887975,0.0,0.45858085,0.0,0.0,0.8886527,0.0,0.0,-0.0,0,0,0,0,0
116166242,0.0,-0.0,2.188817,0.0,0.45857218,0.0,0.0,0.88865715,0.0,0.0,-0.0,0,0,0,0,0
116216343,0.0,-0.0,2.1888506,0.0,0.45855725,0.0,0.0,0.8886649,0.0,0.0,-0.0,0,0,0,0,0
116266262,0.0,-0.0,2.188868,0.0,0.4585495,0.0,0.0,0.88866884,0.0,0.0,-0.0,0,0,0,0,0
116316341,0.0,-0.0,2.1888733,0.0,0.45854717,0.0,0.0,0.8886701,0.0,0.0,-0.0,0,0,0,0,0
116366320,0.0,-0.0,2.1888676,0.0,0.4585497,0.0,0.0,0.8886688,0.0,0.0,-0.0,0,0,0,0,0
116416425,0.0,-0.0,2.188856,0.0,0.45855492,0.0,0.0,0.8886661,0.0,0.0,-0.0,0,0,0,0,0
116466343,0.0,-0.0,2.1888735,0.0,0.4585471,0.0,0.0,0.88867015,0.0,0.0,-0.0,0,0,0,0,0
116516370,0.0,-0.0,2.1888652,0.0,0.45855078,0.0,0.0,0.8886682,0.0,0.0,-0.0,0,0,0,0,0
116566484,0.0,-0.0,2.1888452,0.0,0.4585597,0.0,0.0,0.8886636,0.0,0.0,-0.0,0,0,0,0,0
116616453,0.0,-0.0,2.1888375,0.0,0.45856306,0.0,0.0,0.88866186,0.0,0.0,-0.0,0,0,0,0,0
116666567,0.0,-0.0,2.1888413,0.0,0.45856136,0.0,0.0,0.88866276,0.0,0.0,-0.0,0,0,0,0,0
116716454,0.0,-0.0,2.188889,0.0,0.45854017,0.0,0.0,0.88867366,0.0,0.0,-0.0,0,0,0,0,0
116766597,0.0,-0.0,2.1889224,0.0,0.45852536,0.0,0.0,0.88868135,0.0,0.0,-0.0,0,0,0,0,0
116816513,0.0,-0.0,2.188966,0.0,0.45850596,0.0,0.0,0.8886913,0.0,0.0,-0.0,0,0,0,0,0
116866496,0.0,-0.0,2.189021,0.0,0.4584815,0.0,0.0,0.88870394,0.0,0.0,-0.0,0,0,0,0,0
116916577,0.0,-0.0,2.1890254,0.0,0.45847958,0.0,0.0,0.88870496,0.0,0.0,-0.0,0,0,0,0,0
116966583,0.0,-0.0,2.1890442,0.0,0.4584712,0.0,0.0,0.88870925,0.0,0.0,-0.0,0,0,0,0,0
117016616,0.0,-0.0,2.1890502,0.0,0.45846856,0.0,0.0,0.8887106,0.0,0.0,-0.0,0,0,0,0,0
117066584,0.0,-0.0,2.1890483,0.0,0.45846942,0.0,0.0,0.8887102,0.0,0.0,-0.0,0,0,0,0,0
117116600,0.0,-0.0,2.1890962,0.0,0.4584481,0.0,0.0,0.88872117,0.0,0.0,-0.0,0,0,0,0,0
117166727,0.0,-0.0,2.1890907,0.0,0.45845056,0.0,0.0,0.8887199,0.0,0.0,-0.0,0,0,0,0,0
117216651,0.0,-0.0,2.1891026,0.0,0.45844525,0.0,0.0,0.88872266,0.0,0.0,-0.0,0,0,0,0,0
117266662,0.0,-0.0,2.1891375,0.0,0.45842978,0.0,0.0,0.88873065,0.0,0.0,-0.0,0,0,0,0,0
117316783,0.0,-0.0,2.1891747,0.0,0.45841327,0.0,0.0,0.88873917,0.0,0.0,-0.0,0,0,0,0,0
117366760,0.0,-0.0,2.1892066,0.0,0.45839906,0.0,0.0,0.8887465,0.0,0.0,-0.0,0,0,0,0,0
117416824,0.0,-0.0,2.189242,0.0,0.45838338,0.0,0.0,0.88875455,0.0,0.0,-0.0,0,0,0,0,0
117466801,0.0,-0.0,2.1892715,0.0,0.45837024,0.0,0.0,0.88876134,0.0,0.0,-0.0,0,0,0,0,0
117516852,0.0,-0.0,2.1892586,0.0,0.45837596,0.0,0.0,0.88875836,0.0,0.0,-0.0,0,0,0,0,0
117566793,0.0,-0.0,2.1892421,0.0,0.4583833,0.0,0.0,0.8887546,0.0,0.0,-0.0,0,0,0,0,0
117616794,0.0,-0.0,2.189222,0.0,0.45839217,0.0,0.0,0.88875,0.0,0.0,-0.0,0,0,0,0,0
117666853,0.0,-0.0,2.189207,0.0,0.45839885,0.0,0.0,0.88874656,0.0,0.0,-0.0,0,0,0,0,0
117716904,0.0,-0.0,2.1892056,0.0,0.4583995,0.0,0.0,0.88874626,0.0,0.0,-0.0,0,0,0,0,0
117766913,0.0,-0.0,2.1891768,0.0,0.45841232,0.0,0.0,0.88873965,0.0,0.0,-0.0,0,0,0,0,0
117816920,0.0,-0.0,2.189149,0.0,0.45842472,0.0,0.0,0.88873327,0.0,0.0,-0.0,0,0,0,0,0
117866904,0.0,-0.0,2.189077,0.0,0.4584567,0.0,0.0,0.88871676,0.0,0.0,-0.0,0,0,0,0,0
117917022,0.0,-0.0,2.189019,0.0,0.45848244,0.0,0.0,0.88870347,0.0,0.0,-0.0,0,0,0,0,0
117967001,0.0,-0.0,2.1889746,0.0,0.45850214,0.0,0.0,0.8886933,0.0,0.0,-0.0,0,0,0,0,0
118017013,0.0,-0.0,2.1889453,0.0,0.4585152,0.0,0.0,0.8886866,0.0,0.0,-0.0,0,0,0,0,0
118061998,0.0,-0.0,2.188887,0.0,0.45854113,0.0,0.0,0.8886732,0.0,0.0,-0.0,0,0,0,0,0
118117105,0.0,-0.0,2.1888208,0.0,0.45857048,0.0,0.0,0.88865805,0.0,0.0,-0.0,0,0,0,0,0
118166996,0.0,-0.0,2.1887565,0.0,0.4585991,0.0,0.0,0.88864326,0.0,0.0,-0.0,0,0,0,0,0
118217052,0.0,-0.0,2.1886888,0.0,0.45862916,0.0,0.0,0.88862777,0.0,0.0,-0.0,0,0,0,0,0
118267139,0.0,-0.0,2.1886387,0.0,0.45865142,0.0,0.0,0.88861626,0.0,0.0,-0.0,0,0,0,0,0
118317086,0.0,-0.0,2.1885917,0.0,0.45867229,0.0,0.0,0.8886055,0.0,0.0,-0.0,0,0,0,0,0
118367094,0.0,-0.0,2.1885524,0.0,0.45868975,0.0,0.0,0.8885965,0.0,0.0,-0.0,0,0,0,0,0
118412106,0.0,-0.0,2.1885083,0.0,0.45870936,0.0,0.0,0.88858634,0.0,0.0,-0.0,0,0,0,0,0
118467166,0.0,-0.0,2.1884873,0.0,0.4587187,0.0,0.0,0.8885816,0.0,0.0,-0.0,0,0,0,0,0
118517202,0.0,-0.0,2.1884608,0.0,0.45873043,0.0,0.0,0.8885755,0.0,0.0,-0.0,0,0,0,0,0
118567160,0.0,-0.0,2.18842,0.0,0.45874855,0.0,0.0,0.88856614,0.0,0.0,-0.0,0,0,0,0,0
118617192,0.0,-0.0,2.1884117,0.0,0.45875227,0.0,0.0,0.8885642,0.0,0.0,-0.0,0,0,0,0,0
118667285,0.0,-0.0,2.188409,0.0,0.45875344,0.0,0.0,0.88856363,0.0,0.0,-0.0,0,0,0,0,0
118717229,0.0,-0.0,2.188419,0.0,0.45874897,0.0,0.0,0.8885659,0.0,0.0,-0.0,0,0,0,0,0
118762281,0.0,-0.0,2.1884203,0.0,0.45874846,0.0,0.0,0.8885662,0.0,0.0,-0.0,0,0,0,0,0
118817265,0.0,-0.0,2.1884127,0.0,0.45875183,0.0,0.0,0.8885644,0.0,0.0,-0.0,0,0,0,0,0
118867375,0.0,-0.0,2.1883883,0.0,0.45876265,0.0,0.0,0.88855886,0.0,0.0,-0.0,0,0,0,0,0
118917323,0.0,-0.0,2.1883578,0.0,0.4587762,0.0,0.0,0.88855183,0.0,0.0,-0.0,0,0,0,0,0
118967308,0.0,-0.0,2.1883247,0.0,0.45879093,0.0,0.0,0.88854426,0.0,0.0,-0.0,0,0,0,0,0
119017428,0.0,-0.0,2.188278,0.0,0.45881167,0.0,0.0,0.88853353,0.0,0.0,-0.0,0,0,0,0,0
119067360,0.0,-0.0,2.1882575,0.0,0.4588208,0.0,0.0,0.8885288,0.0,0.0,-0.0,0,0,0,0,0
119112403,0.0,-0.0,2.1881948,0.0,0.45884866,0.0,0.0,0.88851446,0.0,0.0,-0.0,0,0,0,0,0
119167385,0.0,-0.0,2.1881359,0.0,0.45887482,0.0,0.0,0.8885009,0.0,0.0,-0.0,0,0,0,0,0
119217470,0.0,-0.0,2.1880755,0.0,0.4589016,0.0,0.0,0.8884871,0.0,0.0,-0.0,0,0,0,0,0
119262474,0.0,-0.0,2.1880517,0.0,0.4589122,0.0,0.0,0.8884816,0.0,0.0,-0.0,0,0,0,0,0
119317451,0.0,-0.0,2.188008,0.0,0.4589316,0.0,0.0,0.8884716,0.0,0.0,-0.0,0,0,0,0,0
119367510,0.0,-0.0,2.1879263,0.0,0.45896792,0.0,0.0,0.8884528,0.0,0.0,-0.0,0,0,0,0,0
119417544,0.0,-0.0,2.1878529,0.0,0.45900053,0.0,0.0,0.888436,0.0,0.0,-0.0,0,0,0,0,0
119462550,0.0,-0.0,2.1877863,0.0,0.4590301,0.0,0.0,0.8884207,0.0,0.0,-0.0,0,0,0,0,0
119517594,0.0,-0.0,2.187722,0.0,0.45905867,0.0,0.0,0.888406,0.0,0.0,-0.0,0,0,0,0,0
119567605,0.0,-0.0,2.187671,0.0,0.45908135,0.0,0.0,0.88839424,0.0,0.0,-0.0,0,0,0,0,0
119612560,0.0,-0.0,2.187607,0.0,0.45910972,0.0,0.0,0.8883796,0.0,0.0,-0.0,0,0,0,0,0
119667579,0.0,-0.0,2.1875546,0.0,0.45913303,0.0,0.0,0.88836753,0.0,0.0,-0.0,0,0,0,0,0
119717607,0.0,-0.0,2.1874924,0.0,0.45916066,0.0,0.0,0.8883532,0.0,0.0,-0.0,0,0,0,0,0
119767737,0.0,-0.0,2.187449,0.0,0.45917994,0.0,0.0,0.8883433,0.0,0.0,-0.0,0,0,0,0,0
119812729,0.0,-0.0,2.1874173,0.0,0.459194,0.0,0.0,0.888336,0.0,0.0,-0.0,0,0,0,0,0
119867709,0.0,-0.0,2.1873674,0.0,0.45921615,0.0,0.0,0.88832456,0.0,0.0,-0.0,0,0,0,0,0
119917708,0.0,-0.0,2.1873415,0.0,0.45922768,0.0,0.0,0.8883186,0.0,0.0,-0.0,0,0,0,0,0
119962706,0.0,-0.0,2.1872818,0.0,0.45925418,0.0,0.0,0.8883049,0.0,0.0,-0.0,0,0,0,0,0
120017769,0.0,-0.0,2.1872368,0.0,0.45927417,0.0,0.0,0.8882946,0.0,0.0,-0.0,0,0,0,0,0
120067815,0.0,-0.0,2.1872153,0.0,0.4592837,0.0,0.0,0.88828963,0.0,0.0,-0.0,0,0,0,0,0
120117905,0.0,-0.0,2.1872034,0.0,0.459289,0.0,0.0,0.8882869,0.0,0.0,-0.0,0,0,0,0,0
120162866,0.0,-0.0,2.187193,0.0,0.45929366,0.0,0.0,0.8882845,0.0,0.0,-0.0,0,0,0,0,0
120217879,0.0,-0.0,2.1871397,0.0,0.45931727,0.0,0.0,0.8882723,0.0,0.0,-0.0,0,0,0,0,0
120267816,0.0,-0.0,2.1871364,0.0,0.45931876,0.0,0.0,0.8882715,0.0,0.0,-0.0,0,0,0,0,0
120312903,0.0,-0.0,2.1871653,0.0,0.45930594,0.0,0.0,0.8882781,0.0,0.0,-0.0,0,0,0,0,0
120367938,0.0,-0.0,2.1871967,0.0,0.45929196,0.0,0.0,0.88828534,0.0,0.0,-0.0,0,0,0,0,0
120417879,0.0,-0.0,2.1872106,0.0,0.45928583,0.0,0.0,0.88828856,0.0,0.0,-0.0,0,0,0,0,0
120467944,0.0,-0.0,2.1872437,0.0,0.4592711,0.0,0.0,0.8882961,0.0,0.0,-0.0,0,0,0,0,0
120512957,0.0,-0.0,2.187287,0.0,0.45925185,0.0,0.0,0.88830614,0.0,0.0,-0.0,0,0,0,0,0
120567968,0.0,-0.0,2.1873353,0.0,0.45923045,0.0,0.0,0.88831717,0.0,0.0,-0.0,0,0,0,0,0
120617999,0.0,-0.0,2.1873245,0.0,0.45923522,0.0,0.0,0.8883147,0.0,0.0,-0.0,0,0,0,0,0
120663017,0.0,-0.0,2.187299,0.0,0.45924655,0.0,0.0,0.8883088,0.0,0.0,-0.0,0,0,0,0,0
120718134,0.0,-0.0,2.1872966,0.0,0.4592476,0.0,0.0,0.8883083,0.0,0.0,-0.0,0,0,0,0,0
120768032,0.0,-0.0,2.1872718,0.0,0.45925862,0.0,0.0,0.8883026,0.0,0.0,-0.0,0,0,0,0,0
120813083,0.0,-0.0,2.1872792,0.0,0.45925534,0.0,0.0,0.8883043,0.0,0.0,-0.0,0,0,0,0,0
120863038,0.0,-0.0,2.1872349,0.0,0.45927504,0.0,0.0,0.8882941,0.0,0.0,-0.0,0,0,0,0,0
120918104,0.0,-0.0,2.1872025,0.0,0.45928943,0.0,0.0,0.88828665,0.0,0.0,-0.0,0,0,0,0,0
120968140,0.0,-0.0,2.187164,0.0,0.45930648,0.0,0.0,0.8882779,0.0,0.0,-0.0,0,0,0,0,0
121013162,0.0,-0.0,2.18716,0.0,0.45930827,0.0,0.0,0.88827693,0.0,0.0,-0.0,0,0,0,0,0
121068176,0.0,-0.0,2.187145,0.0,0.45931494,0.0,0.0,0.8882735,0.0,0.0,-0.0,0,0,0,0,0
121118228,0.0,-0.0,2.1871238,0.0,0.45932436,0.0,0.0,0.8882686,0.0,0.0,-0.0,0,0,0,0,0
121163249,0.0,-0.0,2.18714,0.0,0.45931718,0.0,0.0,0.88827235,0.0,0.0,-0.0,0,0,0,0,0
121213193,0.0,-0.0,2.1871397,0.0,0.45931727,0.0,0.0,0.8882723,0.0,0.0,-0.0,0,0,0,0,0
121268259,0.0,-0.0,2.1871529,0.0,0.45931146,0.0,0.0,0.88827527,0.0,0.0,-0.0,0,0,0,0,0
121318284,0.0,-0.0,2.1871843,0.0,0.45929748,0.0,0.0,0.88828254,0.0,0.0,-0.0,0,0,0,0,0
121363380,0.0,-0.0,2.187192,0.0,0.45929408,0.0,0.0,0.88828427,0.0,0.0,-0.0,0,0,0,0,0
121418259,0.0,-0.0,2.1872087,0.0,0.4592867,0.0,0.0,0.8882881,0.0,0.0,-0.0,0,0,0,0,0
121468367,0.0,-0.0,2.1872141,0.0,0.45928425,0.0,0.0,0.88828933,0.0,0.0,-0.0,0,0,0,0,0
121513377,0.0,-0.0,2.1872191,0.0,0.459282,0.0,0.0,0.8882905,0.0,0.0,-0.0,0,0,0,0,0
121563310,0.0,-0.0,2.187213,0.0,0.45928478,0.0,0.0,0.8882891,0.0,0.0,-0.0,0,0,0,0,0
121618329,0.0,-0.0,2.187205,0.0,0.45928827,0.0,0.0,0.8882873,0.0,0.0,-0.0,0,0,0,0,0
121668391,0.0,-0.0,2.1871927,0.0,0.45929378,0.0,0.0,0.88828444,0.0,0.0,-0.0,0,0,0,0,0
121713437,0.0,-0.0,2.1871605,0.0,0.45930806,0.0,0.0,0.88827705,0.0,0.0,-0.0,0,0,0,0,0
