timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
95484710,95484682,0.4739541,2.9637544e-05,-0.28674492,1.848711,0.0049417405,1.8263836,1
95584547,95584520,0.4741066,2.760873e-05,0.65313053,1.7646303,0.026859859,1.7459897,1
95684573,95684545,0.47364882,2.5786716e-05,-0.4025767,1.6872746,0.01067257,1.6684097,1
95784432,95784404,0.47308296,2.415442e-05,-0.52558464,1.6285042,0.018847508,1.6115685,1
95884598,95884571,0.47471914,2.2655833e-05,-1.2765961,1.5639162,0.11578466,1.5534267,1
95984670,95984640,0.47514477,2.1265321e-05,0.827073,1.5044717,0.050519746,1.4915301,1
96084553,96084524,0.47434312,2.0002233e-05,0.19809255,1.4422405,0.0030231248,1.4267226,1
96184594,96184566,0.47446015,1.8850442e-05,-0.46783057,1.3742676,0.017695522,1.3601885,1
96284567,96284539,0.47470304,1.777545e-05,0.037000827,1.3181499,0.00011540259,1.304044,1
96384472,96384443,0.47419396,1.6790955e-05,0.32230058,1.2603726,0.00915758,1.247739,1
96484920,96484891,0.47339275,1.5889513e-05,0.22438562,1.2075505,0.004632786,1.1949486,1
96584790,96584735,0.4729222,1.5052237e-05,0.2733804,1.1548024,0.0071909213,1.1430628,1
96684571,96684544,0.47258723,1.4270158e-05,-0.19272152,1.1051489,0.0037341958,1.094052,1
96784802,96784775,0.4727164,1.3534787e-05,-0.65920085,1.0561525,0.04571581,1.0476104,1
96884830,96884799,0.47263467,1.2842094e-05,0.055504993,1.0127658,0.00033799678,1.0022794,1
96984967,96984937,0.47247717,1.2198414e-05,0.30644917,1.0051409,0.010381198,1.0,1
97084757,97084704,0.47234806,1.1615076e-05,0.38094288,1.004928,0.016045095,1.0,1
97184854,97184821,0.4722876,1.1083421e-05,-0.1115863,1.0047117,0.0013770121,1.0,1
97284800,97284766,0.47243622,1.0598733e-05,-1.0517327,1.004514,0.122352324,1.000725,1
97384706,97384675,0.472098,1.0154226e-05,0.727199,1.0043415,0.058503613,1.0,1
97485018,97484985,0.4720229,9.745725e-06,0.19033642,1.0041757,0.00400859,1.0,1
97584798,97584765,0.4718571,9.369044e-06,0.018031865,1.0040143,3.598313e-05,1.0,1
97684679,97684647,0.47173154,9.019954e-06,-0.08220051,1.0038865,0.0007478628,1.0,1
97784961,97784928,0.47178224,8.696103e-06,-0.3300274,1.003751,0.012056785,1.0,1
97884727,97884699,0.47166634,8.395262e-06,-0.43865293,1.0036223,0.021302437,1.0,1
97984981,97984951,0.47167975,8.114986e-06,0.077388056,1.0035111,0.00066310633,1.0,1
98084897,98084869,0.47162604,7.853038e-06,0.46773228,1.0033953,0.024225911,1.0,1
98185048,98185020,0.47143066,7.608264e-06,0.43850714,1.0032897,0.021295335,1.0,1
98284866,98284839,0.4714685,7.37904e-06,0.061612953,1.0031902,0.0004204538,1.0,1
98384976,98384949,0.47195414,7.1614218e-06,-0.48668364,1.0031672,0.026234794,1.0,1
98485276,98485249,0.47223228,6.95358e-06,-0.46050718,1.0030978,0.023490218,1.0,1
98585065,98585036,0.47222906,6.7585584e-06,-0.28516665,1.0029888,0.009008632,1.0,1
98684913,98684886,0.47227398,6.5766794e-06,-0.75138736,1.0028938,0.06255043,1.0,1
98785067,98785040,0.47294813,6.403333e-06,-0.65031785,1.0061288,0.046704132,1.0000271,1
98884934,98884907,0.4734332,6.23575e-06,0.16290757,1.0028585,0.002940359,1.0,1
98985132,98985103,0.47364008,6.0755315e-06,0.061226398,1.0027682,0.00041536926,1.0,1
99085147,99085118,0.47365624,5.9260606e-06,0.36095136,1.0026655,0.014437726,1.0,1
99185049,99185020,0.4733717,5.78682e-06,0.8662935,1.0025429,0.08317345,1.0,1
99285064,99284977,0.47328874,5.657739e-06,0.23751426,1.0024421,0.006252843,1.0,1
99385096,99385069,0.47401717,5.533968e-06,-0.67469823,1.002469,0.050455175,1.0,1
99485388,99485360,0.47464314,5.411418e-06,-0.62952256,1.0024751,0.043924466,1.0,1
99585031,99585003,0.47509778,5.2936816e-06,-0.86718166,1.0024176,0.08335449,1.0,1
99685234,99685205,0.47528607,5.1821767e-06,-0.06115657,1.0024558,0.00041455153,1.0,1
99785297,99785270,0.47557354,5.0757744e-06,-0.20647554,1.0023048,0.0047260127,1.0,1
99885135,99885107,0.47537816,4.9758332e-06,-0.010639936,1.0021937,1.255116e-05,1.0,1
99985380,99985352,0.4751728,4.8834554e-06,0.59156543,1.0020965,0.038801946,1.0,1
100085313,100085284,0.47492617,4.7968956e-06,0.66477627,1.0020257,0.049003787,1.0,1
100185108,100185080,0.47479147,4.71517e-06,0.35224414,1.0019648,0.013759181,1.0,1
100285175,100285148,0.47471336,4.637725e-06,0.30935258,1.0019134,0.010612918,1.0,1
100385359,100385329,0.47459906,4.563607e-06,0.12044549,1.0018806,0.001608876,1.0,1
100485443,100485416,0.47475955,4.491696e-06,0.03377167,1.0018779,0.00012648756,1.0,1
100585317,100585280,0.47507787,4.420466e-06,-0.22088327,1.001896,0.005410787,1.0,1
100685422,100685385,0.47505254,4.3513032e-06,-1.0336041,1.0018584,0.11848398,1.0,1
100785452,100785424,0.47505045,4.2847487e-06,0.7199298,1.0018358,0.05748324,1.0,1
100885196,100885166,0.47506163,4.220269e-06,-0.53570426,1.0018079,0.031829014,1.0,1
100985652,100985619,0.47505984,4.1583635e-06,-0.40085813,1.0017799,0.017822416,1.0,1
101085345,101085315,0.4750665,4.0986392e-06,-0.537759,1.0017494,0.032075528,1.0,1
101185450,101185423,0.47498986,4.041265e-06,-0.013312871,1.0017209,1.9658672e-05,1.0,1
101285431,101285397,0.47504205,3.9857973e-06,-1.0586262,1.0017009,0.1243096,1.0002348,1
101385440,101385412,0.47514957,3.931327e-06,0.07203473,1.0017015,0.0005755765,1.0,1
101485759,101485728,0.475114,3.878723e-06,-0.3663834,1.0016673,0.014890374,1.0,1
101585343,101585311,0.47501144,3.8281228e-06,-0.2610111,1.0016353,0.0075572846,1.0,1
101685576,101685543,0.47501,3.7796874e-06,-0.13260928,1.0016043,0.0019507837,1.0,1
101785413,101785381,0.47490525,3.732914e-06,-0.23704216,1.0015773,0.006233389,1.0,1
101885520,101885489,0.4747902,3.6878043e-06,0.4325471,1.0015581,0.020756213,1.0,1
101985762,101985735,0.47486368,3.6440613e-06,-0.73035437,1.0015448,0.059177194,1.0,1
102085479,102085452,0.47493967,3.6013162e-06,-0.27595162,1.0015354,0.008448062,1.0,1
102185493,102185465,0.47514218,3.5590954e-06,0.40449512,1.0015534,0.018151391,1.0,1
102285682,102285654,0.4752228,3.5174282e-06,-0.16181417,1.0015341,0.0029048575,1.0,1
102385551,102385523,0.47518715,3.477351e-06,0.052641578,1.0015019,0.0003074422,1.0,1
102485781,102485754,0.4750576,3.4391041e-06,-0.088319674,1.0014694,0.0008654355,1.0,1
102585585,102585557,0.47496432,3.40228e-06,-0.1350319,1.0014433,0.0020230373,1.0,1
102685729,102685701,0.47496608,3.3668819e-06,-0.48358738,1.0014218,0.02594719,1.0,1
102785542,102785513,0.4749102,3.3325468e-06,-0.0064643994,1.0014049,4.636648e-06,1.0,1
102885727,102885699,0.47480795,3.2993112e-06,0.19911328,1.0013893,0.0043990104,1.0,1
102986086,102986059,0.47483495,3.266962e-06,-0.075113654,1.0013803,0.0006260316,1.0,1
103085652,103085617,0.47502425,3.2349421e-06,-0.36263964,1.0013866,0.014591711,1.0,1
103185646,103185600,0.475236,3.2029288e-06,-0.047128275,1.0014087,0.0002464389,1.0,1
103285829,103285801,0.47531715,3.1711093e-06,0.08787684,1.0013956,0.0008568419,1.0,1
103385594,103385565,0.47528455,3.1404725e-06,0.18990487,1.0013676,0.0040016226,1.0,1
103485929,103485902,0.47520515,3.1113593e-06,0.260649,1.0013386,0.0075385636,1.0,1
103585830,103585803,0.4751685,3.0832243e-06,-0.30948022,1.0013173,0.010628001,1.0,1
103685844,103685816,0.47549653,3.0553524e-06,0.15739992,1.0013471,0.0027490454,1.0,1
103785805,103785778,0.4756724,3.027084e-06,0.24588984,1.0013558,0.0067088837,1.0,1
103885865,103885837,0.47565913,2.9998196e-06,-0.10723235,1.0013237,0.0012759528,1.0,1
103986160,103986132,0.47597435,2.9731048e-06,0.029411823,1.0013404,9.598859e-05,1.0,1
104085722,104085691,0.4761461,2.9461041e-06,0.09300518,1.0013393,0.0009598216,1.0,1
104185979,104185949,0.47617176,2.9204332e-06,0.4601357,1.001311,0.023494184,1.0,1
104285983,104285954,0.47651935,2.89521e-06,0.263995,1.0013222,0.007733482,1.0,1
104386015,104385988,0.47664106,2.8704442e-06,-0.6451193,1.0012951,0.04618229,1.0,1
104486021,104485988,0.4764884,2.846851e-06,1.2494483,1.0012594,0.17323971,1.004428,1
104586005,104585974,0.47642985,2.8249067e-06,0.39096546,1.0012114,0.016963229,1.0,1
104685855,104685824,0.47652686,2.8040477e-06,0.38015136,1.0012027,0.01603794,1.0,1
104785945,104785912,0.47677997,2.78314e-06,-0.35822046,1.0012226,0.014240579,1.0,1
104886037,104885978,0.4768222,2.7624396e-06,0.14383516,1.0011996,0.0022959737,1.0,1
104986182,104986144,0.47672784,2.7429105e-06,0.8116051,1.0011718,0.07310354,1.0,1
105085906,105085874,0.4766279,2.7242813e-06,0.10059191,1.00114,0.0011230235,1.0,1
105186175,105186144,0.47660598,2.7065507e-06,0.5187583,1.001126,0.029867496,1.0,1
105286189,105286136,0.47659016,2.6893497e-06,-0.45468748,1.0011133,0.022945646,1.0,1
105386001,105385970,0.47682258,2.6721166e-06,-0.3004078,1.0011419,0.010015768,1.0,1
105486486,105486454,0.4771096,2.654415e-06,-0.9438166,1.0011647,0.09886151,1.0,1
105586079,105586046,0.47715634,2.636533e-06,-0.42611364,1.0011555,0.020151472,1.0,1
105686137,105686104,0.47709838,2.6195046e-06,0.09157328,1.0011313,0.00093068776,1.0,1
105786052,105785996,0.47706982,2.6032958e-06,-1.0564853,1.0015603,0.12382471,1.0001358,1
105886214,105886183,0.47696406,2.5877732e-06,0.93273926,1.0010989,0.09656084,1.0,1
105986302,105986274,0.4770065,2.5724896e-06,-0.35403556,1.0010911,0.013911618,1.0,1
106086094,106086066,0.476959,2.5576783e-06,-0.4267458,1.0010719,0.020212997,1.0,1
106186239,106186211,0.47694695,2.5434456e-06,-0.11224508,1.0010659,0.0013983938,1.0,1
106286139,106286111,0.4769302,2.5293466e-06,0.21143374,1.0010648,0.004961853,1.0,1
106386126,106386098,0.47691965,2.5156564e-06,-0.15902238,1.0010513,0.00280684,1.0,1
106486534,106486506,0.47691593,2.502353e-06,-0.15918984,1.0010492,0.0028127604,1.0,1
106586319,106586292,0.47685692,2.4892852e-06,-0.33354443,1.0010368,0.012348519,1.0,1
106686287,106686259,0.4768346,2.4765704e-06,0.28616887,1.0010319,0.0090898005,1.0,1
106786422,106786392,0.47682756,2.464167e-06,-0.93976235,1.0010276,0.0980274,1.0,1
106886318,106886291,0.47679484,2.4519172e-06,-0.16100462,1.0010229,0.0028773327,1.0,1
106986565,106986537,0.4768192,2.4399715e-06,-0.28156263,1.0010234,0.008799607,1.0,1
107086197,107086168,0.47680458,2.4280187e-06,-0.10308097,1.0010202,0.0011794287,1.0,1
107186432,107186399,0.4768234,2.4163267e-06,0.13019784,1.0010194,0.0018815794,1.0,1
107286341,107286313,0.47677916,2.4047542e-06,0.117626585,1.0010172,0.0015357726,1.0,1
107386365,107386335,0.47677925,2.393392e-06,0.016234323,1.0010105,2.9254132e-05,1.0,1
107486653,107486621,0.47677168,2.3823252e-06,0.251104,1.001008,0.0069988584,1.0,1
107586325,107586297,0.47674775,2.3713392e-06,0.10469789,1.0010036,0.0012167398,1.0,1
107686449,107686422,0.4767602,2.3605864e-06,0.59543985,1.0010033,0.039354805,1.0,1
107786613,107786580,0.4767732,2.3500102e-06,-0.28613588,1.0010009,0.009087986,1.0,1
107886365,107886338,0.47699824,2.3391308e-06,-0.014780015,1.0010264,2.4247207e-05,1.0,1
107986660,107986632,0.47710708,2.3281195e-06,0.25015414,1.0010314,0.0069458457,1.0,1
108086574,108086488,0.4770534,2.3173427e-06,-0.406059,1.0010091,0.018301966,1.0,1
108186583,108186555,0.47706747,2.3070809e-06,0.48071474,1.0010034,0.025650559,1.0,1
108286551,108286523,0.47704864,2.2972058e-06,-0.111627474,1.0009844,0.0013831598,1.0,1
108386651,108386603,0.47701144,2.2877182e-06,-0.10095894,1.000975,0.00113142,1.0,1
108486875,108486846,0.4770701,2.278549e-06,-0.3613568,1.0009712,0.014494671,1.0,1
108586439,108586405,0.47707173,2.2694524e-06,-0.26970506,1.0009624,0.0080745425,1.0,1
108686596,108686566,0.47702092,2.260758e-06,0.13052219,1.0009528,0.0018910918,1.0,1
108786587,108786555,0.47703397,2.2522506e-06,0.03516995,1.0009503,0.00013730569,1.0,1
108886623,108886587,0.47698867,2.2440129e-06,-0.06728966,1.0009384,0.0005026281,1.0,1
108986764,108986737,0.47698846,2.2360302e-06,-0.45035684,1.0009363,0.022514617,1.0,1
109086730,109086699,0.47701514,2.2281592e-06,-0.051186375,1.0009334,0.00029084465,1.0,1
109186787,109186754,0.47697005,2.2204642e-06,0.42128244,1.0009297,0.019701561,1.0,1
109286681,109286648,0.47697198,2.212814e-06,-0.24898258,1.0009279,0.0068816505,1.0,1
109386715,109386684,0.4769907,2.2053134e-06,-0.21754846,1.0009286,0.0052537136,1.0,1
109487010,109486976,0.47697544,2.1980109e-06,-0.4795103,1.0009218,0.025524262,1.0,1
109586608,109586577,0.4769994,2.190632e-06,-0.018778034,1.0009232,3.914326e-05,1.0,1
109687054,109687027,0.47697216,2.1835801e-06,-0.19359726,1.0009208,0.004160602,1.0,1
109786786,109786728,0.4769868,2.1763797e-06,0.31740263,1.00092,0.011183537,1.0,1
109886839,109886810,0.47699463,2.1693893e-06,-0.33067393,1.0009212,0.012138289,1.0,1
109986967,109986940,0.47701406,2.162478e-06,-0.34568405,1.000916,0.013265345,1.0,1
110086930,110086901,0.477016,2.1555904e-06,0.31981027,1.0009184,0.011353863,1.0,1
110187125,110187096,0.4770321,2.148895e-06,0.019441448,1.0009164,4.1958207e-05,1.0,1
110286779,110286752,0.47702903,2.1421474e-06,0.49511033,1.0009124,0.027212307,1.0,1
110386939,110386912,0.47703493,2.1356236e-06,0.23641145,1.0009112,0.0062043876,1.0,1
110487017,110486989,0.4770417,2.1292137e-06,0.41775998,1.0009067,0.019373922,1.0,1
110586871,110586816,0.4770157,2.122891e-06,-0.099453986,1.0009038,0.0010980181,1.0,1
110687169,110687142,0.47706035,2.116801e-06,-0.16936584,1.0009012,0.0031843288,1.0,1
110787045,110786995,0.47705546,2.1107367e-06,0.0019817483,1.0008975,4.359783e-07,1.0,1
110886879,110886852,0.47709075,2.1048165e-06,-0.22992618,1.0008947,0.005868755,1.0,1
110976903,110976875,0.47704628,2.099633e-06,0.11937134,1.0008879,0.0015818751,1.0,1
111086991,111086963,0.47706014,2.093524e-06,-0.02733291,1.0008847,8.29364e-05,1.0,1
111187230,111187201,0.4770865,2.0881334e-06,-0.26789412,1.0008814,0.007967117,1.0,1
111277193,111277165,0.47707063,2.083264e-06,-0.4115519,1.0008793,0.018802907,1.0,1
111387078,111387049,0.47710326,2.0773757e-06,-0.11445955,1.0008777,0.001454389,1.0,1
111487323,111487295,0.47711027,2.0722148e-06,-0.32934928,1.0008771,0.012041764,1.0,1
111587005,111586949,0.47716278,2.0669365e-06,-0.20019498,1.0008785,0.0044492064,1.0,1
111687356,111687329,0.47716844,2.0618538e-06,0.27752578,1.0008793,0.008550323,1.0,1
111787063,111787036,0.47722095,2.0565947e-06,-0.15158153,1.0008807,0.0025507489,1.0,1
111887083,111887055,0.4772317,2.0514458e-06,0.50915074,1.0008801,0.028778503,1.0,1
111987365,111987336,0.47724867,2.04642e-06,0.29284534,1.0008808,0.009520324,1.0,1
112087105,112087074,0.47727948,2.0413672e-06,0.40474126,1.0008774,0.018185765,1.0,1
112187292,112187259,0.47730076,2.0365349e-06,-0.1272714,1.0008736,0.001798208,1.0,1
112287293,112287264,0.47734842,2.0317107e-06,0.254781,1.0008748,0.0072062924,1.0,1
112387191,112387162,0.4774276,2.0269279e-06,-0.30905718,1.0008714,0.010603686,1.0,1
112487436,112487401,0.4773946,2.022281e-06,0.4732036,1.00087,0.024858557,1.0,1
112587339,112587312,0.47746393,2.0176813e-06,0.37847483,1.0008682,0.015902106,1.0,1
112677116,112677087,0.47750607,2.013578e-06,0.29625946,1.0008657,0.00974375,1.0,1
112787213,112787187,0.4775173,2.008716e-06,0.38559154,1.000865,0.016505815,1.0,1
112887196,112887168,0.47758445,2.0043203e-06,0.29147846,1.0008641,0.009431816,1.0,1
112987586,112987559,0.47763067,2.0001078e-06,0.1372824,1.0008633,0.0020922446,1.0,1
113087308,113087279,0.47767252,1.995718e-06,0.046544313,1.0008638,0.00024050039,1.0,1
113187526,113187499,0.4778236,1.991495e-06,-0.37830305,1.0008694,0.015887653,1.0,1
113287369,113287342,0.47798178,1.9869444e-06,-0.1688832,1.0008839,0.0031662607,1.0,1
113377436,113377408,0.47803473,1.9828462e-06,0.13830754,1.0008814,0.00212357,1.0,1
113487484,113487455,0.47813496,1.9780273e-06,-0.35791582,1.0008745,0.014221312,1.0,1
113587440,113587412,0.47815156,1.9738234e-06,-0.23685803,1.000866,0.0062281312,1.0,1
113687546,113687519,0.47819334,1.9698064e-06,-0.60240185,1.0008595,0.04028626,1.0,1
113787347,113787319,0.47826532,1.965867e-06,-0.6504879,1.0008554,0.04697476,1.0,1
113877373,113877345,0.47831598,1.962453e-06,-0.40806672,1.0008546,0.018486252,1.0,1
113987751,113987723,0.47842515,1.9584065e-06,-0.57080203,1.0008534,0.03617079,1.0,1
114077609,114077578,0.47848997,1.9550491e-06,-0.46312857,1.0008514,0.023811735,1.0,1
114187798,114187771,0.4785588,1.9511506e-06,-0.22843015,1.0008457,0.005792916,1.0,1
114287501,114287473,0.47861922,1.9475704e-06,-0.35920465,1.0008452,0.014324335,1.0,1
114387588,114387560,0.47868,1.944146e-06,0.11017653,1.0008414,0.0013476294,1.0,1
114487713,114487660,0.47868204,1.9408155e-06,0.6988138,1.0008411,0.05421448,1.0,1
114577422,114577391,0.47873887,1.9378128e-06,-0.08852857,1.0008365,0.0008700843,1.0,1
114687768,114687741,0.4788256,1.9343927e-06,-0.30668527,1.0008352,0.010441929,1.0,1
114777897,114777869,0.47886267,1.9316162e-06,-0.40739438,1.0008326,0.01842579,1.0,1
114887771,114887744,0.47894663,1.9282406e-06,-0.3641028,1.0008276,0.014717916,1.0,1
114977621,114977590,0.47897065,1.9255333e-06,-0.13450009,1.0008271,0.0020083692,1.0,1
115087599,115087572,0.47900254,1.9223644e-06,0.03156227,1.0008218,0.00011059542,1.0,1
115187938,115187911,0.47901502,1.9196627e-06,-0.010215186,1.0008198,1.1584948e-05,1.0,1
115277836,115277808,0.47905117,1.9171755e-06,-0.23298395,1.0008186,0.0060263467,1.0,1
115387616,115387586,0.47910053,1.914217e-06,-0.27004582,1.0008124,0.008096172,1.0,1
115477755,115477726,0.47910774,1.912003e-06,-0.66904056,1.0008085,0.04969485,1.0,1
115587736,115587705,0.47910333,1.9093584e-06,0.31312063,1.000802,0.010885106,1.0,1
115687982,115687949,0.47908852,1.9070749e-06,0.33151716,1.0008022,0.012201726,1.0,1
115787775,115787744,0.47918132,1.9046597e-06,-0.63544035,1.0008034,0.044828925,1.0,1
115887881,115887848,0.47922683,1.9022978e-06,-0.28624547,1.0008081,0.009096701,1.0,1
115977940,115977911,0.47928905,1.9001453e-06,-0.5046332,1.0008085,0.028272102,1.0,1
116087741,116087713,0.4793102,1.8974237e-06,0.021580614,1.0008107,5.170507e-05,1.0,1
116177781,116177753,0.47934857,1.8952313e-06,0.27878568,1.000816,0.008628676,1.0,1
116287835,116287808,0.47944507,1.8925607e-06,-0.05835116,1.0008141,0.0003780098,1.0,1
116387753,116387725,0.47946367,1.8901349e-06,-0.14440851,1.0008125,0.0023152097,1.0,1
116488183,116488155,0.4795102,1.8878388e-06,-0.034732595,1.0008152,0.00013393007,1.0,1
116587801,116587743,0.47954065,1.8853791e-06,-0.24431628,1.0008113,0.0066268947,1.0,1
116677949,116677922,0.4795863,1.8833741e-06,-0.029356137,1.0008079,9.567635e-05,1.0,1
116788043,116787960,0.47956508,1.8809885e-06,0.048544794,1.0013012,0.00026150385,1.0,1
116877812,116877782,0.4795969,1.8790524e-06,0.09713112,1.0008001,0.0010474346,1.0,1
116988136,116988108,0.47968766,1.8768727e-06,-0.41379404,1.0008001,0.019009845,1.0,1
117088005,117087978,0.47969738,1.8748051e-06,0.20270187,1.0007973,0.004561702,1.0,1
117177952,117177924,0.4797249,1.8730017e-06,0.24781877,1.0007977,0.0068183546,1.0,1
117288032,117288004,0.47981602,1.8708457e-06,-0.6060773,1.0007999,0.040781792,1.0,1
117378113,117378085,0.47986472,1.8690553e-06,0.4456343,1.0008008,0.02204789,1.0,1
117488390,117488289,0.47983748,1.8669695e-06,-0.28146693,1.0007967,0.008795619,1.0,1
117578049,117578018,0.47991136,1.865233e-06,-0.22956726,1.0007933,0.0058510387,1.0,1
117688228,117688170,0.47990432,1.863328e-06,0.49300623,1.0007881,0.026984861,1.0,1
117788136,117788109,0.47995484,1.8615908e-06,-0.19092649,1.0007887,0.004047133,1.0,1
117878037,117878008,0.4799978,1.8600203e-06,-0.3038078,1.000791,0.010247359,1.0,1
117988288,117988260,0.48002324,1.8581919e-06,0.42625225,1.0007902,0.020171944,1.0,1
118078173,118078145,0.48003677,1.8566195e-06,-0.25905418,1.0007894,0.0074506816,1.0,1
118188457,118188430,0.48011845,1.854837e-06,0.25974804,1.0007889,0.007490651,1.0,1
118278469,118278441,0.48011416,1.8533626e-06,0.11276075,1.0007857,0.0014116672,1.0,1
118388197,118388167,0.48023024,1.8515268e-06,-0.7143815,1.0007913,0.05665971,1.0,1
118478179,118478151,0.48040468,1.8498192e-06,-0.07119237,1.0008129,0.000562693,1.0,1
118578326,118578296,0.48055127,1.8476705e-06,-0.9006419,1.0008223,0.09005438,1.0,1
118688547,118688519,0.48071396,1.8452101e-06,0.18563962,1.0008283,0.00382595,1.0,1
118778426,118778387,0.4807911,1.8430725e-06,0.11603218,1.0008308,0.001494699,1.0,1
118888343,118888315,0.48096648,1.8405847e-06,-0.83240455,1.0008248,0.07692514,1.0,1
118978476,118978444,0.4810181,1.8386546e-06,-0.010076076,1.0030824,1.1246147e-05,1.0,1
119088368,119088341,0.48116297,1.83627e-06,-0.48862073,1.0008221,0.026506012,1.0,1
119188448,119188419,0.48115188,1.8343608e-06,-0.047191113,1.0008037,0.00024724586,1.0,1
119278590,119278556,0.48114166,1.8329068e-06,0.15661284,1.000791,0.0027231332,1.0,1
119388355,119388326,0.4811367,1.8313358e-06,0.15264708,1.0007771,0.002587004,1.0,1
119478292,119478260,0.48115388,1.8303024e-06,0.24439093,1.0007647,0.006631254,1.0,1
119588270,119588239,0.48112163,1.8292469e-06,-0.10090536,1.0007571,0.0011304654,1.0,1
119678359,119678327,0.48118082,1.8285056e-06,-0.66620946,1.0007544,0.04927783,1.0,1
119788626,119788591,0.48112386,1.827714e-06,0.6513584,1.0007517,0.047105458,1.0,1
119888444,119888408,0.48121276,1.8269097e-06,-0.96581304,1.0007509,0.1035661,1.0,1
119978443,119978404,0.48121023,1.8262336e-06,-0.44452512,1.0007513,0.02193936,1.0,1
120088474,120088444,0.48122227,1.8253801e-06,-0.7032825,1.0007535,0.05491487,1.0,1
120178596,120178569,0.4812434,1.8246792e-06,-0.71918416,1.0007554,0.05742616,1.0,1
120288482,120288426,0.48122832,1.8237354e-06,0.103802316,1.000756,0.001196309,1.0,1
120378457,120378429,0.481239,1.8229829e-06,-0.57534593,1.0007572,0.0367525,1.0,1
120488712,120488681,0.48127306,1.8221033e-06,0.13189694,1.00076,0.0019315103,1.0,1
120588491,120588459,0.48133388,1.8211039e-06,-0.33049142,1.0007666,0.012126767,1.0,1
120678539,120678511,0.48137257,1.8201592e-06,-0.68044037,1.0007719,0.05140467,1.0,1
120778854,120778821,0.48139048,1.8191643e-06,0.37069732,1.0007702,0.015256749,1.0,1
120878726,120878673,0.48138782,1.8181075e-06,-0.44229174,1.000771,0.021719031,1.0,1
120988933,120988905,0.48152244,1.8169081e-06,-0.24544837,1.0007806,0.006688657,1.0,1
121078571,121078543,0.48162737,1.8156253e-06,-0.009043366,1.0007917,9.079752e-06,1.0,1
121178732,121178704,0.4816999,1.8142323e-06,-0.40152568,1.000794,0.017899439,1.0,1
121278872,121278843,0.48171017,1.8129499e-06,0.46027488,1.0007832,0.023520797,1.0,1
121378573,121378543,0.48166442,1.8117527e-06,0.10005252,1.0007732,0.0011114192,1.0,1
121488965,121488937,0.48177975,1.8107185e-06,-0.5630214,1.0007722,0.035194278,1.0,1
121578617,121578588,0.48181376,1.8096888e-06,0.45509243,1.0007731,0.022994347,1.0,1
121689088,121689061,0.48188257,1.8087054e-06,-0.24733345,1.0007739,0.0067918366,1.0,1
121779065,121779038,0.48195186,1.8078005e-06,-0.1371645,1.0007697,0.002088848,1.0,1
121878831,121878803,0.48187742,1.8069246e-06,0.31940764,1.0007582,0.011327106,1.0,1
121988846,121988817,0.4819033,1.8062142e-06,-0.44018567,1.0007511,0.021513108,1.0,1
