timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
111365652,111365512,0.45934728,0.020613817,0.010157459,0.8879595,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
111370155,111370020,0.4593581,0.020614589,0.010163512,0.8879538,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
111862094,111861886,0.45958692,0.02062009,0.0102195265,0.88783455,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
112367192,112367062,0.45984623,0.020692859,0.010268393,0.8876981,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
112867716,112867579,0.46001634,0.02082512,0.010151985,0.8876082,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
113368401,113368270,0.46022055,0.020788973,0.010100665,0.8875038,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
113864581,113864451,0.46038666,0.020919858,0.010039571,0.8874152,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
114366096,114365393,0.46045604,0.020817295,0.009917492,0.8873829,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
114866473,114865832,0.4607009,0.020566022,0.009820222,0.8872629,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
115366797,115366571,0.46086022,0.020347694,0.009924374,0.8871839,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
115867346,115867213,0.4609556,0.020227123,0.010007944,0.8871362,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
116368056,116367905,0.46097976,0.020279458,0.01000466,0.8871225,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
116868931,116868794,0.46100244,0.020436114,0.010100869,0.88710606,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
117364903,117364776,0.4609043,0.020556884,0.010036862,0.88715506,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
117867597,117865470,0.46090704,0.020644445,0.009970524,0.8871524,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
118366334,118366207,0.46113417,0.020683782,0.009950656,0.8870336,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
118867958,118867074,0.46112767,0.020597165,0.009844213,0.8870402,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
119368020,119367541,0.46132395,0.020513685,0.00998834,0.88693833,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
119868370,119868233,0.4615945,0.020502431,0.009892962,0.886799,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
120369102,120368973,0.4615859,0.020444505,0.009779797,0.88680595,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
120865467,120865339,0.4615389,0.020426158,0.009708094,0.88683164,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
121365971,121365843,0.46149692,0.020405678,0.009622906,0.886855,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
121866680,121866490,0.46154836,0.020457955,0.0096147135,0.88682705,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
122367367,122362670,0.4617638,0.02053248,0.009754396,0.8867116,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
122867998,122867872,0.4619687,0.020601938,0.009990569,0.8866007,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
123369706,123368808,0.46203727,0.020636104,0.010162426,0.88656217,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
123869805,123869305,0.4621915,0.020682778,0.010130102,0.88648105,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
124365621,124365487,0.46225914,0.020816365,0.00995738,0.8864447,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
124866254,124866129,0.46233815,0.020813148,0.009879286,0.88640434,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
125367212,125367080,0.4624618,0.020838128,0.009781805,0.8863403,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
125867649,125867510,0.4625016,0.020746274,0.009730203,0.8863223,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
126368334,126368207,0.46254808,0.020556478,0.009797241,0.88630176,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
126869084,126868945,0.4625231,0.020613927,0.010032723,0.8863108,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
127369727,127369592,0.46278492,0.020647984,0.010124229,0.88617235,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
127865963,127865773,0.46295473,0.020830138,0.010061999,0.8860801,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
128366595,128366466,0.4628444,0.02099464,0.010084678,0.8861336,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
128867325,128867194,0.46298766,0.021072216,0.0100187985,0.88605756,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
129368012,129367852,0.4628476,0.021207359,0.010078369,0.88612694,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
129864169,129864035,0.4628508,0.021035174,0.010064969,0.88612944,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
130364904,130364773,0.46293175,0.020887865,0.009968464,0.88609177,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
130865607,130865467,0.4630373,0.020690776,0.009977355,0.88604116,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
131366261,131366112,0.463069,0.020657903,0.009922314,0.8860259,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
131867034,131866810,0.46300852,0.020706877,0.009692213,0.8860589,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
132367758,132367501,0.46293414,0.020606283,0.009844546,0.88609856,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
132863891,132863765,0.46289086,0.020695984,0.009982636,0.88611746,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
133364600,133364423,0.46308097,0.020701045,0.010122787,0.8860164,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
133865219,133865068,0.4633488,0.020803068,0.0102836555,0.8858721,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
134365891,134365761,0.4635726,0.02084319,0.010353825,0.88575333,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
134866587,134866454,0.4635914,0.020722102,0.0102940425,0.8857471,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
135367419,135367235,0.46359497,0.02081265,0.0101176035,0.88574505,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
135863488,135863331,0.46360928,0.020914288,0.009989915,0.88573664,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
136364588,136364072,0.46361816,0.020882878,0.00998893,0.88573265,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
136864957,136864718,0.4635515,0.02077895,0.0100714145,0.8857691,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
137365669,137365530,0.4637609,0.020698007,0.010237455,0.8856595,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
137866249,137866107,0.46387747,0.020730257,0.010242145,0.88559765,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
138362424,138362290,0.4638807,0.020778779,0.010197475,0.88559526,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
138863115,138862985,0.46404448,0.020941027,0.0102907205,0.8855046,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
139363937,139363797,0.46404526,0.02101104,0.009984725,0.885506,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
139864496,139864371,0.46383178,0.021238737,0.0100039495,0.88561213,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
140365224,140365066,0.4638192,0.021236872,0.009978398,0.88561904,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
140866405,140865761,0.46386752,0.021264521,0.009733353,0.88559586,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
141366772,141366456,0.46380728,0.020870915,0.009265465,0.88564175,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
141862768,141862642,0.46357363,0.020507818,0.008376657,0.8857815,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
142363592,142363381,0.46358135,0.020139156,0.007612928,0.8857928,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
142864225,142864037,0.46404606,0.020753546,0.006263316,0.8855458,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
143364849,143364722,0.51029044,0.020549133,0.004449347,0.8597451,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
143865737,143865585,0.67288655,0.017126618,0.0040048095,0.7395366,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
144367816,144366116,0.7400726,0.016698722,0.0023954918,0.67231536,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
144867016,144866854,0.74161977,0.017826274,-0.004459091,0.6705688,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
145363167,145363038,0.73261034,0.017307691,-0.004699584,0.680412,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
145864049,145863874,0.7264702,0.02265264,-0.004936166,0.6868069,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
146364514,146364380,0.72329116,0.02300059,-0.00521621,0.6901404,0.99991864,2.7517502e-09,-3.9139852e-10,-0.012762838,2
