timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
111362962,111362673,-0.2734075,-0.3022038,-9.805813
111367973,111367676,-0.27398574,-0.30092832,-9.794862
111412995,111412693,-0.26853502,-0.30310288,-9.807887
111468050,111467711,-0.2761777,-0.31935027,-9.793403
111518029,111517730,-0.25751892,-0.30325586,-9.797939
111563038,111562747,-0.2686503,-0.29517767,-9.800969
111618142,111617774,-0.26979592,-0.3142059,-9.799659
111668135,111667838,-0.24972191,-0.2996092,-9.804312
111713152,111712808,-0.26440102,-0.3195248,-9.811902
111763124,111762824,-0.26666248,-0.3103952,-9.801196
111818202,111817846,-0.27496654,-0.30971846,-9.807738
111868166,111867869,-0.27102026,-0.3203197,-9.801464
111913236,111912938,-0.28847018,-0.2946576,-9.809277
111968243,111967902,-0.26249436,-0.30804795,-9.817188
112018262,112017921,-0.2622695,-0.30528578,-9.801606
112063281,112062939,-0.2673766,-0.30340877,-9.801686
112113255,112112958,-0.2524502,-0.30029076,-9.810399
112168270,112167980,-0.25622955,-0.2967155,-9.808507
112213308,112213000,-0.26897526,-0.3071052,-9.808237
112263357,112263015,-0.2577026,-0.31094223,-9.78715
112318368,112318037,-0.27648184,-0.2947849,-9.791841
112368342,112368056,-0.26975277,-0.29071003,-9.80495
112413381,112413074,-0.26622573,-0.29494843,-9.801158
112463421,112463092,-0.26465502,-0.29611,-9.791433
112518399,112518112,-0.2768202,-0.29393202,-9.797311
112563430,112563131,-0.26071352,-0.3023959,-9.790443
112613449,112613153,-0.27878684,-0.2908077,-9.805632
112663502,112663216,-0.2699173,-0.29160172,-9.810175
112718516,112718189,-0.27020764,-0.30139562,-9.792912
112763539,112763208,-0.26775992,-0.29357812,-9.788088
112813560,112813226,-0.2545347,-0.30058876,-9.793688
112868526,112868246,-0.2490565,-0.29714996,-9.793901
112913550,112913265,-0.28247833,-0.29815054,-9.808378
112963578,112963283,-0.2747659,-0.31212828,-9.801336
113018581,113018304,-0.26348656,-0.30688483,-9.795243
113068671,113068323,-0.24805437,-0.32227707,-9.792994
113113686,113113340,-0.27414775,-0.30290896,-9.79042
113163657,113163360,-0.2673823,-0.31295165,-9.801885
113218670,113218380,-0.25315648,-0.30906335,-9.798919
113263694,113263398,-0.28528133,-0.3049838,-9.803943
113313738,113313427,-0.25974083,-0.29730597,-9.813074
113368745,113368440,-0.25934264,-0.2925074,-9.795267
113413755,113413455,-0.2797127,-0.31057954,-9.80437
113463819,113463476,-0.26684007,-0.29975367,-9.803313
113513782,113513494,-0.26248616,-0.30090445,-9.796881
113563850,113563513,-0.26713774,-0.30039358,-9.798409
113613824,113613532,-0.2625381,-0.29471168,-9.794695
113663835,113663551,-0.26599452,-0.30958664,-9.795878
113713899,113713572,-0.27028614,-0.30412894,-9.797311
113763943,113763612,-0.25960118,-0.3037889,-9.796845
113813898,113813609,-0.26508874,-0.2924493,-9.789321
113863971,113863635,-0.25898713,-0.30460286,-9.796145
