timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
280239727,0.17523047,0.011290703,-0.18619846,1.8748059,-0.00055000564,0.00081257673,2.9071927e-07,0.6991874,0.08062638,1.4424324e-05,-0.08062638,4.0,0.0,-4.0,nan,nan,nan
280260082,0.17519325,0.011321121,-0.18601999,1.8747984,-0.00036896023,-0.00082861906,2.06236e-07,0.69917136,-0.08141838,1.013279e-05,-0.08141838,-4.0,0.0,-4.0,nan,nan,nan
280439711,0.1750879,0.011591171,-0.18623628,1.8747128,0.00020464082,0.00078453944,2.502498e-07,0.6992155,0.0792232,1.2636185e-05,-0.0792232,4.0,0.0,-4.0,nan,nan,nan
280639949,0.175099,0.0117746815,-0.18596643,1.8746856,0.0005160832,0.0008076875,1.892424e-07,0.6991923,0.08038346,9.417534e-06,-0.08038346,4.0,0.0,-4.0,nan,nan,nan
280840002,0.17505927,0.011869072,-0.18585902,1.8746798,0.0005233378,0.0008219573,6.041675e-08,0.699178,0.08067858,2.9802322e-06,-0.081091486,0.0,0.0,-4.0,nan,nan,nan
281040062,0.17489992,0.011891019,-0.18614839,1.8746238,-0.0006607856,0.0008019865,0.0,0.699198,0.08009926,0.0,-0.08009926,4.0,0.0,-4.0,nan,nan,nan
281240023,0.17480755,0.01184138,-0.1862618,1.8744744,0.00010123678,0.0008014232,-1.9805113e-07,0.69919854,0.08007113,-9.894371e-06,-0.08007113,4.0,0.0,-4.0,nan,nan,nan
281440045,0.17475493,0.011558902,-0.18636803,1.8743882,-0.00048913184,0.0007793829,-4.823443e-07,0.6992206,0.078962415,-2.4437904e-05,-0.078962415,4.0,0.0,-4.0,nan,nan,nan
281640120,0.17460689,0.011098691,-0.1861354,1.8742883,-7.758302e-05,0.0007979662,-6.094588e-07,0.699202,0.079898246,-3.0517578e-05,-0.079898246,4.0,0.0,-4.0,nan,nan,nan
281840249,0.17446493,0.010701509,-0.1858683,1.8741964,-0.00068947976,0.0008183954,-6.316757e-07,0.6991816,0.08091454,-3.1232834e-05,-0.08091454,4.0,0.0,-4.0,nan,nan,nan
282040005,0.17441778,0.010489952,-0.18599734,1.8741132,7.789498e-05,0.0007916074,-9.2491526e-08,0.6992084,0.079579264,-4.6491623e-06,-0.079579264,4.0,0.0,-4.0,nan,nan,nan
282240248,0.1743927,0.010510963,-0.18606414,1.8740064,-0.00075914135,0.0007829626,0.0,0.699217,0.07914355,0.0,-0.07914355,4.0,0.0,-4.0,nan,nan,nan
282440137,0.17433317,0.010638868,-0.18611291,1.873924,-0.00064401666,0.0007845424,4.0137163e-08,0.6992155,0.07922335,2.026558e-06,-0.07922335,4.0,0.0,-4.0,nan,nan,nan
282640252,0.17427815,0.010803023,-0.1860568,1.8737957,-0.00088993355,0.00079670723,0.0,0.69920325,0.07983519,0.0,-0.07983519,4.0,0.0,-4.0,nan,nan,nan
282840657,0.17431538,0.010832417,-0.18593775,1.8736292,-0.00034592507,0.00082676957,0.0,0.6991732,0.08111143,0.0,-0.08132775,0.0,0.0,-4.0,nan,nan,nan
283040483,0.174421,0.010861741,-0.18611115,1.8735057,-0.00025962523,0.0008163205,2.8900335e-08,0.69918364,0.08077991,1.4305115e-06,-0.08081191,0.0,0.0,-4.0,nan,nan,nan
283240463,0.1744423,0.010863404,-0.18638602,1.8734175,-2.3929199e-05,0.00079416076,-5.463484e-08,0.6992058,0.0797075,-2.7418137e-06,-0.0797075,4.0,0.0,-4.0,nan,nan,nan
283440434,0.17433573,0.010748667,-0.18682818,1.8734928,-0.000119971104,0.0007898608,-1.3976653e-07,0.6992101,0.07949142,-7.033348e-06,-0.07949142,4.0,0.0,-4.0,nan,nan,nan
283640448,0.17430516,0.010633476,-0.18734713,1.8735341,0.0,0.0007955926,-1.4265015e-07,0.6992044,0.07977933,-7.1525574e-06,-0.07977933,4.0,0.0,-4.0,nan,nan,nan
283840981,0.17438424,0.01052034,-0.18759802,1.8734753,0.00024616698,0.0008273378,-1.3819529e-07,0.6991727,0.08135541,-6.7949295e-06,-0.08135541,4.0,0.0,-4.0,nan,nan,nan
284040592,0.1744572,0.0104041835,-0.18827839,1.8733625,-0.0006480058,0.00080415444,-1.2668453e-07,0.69919586,0.08020745,-6.3180923e-06,-0.08020745,4.0,0.0,-4.0,nan,nan,nan
284240769,0.17460348,0.010233504,-0.18861793,1.8732148,-0.00057063537,0.00080438453,-2.4861467e-07,0.6991956,0.080218926,-1.2397766e-05,-0.080218926,4.0,0.0,-4.0,nan,nan,nan
284440636,0.17468265,0.00993051,-0.18903856,1.8730811,-0.00023596214,0.00077639165,-3.7340527e-07,0.6992236,0.078810744,-1.8954277e-05,-0.078810744,4.0,0.0,-4.0,nan,nan,nan
284640731,0.17470178,0.009532422,-0.18887232,1.8730636,-0.0006065118,0.0008038089,-5.854078e-07,0.69919616,0.08019022,-2.9206276e-05,-0.08019022,4.0,0.0,-4.0,nan,nan,nan
284841139,0.1746693,0.009040968,-0.1887666,1.873166,7.655588e-05,0.00081951433,-8.3953995e-07,0.6991805,0.08095741,-4.1484833e-05,-0.08096984,0.0,0.0,-4.0,nan,nan,nan
285040790,0.17468204,0.008428382,-0.1889252,1.8732331,0.00022120078,0.000795146,-1.0526365e-06,0.69920486,0.07975693,-5.2809715e-05,-0.07975693,4.0,0.0,-4.0,nan,nan,nan
285240975,0.17470486,0.0077586477,-0.1888131,1.8731607,-0.0009195667,0.00079707085,-6.471788e-07,0.6992029,0.07985341,-3.2424927e-05,-0.07985341,4.0,0.0,-4.0,nan,nan,nan
285440936,0.1747,0.0072210203,-0.1887618,1.8730123,-0.0012170392,0.0007752006,-4.4350838e-07,0.69922477,0.07875027,-2.2530556e-05,-0.07875027,4.0,0.0,-4.0,nan,nan,nan
285641024,0.17469288,0.0069466154,-0.18811609,1.8729845,-0.0006063907,0.00080416264,-1.5775738e-07,0.6991958,0.08020786,-7.867813e-06,-0.08020786,4.0,0.0,-4.0,nan,nan,nan
285841331,0.17453864,0.007043924,-0.18757081,1.8730136,0.0009446528,0.0008153211,7.220564e-08,0.69918466,0.08076242,3.5762787e-06,-0.08076242,4.0,0.0,-4.0,nan,nan,nan
286041040,0.17420511,0.007305021,-0.18721002,1.8730136,0.00025601836,0.00080171006,9.546646e-08,0.6991983,0.08008546,4.7683716e-06,-0.08008546,4.0,0.0,-4.0,nan,nan,nan
286241020,0.17361705,0.0075069866,-0.18696378,1.8729963,-0.00013353382,0.0007714092,3.2539174e-07,0.6992286,0.078557454,1.6570091e-05,-0.078557454,4.0,0.0,-4.0,nan,nan,nan
286441365,0.17308065,0.007696872,-0.18643525,1.8730689,0.000107946835,0.0007902351,2.0614091e-07,0.69920975,0.07951026,1.0371208e-05,-0.07951026,4.0,0.0,-4.0,nan,nan,nan
286641161,0.17269786,0.0077614384,-0.18602405,1.8729967,-0.0006493984,0.00080070255,-1.2879737e-07,0.69919926,0.08003512,-6.4373016e-06,-0.08003512,4.0,0.0,-4.0,nan,nan,nan
286841619,0.17243716,0.007824045,-0.18553741,1.8729087,-0.00063565734,0.00082042813,2.4144324e-09,0.69917953,0.08101497,1.1920929e-07,-0.08101497,4.0,0.0,-4.0,nan,nan,nan
287041313,0.17228049,0.00786067,-0.18545683,1.872769,-0.0008126423,0.0008077616,1.1978574e-08,0.6991922,0.080387145,5.9604645e-07,-0.080387145,4.0,0.0,-4.0,nan,nan,nan
287241357,0.17226213,0.00784234,-0.1853822,1.8726093,-0.00029725037,0.0008041619,5.8792585e-07,0.6991958,0.080207825,2.9325485e-05,-0.080207825,4.0,0.0,-4.0,nan,nan,nan
287441488,0.17230259,0.007832698,-0.18557815,1.8728044,0.0014416344,0.0007811447,8.667386e-07,0.69921887,0.079051614,4.386902e-05,-0.079051614,4.0,0.0,-4.0,nan,nan,nan
287641465,0.17245786,0.007832225,-0.18541981,1.8729881,0.0005062598,0.0008011734,0.0,0.69919884,0.08005865,0.0,-0.08005865,4.0,0.0,-4.0,nan,nan,nan
287841808,0.17263673,0.007988638,-0.18530996,1.8730847,0.00047700203,0.0008195361,4.3435612e-08,0.6991804,0.08093476,2.1457672e-06,-0.08097092,0.0,0.0,-4.0,nan,nan,nan
288041691,0.17279606,0.0083449455,-0.18541802,1.8731588,0.00052692456,0.0008108041,2.1600641e-07,0.6991892,0.08053839,1.0728836e-05,-0.08053839,4.0,0.0,-4.0,nan,nan,nan
288241645,0.17294495,0.008781138,-0.18566069,1.873089,-0.0006570638,0.00079653144,5.9702e-07,0.69920343,0.079826385,2.9921532e-05,-0.079826385,4.0,0.0,-4.0,nan,nan,nan
288441724,0.1732182,0.0090855565,-0.18595614,1.8730025,-0.0011493677,0.00078483723,4.226486e-07,0.6992152,0.079238236,2.1338463e-05,-0.079238236,4.0,0.0,-4.0,nan,nan,nan
288641611,0.1735317,0.009420737,-0.18600085,1.8730379,0.0007666192,0.0007922982,3.9381615e-07,0.69920766,0.079613976,1.9788742e-05,-0.079613976,4.0,0.0,-4.0,nan,nan,nan
288841923,0.17366295,0.009812868,-0.18589208,1.8731725,0.0012392928,0.0008083084,1.1982227e-07,0.6991917,0.08041435,5.9604645e-06,-0.08041435,4.0,0.0,-4.0,nan,nan,nan
289041857,0.17378049,0.010202049,-0.18598254,1.8733588,0.0012757946,0.00079965265,0.0,0.69920033,0.07998263,0.0,-0.07998263,4.0,0.0,-4.0,nan,nan,nan
289241810,0.1739745,0.010551832,-0.186054,1.8734277,-0.0004288961,0.00080092606,1.0973225e-07,0.6991991,0.08004629,5.4836273e-06,-0.08004629,4.0,0.0,-4.0,nan,nan,nan
289442026,0.17423055,0.010861045,-0.18629493,1.8735399,0.00031239647,0.00078746496,7.0962844e-09,0.69921255,0.079370774,3.5762787e-07,-0.079370774,4.0,0.0,-4.0,nan,nan,nan
289642058,0.17431018,0.011017949,-0.18627906,1.8736235,0.000118628006,0.00080784835,0.0,0.69919217,0.08039146,0.0,-0.08039146,4.0,0.0,-4.0,nan,nan,nan
289842396,0.17425667,0.011080549,-0.18625827,1.8736216,-0.000385942,0.00083117094,-2.6731879e-08,0.6991688,0.081543654,-1.3113022e-06,-0.081543654,4.0,0.0,-4.0,nan,nan,nan
290046017,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
290243263,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
290442897,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
290571137,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
290844348,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
291044325,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
291242816,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
291443222,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
291643291,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
291845664,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
292043244,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
292242950,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
292443465,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
292643605,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
292845717,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
293045230,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
293243537,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
293443111,0.18126142,0.010746658,-1.2010409,1.4355803,nan,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,nan,nan,nan
