timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
274378310,274377360,3932170,-0.0048379553,0.00059702824,-8.019264e-05,0.34906584,1.8285101e-09,1.8285774e-09,3.3147627e-09,3932170,0.0029216614,0.010160707,0.017470567,0.4,1.4970788e-05,1.4976582e-05,4.99884e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
292552752,292551737,3932170,-0.004424851,0.00055468857,3.2074655e-05,0.34906584,1.8294536e-09,1.8295508e-09,3.3153211e-09,3932170,0.0030252896,0.011073847,0.017964486,0.4,1.4661869e-05,1.4667429e-05,4.9986875e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
292802792,292801796,3932170,-0.004417894,0.0005541162,4.0155966e-05,0.34906584,1.8320887e-09,1.8321958e-09,3.3148053e-09,3932170,0.0031582823,0.012115296,0.018406583,0.4,1.4157505e-05,1.4162705e-05,4.9987807e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
292932904,292931830,3932170,-0.004413984,0.00055328285,4.9940863e-05,0.34906584,1.834861e-09,1.8349746e-09,3.3150103e-09,3932170,0.0034011807,0.01282725,0.019439835,0.4,1.380578e-05,1.3810748e-05,4.9987734e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
293012865,293011849,3932170,-0.0044118804,0.0005523021,5.273491e-05,0.34906584,1.8364781e-09,1.8365968e-09,3.3144845e-09,3932170,0.0036738403,0.013289569,0.020684054,0.4,1.3543835e-05,1.354864e-05,4.9987734e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
293093006,293091869,3932170,-0.004410511,0.0005509696,5.6394125e-05,0.34906584,1.838379e-09,1.8385043e-09,3.3139578e-09,3932170,0.0040666596,0.013640013,0.022301931,0.4,1.3261943e-05,1.3266584e-05,4.998787e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
293182820,293181892,3932170,-0.004409708,0.00054941606,6.34942e-05,0.34906584,1.841536e-09,1.841667e-09,3.3144225e-09,3932170,0.0045524067,0.013862643,0.023891,0.4,1.2965221e-05,1.2969702e-05,4.998783e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
293262950,293261912,3932170,-0.0044092676,0.0005477421,7.545136e-05,0.34906584,1.8440715e-09,1.8442051e-09,3.3138798e-09,3932170,0.0051073395,0.0139794005,0.025233584,0.4,1.2667466e-05,1.2671798e-05,4.998781e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
293352981,293351931,3932170,-0.004409719,0.00054599554,8.2818675e-05,0.34906584,1.8477265e-09,1.8478632e-09,3.314297e-09,3932170,0.005648944,0.013888134,0.026184812,0.4,1.2358714e-05,1.2362902e-05,4.998722e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
293473087,293471967,3932170,-0.0044112764,0.00054296176,9.614426e-05,0.34906584,1.8524644e-09,1.8526016e-09,3.3135141e-09,3932170,0.006590823,0.013554465,0.027068349,0.4,1.1915051e-05,1.19190545e-05,4.998779e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
