timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
84693024,84691942,3932170,-0.008393646,0.0011216904,-0.000998683,0.34906584,1.8541991e-09,1.8536271e-09,3.3403167e-09,3932170,0.0,0.0,0.006340214,0.4,0.0003999427,0.0003999427,4.999283e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86773233,86772248,3932170,-0.008318648,0.0010941841,-0.0009741201,0.34906584,1.8537635e-09,1.8531845e-09,3.3343475e-09,3932170,0.0003448437,0.0011426149,0.0065756626,0.4,0.00039911992,0.00039911995,4.999199e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86863370,86862262,3932170,-0.0083160475,0.0010933297,-0.0009779808,0.34906584,1.8544652e-09,1.8538872e-09,3.332423e-09,3932170,0.0008205822,0.0028332218,0.006569466,0.4,0.000396141,0.00039614103,4.9992796e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86903302,86902268,3932170,-0.008314601,0.0010930065,-0.0009760049,0.34906584,1.8544528e-09,1.8538747e-09,3.3320342e-09,3932170,0.0011219168,0.0039924528,0.006564661,0.4,0.0003933161,0.00039331618,4.999278e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86943264,86942274,3932170,-0.008313252,0.0010926692,-0.000975215,0.34906584,1.854578e-09,1.8539984e-09,3.3338388e-09,3932170,0.0014816796,0.00534359,0.006559447,0.4,0.00038926714,0.00038926737,4.999278e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
86983421,86982280,3932170,-0.00831205,0.0010923054,-0.0009773116,0.34906584,1.8548706e-09,1.8542908e-09,3.3334475e-09,3932170,0.0018803563,0.006883202,0.006553112,0.4,0.00038375412,0.00038375458,4.9992777e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87023174,87022284,3932170,-0.0083107585,0.0010920393,-0.0009752994,0.34906584,1.8553713e-09,1.854792e-09,3.3330603e-09,3932170,0.0023134039,0.008641995,0.0065487497,0.4,0.0003765776,0.00037657842,4.9992777e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87063291,87062292,3932170,-0.0083096055,0.0010918207,-0.0009734096,0.34906584,1.8561215e-09,1.8555423e-09,3.3326792e-09,3932170,0.0027347058,0.010476412,0.006544552,0.4,0.0003676048,0.00036760606,4.999284e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87103385,87102298,3932170,-0.008308469,0.0010916546,-0.00097001874,0.34906584,1.8571497e-09,1.8565707e-09,3.3322867e-09,3932170,0.0031622774,0.012408991,0.006541054,0.4,0.00035678988,0.0003567917,4.999273e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87153383,87152305,3932170,-0.00830734,0.0010914832,-0.0009677769,0.34906584,1.8593853e-09,1.8588069e-09,3.3328489e-09,3932170,0.0035961743,0.01449464,0.0065349196,0.4,0.0003430048,0.00034300736,4.999195e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87193232,87192316,3932170,-0.008306664,0.0010913217,-0.00096841936,0.34906584,1.8610556e-09,1.8604778e-09,3.3325227e-09,3932170,0.004027548,0.016617369,0.006535961,0.4,0.00032778046,0.00032778393,4.9992796e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87233284,87232316,3932170,-0.008305972,0.0010911699,-0.0009695348,0.34906584,1.8630661e-09,1.8624888e-09,3.3321432e-09,3932170,0.0044052033,0.018705009,0.006532089,0.4,0.00031138698,0.0003113914,4.99928e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87273435,87272324,3932170,-0.0083053345,0.0010910849,-0.00096758315,0.34906584,1.865431e-09,1.8648547e-09,3.3317635e-09,3932170,0.0047912556,0.02058148,0.006527646,0.4,0.0002941691,0.00029417453,4.99928e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87323297,87322329,3932170,-0.008304858,0.0010909721,-0.00096792064,0.34906584,1.869105e-09,1.8685296e-09,3.3323837e-09,3932170,0.005190869,0.022431878,0.0065207775,0.4,0.0002751558,0.00027516234,4.9992814e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87363273,87362336,3932170,-0.008304444,0.0010908925,-0.00096594344,0.34906584,1.8720876e-09,1.8715134e-09,3.3320016e-09,3932170,0.0056809513,0.02390751,0.00652055,0.4,0.00025640771,0.0002564154,4.9992755e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87403253,87402340,3932170,-0.008304019,0.0010908776,-0.00096133456,0.34906584,1.8753339e-09,1.8747606e-09,3.3316265e-09,3932170,0.0061917338,0.025312638,0.006539587,0.4,0.00023819684,0.00023820552,4.999274e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87443449,87442349,3932170,-0.0083037745,0.0010908182,-0.0009617646,0.34906584,1.8787933e-09,1.8782211e-09,3.3312473e-09,3932170,0.0065513984,0.026827015,0.0065843803,0.4,0.00022073866,0.00022074832,4.999273e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87483394,87482353,3932170,-0.0083035,0.0010908389,-0.0009592667,0.34906584,1.8824227e-09,1.8818516e-09,3.3308738e-09,3932170,0.0068763252,0.02829956,0.006668923,0.4,0.0002041914,0.00020420196,4.9992773e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87523482,87522359,3932170,-0.008302789,0.0010908508,-0.00095543754,0.34906584,1.8860769e-09,1.8855064e-09,3.330321e-09,3932170,0.007165682,0.029681675,0.006800545,0.4,0.00018864851,0.00018865989,4.999008e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87563501,87562365,3932170,-0.008303172,0.0010908992,-0.00095704285,0.34906584,1.8900241e-09,1.8894546e-09,3.3301248e-09,3932170,0.007499012,0.03104444,0.006995298,0.4,0.00017419648,0.00017420857,4.9992695e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87613441,87612372,3932170,-0.008303131,0.0010909612,-0.0009559529,0.34906584,1.8949475e-09,1.8943782e-09,3.330758e-09,3932170,0.007981596,0.03206634,0.0072507514,0.4,0.00016002679,0.00016003952,4.999281e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87653429,87652379,3932170,-0.008302985,0.0010911284,-0.00095084787,0.34906584,1.8989041e-09,1.898335e-09,3.3303809e-09,3932170,0.008535954,0.03288182,0.0075936923,0.4,0.00014722356,0.00014723689,4.999274e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87693467,87692398,3932170,-0.008302922,0.0010913102,-0.0009466693,0.34906584,1.9028858e-09,1.902317e-09,3.3300098e-09,3932170,0.009455161,0.033595588,0.008052862,0.4,0.0001356687,0.00013568254,4.999273e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87733397,87732392,3932170,-0.008302949,0.0010915223,-0.0009438979,0.34906584,1.9068795e-09,1.9063096e-09,3.3318246e-09,3932170,0.0106738405,0.033898383,0.008640601,0.4,0.00012524766,0.00012526187,4.999273e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87773481,87772397,3932170,-0.008303074,0.0010917636,-0.0009432578,0.34906584,1.9108721e-09,1.9103024e-09,3.3314493e-09,3932170,0.01195489,0.03402556,0.009366731,0.4,0.00011585251,0.00011586703,4.999272e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87823525,87822404,3932170,-0.00830324,0.0010920488,-0.0009434361,0.34906584,1.9158586e-09,1.9152886e-09,3.3298955e-09,3932170,0.013314415,0.033677805,0.010185107,0.4,0.0001069349,0.000106949636,4.999276e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87863538,87862410,3932170,-0.00830323,0.0010925095,-0.0009381064,0.34906584,1.919831e-09,1.9192603e-09,3.3295162e-09,3932170,0.014801708,0.033181034,0.011096676,0.4,9.901708e-05,9.903194e-05,4.9992605e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87903427,87902422,3932170,-0.008303436,0.0010928927,-0.00093887787,0.34906584,1.9238067e-09,1.9232334e-09,3.3313385e-09,3932170,0.016325474,0.032536794,0.012052393,0.4,9.196547e-05,9.198036e-05,4.9992705e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
87943453,87942422,3932170,-0.008303461,0.0010934077,-0.00093459873,0.34906584,1.9277675e-09,1.9271928e-09,3.3309657e-09,3932170,0.017849088,0.031588566,0.01300227,0.4,8.5666274e-05,8.5681095e-05,4.999271e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
