timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
106053579,106052155,4325386,0.0025349758,0.0037433521,-0.000938449,0.34906584,1.8485194e-09,1.84943e-09,3.297027e-09,4259850,0.0,0.0,-0.0134177115,0.4,0.00039835746,0.00039835746,4.9795035e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
111943515,111942882,4325386,0.0025076866,0.0037547862,-0.0007237461,0.34906584,1.8436821e-09,1.8445668e-09,3.2926464e-09,4259850,0.0,0.0,-0.012396256,0.4,0.00039777416,0.00039777416,4.9721853e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
123666772,123666406,4325386,0.0025063672,0.0038127524,-0.0005575852,0.34906584,1.8657e-09,1.8665818e-09,3.3344931e-09,4259850,0.0,0.0,-0.013397335,0.4,0.00040244553,0.00040244553,5.0305866e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
141718965,141718488,4325386,0.0026330163,0.0037396674,-0.0005260868,0.34906584,1.8525131e-09,1.8529605e-09,3.30728e-09,4259850,0.0,0.0,-0.012380817,0.4,0.00039916998,0.00039916998,4.989651e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
142770211,142769349,4325386,0.0027318296,0.0037093093,-0.0005444758,0.34906584,1.8392264e-09,1.8395051e-09,3.2895917e-09,4259850,0.00018400072,0.001465528,-0.011914046,0.4,0.00039682482,0.00039682482,4.9633427e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
142815333,142814459,4325386,0.0027498305,0.0037279532,-0.0005473006,0.34906584,1.8494217e-09,1.8496982e-09,3.3073604e-09,4259850,0.00037697243,0.0028071501,-0.0119534815,0.4,0.00039836517,0.00039836517,4.9890273e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
142855754,142855188,4325386,0.0027642138,0.0037416958,-0.0005477468,0.34906584,1.8562674e-09,1.856542e-09,3.3219167e-09,4259850,0.00066695537,0.004630171,-0.011977343,0.4,0.00039892687,0.00039892687,5.0081567e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
142892064,142891093,4325386,0.0027623945,0.003733804,-0.0005473129,0.34906584,1.8516445e-09,1.8519156e-09,3.3141514e-09,4259850,0.0009864498,0.0067461086,-0.01193435,0.4,0.00039676757,0.00039676757,4.9983432e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
142950548,142949779,4325386,0.0027592767,0.0037236577,-0.00054905476,0.34906584,1.8487228e-09,1.8489897e-09,3.305445e-09,4259850,0.0015455352,0.009980323,-0.011875152,0.4,0.00039282072,0.00039282074,4.9857777e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
142982258,142981476,4325386,0.0027704476,0.0037332869,-0.00055013114,0.34906584,1.8528764e-09,1.8531416e-09,3.315393e-09,4259850,0.0021433234,0.013477769,-0.011882492,0.4,0.00039022692,0.00039022695,4.999469e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143022842,143021906,4325386,0.0027842112,0.0037464616,-0.0005494485,0.34906584,1.859916e-09,1.8601797e-09,3.3272978e-09,4259850,0.002844528,0.017630983,-0.011903014,0.4,0.00038656444,0.00038656453,5.0178114e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143063291,143062753,4325386,0.002775295,0.0037293106,-0.00055203936,0.34906584,1.8522041e-09,1.8524655e-09,3.3124565e-09,4259850,0.003662911,0.022259349,-0.011822398,0.4,0.0003781819,0.00037818207,4.995812e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143108347,143107782,4325386,0.0027773378,0.003727133,-0.00055387715,0.34906584,1.8521249e-09,1.8523848e-09,3.3108467e-09,4259850,0.0046211467,0.02742734,-0.011789286,0.4,0.00036957284,0.00036957316,4.9937635e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143144559,143143753,4325386,0.0027785785,0.003724054,-0.00055067876,0.34906584,1.8517804e-09,1.852039e-09,3.3082639e-09,4259850,0.0055990103,0.033152796,-0.011755724,0.4,0.00035902715,0.00035902762,4.9902537e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143189593,143189052,4325386,0.0027695014,0.0037074578,-0.00055519235,0.34906584,1.8460397e-09,1.8462964e-09,3.2948781e-09,4259850,0.006721215,0.039474092,-0.011675679,0.4,0.00034430297,0.00034430367,4.9689456e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143230018,143229400,4325386,0.0027727955,0.0037078063,-0.00056379003,0.34906584,1.8480915e-09,1.8483477e-09,3.295538e-09,4259850,0.007873005,0.046276968,-0.011652266,0.4,0.00032969043,0.00032969142,4.970319e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143268266,143265533,4325386,0.002760255,0.0036872101,-0.0005577279,0.34906584,1.8398875e-09,1.8401417e-09,3.277273e-09,4259850,0.008947475,0.053089328,-0.011563226,0.4,0.00031202118,0.00031202252,4.943146e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143311234,143310640,4325386,0.0027772512,0.003706464,-0.0005595765,0.34906584,1.8529043e-09,1.8531601e-09,3.2954646e-09,4259850,0.010295143,0.06073164,-0.011600178,0.4,0.00029546846,0.00029547024,4.969459e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143356389,143351191,4325386,0.002792351,0.0037236381,-0.00056081236,0.34906584,1.8642456e-09,1.864503e-09,3.3107546e-09,4259850,0.011595853,0.06820106,-0.011633276,0.4,0.00027833183,0.00027833405,4.9928976e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143398166,143396298,4325386,0.0027923216,0.003721155,-0.0005626751,0.34906584,1.8661213e-09,1.866379e-09,3.3086498e-09,4259850,0.013017901,0.074795954,-0.011600854,0.4,0.00025975556,0.0002597583,4.9901023e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143438470,143436895,4325386,0.0028020318,0.0037321413,-0.0005679763,0.34906584,1.875042e-09,1.8753015e-09,3.3185372e-09,4259850,0.014625887,0.08098736,-0.011610825,0.4,0.00024246649,0.00024246973,5.005398e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143478362,143477504,4325386,0.0028156056,0.0037486383,-0.0005696974,0.34906584,1.886918e-09,1.8871795e-09,3.335346e-09,4259850,0.016391428,0.08661707,-0.011633959,0.4,0.00022602444,0.00022602823,5.0279127e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
