timestamp,position,velocity,acceleration,attitude,body_rate
158800020,1,1,1,0,0
158899185,1,1,1,0,0
158998211,1,1,1,0,0
159098955,1,1,1,0,0
159204234,1,1,1,0,0
159302296,1,1,1,0,0
159399796,1,1,1,0,0
159502322,1,1,1,0,0
159597817,1,1,1,0,0
159704644,1,1,1,0,0
159802953,1,1,1,0,0
159899859,1,1,1,0,0
159999027,1,1,1,0,0
160099400,1,1,1,0,0
160205159,1,1,1,0,0
160297501,1,1,1,0,0
160399761,1,1,1,0,0
160499499,1,1,1,0,0
160599072,1,1,1,0,0
160703117,1,1,1,0,0
160799095,1,1,1,0,0
160903308,1,1,1,0,0
160998298,1,1,1,0,0
161100592,1,1,1,0,0
161202833,1,1,1,0,0
161302638,1,1,1,0,0
161401523,1,1,1,0,0
161499343,1,1,1,0,0
161599822,1,1,1,0,0
161703222,1,1,1,0,0
161797839,1,1,1,0,0
161897853,1,1,1,0,0
161998115,1,1,1,0,0
162097825,1,1,1,0,0
162200533,1,1,1,0,0
162299848,1,1,1,0,0
162400533,1,1,1,0,0
162499970,1,1,1,0,0
162599776,1,1,1,0,0
162701380,1,1,1,0,0
162799734,1,1,1,0,0
162902120,1,1,1,0,0
162998046,1,1,1,0,0
163099270,1,1,1,0,0
163198850,1,1,1,0,0
163298385,1,1,1,0,0
163398811,1,1,1,0,0
163497877,1,1,1,0,0
163597765,1,1,1,0,0
163700787,1,1,1,0,0
163799034,1,1,1,0,0
163899333,1,1,1,0,0
163997588,1,1,1,0,0
164098224,1,1,1,0,0
164203300,1,1,1,0,0
164308993,1,1,1,0,0
164402996,1,1,1,0,0
164498041,1,1,1,0,0
164599251,1,1,1,0,0
164702613,1,1,1,0,0
164799545,1,1,1,0,0
164900729,1,1,1,0,0
164998194,1,1,1,0,0
165098586,1,1,1,0,0
165202976,1,1,1,0,0
165302459,1,1,1,0,0
165403384,1,1,1,0,0
165497556,1,1,1,0,0
165597944,1,1,1,0,0
165701015,1,1,1,0,0
165802331,1,1,1,0,0
165902320,1,1,1,0,0
165999590,1,1,1,0,0
166099573,1,1,1,0,0
166198661,1,1,1,0,0
166298335,1,1,1,0,0
166399309,1,1,1,0,0
166499098,1,1,1,0,0
166597812,1,1,1,0,0
166702443,1,1,1,0,0
166800292,1,1,1,0,0
166903082,1,1,1,0,0
166998249,1,1,1,0,0
167102770,1,1,1,0,0
167199018,1,1,1,0,0
167302136,1,1,1,0,0
167400325,1,1,1,0,0
167499391,1,1,1,0,0
167599704,1,1,1,0,0
167699516,1,1,1,0,0
167797714,1,1,1,0,0
167902368,1,1,1,0,0
167999694,1,1,1,0,0
168099253,1,1,1,0,0
168198137,1,1,1,0,0
168299206,1,1,1,0,0
168399206,1,1,1,0,0
168499452,1,1,1,0,0
168597815,1,1,1,0,0
168702270,1,1,1,0,0
168798138,1,1,1,0,0
168898095,1,1,1,0,0
168998901,1,1,1,0,0
169099043,1,1,1,0,0
169200097,1,1,1,0,0
169299806,1,1,1,0,0
169399707,1,1,1,0,0
169498237,1,1,1,0,0
169598291,1,1,1,0,0
169698407,1,1,1,0,0
169798116,1,1,1,0,0
169899717,1,1,1,0,0
170000269,1,1,1,0,0
170103830,1,1,1,0,0
170198554,1,1,1,0,0
170298953,1,1,1,0,0
170401319,1,1,1,0,0
170498787,1,1,1,0,0
170599041,1,1,1,0,0
170703489,1,1,1,0,0
170800369,1,1,1,0,0
170899548,1,1,1,0,0
170999424,1,1,1,0,0
171075342,1,1,1,0,0
