timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
564076093,564075817,3932170,0.032082304,0.06607997,-10.110714,44.92656,0,0,0,0,5
564077342,564077074,3932170,0.024420857,0.082360536,-10.095391,44.92656,0,0,0,0,5
565076410,565076154,3932170,0.05746084,0.07996634,-10.071449,45.17136,0,0,0,0,5
566077977,566077719,3932170,-0.008619126,0.06607997,-10.108799,45.02448,0,0,0,0,5
567078291,567078036,3932170,0.02633622,0.052193597,-10.068576,45.1224,0,0,0,0,5
568077376,568077108,3932170,0.032561142,0.05554548,-10.084377,45.1224,0,0,0,0,5
569077737,569077433,3932170,0.010055647,0.13072342,-10.104011,45.02448,0,0,0,0,5
570078011,570077753,3932170,0.031124622,0.05554548,-10.106883,45.1224,0,0,0,0,5
571079591,571079331,3932170,0.01436521,0.11061212,-10.078631,45.17136,0,0,0,0,5
572077437,572077151,3932170,-0.31986535,0.3098097,-10.127953,45.220318,0,0,0,0,5
573077728,573077475,3932170,0.12689269,-0.058418524,-10.732727,45.1224,0,0,0,0,5
574079316,574079053,3932170,-0.15227123,-0.041180268,-9.440337,45.220318,0,0,0,0,5
575075907,575075634,3932170,1.0745177,-0.16328456,-9.974244,45.1224,0,0,0,0,5
576077478,576077204,3932170,-0.52049947,0.42425254,-9.590215,45.1224,0,0,0,0,5
577077815,577077531,3932170,-0.53486466,0.8341399,-8.645942,45.17136,0,0,0,0,5
578079362,578079107,3932170,-0.052193597,0.34955347,-8.849927,44.92656,0,0,0,0,5
579077189,579076936,3932170,-0.18339585,-0.7656657,-10.347261,45.1224,0,0,0,0,5
580077520,580077261,3932170,-0.73406225,-0.16807297,-9.659646,45.3672,0,0,0,0,5
581076605,581076338,3932170,0.5243302,0.14556746,-10.3913145,45.1224,0,0,0,0,5
582076928,582076666,3932170,0.8892065,-1.2607867,-11.087548,45.318237,0,0,0,0,5
583077258,583076995,3932170,-0.4165911,-0.81354976,-11.412681,45.220318,0,0,0,0,5
584078861,584078593,3932170,0.5626374,0.3653552,-10.758585,45.318237,0,0,0,0,5
585079162,585078899,3932170,1.4528016,-0.9150639,-10.375992,45.318237,0,0,0,0,5
586078235,586077976,3932170,-0.8025364,1.6036363,-10.515813,45.220318,0,0,0,0,5
587078562,587078303,3932170,-0.2786851,-1.9354727,-8.942822,45.3672,0,0,0,0,5
588078899,588078634,3932170,0.16711529,0.7987057,-9.88949,45.1224,0,0,0,0,5
589076723,589076455,3932170,-0.83222455,-0.9959879,-10.50863,45.02448,0,0,0,0,5
590077057,590076782,3932170,0.5635951,-0.8805874,-10.132261,45.02448,0,0,0,0,5
591078673,591078404,3932170,-1.0754755,-0.21739352,-11.117236,45.3672,0,0,0,0,5
592078951,592078686,3932170,-0.8106767,0.8054095,-9.549513,45.1224,0,0,0,0,5
593076764,593076507,3932170,0.115879364,0.62009823,-10.38078,45.02448,0,0,0,0,5
594078351,594078083,3932170,0.12593502,0.70102227,-9.637141,45.02448,0,0,0,0,5
595078688,595078406,3932170,0.11971009,0.30071175,-9.973287,45.1224,0,0,0,0,5
596076495,596076233,3932170,0.35673606,0.22026657,-10.066182,45.17136,0,0,0,0,5
597078057,597077803,3932170,0.34620157,0.20685902,-10.065224,45.02448,0,0,0,0,5
598078383,598078125,3932170,0.33806127,0.24133554,-10.045591,44.97552,0,0,0,0,5
599078722,599078449,3932170,0.30406362,0.2633622,-10.129389,44.92656,0,0,0,0,5
