timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
438341989,438341623,-0.66341656,-0.025682997,-0.011351616,-0.7477232,-0.00044096995,0.005721446,0.00043585326,0.3186669,0.057363953,-0.20028865,2.626925e-05,4.0470713e-05,-6.0457414e-06,-0.00027559837,0.001386585,-0.00021077429,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.086449e-05,2.4223873e-06,2.4427234e-06,1.6243124e-05,0.0022740602,0.0022736497,0.0019031864,0.001056238,0.0010561605,0.0009776613,1.8343844e-11,1.837482e-11,3.3140348e-11,7.405645e-08,7.404685e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
438360205,438354934,-0.66342276,-0.025659451,-0.011356668,-0.74771845,-0.00016821515,0.0053723175,0.0003207243,0.31868058,0.057075575,-0.2003457,2.6268937e-05,4.0464005e-05,-6.036588e-06,-0.00027559837,0.001386585,-0.00021063151,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.084702e-05,2.391261e-06,2.4115316e-06,1.6229471e-05,0.0021646474,0.002164268,0.001823229,0.00097519415,0.0009751286,0.0009079404,1.830661e-11,1.8337642e-11,3.312897e-11,7.405645e-08,7.404685e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
439352653,439351911,-0.66345334,-0.025414733,-0.011451267,-0.7476983,0.0047543286,0.0018651858,-0.00071173836,0.31975925,0.055181928,-0.20111686,2.6245676e-05,4.035319e-05,-5.961236e-06,-0.00027559837,0.001386585,-0.00020976139,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.0849388e-05,2.3788682e-06,2.3987018e-06,1.6248945e-05,0.002108157,0.002107794,0.0017853441,0.0009254144,0.0009253557,0.0008637674,1.8292352e-11,1.8323293e-11,3.313677e-11,7.405645e-08,7.404685e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
440340195,440339708,-0.6635118,-0.025339343,-0.011675357,-0.7476455,0.0040845117,0.0009382946,-0.00375929,0.32096562,0.054421317,-0.20253655,2.616307e-05,4.0323586e-05,-5.8995097e-06,-0.00027559837,0.001386585,-0.00021447102,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.0836655e-05,2.3986122e-06,2.4183669e-06,1.6259075e-05,0.0021878153,0.0021874297,0.0018367985,0.0009722193,0.0009721536,0.00090363837,1.8315856e-11,1.8346736e-11,3.3135612e-11,7.405645e-08,7.404685e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
441350642,441350008,-0.66338915,-0.025525505,-0.011884112,-0.7477447,0.0002818873,-0.00050808984,-0.0026860137,0.3197583,0.053744897,-0.20259415,2.6080888e-05,4.032061e-05,-5.990983e-06,-0.00027559837,0.001386585,-0.00022393947,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.0836882e-05,2.3702037e-06,2.390417e-06,1.6279866e-05,0.002085462,0.002085102,0.0017666478,0.00090621883,0.0009061619,0.0008468504,1.8281954e-11,1.8312832e-11,3.3143054e-11,7.405645e-08,7.404685e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
442352891,442351150,-0.6632606,-0.025546253,-0.012000765,-0.7478562,-0.0032612088,-0.002272638,-0.0017564052,0.31775638,0.053113785,-0.20186278,2.6100397e-05,4.0338407e-05,-6.0822276e-06,-0.00027559837,0.001386585,-0.00023049611,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.0823722e-05,2.3712691e-06,2.3915984e-06,1.6287284e-05,0.0020899924,0.0020896283,0.0017679965,0.00090736104,0.0009073042,0.0008476772,1.828353e-11,1.8313986e-11,3.314109e-11,7.405645e-08,7.404685e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
443348458,443348093,-0.663219,-0.02545567,-0.011613483,-0.7479023,-0.00056237343,0.00020864874,-0.0001756696,0.31819823,0.05333042,-0.20152229,2.6157993e-05,4.0368286e-05,-6.139286e-06,-0.00027559837,0.001386585,-0.00023389701,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.0827196e-05,2.3949217e-06,2.4155254e-06,1.6309823e-05,0.002166509,0.0021661222,0.0018299482,0.0009707118,0.00097064575,0.0009036158,1.831241e-11,1.8342399e-11,3.315062e-11,7.405645e-08,7.404685e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
444350080,444349262,-0.6633638,-0.025393898,-0.011774342,-0.7477734,-0.0002441045,0.0018439505,-0.00040657783,0.31875896,0.054448675,-0.20110418,2.6181935e-05,4.036832e-05,-5.9711656e-06,-0.00027559837,0.001386585,-0.0002351894,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.0799187e-05,2.370782e-06,2.3911834e-06,1.630072e-05,0.0020774603,0.0020771017,0.0017648607,0.0009042622,0.000904206,0.0008452505,1.8283281e-11,1.8313295e-11,3.3137156e-11,7.405645e-08,7.404685e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
445346769,445346211,-0.66349465,-0.025283016,-0.011763683,-0.74766123,0.0005496603,-0.0009991274,0.0006487954,0.318823,0.053524133,-0.2008667,2.6195878e-05,4.036887e-05,-5.826761e-06,-0.00027559837,0.001386585,-0.00023516991,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.078811e-05,2.4030471e-06,2.42329e-06,1.63057e-05,0.0021909638,0.002190576,0.0018492215,0.0009919077,0.0009918406,0.0009220739,1.8321669e-11,1.8351678e-11,3.3134873e-11,7.405645e-08,7.404685e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
446352295,446347424,-0.66363436,-0.025256274,-0.011545624,-0.7475415,0.0028127579,-0.0025855564,0.0004576738,0.31948906,0.052718125,-0.20062079,2.6195105e-05,4.0409286e-05,-5.7227994e-06,-0.00027559837,0.001386585,-0.00023394146,0.24835166,3.8754018e-09,0.3067867,0.0,0.0,0.0,0.0,0.0,2.079223e-05,2.3991456e-06,2.4196206e-06,1.6326856e-05,0.0021795975,0.0021792187,0.0018361177,0.0009753447,0.0009752797,0.000906395,1.8317145e-11,1.8347233e-11,3.314381e-11,7.405645e-08,7.404685e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
