timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
280249522,280248751,0,nan,nan,0.175179,0.011335592,-0.20024396,0.07670811,0.07319929,-1.3995703,-0.012111239,0.0009961864,0.0019737368,0.0025268206,-0.00045844243,-0.00027825517,-0.026062105,-0.027117938,0.011852914,0.008496307,1.8748081,-0.0016459217,nan,0.1,0.04688685,0.031926934,0.06776601,0.043752026,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280259897,280258754,0,nan,nan,0.17517339,0.011351494,-0.20022725,0.07670811,0.07319929,-1.3995703,-0.012157365,0.001054487,0.0018480155,0.0023916087,-0.00045844243,-0.00027825517,-0.026062105,-0.028188504,0.008101044,-0.0094892485,1.8747984,-0.0016459217,nan,0.1,0.04495079,0.030699372,0.066123135,0.04280624,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
280749941,280748868,0,nan,nan,0.17508622,0.011840233,-0.20002587,0.07670811,0.07319929,-1.3995703,-0.011826036,0.0012269113,0.0012477784,0.0012237569,-0.00045844243,-0.00027825517,-0.026062105,0.014989204,-0.006392272,-0.015636232,1.8746768,-0.0016459217,nan,0.1,0.042750053,0.029232103,0.064997286,0.042137787,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
281249737,281248986,0,nan,nan,0.17477779,0.011812377,-0.20027432,0.07670811,0.07319929,-1.3995703,-0.0120659955,-2.4439876e-05,0.0012750196,0.00081024505,-0.00045844243,-0.00027825517,-0.026062105,0.0016408035,-0.0074275425,0.018957984,1.8744713,-0.0016459217,nan,0.1,0.04455488,0.030338828,0.066832356,0.04321555,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
281749954,281749108,0,nan,nan,0.17450118,0.010838014,-0.20004466,0.07670811,0.07319929,-1.3995703,-0.013094026,-0.0013280611,0.001887217,0.0012414415,-0.00045844243,-0.00027825517,-0.026062105,-0.004392136,-0.02019208,0.006507736,1.8742133,-0.0016459217,nan,0.1,0.044489708,0.030297907,0.06662183,0.043122157,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
282249990,282249227,0,nan,nan,0.17437167,0.0105260555,-0.19991753,0.07670811,0.07319929,-1.3995703,-0.012848693,4.897061e-05,0.0012093579,0.00035927005,-0.00045844243,-0.00027825517,-0.026062105,-0.008994037,-0.0036059543,-0.003583914,1.8740033,-0.0016459217,nan,0.1,0.044487223,0.030303761,0.06648098,0.043051828,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
282750197,282749346,0,nan,nan,0.17430301,0.010837389,-0.20011362,0.07670811,0.07319929,-1.3995703,-0.012737072,-0.00045215283,0.00093073084,-0.0001156581,-0.00045844243,-0.00027825517,-0.026062105,-0.01765973,0.014035859,0.004383732,1.8737043,-0.0016459217,nan,0.1,0.04450956,0.030320818,0.06645494,0.04303815,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
283250180,283249465,0,nan,nan,0.17441384,0.010853626,-0.20036344,0.07670811,0.07319929,-1.3995703,-0.013213069,-0.0004616127,-2.9096576e-05,-0.0011093013,-0.00045844243,-0.00027825517,-0.026062105,-0.019125044,0.004629671,-0.005631315,1.8734182,-0.0016459217,nan,0.1,0.044495948,0.03031465,0.06640629,0.04301077,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
283750413,283749586,0,nan,nan,0.1743493,0.010554905,-0.20165306,0.07670811,0.07319929,-1.3995703,-0.012376271,-0.000572636,-0.0020123983,-0.00295798,-0.00045844243,-0.00027825517,-0.026062105,-0.0023021193,-0.0034202123,0.010819544,1.873506,-0.0016459217,nan,0.10043331,0.04453185,0.030335492,0.066461354,0.04303754,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
284250655,284249708,0,nan,nan,0.17462261,0.010195481,-0.20268242,0.07670811,0.07319929,-1.3995703,-0.0121670775,-0.0019452156,-0.0024241495,-0.0027303053,-0.00045844243,-0.00027825517,-0.026062105,-0.013961877,0.012577991,-0.008147434,1.8732032,-0.0016459217,nan,0.100980274,0.04245837,0.029018287,0.06463876,0.041982956,inf,inf,inf,inf,1,1,1,1,2,1,1,1,2,0,0,1,0
