timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
99940566,99939568,3932170,0.0002888422,-0.00067366805,-0.00096326513,0.34906584,1.8524388e-09,1.8526116e-09,3.3118233e-09,3932170,0.0,0.0,0.02111713,0.4,0.00039982804,0.00039982804,4.9978503e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
112655322,112654430,3932170,0.00040996834,-0.00069894025,-0.00040076618,0.34906584,1.8684612e-09,1.8686386e-09,3.3104117e-09,3932170,0.0,0.0,0.020101601,0.4,0.0003998483,0.0003998483,4.9981036e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
121608808,121607860,3932170,0.00049227604,-0.0007232997,-0.00030133416,0.34906584,1.8523699e-09,1.852528e-09,3.3116103e-09,3932170,0.0,0.0,0.021107648,0.4,0.00039984655,0.00039984655,4.9980813e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
142897137,142896180,3932170,0.0007620015,-0.0007381068,-0.00028681676,0.34906584,1.8520054e-09,1.8521681e-09,3.3149175e-09,3932170,0.00021640393,0.0010200528,0.020748708,0.4,0.0003969456,0.00039694572,4.99804e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
142977243,142976210,3932170,0.0007631021,-0.00073844433,-0.0002884503,0.34906584,1.8519843e-09,1.8521487e-09,3.3143959e-09,3932170,0.00048065404,0.0020118733,0.020764375,0.4,0.0003910084,0.00039100845,4.9980417e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143067255,143066244,3932170,0.0007642203,-0.0007387459,-0.00028957066,0.34906584,1.8535877e-09,1.8537547e-09,3.3148675e-09,3932170,0.00084697024,0.0034700257,0.020778159,0.4,0.00037937393,0.00037937393,4.9980276e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143147274,143146276,3932170,0.0007653753,-0.00073897693,-0.0002878012,0.34906584,1.8550623e-09,1.8552323e-09,3.3143546e-09,3932170,0.0013164523,0.0053899195,0.020791644,0.4,0.0003600938,0.00036009366,4.9980404e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143187182,143186297,3932170,0.00076577597,-0.0007392305,-0.0002941128,0.34906584,1.8562695e-09,1.8564404e-09,3.314093e-09,3932170,0.0015015954,0.0065804375,0.020799054,0.4,0.0003477703,0.00034777008,4.998034e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143227399,143226309,3932170,0.0007661823,-0.00073952856,-0.00030206767,0.34906584,1.8578246e-09,1.8579974e-09,3.313837e-09,3932170,0.0017375228,0.00807785,0.020802531,0.4,0.00033381488,0.00033381456,4.9980376e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143267446,143266324,3932170,0.00076698064,-0.0007394722,-0.00029851252,0.34906584,1.85973e-09,1.8599045e-09,3.3135763e-09,3932170,0.0018230649,0.009976444,0.0208048,0.4,0.00031846217,0.0003184618,4.9980363e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143317316,143316345,3932170,0.00076770096,-0.0007395297,-0.00029684583,0.34906584,1.8629447e-09,1.863121e-09,3.3143186e-09,3932170,0.002132796,0.012108149,0.020807026,0.4,0.00030068847,0.00030068803,4.9980367e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143357356,143356363,3932170,0.0007684253,-0.00073957385,-0.00029483173,0.34906584,1.8655164e-09,1.8656945e-09,3.3140664e-09,3932170,0.0024603612,0.014494134,0.020806046,0.4,0.00028249717,0.00028249662,4.9980417e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143397405,143396375,3932170,0.0007689422,-0.0007397624,-0.0002967949,0.34906584,1.8684012e-09,1.868581e-09,3.3138055e-09,3932170,0.003020152,0.016816147,0.020809103,0.4,0.00026423702,0.00026423635,4.99804e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143437503,143436390,3932170,0.00076930656,-0.0007400213,-0.00029998596,0.34906584,1.8715578e-09,1.87174e-09,3.313546e-09,3932170,0.0038442446,0.018923072,0.020812357,0.4,0.00024622577,0.000246225,4.9980376e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143477469,143476408,3932170,0.0007697023,-0.00074017054,-0.00029775428,0.34906584,1.8749426e-09,1.8751272e-09,3.3132919e-09,3932170,0.004930686,0.020730434,0.020819524,0.4,0.00022873304,0.00022873211,4.998041e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143517466,143516422,3932170,0.0007698696,-0.00074040436,-0.0002994489,0.34906584,1.8785085e-09,1.878695e-09,3.3130358e-09,3932170,0.006152606,0.02212373,0.02084609,0.4,0.00021197117,0.00021197001,4.99804e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143567570,143566442,3932170,0.0007697308,-0.0007407172,-0.00030582797,0.34906584,1.8831476e-09,1.8833362e-09,3.3136447e-09,3932170,0.0076808883,0.02279025,0.020912526,0.4,0.00019507627,0.00019507481,4.9978426e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143607582,143606458,3932170,0.0007697795,-0.0007407905,-0.000303516,0.34906584,1.8869564e-09,1.8871469e-09,3.313366e-09,3932170,0.009254136,0.023091061,0.021057552,0.4,0.00017953322,0.00017953147,4.9978125e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143647643,143646476,3932170,0.0007696732,-0.0007410039,-0.00030689067,0.34906584,1.8909367e-09,1.891128e-09,3.313259e-09,3932170,0.010845355,0.023142759,0.021311505,0.4,0.00016530558,0.00016530351,4.9980376e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143687604,143686491,3932170,0.0007695841,-0.00074096466,-0.00030515812,0.34906584,1.8948794e-09,1.895072e-09,3.313003e-09,3932170,0.01243999,0.022703541,0.02171023,0.4,0.0001523176,0.0001523152,4.9980363e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143727562,143726505,3932170,0.00076943793,-0.0007408704,-0.00030442543,0.34906584,1.8988533e-09,1.8990458e-09,3.314871e-09,3932170,0.01387844,0.022368982,0.02227207,0.4,0.00014050491,0.00014050226,4.9980354e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143777554,143776525,3932170,0.0007690705,-0.0007408911,-0.0003105127,0.34906584,1.9038406e-09,1.9040325e-09,3.3134857e-09,3932170,0.015515799,0.021227458,0.022989523,0.4,0.00012919308,0.00012919013,4.998038e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143817661,143816546,3932170,0.0007688269,-0.00074068253,-0.00031096642,0.34906584,1.907831e-09,1.908022e-09,3.313229e-09,3932170,0.016831025,0.020166742,0.023854246,0.4,0.000119116776,0.0001191136,4.9980376e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143857429,143856559,3932170,0.0007686236,-0.00074033916,-0.0003090124,0.34906584,1.9118191e-09,1.9120097e-09,3.3151006e-09,3932170,0.018106956,0.019042442,0.02485175,0.4,0.00011012519,0.000110121815,4.998039e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143897570,143896572,3932170,0.00076834986,-0.0007400251,-0.00030987675,0.34906584,1.9157964e-09,1.9159854e-09,3.3148355e-09,3932170,0.019196816,0.017632604,0.02594016,0.4,0.00010208783,0.000102084254,4.9980326e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
143937499,143936588,3932170,0.0007681402,-0.0007396135,-0.0003084531,0.34906584,1.919754e-09,1.9199415e-09,3.314556e-09,3932170,0.019938061,0.01630397,0.02706982,0.4,9.48912e-05,9.488748e-05,4.998001e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
